IDs:;240814 01_240812A_elasticity;03_DNAJB6_00_439_uM_exchange_expansion_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
702.057;63.7630112276296;26.057;14.987
703.047;63.7218371109997;26.059;14.988
704.043;63.6883149372405;26.062;14.991
705.07;63.64048896581;26.062;14.99
706.068;63.64848896581;26.061;14.99
707.056;63.62748896581;26.061;14.99
708.069;63.6301409380147;26.063;14.992
709.067;63.73348896581;26.061;14.99
710.066;63.7031409380147;26.064;14.992
711.043;63.7029669681278;26.065;14.993
712.09;63.613793027575;26.066;14.994
713.104;63.8091409380147;26.064;14.992
714.104;63.7369669681278;26.066;14.993
715.091;63.7106191163512;26.067;14.995
716.097;63.6974452344518;26.068;14.996
717.108;63.8484452344518;26.068;14.996
718.116;63.7190975586065;26.071;14.998
719.097;63.6929237646508;26.072;14.999
720.163;63.66475;26.074;15
721.164;63.72175;26.073;15
722.18;63.6909237646508;26.072;14.999
723.188;63.6560975586065;26.072;14.998
724.173;63.68675;26.075;15
725.179;63.6352288818281;26.078;15.003
726.191;63.7444025585935;26.076;15.002
727.192;63.5892288818281;26.079;15.003
728.185;63.6592288818281;26.078;15.003
729.176;63.6148816161488;26.081;15.005
730.187;63.6838816161488;26.081;15.005
731.179;63.772708027225;26.082;15.006
732.231;63.6585344675722;26.084;15.007
733.243;63.6665344675722;26.084;15.007
734.26;63.6835344675722;26.083;15.007
735.292;63.5703609371853;26.085;15.008
736.283;63.6061874360595;26.086;15.009
737.267;63.69801396419;26.088;15.01
738.275;63.6821874360595;26.086;15.009
739.292;63.6168405215719;26.089;15.011
740.275;63.6508405215719;26.089;15.011
741.283;63.7066671082003;26.089;15.012
742.272;63.6806671082003;26.089;15.012
743.264;63.5998405215719;26.09;15.011
744.25;63.7048405215719;26.089;15.011
745.246;63.6744937240704;26.091;15.013
746.232;63.8399737470822;26.097;15.016
747.227;64.0878405215719;26.086;15.011
748.235;64.2176671082003;26.086;15.012
749.235;64.3779737470822;26.093;15.016
750.233;64.2056272418761;26.099;15.018
751.236;63.2603203691774;26.096;15.014
752.236;64.3776272418761;26.096;15.018
753.239;63.3871470435163;26.094;15.015
754.226;64.5616272418761;26.093;15.018
755.241;64.5804540330942;26.095;15.019
756.222;63.6930694139068;26.112;15.027
757.215;63.7815337537178;26.053;14.984
758.236;63.7181853736226;26.056;14.986
759.289;63.9591853736226;26.058;14.986
760.289;64.7696671082003;26.084;15.012
761.299;62.9215884272026;26.112;15.024
762.305;63.5550112276296;26.059;14.987
763.32;63.6340112276296;26.058;14.987
764.325;63.6340112276296;26.059;14.987
765.32;63.61948896581;26.063;14.99
766.344;63.6256630237281;26.061;14.989
767.343;63.61148896581;26.062;14.99
768.343;63.6116630237281;26.061;14.989
769.333;63.7846630237281;26.059;14.989
770.325;63.6791409380147;26.064;14.992
771.343;63.6741409380147;26.064;14.992
772.342;63.6541409380147;26.064;14.992
773.34;63.6741409380147;26.065;14.992
774.351;63.6619669681278;26.066;14.993
775.378;63.523793027575;26.068;14.994
776.359;63.645793027575;26.066;14.994
777.35;63.6696191163513;26.068;14.995
778.338;63.6524452344518;26.069;14.996
779.342;63.6384452344518;26.069;14.996
780.336;63.5614452344518;26.07;14.996
781.348;63.5480975586065;26.072;14.998
782.332;63.5732713818719;26.071;14.997
783.321;63.6684452344518;26.07;14.996
784.307;63.6320975586065;26.072;14.998
785.302;63.63375;26.074;15
786.306;63.7079237646508;26.073;14.999
787.301;63.6289237646508;26.074;14.999
788.288;63.6089237646508;26.074;14.999
789.28;63.59775;26.076;15
790.282;63.6085762646492;26.076;15.001
791.268;63.5864025585935;26.078;15.002
792.264;63.6524025585935;26.078;15.002
793.262;63.6044025585935;26.078;15.002
794.253;63.6784025585935;26.078;15.002
795.25;63.6022288818281;26.079;15.003
796.254;63.7332288818281;26.079;15.003
797.264;63.6498816161488;26.081;15.005
798.249;63.556708027225;26.083;15.006
799.262;63.6640552343482;26.081;15.004
800.299;63.6950552343482;26.079;15.004
801.285;63.606708027225;26.083;15.006
802.323;63.5773609371853;26.086;15.008
803.318;63.6065344675722;26.083;15.007
804.347;63.6263609371853;26.085;15.008
805.347;63.6211874360595;26.087;15.009
806.343;63.61201396419;26.089;15.01
807.366;63.5581874360595;26.088;15.009
808.342;63.6148405215719;26.09;15.011
809.342;63.6118405215719;26.09;15.011
810.383;63.6746671082003;26.091;15.012
811.374;63.7683203691774;26.096;15.014
812.39;63.6424937240704;26.092;15.013
813.393;63.7449737470822;26.098;15.016
814.523;63.7574052181514;26.049;14.979
815.549;63.4910565442058;26.052;14.981
816.557;63.5904052181514;26.049;14.979
817.559;63.5881409380147;26.065;14.992
818.573;63.62823086648;26.05;14.98
819.587;63.7450565442058;26.051;14.981
820.597;63.5190565442058;26.052;14.981
821.625;63.7467540097053;26.043;14.977
822.656;63.6178822513239;26.053;14.982
823.695;63.5428822513239;26.052;14.982
824.693;64.8608004798705;26.097;15.017
825.686;63.6205337537178;26.056;14.984
826.682;63.6164052181514;26.046;14.979
827.706;63.7858822513239;26.052;14.982
828.712;63.7477079878295;26.052;14.983
829.733;63.5675337537178;26.055;14.984
830.757;63.5233595489838;26.057;14.985
831.768;63.6795337537178;26.056;14.984
832.792;63.5585337537178;26.055;14.984
833.798;63.9095337537178;26.055;14.984
834.803;63.4785762646492;26.076;15.001
835.789;63.7130565442058;26.051;14.981
836.788;63.5988822513239;26.05;14.982
837.77;63.4750112276296;26.06;14.987
838.761;63.6380112276296;26.059;14.987
839.768;63.6643595489838;26.056;14.985
840.765;63.5778371109997;26.059;14.988
841.757;63.5458371109997;26.06;14.988
842.795;63.6210112276296;26.059;14.987
843.806;63.5768371109997;26.06;14.988
844.792;63.5638371109997;26.06;14.988
845.776;63.6088371109997;26.06;14.988
846.779;63.58048896581;26.062;14.99
847.777;63.6556630237281;26.062;14.989
848.759;63.5976630237281;26.062;14.989
849.771;63.5683149372405;26.065;14.991
850.751;63.71148896581;26.061;14.99
851.741;63.6566630237281;26.061;14.989
852.764;63.54048896581;26.063;14.99
853.749;63.5933149372405;26.063;14.991
854.742;63.5731409380147;26.065;14.992
855.722;63.6671409380147;26.065;14.992
856.72;63.63448896581;26.062;14.99
857.725;63.5361409380147;26.065;14.992
858.76;63.5719669681278;26.067;14.993
859.785;63.5871409380147;26.066;14.992
860.783;63.6659669681278;26.066;14.993
861.799;63.6099669681278;26.066;14.993
862.799;63.6219669681278;26.066;14.993
863.787;63.5869669681278;26.067;14.993
864.766;63.6089669681278;26.067;14.993
865.745;63.602793027575;26.067;14.994
866.736;63.5806191163512;26.069;14.995
867.714;63.8262713818719;26.073;14.997
868.718;63.5244452344518;26.071;14.996
869.707;63.5876191163513;26.069;14.995
870.696;63.5664452344518;26.071;14.996
871.713;63.6234452344518;26.07;14.996
872.733;63.6044452344518;26.071;14.996
873.734;63.5602713818719;26.072;14.997
874.732;63.5122713818719;26.073;14.997
875.727;63.5590975586065;26.073;14.998
876.714;63.5600975586065;26.073;14.998
877.717;63.5020975586065;26.074;14.998
878.715;63.5650975586065;26.074;14.998
879.719;63.5070975586065;26.073;14.998
880.703;63.6159237646508;26.074;14.999
881.709;63.56375;26.076;15
882.754;63.55375;26.077;15
883.754;63.56975;26.076;15
884.737;63.6994025585935;26.078;15.002
885.798;63.5562288818281;26.08;15.003
886.8;63.5944025585935;26.079;15.002
887.803;63.5200552343482;26.08;15.004
888.804;63.5742288818281;26.08;15.003
889.813;63.5170552343482;26.082;15.004
890.801;63.5642288818281;26.081;15.003
891.788;63.5560552343482;26.082;15.004
892.82;63.6120552343482;26.081;15.004
893.832;63.5380552343482;26.082;15.004
894.847;63.558708027225;26.084;15.006
895.839;63.570708027225;26.083;15.006
896.836;63.546708027225;26.083;15.006
897.862;63.6318816161488;26.082;15.005
898.843;63.500708027225;26.084;15.006
899.845;63.5745344675722;26.086;15.007
900.841;63.6285344675722;26.086;15.007
901.853;63.6163609371853;26.086;15.008
902.916;63.5343609371853;26.086;15.008
903.909;63.5811874360595;26.087;15.009
904.919;63.6161874360595;26.088;15.009
905.926;63.5801874360595;26.088;15.009
906.925;63.5198405215719;26.09;15.011
907.925;63.54301396419;26.09;15.01
908.923;63.5406671082003;26.092;15.012
909.927;63.59301396419;26.089;15.01
910.926;63.5638405215719;26.091;15.011
911.921;63.5766671082003;26.092;15.012
912.924;63.5588405215719;26.091;15.011
913.924;63.5124937240704;26.093;15.013
914.917;63.5546671082003;26.093;15.012
915.923;63.7539737470822;26.099;15.016
916.909;63.5534937240704;26.094;15.013
917.944;63.5961470435163;26.095;15.015
919.027;63.7060565442058;26.051;14.981
920.067;63.4327079878295;26.055;14.983
921.117;63.4417079878295;26.055;14.983
922.134;64.3171874360595;26.087;15.009
923.131;63.5157079878295;26.055;14.983
924.138;63.6887079878295;26.055;14.983
925.131;63.4410112276296;26.059;14.987
926.146;63.5101853736226;26.058;14.986
927.17;64.4877614899947;26.106;15.023
928.162;63.6680565442058;26.049;14.981
929.183;63.6921853736226;26.059;14.986
930.204;63.6550112276296;26.058;14.987
931.224;63.5256630237281;26.062;14.989
932.253;63.6414452344518;26.071;14.996
933.266;63.68448896581;26.063;14.99
934.295;63.5332713818719;26.069;14.997
935.304;63.6178371109997;26.061;14.988
936.308;63.3936630237281;26.064;14.989
937.308;63.54648896581;26.063;14.99
938.316;63.55748896581;26.063;14.99
939.31;63.53148896581;26.064;14.99
940.316;63.5563149372405;26.064;14.991
941.315;63.4873149372405;26.065;14.991
942.293;63.5111409380147;26.066;14.992
943.332;63.5713149372405;26.065;14.991
944.35;63.5611409380147;26.066;14.992
945.347;63.5259669681278;26.067;14.993
946.35;63.5449669681278;26.068;14.993
947.335;63.483793027575;26.07;14.994
948.359;63.499793027575;26.07;14.994
949.355;63.465793027575;26.069;14.994
950.358;63.505793027575;26.069;14.994
951.357;63.6026191163513;26.07;14.995
952.375;63.5404452344518;26.071;14.996
953.395;63.5422713818719;26.073;14.997
954.396;63.5304452344518;26.071;14.996
955.393;63.5502713818719;26.073;14.997
956.395;63.5630975586065;26.074;14.998
957.378;63.5480975586065;26.074;14.998
958.363;63.5169237646508;26.075;14.999
959.367;63.56875;26.077;15
960.36;63.4435762646492;26.078;15.001
961.356;63.5175762646492;26.078;15.001
962.41;63.5234025585935;26.079;15.002
963.409;63.5965762646492;26.078;15.001
964.421;63.5985762646492;26.079;15.001
965.41;63.52775;26.078;15
966.441;63.5442288818281;26.081;15.003
967.438;63.6320552343482;26.081;15.004
968.455;63.6030552343482;26.083;15.004
969.48;63.563708027225;26.085;15.006
970.491;63.568708027225;26.084;15.006
971.482;63.535708027225;26.086;15.006
972.472;63.5418816161488;26.084;15.005
973.451;63.506708027225;26.085;15.006
974.462;63.5123609371853;26.088;15.008
975.51;63.5201874360595;26.088;15.009
976.503;63.5753609371853;26.088;15.008
977.5;63.5691874360595;26.089;15.009
978.505;63.5221874360595;26.089;15.009
979.501;63.51701396419;26.09;15.01
980.488;63.7046671082003;26.096;15.012
981.47;63.5251874360595;26.089;15.009
982.469;63.51801396419;26.091;15.01
983.481;63.5936671082003;26.093;15.012
984.482;63.4944937240704;26.095;15.013
985.473;63.5803203691774;26.096;15.014
986.469;64.2815795992249;26.047;14.978
987.465;63.4314052181514;26.049;14.979
988.452;64.58023086648;26.047;14.98
989.453;62.8174052181514;26.058;14.979
990.441;64.3004052181514;26.046;14.979
991.43;62.8920565442058;26.057;14.981
992.428;63.6791853736226;26.059;14.986
993.438;63.3886272418761;26.1;15.018
994.453;63.6138004798705;26.102;15.017
995.481;63.5434540330942;26.102;15.019
996.485;63.62628085352;26.103;15.02
997.519;63.6662423891634;26.114;15.026
998.582;63.8614153935937;26.111;15.025
999.591;63.3931077031486;26.106;15.021
1000.61;63.4041077031486;26.106;15.021
1001.611;63.4916630237281;26.064;14.989
1002.608;63.4506630237281;26.063;14.989
1003.608;63.46648896581;26.064;14.99
1004.6;63.5223149372405;26.065;14.991
1005.607;63.5521409380147;26.067;14.992
1006.608;63.5159669681278;26.068;14.993
1007.604;63.5179669681278;26.068;14.993
1008.607;63.5079669681278;26.068;14.993
1009.622;63.437793027575;26.07;14.994
1010.637;63.4886191163512;26.071;14.995
1011.635;63.4716191163513;26.071;14.995
1012.638;63.5504452344518;26.072;14.996
1013.638;63.4376191163513;26.072;14.995
1014.617;63.4974452344518;26.073;14.996
1015.643;63.5214452344518;26.072;14.996
1016.635;63.4819237646508;26.076;14.999
1017.65;63.5259237646508;26.076;14.999
1018.649;63.4879237646508;26.076;14.999
1019.652;63.5029237646508;26.075;14.999
1020.665;63.5255762646492;26.078;15.001
1021.682;63.5195762646492;26.079;15.001
1022.674;63.5115762646492;26.078;15.001
1023.671;63.5515762646492;26.079;15.001
1024.676;63.5282288818281;26.082;15.003
1025.654;63.4508816161488;26.084;15.005
1026.667;63.5760552343482;26.083;15.004
1027.651;63.5238816161488;26.084;15.005
1028.67;63.5808816161488;26.084;15.005
1029.665;63.527708027225;26.086;15.006
1030.664;63.4578816161488;26.085;15.005
1031.669;63.5053609371853;26.088;15.008
1032.675;63.5183609371853;26.088;15.008
1033.683;63.5173609371853;26.088;15.008
1034.695;63.5011874360595;26.089;15.009
1035.714;63.5281874360595;26.089;15.009
1036.712;63.52901396419;26.09;15.01
1037.711;63.5428405215719;26.092;15.011
1038.714;63.4878405215719;26.092;15.011
1039.719;63.5076671082003;26.094;15.012
1040.708;63.5648405215719;26.092;15.011
1041.705;63.5096671082003;26.095;15.012
1042.682;63.4806671082003;26.093;15.012
1043.693;63.5276671082003;26.093;15.012
1044.695;63.5804937240704;26.095;15.013
1045.687;63.5414937240704;26.095;15.013
1046.69;63.4381470435163;26.098;15.015
1047.672;63.5171470435163;26.098;15.015
1048.657;63.6146272418761;26.104;15.018
1049.653;63.4789737470822;26.099;15.016
1050.634;63.5119737470822;26.098;15.016
1051.637;63.4926272418761;26.102;15.018
1052.63;63.5229737470822;26.099;15.016
1053.627;63.5786272418761;26.1;15.018
1054.629;63.5516272418761;26.101;15.018
1055.637;63.5204540330942;26.102;15.019
1056.654;63.4581077031486;26.106;15.021
1057.65;63.6995884272026;26.112;15.024
1058.656;63.5211077031486;26.105;15.021
1059.637;63.5187614899947;26.108;15.023
1060.623;63.4759345819751;26.107;15.022
1061.616;63.5414153935937;26.111;15.025
1062.621;63.74855066313;26.118;15.03
1063.629;63.6748964678189;26.117;15.028
1064.603;63.7190694139068;26.116;15.027
1065.606;63.4662423891634;26.113;15.026
1066.615;63.7358964678189;26.116;15.028
1067.605;63.5382423891634;26.113;15.026
1068.628;63.6398964678189;26.117;15.028
1069.622;63.6897235508949;26.118;15.029
1070.626;63.4610694139068;26.114;15.027
1071.631;63.4690694139068;26.114;15.027
1072.607;63.5778964678189;26.115;15.028
1073.622;63.6163778045193;26.122;15.031
1074.639;63.5447235508949;26.117;15.029
1075.627;63.57255066313;26.118;15.03
1076.618;63.6742049750579;26.119;15.032
1077.611;63.600032174741;26.122;15.033
1078.61;63.6452049750579;26.12;15.032
1079.595;63.6186866615213;26.127;15.035
1080.593;63.4836866615213;26.125;15.035
1081.584;63.8813412648211;26.127;15.037
1082.583;64.2911686101537;26.125;15.038
1083.576;63.7536866615213;26.123;15.035
1084.581;63.7424873107421;26.17;15.071
1085.573;63.4876160277534;26.14;15.047
1086.574;63.5186866615213;26.125;15.035
1087.56;63.6625139486086;26.124;15.036
1088.561;63.436032174741;26.123;15.033
1089.562;63.608032174741;26.122;15.033
1090.569;63.6527614899947;26.107;15.023
1091.562;63.4783057734493;26.135;15.043
1092.568;63.3523057734493;26.135;15.043
1093.543;63.4514782825887;26.135;15.042
1094.54;63.5804782825887;26.132;15.042
1095.535;63.573133293401;26.135;15.044
1096.536;63.5913057734493;26.134;15.043
1097.514;63.494133293401;26.137;15.044
1098.499;63.536133293401;26.135;15.044
1099.497;63.6349608424387;26.137;15.045
1100.497;63.6524436640205;26.143;15.048
1101.502;63.6132713293543;26.146;15.049
1102.483;63.4846160277534;26.14;15.047
1103.466;63.5056160277534;26.14;15.047
1104.455;63.5572713293543;26.143;15.049
1105.457;63.6499267472027;26.148;15.051
1106.461;63.5664436640205;26.142;15.048
1107.477;63.66209902375;26.143;15.05
1108.493;63.7135822812596;26.149;15.053
1109.487;63.6772713293543;26.141;15.049
1110.488;63.48609902375;26.144;15.05
1111.502;63.5844100918542;26.152;15.054
1112.486;63.5319267472027;26.145;15.051
1113.482;63.6844100918542;26.151;15.054
1114.48;63.4679267472027;26.146;15.051
1115.478;63.4654100918542;26.149;15.054
1116.485;63.4234100918542;26.15;15.054
1117.484;63.410065800151;26.152;15.056
1118.472;63.5887216245593;26.158;15.058
1119.451;63.4458936978437;26.155;15.057
1120.445;63.5728936978437;26.153;15.057
1121.449;63.5712055787954;26.162;15.061
1122.449;63.459065800151;26.153;15.056
1123.452;63.3968936978437;26.154;15.057
1124.463;63.51637756504;26.161;15.06
1125.457;63.5097216245593;26.155;15.058
1126.458;63.5357216245593;26.154;15.058
1127.442;63.516549580293;26.156;15.059
1128.436;63.454549580293;26.156;15.059
1129.439;63.49137756504;26.157;15.06
1130.418;63.4617216245593;26.155;15.058
1131.416;63.512549580293;26.155;15.059
1132.418;63.7212055787954;26.162;15.061
1133.401;63.5147216245593;26.155;15.058
1134.389;63.573549580293;26.156;15.059
1135.383;63.41737756504;26.157;15.06
1136.385;63.498549580293;26.155;15.059
1137.395;63.442549580293;26.156;15.059
1138.383;63.417549580293;26.157;15.059
1139.408;63.6528616933119;26.164;15.063
1140.405;63.4667216245593;26.155;15.058
1141.406;63.47137756504;26.158;15.06
1142.412;63.498549580293;26.156;15.059
1143.418;63.463549580293;26.157;15.059
1144.43;63.5560336215543;26.163;15.062
1145.446;63.48337756504;26.157;15.06
1146.458;63.6865179238037;26.165;15.065
1147.461;63.5666897940634;26.166;15.064
1148.476;63.5102055787954;26.159;15.061
1149.491;63.4720336215543;26.16;15.062
1150.484;63.6535179238037;26.166;15.065
1151.494;63.4220336215543;26.161;15.062
1152.507;63.4850336215543;26.16;15.062
1153.509;63.4392055787954;26.16;15.061
1154.497;63.4932055787954;26.159;15.061
1155.495;63.4490336215543;26.161;15.062
1156.505;63.5088616933119;26.162;15.063
1157.5;63.6143460825282;26.168;15.066
1158.495;63.469174270232;26.167;15.067
1159.514;63.5940024869101;26.171;15.068
1160.518;63.384174270232;26.167;15.067
