IDs:;DNAJB6_meas3;01_DNAJB6_00_439_uM_compression_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
3261.621;52.174083451484;34.364;23.69
3262.641;52.172083451484;34.364;23.69
3263.653;52.1465094274002;34.362;23.687
3264.647;52.1972254235069;34.362;23.689
3265.683;52.1675094274002;34.361;23.687
3266.674;52.1533674154783;34.363;23.688
3267.666;52.1276514592747;34.361;23.686
3268.688;52.1495094274002;34.362;23.687
3269.695;52.1469355828887;34.358;23.684
3270.7;52.1423674154783;34.362;23.688
3271.681;52.1573674154783;34.362;23.688
3272.677;52.2455094274002;34.361;23.687
3273.679;52.1533674154783;34.362;23.688
3274.729;52.1755094274002;34.36;23.687
3275.717;52.1705094274002;34.361;23.687
3276.738;52.1642254235069;34.363;23.689
3277.743;52.1883674154783;34.362;23.688
3278.736;52.1963674154783;34.363;23.688
3279.733;52.2413674154783;34.361;23.688
3280.73;52.1417995672763;34.366;23.692
3281.731;52.1803674154783;34.363;23.688
3282.738;52.200083451484;34.364;23.69
3283.741;52.2145094274002;34.36;23.687
3284.734;52.2422254235068;34.362;23.689
3285.732;52.1852254235069;34.363;23.689
3286.713;52.1969355828887;34.356;23.684
3287.689;52.2023674154783;34.362;23.688
3288.747;52.2032254235068;34.363;23.689
3289.758;52.2069414994078;34.364;23.691
3290.77;52.2649414994078;34.364;23.691
3291.773;52.2285157628396;34.367;23.694
3292.782;52.2172254235069;34.363;23.689
3293.786;52.2252254235069;34.363;23.689
3294.771;52.2597995672763;34.366;23.692
3295.769;52.182083451484;34.364;23.69
3296.773;52.258083451484;34.363;23.69
3297.759;52.2672254235068;34.361;23.689
3298.743;52.2290776746322;34.356;23.683
3299.751;52.2925094274002;34.359;23.687
3300.748;52.2103674154783;34.361;23.688
3301.728;52.2643674154783;34.36;23.688
3302.723;52.2385094274002;34.36;23.687
3303.713;52.2713674154783;34.36;23.688
3304.7;52.3053674154783;34.359;23.688
3305.682;52.2586514592747;34.358;23.686
3306.683;52.3019355828887;34.356;23.684
3307.682;52.2739355828887;34.355;23.684
3308.675;52.2569355828887;34.356;23.684
3309.68;52.2567935111035;34.357;23.685
3310.668;52.3079355828887;34.355;23.684
3311.669;52.248219786336;34.353;23.682
3312.641;52.2557884327924;34.35;23.678
3313.647;52.2989306443265;34.347;23.677
3314.664;52.322504069632;34.35;23.68
3315.67;52.2430728758326;34.348;23.676
3316.665;52.2867884327924;34.349;23.678
3317.646;52.2569306443265;34.348;23.677
3318.639;52.2840728758326;34.347;23.676
3319.623;52.3177884327924;34.348;23.678
3320.607;52.2519306443265;34.348;23.677
3321.581;52.3252151273125;34.345;23.675
3322.605;52.2932151273125;34.345;23.675
3323.603;52.2800728758326;34.346;23.676
3324.596;52.2934996902017;34.342;23.673
3325.639;52.3214996902017;34.342;23.673
3326.622;52.2813573987682;34.344;23.674
3327.621;52.3060728758326;34.345;23.676
3328.602;52.3346462412282;34.348;23.679
3329.621;52.367504069632;34.349;23.68
3330.627;52.3572151273125;34.344;23.675
3331.635;52.2760728758326;34.347;23.676
3332.621;52.2829306443265;34.347;23.677
3333.63;52.3156420016149;34.342;23.672
3334.621;52.3386420016149;34.341;23.672
3335.649;52.2880690557519;34.339;23.669
3336.651;52.3074996902017;34.342;23.673
3337.637;52.2896420016149;34.342;23.672
3338.638;52.3197843330096;34.34;23.671
3339.641;52.3342151273125;34.344;23.675
3340.642;52.3276420016149;34.341;23.672
3341.656;52.4003573987682;34.341;23.674
3342.655;52.3563573987682;34.342;23.674
3343.651;52.4002151273125;34.342;23.675
3344.647;52.3459306443265;34.347;23.677
3345.631;52.4360728758326;34.342;23.676
3346.623;52.3673573987682;34.343;23.674
3347.593;52.3524996902017;34.341;23.673
3348.64;52.3394996902017;34.342;23.673
3349.639;52.3622151273125;34.343;23.675
3350.641;52.3612151273125;34.343;23.675
3351.644;52.3454996902017;34.341;23.673
3352.649;52.3732151273125;34.343;23.675
3353.633;52.3673573987682;34.343;23.674
3354.636;52.4412151273125;34.342;23.675
3355.624;52.3833573987682;34.342;23.674
3356.605;52.4853897706954;34.379;23.709
3357.607;52.4846729773453;34.377;23.707
3358.604;52.407248197236;34.381;23.71
3359.608;52.3693897706954;34.381;23.709
3360.608;52.5355313640645;34.377;23.708
3361.58;52.4213897706954;34.38;23.709
3362.579;52.4848146105396;34.375;23.706
3363.599;52.3468235962966;34.386;23.713
3364.613;52.4911066436844;34.382;23.711
3365.616;52.4438235962966;34.384;23.713
3366.609;52.4195406285165;34.388;23.715
3367.607;52.4426821024565;34.386;23.714
3368.592;52.4069355828887;34.351;23.684
3369.577;52.5466729773453;34.375;23.707
3370.565;52.3689306443265;34.346;23.677
3371.575;52.4129355828887;34.351;23.684
3372.553;52.3693573987682;34.343;23.674
3373.554;52.3863573987682;34.342;23.674
3374.584;52.4192151273125;34.342;23.675
3375.564;52.4387884327924;34.344;23.678
3376.555;52.3544996902017;34.342;23.673
3377.58;52.3744996902017;34.341;23.673
3378.586;52.4173813424918;34.374;23.702
3379.592;52.5453738905305;34.36;23.695
3380.593;52.615948393217;34.364;23.698
3381.593;52.5205230752833;34.369;23.701
3382.586;52.5558146105396;34.373;23.706
3383.594;52.5159651100385;34.383;23.712
3384.611;52.4158235962966;34.385;23.713
3385.615;52.5456729773453;34.375;23.707
3386.61;52.5013897706954;34.38;23.709
3387.611;52.4686729773453;34.378;23.707
3388.618;52.434248197236;34.382;23.71
3389.628;52.3902396296237;34.374;23.703
3390.643;52.4193813424918;34.373;23.702
3391.658;52.459664828;34.37;23.7
3392.648;52.454664828;34.37;23.7
3393.633;52.5285157628396;34.361;23.694
3394.643;52.4917995672763;34.359;23.692
3395.632;52.473948393217;34.365;23.698
3396.64;52.5065230752833;34.37;23.701
3397.617;52.4893738905305;34.363;23.695
3398.622;52.5167995672763;34.359;23.692
3399.624;52.5242396296237;34.373;23.703
3400.602;52.442083451484;34.36;23.69
3401.603;52.5355230752833;34.37;23.701
3402.602;52.4872396296237;34.373;23.703
3403.601;52.544664828;34.367;23.7
3404.601;52.543948393217;34.365;23.698
3405.599;52.4875094274002;34.354;23.687
3406.615;52.4623738905305;34.364;23.695
3407.616;52.5197935111035;34.352;23.685
3408.609;52.391493869022;34.325;23.659
3409.588;52.4876387411015;34.329;23.665
3410.6;52.423351297696;34.325;23.66
3411.6;52.4546364603549;34.323;23.658
3412.584;52.4857995672763;34.36;23.692
3413.58;52.5176576550875;34.361;23.693
3414.591;52.5116576550875;34.36;23.693
3415.586;52.4905157628396;34.362;23.694
3416.589;52.5185157628396;34.361;23.694
3417.578;52.4856576550875;34.362;23.693
3418.577;52.4996576550875;34.361;23.693
3419.569;52.5646576550875;34.36;23.693
3420.549;52.4753738905305;34.364;23.695
3421.555;52.5212320381583;34.365;23.696
3422.567;52.5303738905305;34.362;23.695
3423.559;52.5033738905305;34.363;23.695
3424.561;52.5373738905305;34.362;23.695
3425.551;52.5433738905305;34.362;23.695
3426.554;52.5075157628396;34.362;23.694
3427.565;52.5266576550875;34.361;23.693
3428.572;52.5285157628396;34.362;23.694
3429.573;52.5275157628396;34.362;23.694
3430.574;52.5236576550875;34.361;23.693
3431.592;52.5603738905305;34.362;23.695
3432.606;52.5135157628396;34.361;23.694
3433.622;52.5275157628396;34.362;23.694
3434.629;52.5192320381583;34.363;23.696
3435.662;52.5245157628396;34.362;23.694
3436.671;52.5855157628396;34.36;23.694
3437.658;52.5355157628396;34.362;23.694
3438.671;52.5366576550875;34.361;23.693
3439.66;52.5206576550875;34.36;23.693
3440.657;52.5795157628396;34.36;23.694
3441.665;52.5533738905305;34.362;23.695
3442.661;52.5243738905305;34.363;23.695
3443.667;52.5713738905305;34.362;23.695
3444.651;52.5473738905305;34.363;23.695
3445.64;52.5545157628396;34.36;23.694
3446.634;52.5465157628396;34.362;23.694
3447.63;52.5523738905305;34.362;23.695
3448.638;52.5365157628396;34.362;23.694
3449.609;52.5615157628396;34.361;23.694
3450.606;52.5683738905305;34.363;23.695
3451.598;52.5403738905305;34.362;23.695
3452.6;52.5855157628396;34.361;23.694
3453.578;52.5707995672763;34.359;23.692
3454.555;52.5346576550875;34.36;23.693
3455.617;52.5286576550875;34.36;23.693
3456.612;52.5439414994078;34.358;23.691
3457.616;52.5665157628396;34.362;23.694
3458.602;52.5712320381583;34.363;23.696
3459.606;52.5289414994078;34.358;23.691
3460.689;52.4905094274002;34.357;23.687
3461.72;52.5532320381583;34.362;23.696
3462.731;52.5332254235069;34.357;23.689
3463.726;52.5687995672763;34.359;23.692
3464.741;52.5590902057212;34.364;23.697
3465.757;52.5683738905305;34.362;23.695
3466.757;52.5549414994078;34.359;23.691
3467.778;52.5533738905305;34.361;23.695
3468.773;52.4919355828887;34.353;23.684
3469.792;52.5907995672763;34.359;23.692
3470.827;52.5847995672763;34.358;23.692
3471.83;52.5637812124222;34.328;23.664
3472.822;52.5545094274002;34.354;23.687
3473.826;52.40492370374;34.329;23.663
3474.824;52.4037812124222;34.332;23.664
3475.821;52.473219786336;34.352;23.682
3476.805;52.467493869022;34.324;23.659
3477.807;52.5136514592747;34.356;23.686
3478.801;52.5905157628396;34.361;23.694
3479.818;52.5817995672763;34.359;23.692
3480.822;52.5676576550875;34.359;23.693
3481.819;52.5716514592747;34.353;23.686
3482.833;52.6520776746322;34.348;23.683
3483.86;52.5699414994078;34.359;23.691
3484.864;52.4376420016149;34.341;23.672
3485.855;52.5537995672763;34.36;23.692
3486.832;52.5883738905305;34.361;23.695
3487.841;52.6799414994078;34.357;23.691
3488.842;52.6446462412282;34.344;23.679
3489.834;52.6003674154783;34.354;23.688
3490.827;52.595083451484;34.355;23.69
3491.814;52.6087995672763;34.357;23.692
3492.817;52.638083451484;34.355;23.69
3493.812;52.6022254235068;34.355;23.689
3494.814;52.5999414994078;34.357;23.691
3495.835;52.6077995672763;34.357;23.692
3496.842;52.5979414994078;34.357;23.691
3497.831;52.651083451484;34.355;23.69
3498.836;52.5762254235069;34.355;23.689
3499.833;52.6179414994078;34.356;23.691
3500.838;52.6719414994078;34.355;23.691
3501.851;52.6555094274002;34.351;23.687
3502.876;52.6929414994078;34.356;23.691
3503.878;52.6203674154783;34.354;23.688
3504.86;52.6262254235068;34.355;23.689
3505.886;52.581083451484;34.356;23.69
3506.867;52.615083451484;34.355;23.69
3507.879;52.5429414994078;34.357;23.691
3508.882;52.6505094274002;34.352;23.687
3509.873;52.5897995672763;34.358;23.692
3510.883;52.5817995672763;34.358;23.692
3511.877;52.5772254235068;34.355;23.689
3512.861;52.6362254235069;34.353;23.689
3513.856;52.6447995672763;34.357;23.692
3514.846;52.6489414994078;34.355;23.691
3515.853;52.6346576550875;34.359;23.693
3516.856;52.0679376615285;34.084;23.435
3517.84;49.8176163754878;32.916;22.364
3518.82;47.9598925851875;31.758;21.325
3519.823;46.1665317385348;30.527;20.237
3520.816;44.562003058144;29.266;19.14
3521.946;43.7306426186744;28.239;18.268
3522.95;45.7618774239207;28.768;18.746
3523.937;46.1594995880845;28.772;18.755
3524.915;46.3338774239207;28.758;18.746
3525.899;46.5899649961023;28.729;18.723
3526.916;46.7739649961023;28.726;18.723
3527.897;46.8512300282125;28.723;18.722
3528.897;46.9677401051495;28.701;18.705
3529.893;47.0089207770324;28.67;18.678
3530.884;47.095855608976;28.672;18.682
3531.895;47.3131218564619;28.67;18.681
3532.9;47.4065556328686;28.708;18.717
3533.909;47.3401871432665;28.663;18.677
3534.914;47.453388133632;28.665;18.68
3535.894;47.5646544404882;28.663;18.679
3536.941;47.7062587473183;28.669;18.688
3537.944;47.6936544404882;28.66;18.679
3538.936;47.7919207770324;28.658;18.678
3539.941;47.8476544404882;28.658;18.679
3540.939;47.9049207770324;28.656;18.678
3541.959;47.9825893911722;28.661;18.683
3542.97;48.1608654574611;28.674;18.697
3544;48.059388133632;28.656;18.68
3544.999;48.2381947663163;28.667;18.692
3546.018;48.2105893911722;28.658;18.683
3547.02;48.3164745694996;28.683;18.706
3548.025;48.255388133632;28.654;18.68
3549.034;48.4208819778785;28.69;18.712
3550.031;48.361388133632;28.653;18.68
3551.028;48.4096544404882;28.65;18.679
3552.005;48.471855608976;28.654;18.682
3553.001;48.4639207770324;28.649;18.678
3553.989;48.562388133632;28.65;18.68
3554.991;48.5721218564619;28.651;18.681
3555.984;48.6066544404882;28.648;18.679
3556.978;48.593855608976;28.651;18.682
3557.971;48.675855608976;28.65;18.682
3558.963;48.6626544404882;28.647;18.679
3559.971;48.7191218564619;28.649;18.681
3560.984;48.8333232030487;28.651;18.684
3561.963;48.8361218564619;28.648;18.681
3563.018;48.8121871432665;28.643;18.677
3564.01;48.8656544404882;28.645;18.679
3565.018;48.875388133632;28.646;18.68
3566.014;48.937388133632;28.645;18.68
3567.019;48.9516544404882;28.643;18.679
3568.03;48.9559207770324;28.641;18.678
3569.024;49.0086544404882;28.643;18.679
3570.02;49.0154535391926;28.639;18.676
3571.027;49.083388133632;28.643;18.68
3572.035;49.1649207770324;28.64;18.678
3573.023;49.1109207770324;28.641;18.678
3574.023;49.1296544404882;28.641;18.679
3575.041;49.1566544404882;28.641;18.679
3576.07;49.1906544404882;28.641;18.679
3577.068;49.2069207770324;28.64;18.678
3578.065;49.238855608976;28.643;18.682
3579.055;49.300855608976;28.644;18.682
3580.055;49.318855608976;28.643;18.682
3581.078;49.3366544404882;28.64;18.679
3582.06;49.342388133632;28.64;18.68
3583.11;49.3596544404882;28.638;18.679
3584.128;49.3626544404882;28.638;18.679
3585.137;49.3556544404882;28.638;18.679
3586.133;49.376388133632;28.64;18.68
3587.143;49.4296544404882;28.637;18.679
3588.153;49.4466544404882;28.637;18.679
3589.128;49.5855893911722;28.643;18.683
3590.143;49.4849207770324;28.636;18.678
3591.15;49.4711871432665;28.635;18.677
3592.162;49.5011871432665;28.635;18.677
3593.147;49.5051871432665;28.634;18.677
3594.135;49.6376544404882;28.638;18.679
3595.118;49.5901871432665;28.634;18.677
3596.13;49.5769207770324;28.635;18.678
3597.119;49.6144535391926;28.633;18.676
3598.114;49.5951871432665;28.633;18.677
3599.136;49.7201218564619;28.639;18.681
3600.113;49.6214535391926;28.632;18.676
3601.147;49.5949207770324;28.634;18.678
3602.154;49.6801871432665;28.633;18.677
3603.134;49.6739207770324;28.633;18.678
3604.138;49.6587199648125;28.63;18.675
3605.129;49.7037199648125;28.63;18.675
3606.14;49.7154535391926;28.632;18.676
3607.144;49.6999864201282;28.629;18.674
3608.145;49.766388133632;28.635;18.68
3609.142;49.7479207770324;28.633;18.678
3610.144;49.7636544404882;28.633;18.679
3611.156;49.8501218564619;28.636;18.681
3612.145;49.816388133632;28.634;18.68
3613.133;49.8511218564619;28.635;18.681
3614.13;49.8259207770324;28.633;18.678
3615.254;49.9569435871045;28.668;18.708
3616.26;49.9387401051495;28.664;18.705
3617.277;49.8093339415039;28.658;18.699
3618.28;49.8560056704369;28.663;18.704
3619.275;49.8889207770324;28.631;18.678
3620.263;50.0272090634853;28.666;18.707
3621.271;50.0860860820165;28.673;18.715
3622.256;50.0146166496366;28.672;18.713
3623.267;49.8371218564619;28.636;18.681
3624.28;50.1005556328686;28.676;18.717
3625.27;50.1215556328686;28.675;18.717
3626.272;50.1363513510165;28.672;18.714
3627.257;50.0307401051495;28.664;18.705
3628.29;50.1471473357444;28.668;18.711
3629.323;50.128412723236;28.666;18.71
3630.326;50.1628819778785;28.67;18.712
3631.316;49.9252529051417;28.625;18.673
3632.326;50.1212712653637;28.659;18.703
3633.321;50.0582712653637;28.66;18.703
3634.305;49.981726697484;28.647;18.69
3635.306;50.2231473357444;28.669;18.711
3636.327;50.0788025441433;28.659;18.701
3637.319;50.053388133632;28.632;18.68
3638.327;50.2141473357444;28.668;18.711
3639.321;50.235412723236;28.667;18.71
3640.304;50.2086781403554;28.666;18.709
3641.302;50.2806781403554;28.665;18.709
3642.304;50.143599684657;28.654;18.698
3643.33;50.2506781403554;28.664;18.709
3644.333;50.1723191422119;28.618;18.669
3645.329;50.2078025441433;28.656;18.701
3646.329;50.207599684657;28.654;18.698
3647.334;50.3279435871045;28.663;18.708
3648.341;50.3404745694996;28.661;18.706
3649.335;50.2958654574612;28.652;18.697
3650.338;50.3402090634853;28.661;18.707
3651.342;50.3382712653637;28.657;18.703
3652.342;50.3942712653637;28.657;18.703
3653.345;50.3315368899318;28.655;18.702
3654.361;50.1745194198548;28.622;18.672
3655.373;50.2275207058367;28.605;18.657
3656.382;50.2111871432665;28.627;18.677
3657.393;50.3292712653637;28.656;18.703
3658.399;50.2233858546015;28.613;18.665
3659.408;50.2395857757432;28.616;18.668
3660.441;50.2054607170678;28.644;18.691
3661.452;50.3205194198549;28.62;18.672
3662.454;50.4398025441433;28.653;18.701
3663.452;50.4700056704369;28.657;18.704
3664.444;50.224986814682;28.606;18.659
3665.445;50.3391230929019;28.595;18.651
3666.435;50.3055248167402;28.639;18.687
3667.428;50.4281312599183;28.648;18.696
3668.457;50.4015248167402;28.638;18.687
3669.451;50.4683970920305;28.646;18.695
3670.434;50.4443970920305;28.645;18.695
3671.442;50.4056629537996;28.644;18.694
3672.44;50.4924607170678;28.642;18.691
3673.427;50.460726697484;28.64;18.69
3674.429;50.4919288452275;28.643;18.693
3675.443;50.4959927075669;28.639;18.689
3676.45;50.4491947663163;28.642;18.692
3677.427;50.5354607170678;28.641;18.691
3678.431;50.509726697484;28.639;18.69
3679.423;50.4961947663163;28.641;18.692
3680.477;50.5201947663163;28.642;18.692
3681.492;50.4999927075669;28.638;18.689
3682.482;50.5791947663163;28.641;18.692
3683.463;50.5501947663163;28.642;18.692
3684.522;50.5814607170678;28.64;18.691
3685.533;50.530726697484;28.639;18.69
3686.527;50.5625248167402;28.636;18.687
3687.506;50.5769927075668;28.638;18.689
3688.522;50.6562587473183;28.636;18.688
3689.518;50.6309927075669;28.637;18.689
3690.522;50.6015248167402;28.636;18.687
3691.536;50.6102587473183;28.636;18.688
3692.531;50.5967909158347;28.634;18.686
3693.533;50.6419927075668;28.637;18.689
3694.536;50.6199927075668;28.637;18.689
3695.535;50.6242587473183;28.636;18.688
3696.541;50.6262587473183;28.636;18.688
3697.535;50.5882587473183;28.636;18.688
3698.545;50.6332587473183;28.635;18.688
3699.544;50.6445248167402;28.635;18.687
3700.537;50.6440570446035;28.632;18.685
3701.551;50.6945248167402;28.634;18.687
3702.54;50.6937909158347;28.632;18.686
3703.552;50.7005248167402;28.634;18.687
3704.537;50.6697909158347;28.633;18.686
3705.519;50.6865248167402;28.634;18.687
3706.563;50.685726697484;28.638;18.69
