IDs:;DNAJB6_meas3_240729A;02_DNAJB6_05_000_uM_compression_corrected;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
8451.175;51.7978762608005;29.233;19.208
8452.155;51.7578762608005;29.234;19.208
8453.169;51.8128729350945;29.237;19.212
8454.159;51.7891237235384;29.237;19.211
8455.151;51.6458800450609;29.228;19.204
8456.165;51.783374540636;29.236;19.21
8457.159;51.6803780956036;29.23;19.206
8458.15;51.758374540636;29.235;19.21
8459.135;51.6521271638713;29.231;19.207
8460.129;51.7986253863894;29.234;19.209
8461.121;51.6843780956036;29.23;19.206
8462.126;51.7436253863894;29.235;19.209
8463.118;51.723374540636;29.235;19.21
8464.121;51.7623780956036;29.231;19.206
8465.106;51.6476290559995;29.229;19.205
8466.113;51.8058762608005;29.233;19.208
8467.103;51.7848762608005;29.233;19.208
8468.102;51.8016253863894;29.234;19.209
8469.087;51.809374540636;29.235;19.21
8470.078;51.7866253863894;29.234;19.209
8471.08;51.8008762608005;29.233;19.208
8472.076;51.791374540636;29.235;19.21
8473.083;51.7841271638713;29.233;19.207
8474.094;51.6521271638713;29.231;19.207
8475.087;51.6706290559995;29.229;19.205
8476.086;51.8301237235384;29.236;19.211
8477.092;51.7641271638713;29.233;19.207
8478.076;51.7498762608005;29.233;19.208
8479.094;51.8048762608005;29.233;19.208
8480.088;51.7941271638713;29.231;19.207
8481.094;51.7891271638713;29.232;19.207
8482.089;51.8078762608005;29.233;19.208
8483.085;51.7771271638713;29.233;19.207
8484.088;51.8108762608005;29.233;19.208
8485.099;51.8421271638713;29.231;19.207
8486.081;51.7603780956036;29.231;19.206
8487.066;51.7746290559995;29.23;19.205
8488.062;51.7523780956036;29.232;19.206
8489.057;51.7603780956036;29.23;19.206
8490.056;51.7766290559995;29.23;19.205
8491.06;51.8326290559995;29.229;19.205
8492.066;51.7686290559995;29.229;19.205
8493.073;51.7718800450609;29.228;19.204
8494.097;51.8308800450609;29.228;19.204
8495.09;51.7668800450609;29.227;19.204
8496.082;51.7378800450609;29.228;19.204
8497.055;51.7678800450609;29.229;19.204
8498.057;51.7636290559995;29.23;19.205
8499.057;51.7546290559995;29.229;19.205
8500.045;51.7808800450609;29.228;19.204
8501.054;51.8026290559995;29.23;19.205
8502.051;51.7853821091878;29.226;19.202
8503.026;51.7891310627897;29.227;19.203
8504.034;51.6951354204179;29.222;19.199
8505.027;51.8068800450609;29.228;19.204
8506.032;51.7426331842573;29.226;19.201
8507.01;51.8283821091878;29.226;19.202
8508.005;51.7811310627897;29.227;19.203
8508.998;51.7806331842573;29.225;19.201
8509.982;51.770884288;29.223;19.2
8510.972;51.7938800450609;29.229;19.204
8511.971;51.7591310627897;29.227;19.203
8512.976;51.7968800450609;29.228;19.204
8513.975;51.8241310627897;29.227;19.203
8514.978;51.6606377712872;29.22;19.197
8515.983;51.8071310627897;29.227;19.203
8516.996;51.7903821091878;29.226;19.202
8517.981;51.8263821091878;29.226;19.202
8518.989;51.7771310627897;29.228;19.203
8519.974;51.761884288;29.224;19.2
8520.974;51.8081310627897;29.227;19.203
8521.976;51.8151310627897;29.228;19.203
8522.981;51.781884288;29.224;19.2
8523.974;51.8163821091878;29.226;19.202
8525;51.8253821091878;29.226;19.202
8525.999;51.7616331842573;29.225;19.201
8527.004;51.7896331842573;29.225;19.201
8528.009;51.8116331842573;29.225;19.201
8529.02;51.801884288;29.223;19.2
8530.031;51.8106331842573;29.225;19.201
8531.014;51.7656331842573;29.224;19.201
8531.999;51.765884288;29.223;19.2
8532.995;51.7826331842573;29.225;19.201
8533.991;51.8083821091878;29.226;19.202
8534.993;51.8013821091878;29.226;19.202
8535.995;51.747884288;29.224;19.2
8536.988;51.7406331842573;29.225;19.201
8537.979;51.7866331842573;29.225;19.201
8538.98;51.813386581513;29.222;19.198
8539.97;51.756386581513;29.222;19.198
8540.976;51.7976377712872;29.22;19.197
8541.993;51.784386581513;29.221;19.198
8542.995;51.7978889897424;29.219;19.196
8543.999;51.769386581513;29.222;19.198
8544.977;51.781386581513;29.222;19.198
8545.973;51.807386581513;29.221;19.198
8546.974;51.8051354204179;29.222;19.199
8547.989;51.754386581513;29.222;19.198
8548.998;51.826884288;29.223;19.2
8549.982;51.796884288;29.223;19.2
8550.97;51.6601402368805;29.217;19.195
8551.969;51.7041402368805;29.217;19.195
8552.974;51.768386581513;29.221;19.198
8553.97;51.7756377712872;29.22;19.197
8554.97;51.8191354204179;29.223;19.199
8555.975;51.7871354204179;29.222;19.199
8556.987;51.8271354204179;29.222;19.199
8557.978;51.8091354204179;29.223;19.199
8558.977;51.785884288;29.223;19.2
8559.981;51.7856331842573;29.224;19.201
8560.97;51.8026331842573;29.225;19.201
8561.963;51.809884288;29.224;19.2
8562.958;51.8233821091878;29.226;19.202
8563.957;51.824884288;29.224;19.2
8564.958;51.786884288;29.224;19.2
8565.964;51.800884288;29.224;19.2
8566.968;51.8036377712872;29.221;19.197
8567.979;51.6716377712872;29.219;19.197
8568.963;51.750884288;29.224;19.2
8569.948;51.6521402368805;29.217;19.195
8570.942;51.805386581513;29.222;19.198
8571.935;51.790884288;29.224;19.2
8572.944;51.6603915127036;29.215;19.194
8573.954;51.742884288;29.224;19.2
8574.943;51.6528889897423;29.218;19.196
8575.937;51.7876377712872;29.22;19.197
8576.92;51.809386581513;29.221;19.198
8577.904;51.7581354204179;29.222;19.199
8578.898;51.6588889897423;29.218;19.196
8579.912;51.7841354204179;29.222;19.199
8580.914;51.7818889897423;29.219;19.196
8581.911;51.7948889897424;29.22;19.196
8582.915;51.7638889897423;29.22;19.196
8583.925;51.6623915127036;29.217;19.194
8584.92;51.7926377712872;29.221;19.197
8585.906;51.6603915127036;29.216;19.194
8586.911;51.7798889897423;29.219;19.196
8587.916;51.748386581513;29.221;19.198
8588.897;51.7796377712872;29.22;19.197
8589.913;51.7721402368805;29.218;19.195
8590.916;51.6998941504123;29.213;19.192
8591.916;51.8008941504123;29.215;19.192
8592.921;51.7603915127036;29.217;19.194
8593.916;51.7816377712872;29.22;19.197
8594.908;51.8276428172135;29.216;19.193
8595.909;51.800386581513;29.221;19.198
8596.91;51.8338889897423;29.219;19.196
8597.917;51.7001455123018;29.212;19.191
8598.933;51.749396902884;29.212;19.19
8599.917;51.8036428172135;29.216;19.193
8600.905;51.8108941504123;29.214;19.192
8601.896;51.8368941504123;29.214;19.192
8602.895;51.7896428172135;29.216;19.193
8603.866;51.8221455123018;29.214;19.191
8604.865;51.7938941504123;29.214;19.192
8605.875;51.7988941504123;29.214;19.192
8606.873;51.8258941504123;29.214;19.192
8607.879;51.8266428172135;29.215;19.193
8608.87;51.8096483221609;29.211;19.189
8609.878;51.7891455123018;29.213;19.191
8610.855;51.7826428172135;29.216;19.193
8611.862;51.6188997701343;29.21;19.188
8612.849;51.7631455123018;29.214;19.191
8613.86;51.7971455123018;29.213;19.191
8614.849;51.778396902884;29.212;19.19
8615.846;51.7711512468062;29.208;19.187
8616.828;51.7998997701343;29.211;19.188
8617.82;51.7968997701343;29.21;19.188
8618.82;51.7998997701343;29.21;19.188
8619.826;51.8011455123018;29.212;19.191
8620.84;51.8206483221609;29.211;19.189
8621.833;51.7564027521787;29.207;19.186
8622.838;51.8196483221608;29.211;19.189
8623.846;51.757396902884;29.212;19.19
8624.832;51.7978997701343;29.21;19.188
8625.821;51.7956483221608;29.211;19.189
8626.815;51.8134027521787;29.207;19.186
8627.818;51.7931512468062;29.209;19.187
8628.831;51.7991512468062;29.209;19.187
8629.818;51.8038997701343;29.21;19.188
8630.842;51.8301512468062;29.208;19.187
8631.841;51.752396902884;29.212;19.19
8632.843;51.7076542862535;29.206;19.185
8633.845;51.7034027521787;29.206;19.186
8634.85;51.7728997701343;29.21;19.188
8635.861;51.8104027521787;29.208;19.186
8636.873;51.7938997701343;29.209;19.188
8637.889;51.7966483221609;29.21;19.189
8638.874;51.7856542862535;29.206;19.185
8639.865;51.6976607096159;29.2;19.181
8640.89;51.7709058490327;29.204;19.184
8641.888;51.796409060712;29.203;19.182
8642.891;51.8334027521787;29.208;19.186
8643.897;51.8131512468062;29.209;19.187
8644.906;51.8111512468062;29.209;19.187
8645.889;51.8158997701343;29.209;19.188
8646.888;51.8251512468062;29.208;19.187
8647.887;51.7941512468062;29.208;19.187
8648.883;51.8509058490327;29.205;19.184
8649.89;51.8019058490327;29.205;19.184
8650.891;51.687409060712;29.201;19.182
8651.876;51.6601574405182;29.204;19.183
8652.873;51.8051574405182;29.205;19.183
8653.881;51.7579058490327;29.206;19.184
8654.876;51.675912387232;29.2;19.18
8655.882;51.8036542862535;29.206;19.185
8656.878;51.8366542862535;29.206;19.185
8657.853;51.8036607096159;29.201;19.181
8658.861;51.807912387232;29.201;19.18
8659.851;51.8141574405182;29.205;19.183
8660.849;51.685409060712;29.201;19.182
8661.827;51.8439058490327;29.205;19.184
8662.822;51.6926607096159;29.201;19.181
8663.819;51.688912387232;29.199;19.18
8664.824;51.757912387232;29.2;19.18
8665.839;51.8299058490327;29.205;19.184
8666.835;51.899409060712;29.203;19.182
8667.835;51.799409060712;29.203;19.182
8668.841;51.6764158286084;29.197;19.178
8669.855;51.849409060712;29.203;19.182
8670.848;51.8069058490327;29.205;19.184
8671.822;51.7951574405182;29.204;19.183
8672.829;51.7556607096159;29.203;19.181
8673.808;51.829409060712;29.203;19.182
8674.821;51.750912387232;29.201;19.18
8675.814;51.7176675923725;29.196;19.177
8676.808;51.7986607096159;29.202;19.181
8677.808;51.823409060712;29.203;19.182
8678.813;51.7601574405182;29.204;19.183
8679.821;51.762409060712;29.203;19.182
8680.834;51.642912387232;29.2;19.18
8681.85;51.6489193848566;29.195;19.176
8682.869;51.7951640935622;29.199;19.179
8683.863;51.7921640935622;29.2;19.179
8684.862;51.810912387232;29.201;19.18
8685.862;51.7031712060625;29.194;19.175
8686.864;51.7896675923725;29.198;19.177
8687.833;51.7626675923725;29.197;19.177
8688.83;51.7624158286084;29.199;19.178
8689.826;51.8116675923725;29.197;19.177
8690.818;51.8064230559922;29.194;19.174
8691.828;51.7851640935622;29.199;19.179
8692.803;51.8009193848566;29.195;19.176
8693.824;51.6214230559922;29.192;19.174
8694.826;51.7024230559922;29.192;19.174
8695.822;51.7896749346477;29.193;19.173
8696.808;51.8121712060625;29.194;19.175
8697.823;51.7839193848566;29.196;19.176
8698.843;51.8011712060625;29.194;19.175
8699.849;51.7961712060625;29.195;19.175
8700.858;51.6736749346477;29.192;19.173
8701.845;51.8116675923725;29.197;19.177
8702.841;51.7556749346477;29.193;19.173
8703.842;51.7991712060625;29.194;19.175
8704.85;51.7744230559922;29.194;19.174
8705.86;51.7731712060625;29.195;19.175
8706.849;51.7731712060625;29.194;19.175
8707.844;51.8006749346477;29.192;19.173
8708.843;51.7841712060625;29.195;19.175
8709.845;51.7741712060625;29.194;19.175
8710.824;51.8101712060625;29.195;19.175
8711.835;51.7714230559922;29.194;19.174
8712.856;51.6651787781436;29.19;19.171
8713.852;51.7729193848566;29.197;19.176
8714.858;51.7721712060625;29.195;19.175
8715.863;51.8109193848566;29.195;19.176
8716.876;51.8144230559922;29.194;19.174
8717.892;51.8449193848566;29.196;19.176
8718.881;51.7834230559922;29.194;19.174
8719.882;51.7389268420308;29.19;19.172
8720.883;51.6466749346477;29.192;19.173
8721.88;51.8239193848566;29.196;19.176
8722.873;51.8591712060625;29.193;19.175
8723.877;51.6466749346477;29.192;19.173
8724.863;51.7881712060625;29.195;19.175
8725.844;51.7509268420308;29.191;19.172
8726.838;51.6709268420308;29.189;19.172
8727.843;51.8271712060625;29.195;19.175
8728.835;51.8184230559922;29.193;19.174
8729.826;51.8041712060625;29.194;19.175
8730.825;51.7179268420308;29.191;19.172
8731.82;51.8064230559922;29.194;19.174
8732.824;51.8151712060625;29.194;19.175
8733.815;51.7721712060625;29.194;19.175
8734.804;51.7944230559922;29.193;19.174
8735.798;51.7954230559922;29.194;19.174
8736.801;51.8359193848566;29.195;19.176
8737.781;51.8341712060625;29.194;19.175
8738.766;51.6739268420308;29.19;19.172
8739.772;51.7456749346477;29.193;19.173
8740.776;51.675430742988;29.189;19.17
8741.756;51.8266749346477;29.192;19.173
8742.744;51.7886749346477;29.192;19.173
8743.739;51.669430742988;29.188;19.17
8744.739;51.7809193848566;29.196;19.176
8745.715;51.6901787781436;29.189;19.171
8746.726;51.8056749346477;29.192;19.173
8747.745;51.679430742988;29.188;19.17
8748.737;51.8221712060625;29.193;19.175
8749.735;51.8084230559922;29.193;19.174
8750.736;51.7974230559922;29.194;19.174
8751.739;51.8026675923725;29.197;19.177
8752.72;51.646430742988;29.188;19.17
8753.702;51.7544230559922;29.193;19.174
8754.687;51.7806749346477;29.192;19.173
8755.674;51.7599268420308;29.191;19.172
8756.664;51.687430742988;29.187;19.17
8757.679;51.833430742988;29.189;19.17
8758.663;51.788430742988;29.188;19.17
8759.658;51.7981787781436;29.19;19.171
8760.639;51.7959268420308;29.191;19.172
8761.634;51.8036827365659;29.188;19.169
8762.622;51.7959268420308;29.191;19.172
8763.619;51.8159268420309;29.191;19.172
8764.631;51.813430742988;29.188;19.17
8765.619;51.8296827365659;29.187;19.169
8766.61;51.8079268420308;29.191;19.172
8767.59;51.6369347588792;29.186;19.168
8768.592;51.772430742988;29.189;19.17
8769.586;51.7229347588792;29.185;19.168
8770.576;51.797430742988;29.189;19.17
8771.579;51.7996827365659;29.188;19.169
8772.59;51.785430742988;29.188;19.17
8773.591;51.7536827365659;29.188;19.169
8774.597;51.8066827365659;29.187;19.169
8775.585;51.7616827365659;29.188;19.169
8776.579;51.7809347588792;29.186;19.168
8777.578;51.6369347588792;29.185;19.168
8778.585;51.759430742988;29.188;19.17
8779.572;51.7936827365659;29.187;19.169
8780.566;51.7726827365659;29.188;19.169
8781.562;51.788430742988;29.189;19.17
8782.564;51.7716827365659;29.187;19.169
8783.569;51.7619347588792;29.187;19.168
8784.561;51.81818680993;29.186;19.167
8785.553;51.7604388897201;29.184;19.166
8786.553;51.6654388897201;29.184;19.166
8787.556;51.7669347588792;29.186;19.168
8788.558;51.6789431355262;29.181;19.164
8789.569;51.84318680993;29.185;19.167
8790.584;51.6754388897201;29.183;19.166
8791.606;51.76818680993;29.185;19.167
8792.598;51.8006827365659;29.187;19.169
8793.594;51.6554388897201;29.183;19.166
8794.596;51.7644388897201;29.185;19.166
8795.6;51.8059347588792;29.186;19.168
8796.582;51.8219347588792;29.187;19.168
8797.584;51.7874388897201;29.184;19.166
8798.599;51.7646827365659;29.188;19.169
8799.613;51.7789347588792;29.187;19.168
8800.588;51.77218680993;29.185;19.167
8801.582;51.81518680993;29.185;19.167
8802.559;51.82918680993;29.185;19.167
8803.548;51.7724388897201;29.184;19.166
8804.533;51.8184388897201;29.184;19.166
8805.543;51.7799347588792;29.186;19.168
8806.526;51.6586909982515;29.182;19.165
8807.52;51.7906909982515;29.184;19.165
8808.505;51.81818680993;29.185;19.167
8809.508;51.7894388897201;29.185;19.166
8810.511;51.8099431355262;29.182;19.164
8811.496;51.7799431355261;29.182;19.164
8812.489;51.7766909982515;29.183;19.165
8813.489;51.7806909982515;29.184;19.165
8814.474;51.6649431355261;29.181;19.164
8815.463;51.79018680993;29.185;19.167
8816.461;51.6879431355262;29.18;19.164
8817.463;51.7656909982515;29.183;19.165
8818.475;51.7749431355261;29.182;19.164
8819.491;51.6454474963129;29.179;19.162
8820.486;51.7389431355262;29.182;19.164
8821.483;51.803195301546;29.18;19.163
8822.485;51.7964388897201;29.183;19.166
8823.492;51.781195301546;29.181;19.163
8824.506;51.7786909982515;29.183;19.165
8825.493;51.8096909982515;29.183;19.165
8826.514;51.672195301546;29.18;19.163
8827.512;51.7094474963129;29.18;19.162
8828.514;51.776195301546;29.181;19.163
8829.519;51.7854474963129;29.18;19.162
8830.498;51.753195301546;29.18;19.163
8831.483;51.779195301546;29.18;19.163
8832.473;51.782195301546;29.181;19.163
8833.464;51.796195301546;29.18;19.163
8834.471;51.768951972096;29.178;19.16
8835.47;51.647204253116;29.175;19.159
8836.448;51.775195301546;29.18;19.163
8837.441;51.7614474963129;29.18;19.162
8838.444;51.773951972096;29.177;19.16
8839.459;51.754699719829;29.178;19.161
8840.462;51.742951972096;29.178;19.16
8841.46;51.812951972096;29.177;19.16
8842.462;51.787951972096;29.177;19.16
8843.482;51.738699719829;29.179;19.161
8844.481;51.7844474963129;29.18;19.162
8845.496;51.716195301546;29.181;19.163
8846.514;51.7664474963129;29.179;19.162
8847.508;51.768951972096;29.177;19.16
8848.513;51.756951972096;29.177;19.16
8849.492;51.753204253116;29.177;19.159
8850.495;51.741204253116;29.176;19.159
8851.503;51.733204253116;29.176;19.159
8852.483;51.6927089014227;29.174;19.157
8853.468;51.761204253116;29.177;19.159
8854.464;51.755951972096;29.177;19.16
8855.46;51.759204253116;29.177;19.159
8856.459;51.752951972096;29.177;19.16
8857.462;51.760699719829;29.178;19.161
8858.47;51.771204253116;29.175;19.159
8859.488;51.801699719829;29.178;19.161
8860.48;51.6654565628909;29.174;19.158
8861.485;51.745699719829;29.177;19.161
8862.469;51.797699719829;29.178;19.161
8863.463;51.776204253116;29.176;19.159
8864.453;51.720951972096;29.177;19.16
8865.432;51.739951972096;29.177;19.16
8866.421;51.7574474963129;29.179;19.162
8867.407;51.760204253116;29.176;19.159
8868.404;51.793951972096;29.177;19.16
8869.4;51.7554565628909;29.175;19.158
8870.386;51.8007089014227;29.173;19.157
8871.39;51.8019612687132;29.172;19.156
8872.382;51.7687089014227;29.173;19.157
8873.391;51.6224660895785;29.169;19.154
8874.39;51.7387089014227;29.174;19.157
8875.4;51.7494565628909;29.175;19.158
8876.39;51.7519612687132;29.173;19.156
8877.386;51.8534565628909;29.174;19.158
8878.391;51.7717089014227;29.174;19.157
8879.388;51.7679612687132;29.173;19.156
8880.394;51.7927089014227;29.174;19.157
8881.373;51.7607089014227;29.173;19.157
8882.387;51.7484565628909;29.175;19.158
8883.379;51.777204253116;29.176;19.159
8884.376;51.7747089014227;29.174;19.157
8885.381;51.786204253116;29.176;19.159
8886.39;51.7704565628909;29.175;19.158
8887.404;51.7914565628909;29.174;19.158
8888.394;51.778204253116;29.176;19.159
8889.387;51.7479612687132;29.173;19.156
8890.387;51.7694565628909;29.175;19.158
8891.39;51.8284565628909;29.174;19.158
8892.37;51.7409612687132;29.173;19.156
8893.381;51.7444565628909;29.174;19.158
8894.395;51.6289710255022;29.168;19.152
8895.379;51.7519612687132;29.172;19.156
8896.367;51.7749612687132;29.173;19.156
8897.357;51.7107089014227;29.173;19.157
