"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"8.5810e+06","7.8512e-12","7.9158e-12","7.9528e-08","7.9567e-08","2.0000e+00","7.1870e-01","5.5091e-06"," 0.00 %"
"8.6618e+06","7.9004e-12","7.9654e-12","7.9280e-08","7.9319e-08","2.0000e+00","7.1870e-01","3.9915e-06"," 0.00 %"
"8.8242e+06","7.9989e-12","8.0647e-12","7.8790e-08","7.8829e-08","2.0000e+00","7.1870e-01","2.0613e-05"," 0.00 %"
"4.5693e+06","8.0235e-12","8.0895e-12","1.5263e-07","1.5270e-07","1.2857e+00","7.1870e-01","3.0342e-06"," 0.00 %"
"8.9467e+06","8.0727e-12","8.1391e-12","7.8429e-08","7.8468e-08","2.0000e+00","7.1870e-01","3.3544e-05"," 0.01 %"
"9.2346e+06","8.2449e-12","8.3128e-12","7.7606e-08","7.7644e-08","2.0000e+00","7.1870e-01","3.1351e-06"," 0.00 %"
"9.3174e+06","8.2942e-12","8.3624e-12","7.7375e-08","7.7413e-08","2.0000e+00","7.1870e-01","1.6911e-05"," 0.00 %"
"9.3589e+06","8.3188e-12","8.3872e-12","7.7261e-08","7.7298e-08","2.0000e+00","7.1870e-01","6.6392e-06"," 0.00 %"
"9.5255e+06","8.4172e-12","8.4865e-12","7.6807e-08","7.6845e-08","2.0000e+00","7.1870e-01","5.5211e-06"," 0.00 %"
"9.6511e+06","8.4910e-12","8.5609e-12","7.6473e-08","7.6510e-08","2.0000e+00","7.1870e-01","4.8033e-06"," 0.00 %"
"9.7351e+06","8.5403e-12","8.6105e-12","7.6252e-08","7.6290e-08","2.0000e+00","7.1870e-01","3.8700e-06"," 0.00 %"
"9.7772e+06","8.5649e-12","8.6353e-12","7.6142e-08","7.6180e-08","2.0000e+00","7.1870e-01","7.6839e-06"," 0.00 %"
"9.8616e+06","8.6141e-12","8.6850e-12","7.5925e-08","7.5962e-08","2.0000e+00","7.1870e-01","2.1138e-05"," 0.00 %"
"1.0031e+07","8.7125e-12","8.7842e-12","7.5494e-08","7.5532e-08","2.0000e+00","7.1870e-01","4.6589e-06"," 0.00 %"
"3.5766e+06","8.7617e-12","8.8338e-12","2.1293e-07","2.1304e-07","1.0000e+00","7.1870e-01","1.9855e-05"," 0.00 %"
"1.0159e+07","8.7864e-12","8.8587e-12","7.5177e-08","7.5214e-08","2.0000e+00","7.1870e-01","5.1886e-06"," 0.00 %"
