1000nM	1000nM	1000nM	1000nM	1000nM	1000nM	300nM	300nM	300nM	300nM	300nM	300nM	100nM	100nM	100nM	100nM	100nM	100nM	30nM	30nM	30nM	30nM	30nM	30nM	10nM	10nM	10nM	10nM	10nM	10nM	3nM	3nM	3nM	3nM	3nM	3nM	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds	50%seeds
241019_tauJB6elongation50percSeeds: B07 X	241019_tauJB6elongation50percSeeds: B07 Y	241019_tauJB6elongation50percSeeds: B08 X	241019_tauJB6elongation50percSeeds: B08 Y	241019_tauJB6elongation50percSeeds: B09 X	241019_tauJB6elongation50percSeeds: B09 Y	241019_tauJB6elongation50percSeeds: B04 X	241019_tauJB6elongation50percSeeds: B04 Y	241019_tauJB6elongation50percSeeds: B05 X	241019_tauJB6elongation50percSeeds: B05 Y	241019_tauJB6elongation50percSeeds: B06 X	241019_tauJB6elongation50percSeeds: B06 Y	241019_tauJB6elongation50percSeeds: B01 X	241019_tauJB6elongation50percSeeds: B01 Y	241019_tauJB6elongation50percSeeds: B02 X	241019_tauJB6elongation50percSeeds: B02 Y	241019_tauJB6elongation50percSeeds: B03 X	241019_tauJB6elongation50percSeeds: B03 Y	241019_tauJB6elongation50percSeeds: A10 X	241019_tauJB6elongation50percSeeds: A10 Y	241019_tauJB6elongation50percSeeds: A11 X	241019_tauJB6elongation50percSeeds: A11 Y	241019_tauJB6elongation50percSeeds: A12 X	241019_tauJB6elongation50percSeeds: A12 Y	241019_tauJB6elongation50percSeeds: A07 X	241019_tauJB6elongation50percSeeds: A07 Y	241019_tauJB6elongation50percSeeds: A08 X	241019_tauJB6elongation50percSeeds: A08 Y	241019_tauJB6elongation50percSeeds: A09 X	241019_tauJB6elongation50percSeeds: A09 Y	241019_tauJB6elongation50percSeeds: A04 X	241019_tauJB6elongation50percSeeds: A04 Y	241019_tauJB6elongation50percSeeds: A05 X	241019_tauJB6elongation50percSeeds: A05 Y	241019_tauJB6elongation50percSeeds: A06 X	241019_tauJB6elongation50percSeeds: A06 Y	241019_tauJB6elongation50percSeeds: A01 X	241019_tauJB6elongation50percSeeds: A01 Y	241019_tauJB6elongation50percSeeds: A02 X	241019_tauJB6elongation50percSeeds: A02 Y	241019_tauJB6elongation50percSeeds: A03 X	241019_tauJB6elongation50percSeeds: A03 Y
6660.0	0.661067840266235	7182.0	0.6870437019913391	7290.0	0.7057214518775509	6660.0	0.7472894986544714	6660.0	0.7309695432153451	6660.0	0.736444184987056	6660.0	0.7839315609866796	6660.0	0.7914111081357935	6660.0	0.7847488478370318	6660.0	0.8403698382084857	6660.0	0.8344678777207449	6660.0	0.8322776550020012	6660.0	0.8795762696059233	6660.0	0.8715385458383722	6660.0	0.8738002619387376	6660.0	0.9058642560779188	6660.0	0.9093053448744841	6660.0	0.9072033282930538	6660.0	0.8705336065998782	6660.0	0.8918871714260762	6660.0	0.92309097167101
6678.0	0.6543430857379013	7200.0	0.6869317556360326	7308.0	0.7142446804915688	6678.0	0.7448006595423647	6678.0	0.7248083866897542	6678.0	0.7368942950594282	6678.0	0.7892408938518782	6678.0	0.7871606543998572	6678.0	0.787653460361721	6678.0	0.8382968907820906	6678.0	0.8305375853856011	6678.0	0.8296094570217111	6678.0	0.8779257352804043	6678.0	0.875181928820409	6678.0	0.8741227984440058	6678.0	0.9015789310312716	6678.0	0.9089382174629159	6678.0	0.9012404213331966	6678.0	0.8660852930019567	6678.0	0.8927688545844165	6678.0	0.9231963361266621
6696.0	0.6658893623808894	7218.0	0.6781812821962383	7326.0	0.702886633549981	6696.0	0.7424673728747647	6696.0	0.7303252392649566	6696.0	0.734043597934404	6696.0	0.7891231465504323	6696.0	0.7891477415214074	6696.0	0.7858784193744109	6696.0	0.8389878732575555	6696.0	0.8340650227563927	6696.0	0.8424767451078204	6696.0	0.8743822152595162	6696.0	0.8833146517829504	6696.0	0.8802118967101277	6696.0	0.9022256098612486	6696.0	0.9052919747616591	6696.0	0.9022741057775272	6696.0	0.8739448900338672	6696.0	0.893482598093549	6696.0	0.9278060310614414
6714.0	0.6587114572778701	7236.0	0.690215515391691	7344.0	0.7084248547859618	6714.0	0.7484561419882714	6714.0	0.7306876602370501	6714.0	0.7373034860343121	6714.0	0.7892515981520096	6714.0	0.7852266979500061	6714.0	0.7913649096988239	6714.0	0.8421785864530853	6714.0	0.833829205216284	6714.0	0.8396635363677319	6714.0	0.8799212965553256	6714.0	0.8816227377860152	6714.0	0.8791074535254217	6714.0	0.8980006415053993	6714.0	0.9054087880289763	6714.0	0.9094073827280726	6714.0	0.8777655274799347	6714.0	0.8984788026574769	6714.0	0.9258919101170949
6732.0	0.6590195996686563	7254.0	0.6910364553306056	7362.0	0.7006525714242803	6732.0	0.7488968739143735	6732.0	0.7274258714882079	6732.0	0.7341799949260319	6732.0	0.7889839906487234	6732.0	0.7856411171892599	6732.0	0.7928925207303271	6732.0	0.8426358542677314	6732.0	0.8380051408223744	6732.0	0.831339918755305	6732.0	0.8802476733993547	6732.0	0.8810651752188433	6732.0	0.8752174677952187	6732.0	0.9087441324674159	6732.0	0.9075364582551101	6732.0	0.9050419880912718	6732.0	0.8814224233211709	6732.0	0.8983360539556504	6732.0	0.9309845254736131
6750.0	0.6684995096910782	7272.0	0.6970815585171586	7380.0	0.7023421982420371	6750.0	0.745474720135227	6750.0	0.7347950979207775	6750.0	0.7384765001623125	6750.0	0.7910071033735673	6750.0	0.7937276054218788	6750.0	0.795560461123375	6750.0	0.8446986401871343	6750.0	0.8398425524890543	6750.0	0.8370436753073746	6750.0	0.8816371062496503	6750.0	0.8814497011272376	6750.0	0.8796059190335633	6750.0	0.9074249076542631	6750.0	0.9115748597823601	6750.0	0.9055033018102292	6750.0	0.871215863286676	6750.0	0.8936841256725983	6750.0	0.9269016528170942
6768.0	0.6599802788869896	7290.0	0.6948426314110279	7398.0	0.7006337977929719	6768.0	0.7541856570276002	6768.0	0.7294795903300716	6768.0	0.7415181530756157	6768.0	0.7969265813462585	6768.0	0.7922718250173206	6768.0	0.7873737569334176	6768.0	0.8505415067076108	6768.0	0.8448635009472005	6768.0	0.8375463792746756	6768.0	0.8786251142318954	6768.0	0.882045716285249	6768.0	0.8798600387043807	6768.0	0.8996992512321387	6768.0	0.9096307532620104	6768.0	0.9082711841239738	6768.0	0.8779702044859741	6768.0	0.9007879728340823	6768.0	0.9307650161910046
6786.0	0.6646930448637195	7308.0	0.6970815585171586	7416.0	0.7119918447345596	6786.0	0.7527208715084958	6786.0	0.721640558933677	6786.0	0.7340572376335668	6786.0	0.7906110442687037	6786.0	0.7843872333371588	6786.0	0.7917306757204514	6786.0	0.8444750870333073	6786.0	0.8374647256262922	6786.0	0.8309338886278695	6786.0	0.8818982077248736	6786.0	0.8797193345394629	6786.0	0.8813945305627773	6786.0	0.9074680195762616	6786.0	0.9095723466283518	6786.0	0.9062892437017863	6786.0	0.88540680237207	6786.0	0.8988062849734318	6786.0	0.9279113955170936
6804.0	0.6656899761280277	7326.0	0.6885176623362085	7434.0	0.7010092704191401	6804.0	0.7524356920269002	6804.0	0.7281909824292944	6804.0	0.7376308388142191	6804.0	0.790857243171727	6804.0	0.7938763713026366	6804.0	0.7862657010443695	6804.0	0.8517202415186982	6804.0	0.8374254227029407	6804.0	0.8350521942061435	6804.0	0.875808948320558	6804.0	0.8765181563520795	6804.0	0.8847665031178529	6804.0	0.9112618687121261	6804.0	0.9107821983255652	6804.0	0.9090571260155309	6804.0	0.8776563664100471	6804.0	0.9057925743804706	6804.0	0.9321962167136123
6822.0	0.6551950088183102	7344.0	0.69105511305649	7452.0	0.7034686161205417	6822.0	0.7464469229133937	6822.0	0.7365266647874468	6822.0	0.7332252159846363	6822.0	0.7884594799422824	6822.0	0.7932600555109258	6822.0	0.7865561622968384	6822.0	0.8478080613267269	6822.0	0.8421024705817619	6822.0	0.838522785057318	6822.0	0.8800145470821911	6822.0	0.8848719817119478	6822.0	0.886164161307348	6822.0	0.9109600852581369	6822.0	0.9100145682831954	6822.0	0.9050761594778612	6822.0	0.8743542440459459	6822.0	0.9061788355736482	6822.0	0.9369902994457828
6840.0	0.6628985685879647	7362.0	0.6960740413193998	7470.0	0.7008590813686728	6840.0	0.7519431092859624	6840.0	0.7357481308473939	6840.0	0.7373307654326376	6840.0	0.795749108331799	6840.0	0.7928350101373322	6840.0	0.7898372986673208	6840.0	0.8438755581207715	6840.0	0.8415915325781932	6840.0	0.8372563577550788	6840.0	0.8780283108599564	6840.0	0.8883903937737564	6840.0	0.8844635142795707	6840.0	0.9059073679999172	6840.0	0.9058927287078616	6840.0	0.911124494904192	6840.0	0.8837966765912272	6840.0	0.901459731430913	6840.0	0.9271299424710071
6858.0	0.6683001234382165	7380.0	0.6909245089752991	7488.0	0.7023046509794203	6858.0	0.7511394216560113	6858.0	0.7391038805890012	6858.0	0.7418182264571973	6858.0	0.7895513185556902	6858.0	0.796182242454382	6858.0	0.7906441354797344	6858.0	0.8428695689285504	6858.0	0.8355290566512338	6858.0	0.8378557355622455	6858.0	0.8761539752699603	6858.0	0.8828916732837166	6858.0	0.8841996207752605	6858.0	0.9034413660616052	6858.0	0.9123758650439634	6858.0	0.9071349855198749	6858.0	0.8836602252538677	6858.0	0.9036345498881521	6858.0	0.9364634771675223
6876.0	0.6691520465186254	7398.0	0.6943575305380328	7506.0	0.700089362485028	6876.0	0.7563893166581113	6876.0	0.7352380568866697	6876.0	0.7444234089972912	6876.0	0.7967124953436294	6876.0	0.7889139665659309	6876.0	0.7948612025526165	6876.0	0.8459586670541588	6876.0	0.842092644850924	6876.0	0.8419257042205865	6876.0	0.8855629534306869	6876.0	0.8921010687897624	6876.0	0.8843755497781339	6876.0	0.9031223378388166	6876.0	0.9099227864303033	6876.0	0.905546016043466	6876.0	0.8851338996973509	6876.0	0.9030719520633065	6876.0	0.9324684082240469
6894.0	0.6644030284959207	7416.0	0.6986114920396813	7524.0	0.7134374143453072	6894.0	0.7550541581760958	6894.0	0.7331977610437724	6894.0	0.7438778210307794	6894.0	0.7925164096921016	6894.0	0.7901784765523719	6894.0	0.7988093240213607	6894.0	0.8441499188095591	6894.0	0.8437433676316846	6894.0	0.8470784198854222	6894.0	0.8778791100169716	6894.0	0.8889095037500889	6894.0	0.8876302363312939	6894.0	0.9027601976940295	6894.0	0.9172403032472419	6894.0	0.9087324978429312	6894.0	0.8963911350295144	6894.0	0.9036429468706125	6894.0	0.936735668677957
6912.0	0.6617385031167696	7434.0	0.6970069276136209	7542.0	0.7047827703121303	6912.0	0.7528375358418757	6912.0	0.7276540624706372	6912.0	0.7419273440504996	6912.0	0.7942612106135277	6912.0	0.7925374783758166	6912.0	0.7835439715304942	6912.0	0.8499724623160513	6912.0	0.8403829676851365	6912.0	0.8423123995800489	6912.0	0.8825416363602454	6912.0	0.885746778153545	6912.0	0.890796958383017	6912.0	0.9072438375818695	6912.0	0.9121422385093291	6912.0	0.9088435548493469	6912.0	0.8847518359527441	6912.0	0.9006200331848746	6912.0	0.9266997042770944
6930.0	0.6661068746567385	7452.0	0.696391222659435	7560.0	0.7106213696490457	6930.0	0.7616132862527935	6930.0	0.7341239479724561	6930.0	0.7338935612436133	6930.0	0.797108554448493	6930.0	0.7941207723924528	6930.0	0.7899233612606449	6930.0	0.8501248849209333	6930.0	0.8476834856976663	6930.0	0.8447872498806079	6930.0	0.8792592178145806	6930.0	0.8995031925263544	6930.0	0.8844635142795707	6930.0	0.9113394701717233	6930.0	0.91152479695351	6930.0	0.9117737512493913	6930.0	0.8819272932694012	6930.0	0.8970177277093703	6930.0	0.9373502946692609
6948.0	0.6627716864270528	7470.0	0.7042274675308926	7578.0	0.7113910885326905	6948.0	0.759331850400029	6948.0	0.7325937260902831	6948.0	0.74690583424492	6948.0	0.7920240118860549	6948.0	0.7933025600482851	6948.0	0.791009901501362	6948.0	0.8455725297884578	6948.0	0.8433208612056565	6948.0	0.8450482692482449	6948.0	0.8863182826982973	6948.0	0.878681114586798	6948.0	0.8804171472134801	6948.0	0.91311568135806	6948.0	0.9101731005745544	6948.0	0.9119360653356912	6948.0	0.8716661526999625	6948.0	0.9040711929760921	6948.0	0.9361737249144791
6966.0	0.67158093359894	7488.0	0.696969612161852	7596.0	0.6974422804705422	6966.0	0.7503098086186425	6966.0	0.7362716278070847	6966.0	0.7406861314266853	6966.0	0.7886521573446486	6966.0	0.798785645367643	6966.0	0.7944631630584924	6966.0	0.8414469579496517	6966.0	0.8515449979169452	6966.0	0.8449032584884466	6966.0	0.884984800164121	6966.0	0.8837760828730238	6966.0	0.8798893602048595	6966.0	0.9059677246907151	6966.0	0.9127263048459149	6966.0	0.9063575864749652	6966.0	0.8842060306033059	6966.0	0.9049444791519718	6966.0	0.9381317477153472
6984.0	0.6654543378291913	7506.0	0.6945441077968771	7614.0	0.7196327126770823	6984.0	0.7529412374715468	6984.0	0.7399092605269869	6984.0	0.7421319395379415	6984.0	0.7953102320264097	6984.0	0.7955871789313509	6984.0	0.7942480065751821	6984.0	0.8481535525644595	6984.0	0.8436647617849816	6984.0	0.8414326676372721	6984.0	0.8885189951323225	6984.0	0.8908513595874805	6984.0	0.8816291025666086	6984.0	0.9056918083899249	6984.0	0.914428441026822	6984.0	0.9086641550697523	6984.0	0.880781102035581	6984.0	0.9046589817483188	6984.0	0.9302381939127441
7002.0	0.6741367028401666	7524.0	0.705085722921576	7632.0	0.7002395515354952	7002.0	0.7489357620255003	7002.0	0.7377347346944254	7002.0	0.7363896261904047	7002.0	0.7950961460237806	7002.0	0.7923249556890198	7002.0	0.7963565401116232	7002.0	0.8448104167640478	7002.0	0.8433405126673322	7002.0	0.8438978505538445	7002.0	0.8838005184729294	7002.0	0.8894670663172608	7002.0	0.8862521258087848	7002.0	0.9091235173810024	7002.0	0.9123758650439634	7002.0	0.9122436078149961	7002.0	0.8800852002150472	7002.0	0.902249047782189	7002.0	0.9368410331336091
7020.0	0.6714177993920531	7542.0	0.7033132389625558	7650.0	0.7094010836139991	7020.0	0.7583596476218624	7020.0	0.7365400877864132	7020.0	0.7434686300558955	7020.0	0.7948713557210203	7020.0	0.8024622878492279	7020.0	0.7928602472578306	7020.0	0.850104561906949	7020.0	0.8437433676316846	7020.0	0.8473974435569787	7020.0	0.881562505828158	7020.0	0.8861889829481986	7020.0	0.8890669898547608	7020.0	0.9167370828059308	7020.0	0.9165727988625725	7020.0	0.9127134643806009	7020.0	0.8863483165998509	7020.0	0.9013421736764675	7020.0	0.9311776936423086
7038.0	0.6698952134611097	7560.0	0.700626526435199	7668.0	0.709307215457457	7038.0	0.760161463437398	7038.0	0.7389562276003705	7038.0	0.7356530824356138	7038.0	0.7965626351417892	7038.0	0.7944926870943473	7038.0	0.7946137725968097	7038.0	0.8506736062985085	7038.0	0.8339667654480141	7038.0	0.8453092886158821	7038.0	0.8829799138365132	7038.0	0.888419233216886	7038.0	0.8846589909494302	7038.0	0.9151764312295865	7038.0	0.9164559855952553	7038.0	0.9110476092843658	7038.0	0.8899233416386714	7038.0	0.9015604952204375	7038.0	0.9291757689849187
7056.0	0.6757499188860471	7578.0	0.7023430372165659	7686.0	0.713568829764466	7056.0	0.764011386438938	7056.0	0.7410233694412005	7056.0	0.7403178595492897	7056.0	0.800137871385693	7056.0	0.7864912079364472	7056.0	0.7991966056913192	7056.0	0.8514966883648712	7056.0	0.8451189699489848	7056.0	0.8438785157858714	7056.0	0.8893768999794849	7056.0	0.8959847804645457	7056.0	0.8838477627695135	7056.0	0.9120292609236987	7056.0	0.9117500796833359	7056.0	0.9127134643806009	7056.0	0.8804126834247102	7056.0	0.9080009807675513	7056.0	0.927024578015355
7074.0	0.6705477502886569	7596.0	0.6984808879584903	7704.0	0.7076175886397001	7074.0	0.7579966919180136	7074.0	0.7409562544463684	7074.0	0.7461829301892917	7074.0	0.7941755762124761	7074.0	0.7914004820014536	7074.0	0.7930431302686444	7074.0	0.8527973612598643	7074.0	0.846789344191421	7074.0	0.8394798560719873	7074.0	0.8880993677614278	7074.0	0.8938795011160864	7074.0	0.8867994604843912	7074.0	0.9181856433850791	7074.0	0.916472673204872	7074.0	0.912124007961933	7074.0	0.8931299480666209	7074.0	0.9033742434318802	7074.0	0.9331181557005682
7092.0	0.6700039695990342	7614.0	0.6919320261730579	7722.0	0.7171170460817554	7092.0	0.7598762839558024	7092.0	0.7341776399683217	7092.0	0.7513250967736655	7092.0	0.8004268874892422	7092.0	0.7974786308438425	7092.0	0.7913218784021618	7092.0	0.8497285861482401	7092.0	0.8394003946013505	7092.0	0.8398762188154362	7092.0	0.8862716574348645	7092.0	0.893360391139754	7092.0	0.8879723205035479	7092.0	0.9124603801436834	7092.0	0.9173988355386009	7092.0	0.9151994327549826	7092.0	0.8762918530364515	7092.0	0.9019215654662339	7092.0	0.9322840204266557
7110.0	0.6760580612768333	7632.0	0.6967643771771235	7740.0	0.717605160495774	7110.0	0.7600577618077268	7110.0	0.7461375320474101	7110.0	0.7399223082735688	7110.0	0.7984680005651871	7110.0	0.7990725509948187	7110.0	0.7959477427933336	7110.0	0.8546061095044639	7110.0	0.8447161149846326	7110.0	0.8404659292386163	7110.0	0.8843227214233761	7110.0	0.89362955927563	7110.0	0.8902887190413824	7110.0	0.9108652390297403	7110.0	0.914612004732606	7110.0	0.9146954048027884	7110.0	0.8881631193867331	7110.0	0.90841243290811	7110.0	0.935708365235349
7128.0	0.6810064655523996	7650.0	0.699171223816214	7758.0	0.7075988150083918	7128.0	0.7597207315112957	7128.0	0.7315735781688345	7128.0	0.7379854709924518	7128.0	0.792623452693416	7128.0	0.7989556635170805	7128.0	0.7995838873612778	7128.0	0.8531936600325575	7128.0	0.8446473348687676	7128.0	0.8435691594983015	7128.0	0.8873160633357579	7128.0	0.8952253417954668	7128.0	0.8930840354203726	7128.0	0.9168060618811283	7128.0	0.9116165788064019	7128.0	0.9192829134524206	7128.0	0.8838512571261711	7128.0	0.9056750166260252	7128.0	0.9386585699936077
7146.0	0.6639498779212352	7668.0	0.7056641124239931	7776.0	0.7112972203761484	7146.0	0.753628260768118	7146.0	0.7329829930603096	7146.0	0.74783333378799	7146.0	0.8000094197841157	7146.0	0.7960759811109835	7146.0	0.7965716965949334	7146.0	0.8544740099135661	7146.0	0.8445883804837404	7146.0	0.8436561659541806	7146.0	0.8834834666815867	7146.0	0.8858621359260633	7146.0	0.8908360537169889	7146.0	0.9125034920656818	7146.0	0.9212369857504501	7146.0	0.9216407391270919	7146.0	0.8898141805687837	7146.0	0.9040376050462505	7146.0	0.9420390129457794
7164.0	0.664711170886707	7686.0	0.6995443783339024	7794.0	0.7132684516635315	7164.0	0.7592799995851935	7164.0	0.7364729727915811	7164.0	0.7465784814650128	7164.0	0.8023964787134288	7164.0	0.8030998559096183	7164.0	0.7947643821351269	7164.0	0.8538846425080225	7164.0	0.8447947208313356	7164.0	0.8423704038839682	7164.0	0.885870680169343	7164.0	0.8991763455042192	7164.0	0.9020075453994566	7164.0	0.9216604642981551	7164.0	0.9205194185369304	7164.0	0.9131833209462057	7164.0	0.8979603254091493	7164.0	0.9097391561368506	7164.0	0.9405551301953456
7182.0	0.6761668174147578	7704.0	0.6992831701715205	7812.0	0.7109405213812887	7182.0	0.7594096266222824	7182.0	0.7442448891931436	7182.0	0.7476423779997109	7182.0	0.8033384571249963	7182.0	0.8017397107141188	7182.0	0.8015525691835672	7182.0	0.85720745529445	7182.0	0.8441363968651989	7182.0	0.8469140743576508	7182.0	0.8891624237676943	7182.0	0.8954560573405034	7182.0	0.8930351662529077	7182.0	0.9170906005663182	7182.0	0.9172987098809005	7182.0	0.9184200859410373	7182.0	0.8876036689035589	7182.0	0.9092269402067672	7182.0	0.936788350905783
7200.0	0.6736291741965187	7722.0	0.7034438430437469	7830.0	0.7139067551280174	7200.0	0.7570374518435558	7200.0	0.7513993476422502	7200.0	0.7450508351587798	7200.0	0.7977079952558542	7200.0	0.7990087941887797	7200.0	0.7953453046400647	7200.0	0.8479299994106326	7200.0	0.8475459254659362	7200.0	0.8477164672285351	7200.0	0.89133516104366	7200.0	0.8888518248638297	7200.0	0.8942080262720644	7200.0	0.9246179421472496	7200.0	0.9211535477023663	7200.0	0.9182919432413269	7200.0	0.8953677499993177	7200.0	0.9044994390815716	7200.0	0.9365425005092615
7218.0	0.6765112118515189	7740.0	0.7112987456410889	7848.0	0.7107527850682046	7218.0	0.7534986337310291	7218.0	0.74576168807635	7218.0	0.7430867184793373	7218.0	0.800662382092134	7218.0	0.8058626508379769	7218.0	0.7910636906221895	7218.0	0.856983902140623	7218.0	0.8485284985497222	7218.0	0.8516220903591047	7218.0	0.8947294802215633	7218.0	0.8954945099313428	7218.0	0.8935825009285142	7218.0	0.9197549173458232	7218.0	0.9164643294000636	7218.0	0.9137471488249315	7218.0	0.8802625869536147	7218.0	0.907597925609453	7218.0	0.9381932103144777
7236.0	0.6707833885874934	7758.0	0.6948799468627967	7866.0	0.7113910885326905	7236.0	0.7659687546989801	7236.0	0.7421374783554142	7236.0	0.7523480742108752	7236.0	0.7989175811707079	7236.0	0.7972129774853466	7236.0	0.79660397006743	7236.0	0.8618309409758704	7236.0	0.8481649465087214	7236.0	0.8435498247303284	7236.0	0.8860944814338201	7236.0	0.893562267241661	7236.0	0.8879918681705339	7236.0	0.9215483733009591	7236.0	0.9176157744636184	7236.0	0.9169763448576335	7236.0	0.8883132158578285	7236.0	0.9077826592235814	7236.0	0.9404761068536065
7254.0	0.6688076520818643	7776.0	0.704246125256777	7884.0	0.7103397651794195	7254.0	0.7665520763658801	7254.0	0.7442985811890093	7254.0	0.7454191070361752	7254.0	0.8100179404070204	7254.0	0.8020903731473334	7254.0	0.799691465602933	7254.0	0.8571871322804657	7254.0	0.8479979090844778	7254.0	0.8399535578873286	7254.0	0.8831943900483038	7254.0	0.8923510106302187	7254.0	0.890464648044256	7254.0	0.9218156672173495	7254.0	0.9229474657361655	7254.0	0.9201542838104513	7254.0	0.8933209799389243	7254.0	0.9115529043482933	7254.0	0.9408448824483889
7272.0	0.6773993869779026	7794.0	0.7011302850340784	7902.0	0.7101144816037187	7272.0	0.7582689086959001	7272.0	0.7396139545497254	7272.0	0.7435504682508722	7272.0	0.8060680536585157	7272.0	0.7986900101585844	7272.0	0.8036395870716773	7272.0	0.8579594068118678	7272.0	0.8478112201985585	7272.0	0.8451449430881105	7272.0	0.8922117159961954	7272.0	0.8910916882802271	7272.0	0.8977657016635064	7272.0	0.9277564900687376	7272.0	0.9220630224264785	7272.0	0.9216578248203866	7272.0	0.8893638911554972	7272.0	0.907446779925166	7272.0	0.9357698278344794
7290.0	0.6722878484954494	7812.0	0.7048058570333097	7920.0	0.7168354416121292	7290.0	0.7528764239530025	7290.0	0.7406743714680734	7290.0	0.7521707581217589	7290.0	0.8033384571249963	7290.0	0.7968623150521318	7290.0	0.806619504365525	7290.0	0.8537525429171248	7290.0	0.8567624609918486	7290.0	0.8530818653410751	7290.0	0.8993640314067775	7290.0	0.9008682595011545	7290.0	0.8972672361553649	7290.0	0.9229107100361105	7290.0	0.9196099438128184	7290.0	0.9177024868226591	7290.0	0.8885861185325477	7290.0	0.9099910656106621	7290.0	0.9421355970301272
7308.0	0.6680282330934052	7830.0	0.7045819643226966	7938.0	0.7210970559191382	7308.0	0.7652428432912823	7308.0	0.7398958375280205	7308.0	0.74563734222278	7308.0	0.7969051727459956	7308.0	0.8041730954779422	7308.0	0.8026606250726153	7308.0	0.8588028118922149	7308.0	0.8517513382645402	7308.0	0.8507713605682876	7308.0	0.8968089669706634	7308.0	0.8972825554053768	7308.0	0.8931915475887953	7308.0	0.9177803913182936	7308.0	0.926318362878746	7308.0	0.9187190855736949	7308.0	0.8908102753315085	7308.0	0.9054315041346741	7308.0	0.93676200979187
7326.0	0.6739373165873049	7848.0	0.7001600832880884	7956.0	0.7118041084214755	7326.0	0.762598451734669	7326.0	0.745667727083585	7326.0	0.7478196940888272	7326.0	0.8013153444001524	7326.0	0.8064364620923283	7326.0	0.805974034915594	7326.0	0.8627454766051624	7326.0	0.8584623124267984	7326.0	0.8500559741532823	7326.0	0.8874839142841157	7326.0	0.9044924161877717	7326.0	0.8902789452078894	7326.0	0.9203671066382012	7326.0	0.9217292702341437	7326.0	0.9177366582092484	7326.0	0.8824594534851036	7326.0	0.9125941301733809	7326.0	0.9344176506536107
7344.0	0.6785232004031228	7866.0	0.7121196855800034	7974.0	0.7216039439644653	7344.0	0.7693909084781267	7344.0	0.7502047007342381	7344.0	0.7495382961833394	7344.0	0.8061965052600931	7344.0	0.7990406725917991	7344.0	0.8031124536875669	7344.0	0.8554698375987952	7344.0	0.8520854131130274	7344.0	0.8495242680340216	7344.0	0.8888919972397844	7344.0	0.8955618019653119	7344.0	0.902564653908556	7344.0	0.9223157655125317	7344.0	0.9202106977590209	7344.0	0.9201542838104513	7344.0	0.8944398809052727	7344.0	0.915776586525866	7344.0	0.937789313234478
7362.0	0.667937602978468	7884.0	0.7122689473870788	7992.0	0.7084436284172703	7362.0	0.7661113444397779	7362.0	0.7469429119853958	7362.0	0.753562007436364	7362.0	0.811013440319245	7362.0	0.8000820337571035	7362.0	0.804532486477415	7362.0	0.8678465531152132	7362.0	0.8559960539864956	7362.0	0.8525211570698547	7362.0	0.8972845446576773	7362.0	0.8978016653817092	7362.0	0.8914909005610181	7362.0	0.9209189392397815	7362.0	0.9257342965421603	7362.0	0.9246051069137258	7362.0	0.8879993777819016	7362.0	0.9224018056871082	7362.0	0.9353659307544796
