"Molec.Weight","S_Apparent","S_20_W","D_Apparent","D_20_W","f/f0","Vbar20","Concentration","Conc.Percent"
"3.7111e+05","1.3536e-12","1.3654e-12","3.1700e-07","3.1735e-07","1.4286e+00","7.1870e-01","7.1329e-05"," 0.01 %"
"5.5007e+05","1.3536e-12","1.3654e-12","2.1387e-07","2.1410e-07","1.8571e+00","7.1870e-01","3.1611e-07"," 0.00 %"
"2.2330e+05","1.3782e-12","1.3902e-12","5.3642e-07","5.3701e-07","1.0000e+00","7.1870e-01","7.5591e-04"," 0.14 %"
"2.7281e+05","1.3782e-12","1.3902e-12","4.3905e-07","4.3954e-07","1.1429e+00","7.1870e-01","7.5880e-05"," 0.01 %"
"2.2930e+05","1.4028e-12","1.4150e-12","5.3169e-07","5.3228e-07","1.0000e+00","7.1870e-01","1.8880e-05"," 0.00 %"
"3.9152e+05","1.4028e-12","1.4150e-12","3.1139e-07","3.1174e-07","1.4286e+00","7.1870e-01","1.2300e-05"," 0.00 %"
"5.1467e+05","1.4028e-12","1.4150e-12","2.3688e-07","2.3715e-07","1.7143e+00","7.1870e-01","1.3592e-05"," 0.00 %"
"6.4856e+05","1.4028e-12","1.4150e-12","1.8798e-07","1.8819e-07","2.0000e+00","7.1870e-01","9.7067e-06"," 0.00 %"
"2.3536e+05","1.4274e-12","1.4398e-12","5.2709e-07","5.2767e-07","1.0000e+00","7.1870e-01","1.1059e-03"," 0.20 %"
"2.8755e+05","1.4274e-12","1.4398e-12","4.3142e-07","4.3190e-07","1.1429e+00","7.1870e-01","1.6684e-04"," 0.03 %"
"3.4312e+05","1.4274e-12","1.4398e-12","3.6155e-07","3.6195e-07","1.2857e+00","7.1870e-01","1.0952e-05"," 0.00 %"
"4.0187e+05","1.4274e-12","1.4398e-12","3.0870e-07","3.0904e-07","1.4286e+00","7.1870e-01","7.0243e-05"," 0.01 %"
"6.6569e+05","1.4274e-12","1.4398e-12","1.8635e-07","1.8656e-07","2.0000e+00","7.1870e-01","7.6709e-06"," 0.00 %"
"2.4147e+05","1.4520e-12","1.4647e-12","5.2261e-07","5.2319e-07","1.0000e+00","7.1870e-01","1.1484e-03"," 0.21 %"
"2.4763e+05","1.4766e-12","1.4895e-12","5.1824e-07","5.1881e-07","1.0000e+00","7.1870e-01","8.2370e-03"," 1.51 %"
"4.2282e+05","1.4766e-12","1.4895e-12","3.0351e-07","3.0385e-07","1.4286e+00","7.1870e-01","4.1352e-05"," 0.01 %"
"4.8780e+05","1.4766e-12","1.4895e-12","2.6308e-07","2.6337e-07","1.5714e+00","7.1870e-01","5.4719e-05"," 0.01 %"
"5.5581e+05","1.4766e-12","1.4895e-12","2.3089e-07","2.3114e-07","1.7143e+00","7.1870e-01","1.8983e-05"," 0.00 %"
"6.2671e+05","1.4766e-12","1.4895e-12","2.0477e-07","2.0499e-07","1.8571e+00","7.1870e-01","4.5608e-05"," 0.01 %"
"7.0040e+05","1.4766e-12","1.4895e-12","1.8322e-07","1.8343e-07","2.0000e+00","7.1870e-01","1.6531e-04"," 0.03 %"
"2.5384e+05","1.5012e-12","1.5143e-12","5.1397e-07","5.1454e-07","1.0000e+00","7.1870e-01","1.0720e-02"," 1.96 %"
"5.0004e+05","1.5012e-12","1.5143e-12","2.6092e-07","2.6120e-07","1.5714e+00","7.1870e-01","1.3831e-05"," 0.00 %"
"6.4244e+05","1.5012e-12","1.5143e-12","2.0308e-07","2.0331e-07","1.8571e+00","7.1870e-01","5.5517e-05"," 0.01 %"
"7.1797e+05","1.5012e-12","1.5143e-12","1.8172e-07","1.8192e-07","2.0000e+00","7.1870e-01","3.2167e-05"," 0.01 %"
"2.6011e+05","1.5258e-12","1.5391e-12","5.0981e-07","5.1038e-07","1.0000e+00","7.1870e-01","4.4086e-03"," 0.81 %"
"3.1779e+05","1.5258e-12","1.5391e-12","4.1728e-07","4.1774e-07","1.1429e+00","7.1870e-01","6.3681e-05"," 0.01 %"
"6.5829e+05","1.5258e-12","1.5391e-12","2.0144e-07","2.0166e-07","1.8571e+00","7.1870e-01","8.1153e-06"," 0.00 %"
"7.3569e+05","1.5258e-12","1.5391e-12","1.8025e-07","1.8045e-07","2.0000e+00","7.1870e-01","1.3937e-06"," 0.00 %"
"2.6642e+05","1.5503e-12","1.5639e-12","5.0575e-07","5.0631e-07","1.0000e+00","7.1870e-01","7.3036e-03"," 1.34 %"
"3.2550e+05","1.5503e-12","1.5639e-12","4.1395e-07","4.1441e-07","1.1429e+00","7.1870e-01","1.5871e-04"," 0.03 %"
"5.2482e+05","1.5503e-12","1.5639e-12","2.5674e-07","2.5703e-07","1.5714e+00","7.1870e-01","1.2639e-05"," 0.00 %"
"7.5355e+05","1.5503e-12","1.5639e-12","1.7881e-07","1.7901e-07","2.0000e+00","7.1870e-01","3.2524e-05"," 0.01 %"
