Sample IDs:;251002_251002H_tht_0days;;
Wavelength [nm];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.];Fluorescence intensity [a.u.]
543.969970703125;0.167460322380066;0.167190879583359;0.166883021593094
544.549987792969;0.145220398902893;0.164837956428528;0.165893316268921
545;0.146981298923492;0.177512884140015;0.142575800418854
545.440002441406;0.153310030698776;0.133713096380234;0.148642659187317
546.02001953125;0.14659520983696;0.147854387760162;0.167189568281174
546.469970703125;0.140599846839905;0.150589525699615;0.157826721668243
547.049987792969;0.14888921380043;0.144232839345932;0.147442698478699
547.5;0.153523653745651;0.138048648834229;0.144876629114151
547.940002441406;0.151478379964828;0.15660548210144;0.152488082647324
548.52001953125;0.13116917014122;0.133769422769547;0.148367196321487
548.969970703125;0.115796156227589;0.11910504847765;0.152406275272369
549.549987792969;0.13870957493782;0.13828706741333;0.125339865684509
550;0.144070535898209;0.128725498914719;0.153806686401367
550.440002441406;0.128463536500931;0.132018268108368;0.134697258472443
551.039978027344;0.141367733478546;0.121540777385235;0.141700923442841
551.489990234375;0.122798927128315;0.144013553857803;0.130710244178772
551.940002441406;0.126114904880524;0.134893178939819;0.126664787530899
552.530029296875;0.129108816385269;0.11876142770052;0.122824423015118
552.97998046875;0.138409674167633;0.125683486461639;0.113233238458633
553.429992675781;0.10788157582283;0.132861942052841;0.13666570186615
554.02001953125;0.110875010490417;0.118119038641453;0.123397387564182
554.469970703125;0.127906888723373;0.126270800828934;0.120867379009724
555.070007324219;0.117817722260952;0.122941084206104;0.120869867503643
555.52001953125;0.106909714639187;0.0962918102741241;0.132906347513199
555.969970703125;0.11528641730547;0.123190753161907;0.126712560653687
556.559997558594;0.112610764801502;0.123109512031078;0.12958836555481
557.010009765625;0.107586205005646;0.117045469582081;0.123201332986355
557.460021972656;0.110278315842152;0.118289954960346;0.112398318946362
558.049987792969;0.126482278108597;0.113600559532642;0.11433657258749
558.5;0.102893486618996;0.126486092805862;0.115259982645512
558.950012207031;0.0967894494533539;0.12751829624176;0.101872503757477
559.549987792969;0.09068663418293;0.102077782154083;0.111542597413063
560;0.113969050347805;0.108487114310265;0.10491905361414
