IDs:;240715_08_240712F;08_DNAJB6_00_658_uM;;*shifted by 3 s
32332.67;51.994;47.067;34.529;
32333.66;51.998;47.065;34.527;
32334.63;51.991;47.064;34.526;
32335.63;51.997;47.065;34.528;
32336.64;51.99;47.064;34.526;
32337.64;52.001;47.063;34.525;
32338.62;52;47.062;34.524;
32339.62;51.993;47.063;34.526;
32340.62;51.996;47.063;34.526;
32341.62;52.003;47.064;34.525;
32342.62;52.007;47.064;34.526;
32343.63;52.02;47.063;34.523;
32344.64;52.007;47.062;34.524;
32345.63;52.003;47.062;34.524;
32346.61;51.999;47.061;34.522;
32347.61;51.993;47.061;34.524;
32348.6;52.001;47.062;34.524;
32349.59;52.004;47.061;34.523;
32350.58;52.003;47.062;34.523;
32351.57;52.005;47.061;34.523;
32352.57;51.998;47.062;34.524;
32353.56;51.998;47.06;34.521;
32354.56;51.987;47.061;34.524;
32355.56;51.992;47.062;34.524;
32356.57;52.003;47.061;34.523;
32357.56;51.999;47.063;34.524;
32358.55;52.007;47.061;34.522;
32359.55;52.005;47.062;34.522;
32360.55;52.002;47.061;34.522;
32361.55;51.998;47.065;34.527;
32362.55;51.991;47.062;34.524;
32363.53;51.996;47.062;34.525;
32364.54;51.994;47.063;34.526;
32365.55;52.002;47.061;34.523;
32366.57;52.006;47.063;34.527;
32367.56;52.002;47.06;34.522;
32368.57;51.994;47.061;34.524;
32369.54;52.031;47.062;34.523;
32370.55;51.998;47.061;34.524;
32371.53;51.988;47.063;34.525;
32372.52;52.011;47.061;34.523;
32373.52;51.992;47.061;34.523;
32374.49;51.996;47.059;34.523;
32375.5;51.994;47.06;34.524;
32376.49;52.007;47.059;34.523;
32377.47;51.994;47.057;34.52;
32378.46;51.999;47.056;34.518;
32379.46;51.994;47.058;34.521;
32380.46;51.995;47.057;34.519;
32381.46;52.003;47.061;34.524;
32382.45;51.996;47.058;34.52;
32383.46;51.999;47.059;34.521;
32384.45;51.989;47.058;34.521;
32385.45;51.999;47.059;34.523;
32386.44;52.001;47.059;34.522;
32387.44;51.989;47.056;34.519;
32388.42;52.004;47.058;34.521;
32389.44;52;47.058;34.521;
32390.43;51.998;47.054;34.516;
32391.43;52.006;47.057;34.52;
32392.41;52.011;47.057;34.521;
32393.42;52.013;47.053;34.515;
32394.41;52.016;47.056;34.518;
32395.44;52.01;47.055;34.518;
32396.45;51.993;47.055;34.517;
32397.44;52.016;47.054;34.515;
32398.43;52.008;47.056;34.519;
32399.43;51.99;47.054;34.517;
32400.44;51.997;47.051;34.514;
32401.44;51.992;47.052;34.515;
32402.42;52.014;47.052;34.514;
32403.41;52.001;47.052;34.515;
32404.4;52.007;47.053;34.516;
32405.42;51.998;47.052;34.515;
32406.42;51.994;47.051;34.514;
32407.42;52.011;47.053;34.516;
32408.4;51.988;47.054;34.517;
32409.39;52.009;47.053;34.516;
32410.39;51.988;47.052;34.515;
32411.38;51.997;47.05;34.513;
32412.38;51.99;47.051;34.516;
32413.39;51.989;47.052;34.516;
32414.38;52.015;47.05;34.512;
32415.38;52.017;47.049;34.511;
32416.38;52.011;47.051;34.514;
32417.38;51.99;47.051;34.515;
32418.38;51.984;47.052;34.516;
32419.37;52.008;47.051;34.515;
32420.38;51.991;47.05;34.515;
32421.4;51.988;47.05;34.514;
32422.38;51.997;47.047;34.51;
32423.37;52;47.047;34.511;
32424.37;51.998;47.049;34.512;
32425.36;51.995;47.048;34.511;
32426.36;51.997;47.049;34.513;
32427.36;51.987;47.049;34.512;
32428.34;52.002;47.048;34.512;
32429.33;52.011;47.048;34.512;
32430.33;51.999;47.047;34.511;
32431.33;52.011;47.049;34.513;
32432.33;51.992;47.049;34.514;
32433.34;51.986;47.049;34.513;
32434.35;51.995;47.049;34.512;
32435.33;52.006;47.048;34.512;
32436.32;52.001;47.046;34.511;
32437.32;52.007;47.049;34.514;
32438.32;51.992;47.047;34.513;
32439.32;51.999;47.047;34.51;
32440.33;52.01;47.046;34.51;
32441.34;51.997;47.046;34.51;
32442.33;51.997;47.046;34.51;
32443.31;51.986;47.047;34.511;
32444.3;51.996;47.048;34.512;
32445.29;51.995;47.047;34.51;
32446.29;52.011;47.046;34.51;
32447.29;52.003;47.046;34.51;
32448.29;51.989;47.045;34.51;
32449.3;51.993;47.045;34.511;
32450.3;51.993;47.044;34.509;
32451.28;52.015;47.045;34.508;
32452.28;51.99;47.045;34.511;
32453.27;51.996;47.047;34.512;
32454.27;51.995;47.045;34.509;
32455.28;52.005;47.044;34.507;
32456.28;51.993;47.044;34.51;
32457.27;51.999;47.044;34.508;
32458.27;52.008;47.044;34.507;
32459.28;52.008;47.042;34.505;
32460.27;51.999;47.042;34.506;
32461.27;52.005;47.044;34.507;
32462.26;51.99;47.043;34.508;
32463.26;52.019;47.043;34.506;
32464.25;51.996;47.043;34.507;
32465.25;51.991;47.044;34.507;
32466.24;51.985;47.041;34.506;
32467.23;51.987;47.043;34.508;
32468.21;51.989;47.042;34.508;
32469.22;51.983;47.042;34.506;
32470.21;52.014;47.04;34.505;
32471.2;51.999;47.041;34.506;
32472.2;51.997;47.044;34.509;
32473.21;51.99;47.043;34.508;
32474.19;51.994;47.041;34.507;
32475.21;52.019;47.039;34.503;
32476.21;51.988;47.041;34.507;
32477.22;51.989;47.043;34.509;
32478.2;52;47.04;34.505;
32479.22;51.998;47.041;34.506;
32480.2;51.991;47.04;34.506;
32481.19;51.995;47.04;34.506;
32482.19;51.989;47.04;34.506;
32483.19;51.999;47.039;34.503;
32484.19;51.999;47.039;34.503;
32485.18;51.999;47.04;34.505;
32486.17;51.987;47.04;34.506;
32487.17;51.99;47.04;34.506;
32488.16;51.99;47.04;34.505;
32489.15;51.994;47.04;34.505;
32490.13;51.98;47.04;34.505;
32491.15;52.001;47.039;34.504;
32492.15;52;47.037;34.502;
32493.14;52;47.036;34.501;
32494.14;51.996;47.038;34.502;
32495.12;52.001;47.037;34.502;
32496.12;52.008;47.036;34.501;
32497.11;51.988;47.036;34.502;
32498.1;52.001;47.036;34.502;
32499.09;52;47.034;34.499;
32500.1;51.988;47.038;34.504;
32501.1;51.992;47.035;34.5;
32502.11;51.994;47.036;34.501;
32503.1;52.003;47.035;34.501;
32504.1;51.99;47.036;34.502;
32505.1;51.997;47.034;34.5;
32506.11;51.993;47.035;34.5;
32507.1;52.006;47.036;34.502;
32508.09;51.99;47.034;34.499;
32509.08;52.007;47.033;34.499;
32510.09;52.006;47.033;34.499;
32511.1;51.996;47.034;34.499;
32512.11;52.015;47.032;34.497;
32513.11;52.003;47.031;34.495;
32514.11;51.99;47.034;34.501;
32515.11;51.996;47.031;34.497;
32516.12;52.013;47.031;34.498;
32517.13;52.011;47.031;34.496;
32518.15;51.993;47.032;34.497;
32519.17;51.988;47.034;34.5;
32520.17;51.992;47.032;34.497;
32521.17;52.004;47.032;34.497;
32522.17;51.994;47.031;34.497;
32523.17;52.005;47.03;34.495;
32524.15;51.995;47.032;34.5;
32525.15;52.005;47.027;34.492;
32526.15;52.014;47.03;34.495;
32527.16;51.987;47.03;34.496;
32528.16;51.984;47.033;34.5;
32529.17;51.995;47.03;34.496;
32530.17;52.011;47.031;34.498;
32531.15;51.986;47.031;34.498;
32532.15;51.996;47.03;34.497;
32533.14;52.004;47.031;34.497;
32534.13;51.991;47.03;34.496;
32535.15;51.99;47.03;34.497;
32536.16;51.993;47.027;34.493;
32537.14;51.994;47.026;34.492;
32538.13;51.991;47.028;34.496;
32539.13;52.003;47.028;34.494;
32540.14;51.981;47.027;34.494;
32541.14;51.997;47.025;34.491;
32542.14;51.982;47.026;34.493;
32543.15;51.991;47.026;34.494;
32544.16;52.009;47.026;34.492;
32545.15;51.992;47.026;34.495;
32546.14;52.017;47.022;34.488;
32547.14;51.993;47.025;34.491;
32548.14;52.025;47.024;34.49;
32549.12;52.002;47.025;34.493;
32550.14;52.008;47.026;34.493;
32551.13;51.985;47.025;34.492;
32552.12;51.992;47.025;34.493;
32553.11;51.985;47.027;34.495;
32554.11;52.008;47.025;34.491;
32555.11;51.983;47.026;34.493;
32556.12;51.985;47.024;34.492;
32557.13;51.991;47.026;34.493;
32558.11;51.984;47.025;34.493;
32559.1;51.991;47.023;34.49;
32560.1;52.022;47.021;34.488;
32561.09;51.99;47.026;34.492;
32562.09;51.99;47.024;34.492;
32563.08;51.983;47.024;34.491;
32564.07;51.982;47.025;34.492;
32565.06;51.992;47.021;34.486;
32566.07;51.992;47.022;34.489;
32567.05;51.995;47.023;34.489;
32568.06;51.994;47.02;34.488;
32569.04;52.003;47.021;34.488;
32570.05;51.989;47.02;34.487;
32571.05;52.013;47.02;34.488;
32572.04;52.003;47.021;34.487;
32573.03;51.989;47.021;34.489;
32574.02;52.017;47.02;34.487;
32575.02;51.994;47.02;34.488;
32576.01;52.011;47.02;34.487;
32577.03;51.986;47.021;34.49;
32578.03;52.002;47.018;34.486;
32579.02;51.997;47.018;34.486;
32580.02;52.001;47.022;34.491;
32581.03;51.99;47.022;34.489;
32582.03;51.992;47.02;34.488;
32583.02;52.018;47.017;34.483;
32584.02;51.998;47.021;34.49;
32585.04;52.01;47.017;34.483;
32586.02;52.001;47.019;34.488;
32587.01;52.025;47.016;34.483;
32588.03;51.988;47.018;34.485;
32589.03;52.003;47.018;34.485;
32590.02;51.995;47.019;34.487;
32591.03;52.014;47.018;34.484;
32592.04;51.981;47.019;34.487;
32593.02;51.998;47.018;34.485;
32594;52.009;47.018;34.486;
32594.99;52.014;47.017;34.485;
32595.98;51.992;47.017;34.486;
32596.98;52.002;47.016;34.485;
32597.98;52.011;47.014;34.481;
32598.99;51.995;47.018;34.487;
32599.97;52.003;47.016;34.482;
32600.97;52;47.017;34.485;
32601.95;51.978;47.017;34.485;
32602.94;51.995;47.015;34.484;
32603.93;52.003;47.016;34.485;
32604.93;52.009;47.018;34.486;
32605.92;52.023;47.017;34.484;
32606.91;52.01;47.017;34.486;
32607.9;52.014;47.015;34.484;
32608.89;51.997;47.016;34.484;
32609.89;51.997;47.014;34.484;
32610.9;52.017;47.015;34.482;
32611.89;51.998;47.015;34.483;
32612.89;51.995;47.013;34.483;
32613.87;52.019;47.013;34.481;
32614.88;52.005;47.016;34.485;
32615.88;52.013;47.014;34.482;
32616.88;51.99;47.015;34.485;
32617.88;52.012;47.013;34.481;
32618.86;52.009;47.014;34.482;
32619.85;51.997;47.013;34.482;
32620.85;52.006;47.01;34.477;
32621.85;52.011;47.012;34.48;
32622.86;52.001;47.013;34.482;
32623.84;51.99;47.013;34.481;
32624.86;51.995;47.012;34.48;
32625.85;51.994;47.01;34.479;
32626.86;51.986;47.012;34.482;
32627.86;52;47.012;34.482;
32628.84;52.013;47.01;34.477;
32629.82;52.005;47.012;34.48;
32630.84;51.993;47.013;34.482;
32631.83;51.983;47.013;34.483;
32632.82;51.986;47.013;34.481;
32633.81;52.008;47.01;34.479;
32634.8;51.995;47.011;34.479;
32635.79;51.988;47.012;34.482;
32636.79;52.008;47.008;34.476;
32637.79;51.988;47.011;34.481;
32638.79;52.004;47.007;34.475;
32639.78;52.012;47.009;34.477;
32640.79;52.007;47.009;34.477;
32641.78;52.006;47.009;34.479;
32642.78;52.004;47.008;34.476;
32643.78;52.003;47.01;34.479;
32644.78;51.995;47.01;34.479;
32645.78;52.016;47.011;34.479;
32646.78;51.995;47.01;34.48;
32647.78;52.006;47.009;34.477;
32648.77;51.987;47.009;34.478;
32649.77;51.985;47.01;34.479;
32650.74;52.011;47.01;34.479;
32651.75;52.016;47.008;34.476;
32652.74;52.008;47.008;34.476;
32653.75;52;47.009;34.477;
32654.76;52.015;47.006;34.476;
32655.78;51.991;47.009;34.478;
32656.77;51.994;47.009;34.479;
32657.77;51.994;47.007;34.476;
32658.77;51.99;47.009;34.478;
32659.78;51.994;47.008;34.477;
32660.76;51.994;47.006;34.476;
32661.75;52.003;47.007;34.476;
32662.74;52.007;47.006;34.474;
32663.74;51.992;47.008;34.478;
32664.74;51.991;47.008;34.477;
32665.75;52.014;47.006;34.474;
32666.75;51.989;47.008;34.478;
32667.76;51.997;47.007;34.475;
32668.78;51.992;47.009;34.479;
32669.79;52;47.007;34.477;
32670.78;52.011;47.005;34.473;
32671.77;51.99;47.009;34.479;
32672.76;51.988;47.008;34.477;
32673.76;51.992;47.008;34.477;
32674.76;51.996;47.007;34.476;
32675.76;52.004;47.004;34.472;
32676.77;52.007;47.007;34.476;
32677.76;52.004;47.006;34.476;
32678.76;51.993;47.008;34.479;
32679.76;51.997;47.004;34.473;
32680.75;51.991;47.007;34.477;
32681.75;52.007;47.008;34.478;
32682.74;51.996;47.004;34.474;
32683.73;52.012;47.005;34.473;
32684.74;52;47.007;34.477;
32685.73;51.99;47.005;34.474;
32686.74;51.99;47.005;34.475;
32687.73;51.996;47.003;34.472;
32688.73;51.985;47.005;34.475;
32689.71;51.982;47.007;34.478;
32690.7;51.993;47.002;34.473;
32691.69;51.996;47.001;34.471;
32692.69;51.991;47.003;34.474;
32693.69;52.002;46.998;34.468;
32694.67;52.001;47.001;34.469;
32695.66;52.009;47.002;34.471;
32696.66;52.004;47.001;34.469;
32697.66;52.002;47.002;34.472;
32698.65;52.009;47.002;34.47;
32699.64;51.975;47.002;34.473;
32700.64;52;47;34.469;
32701.65;51.984;47.001;34.47;
32702.64;51.992;46.998;34.467;
32703.62;52.005;47.001;34.47;
32704.62;52.051;47.002;34.47;
32705.61;51.991;46.997;34.467;
32706.6;51.991;47.001;34.472;
32707.61;52.002;46.998;34.468;
32708.6;52.032;47.001;34.469;
32709.58;51.997;46.999;34.468;
32710.57;51.99;47;34.468;
32711.58;52;46.998;34.468;
32712.58;51.991;46.998;34.469;
32713.57;51.987;47;34.47;
32714.56;51.98;47;34.471;
32715.57;51.99;46.998;34.468;
32716.58;52.006;47;34.469;
32717.57;51.982;47;34.472;
32718.56;51.997;46.998;34.467;
32719.54;51.989;46.998;34.469;
32720.52;51.996;46.996;34.466;
32721.54;51.993;46.999;34.471;
32722.56;51.991;46.999;34.47;
32723.55;51.982;46.999;34.47;
32724.54;51.996;46.995;34.464;
32725.53;51.985;47.001;34.471;
32726.53;51.996;46.997;34.466;
32727.54;51.983;46.999;34.471;
32728.55;51.996;46.997;34.466;
32729.56;51.985;46.999;34.471;
32730.55;51.986;46.999;34.47;
32731.54;52.006;46.998;34.468;
32732.54;51.993;46.998;34.469;
32733.54;52.004;46.997;34.466;
32734.56;52.007;46.998;34.468;
32735.54;51.989;46.998;34.468;
32736.54;51.991;46.997;34.468;
32737.54;51.975;46.999;34.471;
32738.54;51.991;46.997;34.468;
32739.53;51.984;46.999;34.471;
32740.52;51.993;46.996;34.465;
32741.52;51.989;46.996;34.466;
32742.51;51.997;46.996;34.466;
32743.51;51.979;46.997;34.468;
32744.49;51.98;46.997;34.468;
32745.49;51.992;46.996;34.467;
32746.49;51.989;46.994;34.465;
32747.5;51.984;46.996;34.467;
32748.49;52.005;46.995;34.465;
32749.47;52.001;46.994;34.465;
32750.46;51.996;46.993;34.463;
32751.45;51.993;46.995;34.465;
32752.45;51.98;46.993;34.464;
32753.45;51.995;46.996;34.467;
32754.45;51.994;46.992;34.462;
32755.46;51.998;46.992;34.463;
32756.45;51.982;46.994;34.466;
32757.44;51.988;46.991;34.461;
32758.44;51.991;46.994;34.466;
32759.45;52.002;46.991;34.462;
32760.46;51.976;46.994;34.466;
32761.45;51.996;46.994;34.465;
32762.44;51.985;46.992;34.463;
32763.45;51.983;46.993;34.464;
32764.45;51.979;46.992;34.463;
32765.46;51.977;46.994;34.466;
32766.47;51.975;46.994;34.466;
32767.49;51.98;46.992;34.463;
32768.47;51.976;46.993;34.465;
32769.46;51.991;46.99;34.46;
32770.46;51.976;46.993;34.466;
32771.44;51.987;46.993;34.465;
32772.43;51.984;46.99;34.462;
32773.44;51.973;46.992;34.465;
32774.42;51.977;46.992;34.465;
32775.42;51.989;46.991;34.462;
32776.41;51.98;46.992;34.465;
32777.4;51.989;46.992;34.463;
32778.4;51.985;46.994;34.466;
32779.39;51.982;46.991;34.463;
32780.39;51.988;46.989;34.46;
32781.39;51.98;46.992;34.465;
32782.39;51.987;46.991;34.461;
32783.38;51.982;46.991;34.463;
32784.38;51.972;46.992;34.465;
32785.38;51.984;46.99;34.462;
32786.36;51.988;46.988;34.459;
32787.35;51.987;46.989;34.462;
32788.35;51.972;46.991;34.464;
32789.33;51.992;46.99;34.462;
32790.32;51.979;46.991;34.464;
32791.31;51.981;46.99;34.462;
32792.31;51.992;46.989;34.461;
32793.31;51.986;46.991;34.464;
32794.3;51.973;46.991;34.463;
32795.29;51.972;46.989;34.462;
32796.29;51.982;46.988;34.461;
32797.29;51.988;46.984;34.454;
32798.3;51.981;46.988;34.461;
32799.28;51.989;46.987;34.458;
32800.27;51.973;46.988;34.461;
32801.26;51.972;46.989;34.462;
32802.26;51.978;46.987;34.459;
32803.26;51.996;46.988;34.459;
32804.27;51.98;46.989;34.46;
32805.28;51.989;46.988;34.459;
32806.27;51.988;46.989;34.461;
32807.25;51.979;46.989;34.461;
32808.24;51.98;46.986;34.458;
32809.24;51.992;46.985;34.456;
32810.22;51.992;46.988;34.46;
32811.21;51.994;46.986;34.457;
32812.23;51.97;46.988;34.462;
32813.23;52.017;46.99;34.462;
32814.22;51.988;46.985;34.457;
32815.22;51.989;46.985;34.457;
32816.22;51.989;46.987;34.457;
32817.2;51.991;46.985;34.457;
32818.2;51.979;46.984;34.457;
32819.2;51.978;46.986;34.458;
32820.21;51.978;46.989;34.462;
32821.2;51.978;46.985;34.458;
32822.21;51.985;46.985;34.459;
32823.23;51.97;46.987;34.461;
32824.23;51.989;46.984;34.456;
32825.21;51.974;46.985;34.458;
32826.21;51.979;46.984;34.457;
32827.22;51.967;46.986;34.459;
32828.21;52.001;46.983;34.455;
32829.21;51.999;46.985;34.457;
32830.21;51.983;46.985;34.456;
32831.22;51.989;46.984;34.456;
32832.22;51.97;46.982;34.455;
32833.23;51.971;46.984;34.459;
32834.24;51.975;46.983;34.455;
32835.25;51.978;46.982;34.455;
32836.24;51.977;46.982;34.455;
32837.22;51.983;46.982;34.453;
32838.22;51.975;46.983;34.456;
32839.22;51.965;46.985;34.458;
32840.22;51.987;46.981;34.454;
32841.23;51.984;46.981;34.452;
32842.24;51.97;46.983;34.458;
32843.26;51.962;46.983;34.456;
32844.25;51.975;46.982;34.455;
32845.25;51.984;46.982;34.455;
32846.25;51.996;46.982;34.454;
32847.26;51.972;46.982;34.455;
32848.27;51.985;46.983;34.455;
32849.26;51.964;46.983;34.456;
32850.25;51.985;46.98;34.452;
32851.25;51.978;46.982;34.455;
32852.23;51.995;46.981;34.453;
32853.21;51.97;46.981;34.453;
32854.21;51.979;46.982;34.455;
32855.22;51.983;46.98;34.452;
32856.22;51.986;46.979;34.452;
32857.22;51.975;46.98;34.454;
32858.2;51.986;46.981;34.454;
32859.2;51.979;46.98;34.454;
32860.19;51.997;46.98;34.453;
32861.18;51.965;46.982;34.456;
32862.18;51.98;46.979;34.451;
32863.2;51.979;46.978;34.45;
32864.2;51.979;46.979;34.453;
32865.19;51.972;46.979;34.453;
32866.2;51.988;46.978;34.451;
32867.19;51.997;46.98;34.453;
32868.18;51.967;46.981;34.455;
32869.18;51.97;46.98;34.455;
32870.18;51.993;46.977;34.45;
32871.18;51.986;46.979;34.452;
32872.16;51.968;46.98;34.454;
32873.17;51.992;46.978;34.45;
32874.19;51.976;46.98;34.454;
32875.18;51.974;46.979;34.452;
32876.21;51.977;46.979;34.453;
32877.21;51.964;46.979;34.453;
32878.21;51.96;46.98;34.455;
32879.22;51.982;46.978;34.451;
32880.23;51.974;46.98;34.454;
32881.24;51.985;46.98;34.454;
32882.26;51.996;46.978;34.45;
32883.28;51.993;46.978;34.451;
32884.27;51.997;46.976;34.447;
32885.26;51.989;46.978;34.45;
32886.26;51.986;46.976;34.449;
32887.27;51.969;46.978;34.453;
32888.26;51.969;46.978;34.452;
32889.26;51.966;46.977;34.451;
32890.26;51.967;46.979;34.454;
32891.27;51.977;46.975;34.448;
32892.27;51.966;46.978;34.454;
32893.26;51.969;46.977;34.451;
32894.27;51.975;46.976;34.45;
32895.27;51.987;46.977;34.45;
32896.29;51.977;46.977;34.451;
32897.3;51.964;46.976;34.451;
32898.31;51.982;46.976;34.449;
32899.32;51.973;46.976;34.45;
32900.32;51.971;46.976;34.45;
32901.33;51.973;46.975;34.45;
32902.33;51.981;46.974;34.447;
32903.33;51.981;46.973;34.446;
32904.33;51.991;46.975;34.449;
32905.31;51.986;46.975;34.448;
32906.3;51.978;46.972;34.445;
32907.31;51.979;46.977;34.451;
32908.29;51.978;46.974;34.447;
32909.28;51.977;46.972;34.445;
32910.28;51.967;46.974;34.448;
32911.27;51.976;46.973;34.446;
32912.27;51.972;46.973;34.447;
32913.28;51.96;46.975;34.451;
32914.26;51.971;46.973;34.447;
32915.27;51.981;46.972;34.446;
32916.26;51.984;46.974;34.449;
32917.28;51.964;46.973;34.447;
32918.27;51.979;46.973;34.446;
32919.27;51.969;46.973;34.447;
32920.26;51.972;46.972;34.446;
32921.26;51.976;46.97;34.443;
32922.24;51.976;46.969;34.443;
32923.24;51.974;46.971;34.446;
32924.23;51.962;46.973;34.448;
32925.23;51.987;46.971;34.444;
32926.22;52.032;46.975;34.447;
32927.21;51.977;46.969;34.443;
32928.21;51.974;46.97;34.445;
32929.19;51.975;46.97;34.442;
32930.18;51.976;46.972;34.447;
32931.18;51.965;46.97;34.444;
32932.18;51.968;46.971;34.446;
32933.18;51.987;46.971;34.445;
32934.19;51.971;46.97;34.443;
32935.17;51.976;46.969;34.443;
32936.17;51.968;46.97;34.445;
32937.17;51.975;46.969;34.442;
32938.15;51.965;46.97;34.445;
32939.14;51.976;46.967;34.441;
32940.14;51.982;46.969;34.444;
32941.14;51.976;46.969;34.443;
32942.15;51.976;46.969;34.444;
32943.13;51.988;46.97;34.444;
32944.12;51.979;46.969;34.443;
32945.11;51.981;46.97;34.443;
32946.12;51.983;46.971;34.446;
32947.13;51.981;46.97;34.444;
32948.14;51.969;46.969;34.444;
32949.13;51.979;46.968;34.443;
32950.12;51.975;46.966;34.44;
32951.11;51.967;46.969;34.444;
32952.12;51.974;46.965;34.439;
32953.12;51.975;46.969;34.445;
32954.1;51.975;46.967;34.44;
32955.09;51.967;46.967;34.441;
32956.1;51.973;46.966;34.44;
32957.12;51.965;46.967;34.442;
32958.12;51.969;46.969;34.446;
32959.12;51.976;46.968;34.442;
32960.12;51.982;46.967;34.442;
32961.11;51.975;46.965;34.439;
32962.11;51.971;46.969;34.445;
32963.1;51.979;46.969;34.444;
32964.1;51.975;46.964;34.438;
32965.1;51.958;46.967;34.443;
32966.09;51.965;46.967;34.442;
32967.09;51.965;46.965;34.44;
32968.09;51.99;46.966;34.441;
32969.1;51.962;46.966;34.442;
32970.1;51.953;46.966;34.442;
32971.11;51.967;46.964;34.439;
32972.11;51.958;46.967;34.443;
32973.11;51.976;46.965;34.439;
32974.09;51.975;46.964;34.439;
32975.08;51.954;46.966;34.443;
32976.08;51.958;46.963;34.438;
32977.07;51.982;46.964;34.439;
32978.06;51.971;46.964;34.439;
32979.07;51.964;46.963;34.439;
32980.07;51.977;46.964;34.439;
