IDs:;240717_13_240712J;13_DNAJB6_00_130_uM;
12693.42;64.473;48.777;37.04
12694.42;64.469;48.776;37.038
12695.43;64.476;48.774;37.038
12696.44;64.483;48.773;37.036
12697.44;64.479;48.777;37.04
12698.45;64.475;48.775;37.038
12699.46;64.474;48.775;37.038
12700.47;64.469;48.773;37.036
12701.49;64.484;48.773;37.036
12702.49;64.488;48.772;37.035
12703.49;64.477;48.773;37.037
12704.49;64.461;48.774;37.037
12705.49;64.441;48.777;37.039
12706.5;64.459;48.774;37.036
12707.47;64.472;48.774;37.036
12708.49;64.466;48.776;37.038
12709.48;64.477;48.773;37.036
12710.5;64.48;48.774;37.037
12711.5;64.469;48.774;37.036
12712.5;64.463;48.775;37.037
12713.5;64.469;48.774;37.037
12714.49;64.454;48.775;37.037
12715.51;64.473;48.772;37.034
12716.5;64.471;48.772;37.034
12717.51;64.46;48.776;37.038
12718.51;64.472;48.773;37.035
12719.51;64.47;48.775;37.037
12720.48;64.46;48.774;37.036
12721.46;64.462;48.773;37.035
12722.46;64.473;48.77;37.033
12723.44;64.456;48.774;37.035
12724.42;64.465;48.772;37.035
12725.42;64.443;48.774;37.036
12726.42;64.475;48.772;37.034
12727.42;64.467;48.771;37.034
12728.42;64.471;48.768;37.031
12729.44;64.473;48.771;37.033
12730.42;64.466;48.77;37.033
12731.41;64.487;48.765;37.027
12732.41;64.459;48.771;37.033
12733.38;64.451;48.771;37.033
12734.38;64.46;48.768;37.03
12735.38;64.466;48.769;37.031
12736.38;64.45;48.77;37.032
12737.39;64.453;48.77;37.032
12738.38;64.461;48.77;37.032
12739.37;64.454;48.77;37.032
12740.37;64.449;48.769;37.03
12741.37;64.472;48.766;37.029
12742.38;64.443;48.769;37.031
12743.39;64.466;48.768;37.03
12744.4;64.46;48.77;37.032
12745.42;64.446;48.768;37.029
12746.44;64.442;48.768;37.03
12747.43;64.471;48.764;37.026
12748.43;64.455;48.766;37.028
12749.44;64.459;48.765;37.027
12750.42;64.454;48.763;37.025
12751.41;64.452;48.766;37.028
12752.42;64.457;48.763;37.025
12753.43;64.462;48.763;37.025
12754.43;64.451;48.763;37.024
12755.43;64.457;48.762;37.024
12756.4;64.45;48.764;37.026
12757.41;64.462;48.761;37.023
12758.4;64.45;48.762;37.024
12759.4;64.451;48.763;37.026
12760.4;64.455;48.762;37.024
12761.37;64.441;48.764;37.024
12762.36;64.454;48.764;37.026
12763.34;64.445;48.765;37.026
12764.35;64.436;48.765;37.025
12765.35;64.461;48.763;37.024
12766.36;64.431;48.764;37.025
12767.35;64.439;48.765;37.026
12768.35;64.443;48.762;37.024
12769.35;64.443;48.763;37.024
12770.35;64.448;48.765;37.027
12771.36;64.454;48.762;37.023
12772.37;64.439;48.766;37.027
12773.37;64.44;48.764;37.025
12774.37;64.462;48.762;37.024
12775.38;64.458;48.762;37.023
12776.36;64.42;48.765;37.026
12777.35;64.445;48.764;37.025
12778.36;64.422;48.764;37.024
12779.35;64.434;48.766;37.027
12780.34;64.447;48.763;37.024
12781.35;64.432;48.765;37.025
12782.37;64.463;48.762;37.024
12783.36;64.439;48.763;37.024
12784.38;64.443;48.762;37.023
12785.37;64.428;48.761;37.022
12786.37;64.438;48.763;37.024
12787.35;64.443;48.762;37.023
12788.35;64.433;48.762;37.023
12789.35;64.427;48.764;37.024
12790.35;64.443;48.76;37.021
12791.36;64.448;48.761;37.022
12792.37;64.421;48.762;37.023
12793.37;64.443;48.761;37.022
12794.37;64.453;48.76;37.021
12795.37;64.456;48.759;37.02
12796.35;64.436;48.762;37.023
12797.36;64.441;48.761;37.021
12798.38;64.444;48.761;37.022
12799.38;64.432;48.76;37.021
12800.37;64.417;48.763;37.024
12801.38;64.414;48.763;37.024
12802.38;64.411;48.763;37.023
12803.39;64.422;48.764;37.024
12804.4;64.412;48.764;37.024
12805.41;64.444;48.761;37.022
12806.39;64.432;48.761;37.02
12807.38;64.44;48.762;37.023
12808.37;64.428;48.761;37.022
12809.39;64.448;48.76;37.021
12810.39;64.443;48.76;37.021
12811.39;64.432;48.759;37.02
12812.4;64.429;48.762;37.023
12813.4;64.433;48.759;37.019
12814.39;64.42;48.762;37.022
12815.4;64.423;48.761;37.021
12816.42;64.412;48.763;37.023
12817.41;64.425;48.759;37.019
12818.43;64.437;48.76;37.021
12819.43;64.415;48.76;37.019
12820.42;64.435;48.76;37.021
12821.41;64.413;48.762;37.023
12822.39;64.421;48.762;37.022
12823.38;64.416;48.759;37.019
12824.39;64.425;48.76;37.021
12825.39;64.423;48.76;37.02
12826.39;64.414;48.761;37.021
12827.37;64.414;48.762;37.022
12828.36;64.406;48.761;37.02
12829.35;64.424;48.759;37.019
12830.35;64.422;48.76;37.021
12831.36;64.433;48.759;37.019
12832.37;64.418;48.76;37.02
12833.38;64.417;48.758;37.018
12834.39;64.437;48.758;37.018
12835.39;64.411;48.757;37.017
12836.37;64.415;48.758;37.018
12837.38;64.402;48.759;37.019
12838.36;64.415;48.758;37.018
12839.36;64.42;48.76;37.019
12840.34;64.395;48.76;37.02
12841.35;64.404;48.758;37.017
12842.33;64.413;48.76;37.02
12843.35;64.431;48.757;37.016
12844.34;64.425;48.757;37.017
12845.33;64.4;48.76;37.019
12846.33;64.4;48.76;37.019
12847.33;64.392;48.762;37.021
12848.31;64.416;48.759;37.019
12849.29;64.396;48.76;37.019
12850.3;64.394;48.757;37.017
12851.28;64.405;48.757;37.016
12852.28;64.423;48.756;37.016
12853.28;64.416;48.753;37.013
12854.27;64.407;48.756;37.015
12855.27;64.423;48.754;37.014
12856.28;64.404;48.754;37.014
12857.29;64.415;48.753;37.013
12858.28;64.389;48.757;37.016
12859.29;64.395;48.756;37.016
12860.29;64.4;48.756;37.015
12861.3;64.396;48.756;37.015
12862.28;64.4;48.754;37.014
12863.27;64.412;48.752;37.012
12864.27;64.382;48.756;37.015
12865.27;64.396;48.754;37.013
12866.28;64.4;48.753;37.013
12867.29;64.392;48.754;37.013
12868.28;64.394;48.753;37.013
12869.27;64.386;48.756;37.014
12870.27;64.408;48.752;37.011
12871.27;64.4;48.754;37.013
12872.28;64.398;48.752;37.011
12873.29;64.396;48.753;37.011
12874.3;64.407;48.75;37.009
12875.28;64.385;48.754;37.013
12876.27;64.393;48.753;37.011
12877.3;64.405;48.752;37.011
12878.3;64.395;48.753;37.012
12879.3;64.392;48.751;37.009
12880.29;64.403;48.751;37.011
12881.28;64.388;48.75;37.009
12882.26;64.389;48.75;37.009
12883.25;64.387;48.751;37.009
12884.25;64.399;48.75;37.009
12885.26;64.397;48.75;37.008
12886.27;64.373;48.754;37.012
12887.27;64.378;48.749;37.007
12888.27;64.387;48.75;37.009
12889.29;64.349;48.752;37.01
12890.28;64.39;48.75;37.009
12891.27;64.395;48.75;37.009
12892.25;64.401;48.749;37.007
12893.26;64.388;48.75;37.008
12894.25;64.392;48.749;37.007
12895.25;64.374;48.75;37.008
12896.25;64.379;48.751;37.009
12897.26;64.387;48.749;37.007
12898.28;64.399;48.748;37.007
12899.28;64.38;48.748;37.007
12900.28;64.371;48.75;37.008
12901.27;64.38;48.749;37.007
12902.26;64.396;48.747;37.006
12903.25;64.383;48.749;37.007
12904.25;64.368;48.748;37.006
12905.23;64.397;48.747;37.006
12906.23;64.389;48.748;37.007
12907.22;64.372;48.748;37.007
12908.21;64.384;48.748;37.006
12909.18;64.369;48.748;37.006
12910.18;64.387;48.746;37.005
12911.17;64.4;48.746;37.005
12912.16;64.373;48.746;37.004
12913.15;64.381;48.745;37.004
12914.14;64.365;48.748;37.005
12915.14;64.352;48.749;37.006
12916.13;64.352;48.749;37.006
12917.12;64.394;48.746;37.005
12918.1;64.391;48.746;37.005
12919.1;64.367;48.746;37.004
12920.1;64.386;48.746;37.005
12921.11;64.367;48.747;37.005
12922.11;64.389;48.745;37.004
12923.09;64.36;48.747;37.004
12924.09;64.362;48.745;37.003
12925.09;64.367;48.747;37.004
12926.08;64.359;48.747;37.005
12927.08;64.384;48.744;37.003
12928.08;64.377;48.746;37.004
12929.06;64.367;48.748;37.005
12930.05;64.364;48.745;37.003
12931.05;64.347;48.747;37.004
12932.05;64.372;48.747;37.005
12933.06;64.369;48.746;37.005
12934.05;64.37;48.746;37.003
12935.05;64.37;48.744;37.001
12936.05;64.364;48.745;37.003
12937.06;64.377;48.744;37.002
12938.04;64.372;48.742;37
12939.03;64.365;48.745;37.003
12940.03;64.367;48.744;37.002
12941.03;64.364;48.743;37
12942.03;64.357;48.743;37
12943.04;64.361;48.743;37.001
12944.06;64.36;48.743;37.001
12945.04;64.373;48.74;36.998
12946.06;64.362;48.743;37
12947.05;64.357;48.739;36.997
12948.05;64.354;48.742;37
12949.05;64.353;48.743;37
12950.05;64.354;48.741;36.998
12951.02;64.355;48.742;37
12952.02;64.354;48.743;37
12953.01;64.356;48.742;36.999
12954.01;64.357;48.742;36.999
12955.01;64.358;48.743;37
12956.01;64.348;48.741;36.998
12957.01;64.334;48.746;37.002
12958.02;64.35;48.742;36.999
12959.02;64.329;48.744;37.001
12960.02;64.339;48.741;36.998
12961.01;64.355;48.741;36.998
12962;64.34;48.744;37.001
12962.99;64.373;48.74;36.998
12963.98;64.377;48.739;36.996
12965;64.372;48.741;36.999
12966;64.353;48.741;36.997
12967.01;64.362;48.739;36.996
12967.99;64.363;48.739;36.996
12968.98;64.356;48.74;36.996
12970;64.328;48.74;36.997
12971;64.339;48.741;36.997
12972;64.353;48.74;36.997
12973.01;64.361;48.738;36.995
12974.01;64.362;48.739;36.996
12975;64.347;48.739;36.995
12976;64.336;48.74;36.997
12977.01;64.336;48.741;36.997
12978.01;64.33;48.742;36.998
12979.02;64.335;48.739;36.995
12980.01;64.334;48.739;36.995
12981.02;64.343;48.74;36.997
12982.02;64.344;48.738;36.994
12983.01;64.356;48.739;36.996
12984.01;64.341;48.739;36.995
12985.01;64.352;48.738;36.995
12986.02;64.348;48.738;36.994
12987.02;64.327;48.739;36.995
12988.01;64.328;48.74;36.996
12989;64.333;48.741;36.997
12989.99;64.338;48.737;36.993
12990.99;64.331;48.738;36.995
12991.99;64.347;48.738;36.994
12992.97;64.366;48.736;36.993
12993.97;64.347;48.738;36.994
12994.96;64.318;48.74;36.996
12995.96;64.331;48.737;36.993
12996.97;64.355;48.737;36.994
12997.97;64.339;48.738;36.994
12998.95;64.339;48.737;36.993
12999.94;64.323;48.739;36.995
13000.92;64.324;48.738;36.994
13001.91;64.319;48.738;36.994
13002.89;64.32;48.739;36.995
13003.88;64.328;48.737;36.993
13004.88;64.348;48.738;36.994
13005.88;64.343;48.736;36.992
13006.9;64.345;48.735;36.991
13007.91;64.313;48.738;36.994
13008.93;64.348;48.736;36.992
13009.93;64.346;48.736;36.992
13010.93;64.327;48.739;36.995
13011.94;64.331;48.738;36.994
13012.92;64.312;48.74;36.995
13013.92;64.321;48.737;36.992
13014.91;64.306;48.738;36.993
13015.91;64.314;48.735;36.991
13016.92;64.319;48.736;36.992
13017.93;64.317;48.736;36.992
13018.92;64.307;48.734;36.99
13019.92;64.325;48.735;36.991
13020.92;64.333;48.732;36.988
13021.92;64.296;48.737;36.993
13022.93;64.315;48.735;36.99
13023.92;64.325;48.734;36.989
13024.92;64.316;48.735;36.991
13025.91;64.338;48.735;36.991
13026.89;64.324;48.735;36.99
13027.88;64.315;48.734;36.989
13028.88;64.32;48.733;36.988
13029.88;64.336;48.732;36.988
13030.89;64.318;48.733;36.989
13031.88;64.302;48.732;36.988
13032.88;64.305;48.731;36.987
13033.89;64.278;48.733;36.988
13034.88;64.31;48.731;36.986
13035.87;64.331;48.732;36.988
13036.87;64.326;48.73;36.986
13037.88;64.304;48.732;36.988
13038.9;64.319;48.73;36.985
13039.89;64.314;48.733;36.988
13040.89;64.327;48.728;36.984
13041.89;64.322;48.73;36.985
13042.9;64.323;48.729;36.985
13043.89;64.337;48.727;36.983
13044.88;64.327;48.729;36.985
13045.88;64.299;48.73;36.985
13046.9;64.311;48.73;36.985
13047.9;64.315;48.728;36.983
13048.89;64.295;48.73;36.985
13049.9;64.291;48.731;36.985
13050.9;64.304;48.729;36.984
13051.92;64.311;48.729;36.984
13052.93;64.313;48.73;36.985
13053.93;64.31;48.73;36.985
13054.92;64.295;48.729;36.983
13055.91;64.28;48.732;36.986
13056.91;64.286;48.727;36.982
13057.9;64.291;48.729;36.983
13058.9;64.311;48.728;36.983
13059.89;64.296;48.73;36.985
13060.88;64.313;48.726;36.982
13061.89;64.323;48.728;36.984
13062.88;64.312;48.728;36.983
13063.89;64.314;48.728;36.983
13064.89;64.334;48.725;36.982
13065.87;64.306;48.726;36.981
13066.86;64.307;48.727;36.982
13067.87;64.294;48.729;36.984
13068.86;64.302;48.727;36.982
13069.83;64.292;48.728;36.982
13070.84;64.297;48.729;36.984
13071.84;64.282;48.726;36.98
13072.86;64.289;48.728;36.983
13073.85;64.298;48.725;36.98
13074.87;64.276;48.728;36.983
13075.86;64.299;48.726;36.98
13076.85;64.305;48.725;36.98
13077.85;64.293;48.727;36.982
13078.86;64.302;48.725;36.98
13079.87;64.317;48.724;36.98
13080.88;64.277;48.727;36.982
13081.87;64.314;48.727;36.982
13082.87;64.3;48.725;36.979
13083.87;64.277;48.726;36.98
13084.87;64.304;48.723;36.978
13085.85;64.3;48.723;36.978
13086.84;64.317;48.725;36.98
13087.83;64.273;48.727;36.982
13088.84;64.305;48.726;36.98
13089.85;64.292;48.725;36.979
13090.83;64.267;48.725;36.979
13091.83;64.258;48.729;36.982
13092.83;64.28;48.725;36.979
13093.81;64.278;48.723;36.977
13094.79;64.289;48.722;36.977
13095.79;64.264;48.726;36.98
13096.77;64.314;48.719;36.975
13097.76;64.283;48.723;36.977
13098.76;64.258;48.724;36.977
13099.76;64.25;48.725;36.978
13100.76;64.287;48.721;36.975
13101.77;64.298;48.72;36.975
13102.75;64.298;48.724;36.979
13103.75;64.271;48.722;36.975
13104.74;64.297;48.721;36.975
13105.73;64.292;48.721;36.976
13106.73;64.292;48.721;36.975
13107.75;64.304;48.717;36.972
13108.73;64.279;48.721;36.975
13109.73;64.28;48.724;36.978
13110.73;64.275;48.723;36.977
13111.74;64.251;48.722;36.976
13112.74;64.271;48.725;36.978
13113.73;64.252;48.723;36.976
13114.75;64.279;48.722;36.977
13115.73;64.27;48.721;36.975
13116.72;64.296;48.718;36.972
13117.71;64.291;48.72;36.975
13118.73;64.285;48.719;36.973
13119.74;64.27;48.72;36.974
13120.74;64.254;48.722;36.975
13121.75;64.299;48.719;36.973
13122.76;64.27;48.718;36.972
13123.77;64.279;48.719;36.973
13124.79;64.276;48.717;36.971
13125.81;64.281;48.717;36.971
13126.8;64.287;48.717;36.971
13127.8;64.292;48.717;36.972
13128.81;64.273;48.715;36.97
13129.79;64.271;48.719;36.972
13130.79;64.266;48.716;36.97
13131.79;64.273;48.719;36.973
13132.8;64.307;48.715;36.97
13133.8;64.254;48.719;36.972
13134.79;64.267;48.718;36.971
13135.77;64.277;48.717;36.971
13136.77;64.261;48.716;36.969
13137.75;64.247;48.718;36.971
13138.75;64.284;48.716;36.97
13139.74;64.235;48.718;36.97
13140.74;64.29;48.714;36.969
13141.72;64.299;48.715;36.969
13142.72;64.266;48.713;36.966
13143.73;64.246;48.72;36.972
13144.72;64.274;48.714;36.968
13145.7;64.253;48.715;36.968
13146.7;64.255;48.714;36.967
13147.69;64.267;48.716;36.969
13148.69;64.266;48.714;36.967
13149.71;64.268;48.715;36.969
13150.7;64.271;48.711;36.964
13151.7;64.257;48.713;36.967
13152.7;64.281;48.712;36.966
13153.72;64.256;48.713;36.966
13154.7;64.255;48.713;36.966
13155.7;64.162;48.718;36.969
13156.69;64.262;48.714;36.967
13157.7;64.273;48.713;36.965
13158.7;64.279;48.712;36.965
13159.68;64.265;48.711;36.965
13160.7;64.251;48.709;36.962
13161.71;64.259;48.708;36.961
13162.7;64.249;48.709;36.962
13163.7;64.243;48.709;36.962
13164.7;64.265;48.709;36.963
13165.7;64.26;48.708;36.961
13166.69;64.249;48.71;36.963
13167.68;64.252;48.708;36.961
13168.68;64.263;48.707;36.96
13169.69;64.249;48.709;36.963
13170.69;64.269;48.706;36.958
13171.69;64.275;48.708;36.961
13172.68;64.266;48.709;36.962
13173.7;64.246;48.708;36.961
13174.69;64.264;48.707;36.96
13175.69;64.26;48.707;36.96
13176.69;64.24;48.71;36.963
13177.67;64.259;48.707;36.96
13178.67;64.249;48.709;36.962
13179.65;64.241;48.709;36.961
13180.63;64.255;48.706;36.959
13181.65;64.254;48.707;36.96
13182.67;64.273;48.706;36.959
13183.65;64.259;48.704;36.957
13184.65;64.258;48.706;36.959
13185.64;64.26;48.708;36.961
13186.65;64.245;48.707;36.959
13187.65;64.245;48.708;36.961
13188.67;64.247;48.709;36.961
13189.66;64.236;48.711;36.963
13190.65;64.251;48.707;36.959
13191.65;64.252;48.705;36.958
13192.66;64.255;48.707;36.96
13193.66;64.25;48.708;36.96
13194.68;64.236;48.707;36.959
13195.67;64.237;48.707;36.959
13196.67;64.249;48.708;36.96
13197.67;64.258;48.705;36.957
13198.67;64.241;48.707;36.959
13199.68;64.25;48.705;36.957
13200.68;64.244;48.707;36.96
13201.68;64.261;48.705;36.957
13202.68;64.248;48.707;36.959
13203.7;64.247;48.706;36.958
13204.68;64.244;48.706;36.958
13205.68;64.25;48.706;36.959
13206.68;64.242;48.705;36.958
13207.69;64.245;48.706;36.958
13208.71;64.23;48.706;36.958
13209.73;64.254;48.704;36.956
13210.71;64.259;48.704;36.956
13211.71;64.224;48.709;36.961
13212.71;64.236;48.707;36.959
13213.72;64.243;48.706;36.958
13214.71;64.214;48.71;36.962
13215.7;64.239;48.705;36.957
13216.7;64.239;48.707;36.959
13217.68;64.238;48.706;36.958
13218.7;64.244;48.705;36.957
13219.69;64.244;48.706;36.958
13220.68;64.243;48.707;36.959
13221.68;64.258;48.703;36.955
13222.68;64.232;48.707;36.959
13223.68;64.23;48.704;36.956
13224.69;64.226;48.708;36.959
13225.68;64.245;48.703;36.955
13226.68;64.23;48.707;36.959
13227.67;64.225;48.706;36.958
13228.65;64.257;48.703;36.955
13229.66;64.224;48.702;36.954
13230.65;64.235;48.704;36.955
13231.64;64.23;48.704;36.955
13232.63;64.22;48.705;36.956
13233.63;64.24;48.705;36.957
13234.61;64.242;48.705;36.957
13235.61;64.217;48.704;36.956
13236.6;64.246;48.703;36.955
13237.63;64.217;48.704;36.956
13238.63;64.246;48.703;36.955
13239.64;64.229;48.703;36.954
13240.64;64.238;48.703;36.955
13241.65;64.221;48.702;36.954
13242.65;64.241;48.702;36.953
13243.65;64.231;48.702;36.953
13244.66;64.232;48.702;36.954
13245.68;64.228;48.702;36.953
13246.67;64.218;48.7;36.952
13247.66;64.213;48.699;36.951
13248.66;64.227;48.7;36.951
13249.67;64.216;48.703;36.954
13250.68;64.226;48.702;36.953
13251.69;64.229;48.701;36.951
13252.68;64.214;48.702;36.954
13253.68;64.214;48.703;36.954
13254.68;64.22;48.7;36.952
13255.68;64.216;48.703;36.954
13256.69;64.224;48.701;36.952
13257.69;64.202;48.702;36.953
13258.71;64.217;48.701;36.952
13259.69;64.212;48.701;36.951
13260.68;64.212;48.701;36.953
13261.67;64.24;48.701;36.953
13262.67;64.213;48.7;36.951
13263.67;64.206;48.702;36.953
13264.68;64.219;48.7;36.951
13265.68;64.237;48.698;36.95
13266.68;64.208;48.7;36.95
13267.68;64.205;48.699;36.949
13268.67;64.229;48.697;36.948
13269.68;64.21;48.7;36.95
13270.67;64.219;48.7;36.951
13271.67;64.22;48.698;36.949
13272.66;64.226;48.697;36.948
13273.63;64.218;48.698;36.949
13274.64;64.232;48.698;36.949
13275.64;64.232;48.697;36.948
13276.64;64.225;48.698;36.95
13277.62;64.199;48.697;36.948
13278.61;64.201;48.698;36.949
13279.61;64.225;48.697;36.948
13280.61;64.217;48.695;36.946
13281.62;64.23;48.697;36.948
13282.63;64.21;48.698;36.949
13283.62;64.223;48.697;36.948
13284.61;64.205;48.699;36.95
13285.6;64.209;48.698;36.948
13286.6;64.209;48.699;36.95
13287.61;64.205;48.698;36.949
13288.59;64.209;48.698;36.948
13289.58;64.209;48.696;36.947
13290.57;64.212;48.697;36.948
13291.57;64.219;48.696;36.947
13292.58;64.208;48.698;36.948
13293.58;64.167;48.696;36.945
13294.59;64.193;48.699;36.949
13295.58;64.172;48.7;36.95
13296.6;64.206;48.696;36.946
13297.6;64.212;48.693;36.943
13298.61;64.204;48.698;36.949
13299.59;64.203;48.698;36.949
13300.59;64.184;48.697;36.947
13301.57;64.217;48.695;36.945
13302.57;64.216;48.696;36.947
13303.57;64.218;48.695;36.946
13304.57;64.208;48.695;36.945
13305.55;64.191;48.695;36.945
13306.55;64.205;48.695;36.945
13307.53;64.188;48.695;36.945
13308.52;64.198;48.695;36.946
13309.52;64.187;48.696;36.947
13310.53;64.188;48.695;36.945
13311.52;64.191;48.697;36.947
13312.52;64.195;48.693;36.944
13313.52;64.204;48.694;36.945
13314.53;64.196;48.697;36.946
13315.54;64.188;48.696;36.946
13316.53;64.197;48.696;36.946
13317.53;64.195;48.691;36.94
13318.54;64.212;48.691;36.942
13319.56;64.189;48.694;36.944
13320.56;64.168;48.692;36.942
13321.56;64.198;48.692;36.942
13322.54;64.206;48.692;36.942
13323.53;64.194;48.69;36.94
13324.52;64.186;48.69;36.941
13325.51;64.196;48.692;36.941
13326.51;64.195;48.689;36.939
13327.51;64.189;48.692;36.941
13328.52;64.204;48.693;36.943
13329.52;64.19;48.691;36.941
13330.53;64.19;48.69;36.94
13331.52;64.173;48.689;36.939
13332.5;64.169;48.687;36.937
13333.5;64.194;48.692;36.941
13334.49;64.174;48.692;36.942
13335.48;64.2;48.69;36.94
13336.46;64.184;48.686;36.936
13337.45;64.193;48.691;36.941
13338.45;64.204;48.691;36.941
13339.45;64.199;48.69;36.94
13340.46;64.193;48.69;36.94
13341.45;64.199;48.688;36.938
13342.44;64.187;48.688;36.938
13343.45;64.184;48.69;36.94
13344.45;64.191;48.685;36.935
13345.43;64.188;48.688;36.938
