IDs:;240715_02_240712A;02_DNAJB6_05_000_uM;
4976.354;53.767;51.783;38.329
4977.334;53.783;51.786;38.332
4978.323;53.775;51.784;38.33
4979.301;53.778;51.782;38.329
4980.288;53.778;51.782;38.327
4981.287;53.777;51.782;38.329
4982.297;53.774;51.78;38.326
4983.313;53.783;51.786;38.331
4984.318;53.777;51.782;38.329
4985.33;53.772;51.784;38.329
4986.321;53.772;51.78;38.326
4987.322;53.772;51.781;38.327
4988.304;53.76;51.78;38.326
4989.319;53.759;51.778;38.324
4990.312;53.777;51.783;38.329
4991.315;53.771;51.781;38.327
4992.321;53.774;51.782;38.328
4993.305;53.756;51.779;38.325
4994.295;53.774;51.781;38.327
4995.292;53.779;51.78;38.327
4996.296;53.783;51.782;38.328
4997.306;53.785;51.784;38.33
4998.305;53.773;51.78;38.326
4999.304;53.772;51.781;38.327
5000.307;53.773;51.781;38.327
