IDs:;240715_07_240712F;07_DNAJB6_00_658_uM;;*shifted by 3 s
Concentration [uM]:;0.658;;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3];
4668.386;55.245;51.656;38.556;
4669.372;55.247;51.653;38.552;
4670.372;55.231;51.654;38.554;
4671.383;55.242;51.655;38.556;
4672.395;55.235;51.656;38.557;
4673.382;55.243;51.654;38.554;
4674.377;55.245;51.653;38.553;
4675.376;55.245;51.654;38.553;
4676.376;55.249;51.655;38.555;
4677.383;55.24;51.653;38.553;
4678.395;55.238;51.654;38.553;
4679.381;55.245;51.653;38.553;
4680.37;55.241;51.654;38.552;
4681.362;55.241;51.654;38.553;
4682.358;55.235;51.652;38.55;
4683.347;55.244;51.653;38.552;
4684.344;55.235;51.654;38.554;
4685.329;55.236;51.653;38.552;
4686.32;55.241;51.652;38.55;
4687.332;55.244;51.652;38.55;
4688.337;55.236;51.653;38.552;
4689.348;55.227;51.652;38.551;
4690.349;55.225;51.652;38.551;
4691.346;55.221;51.655;38.555;
4692.33;55.228;51.655;38.554;
4693.323;55.228;51.653;38.551;
4694.332;55.224;51.652;38.552;
4695.318;55.231;51.653;38.553;
4696.298;55.219;51.654;38.553;
4697.279;55.233;51.652;38.549;
4698.269;55.238;51.652;38.551;
4699.245;55.223;51.654;38.553;
4700.253;55.233;51.652;38.551;
4701.239;55.229;51.653;38.551;
4702.232;55.232;51.654;38.552;
4703.235;55.228;51.653;38.551;
4704.243;55.226;51.654;38.554;
4705.254;55.239;51.653;38.551;
4706.241;55.231;51.653;38.551;
4707.236;55.23;51.654;38.552;
4708.238;55.226;51.652;38.551;
4709.245;55.223;51.655;38.553;
4710.264;55.235;51.653;38.552;
4711.262;55.224;51.653;38.552;
4712.255;55.229;51.651;38.549;
4713.253;55.224;51.652;38.55;
4714.228;55.224;51.652;38.549;
4715.238;55.22;51.651;38.549;
4716.216;55.227;51.651;38.549;
4717.219;55.223;51.651;38.549;
4718.233;55.23;51.651;38.548;
4719.228;55.223;51.653;38.552;
4720.226;55.232;51.651;38.549;
4721.212;55.222;51.65;38.547;
4722.21;55.218;51.651;38.549;
4723.194;55.225;51.651;38.549;
4724.178;55.224;51.651;38.548;
4725.162;55.219;51.65;38.546;
4726.155;55.216;51.65;38.547;
4727.138;55.221;51.651;38.549;
4728.123;55.217;51.652;38.549;
4729.132;55.218;51.65;38.547;
4730.109;55.227;51.65;38.545;
4731.097;55.214;51.65;38.546;
4732.097;55.222;51.65;38.547;
4733.098;55.225;51.65;38.547;
4734.105;55.225;51.651;38.548;
4735.125;55.228;51.651;38.548;
4736.115;55.211;51.65;38.547;
4737.109;55.215;51.649;38.545;
4738.089;55.223;51.648;38.543;
4739.085;55.21;51.651;38.548;
4740.084;55.197;51.649;38.546;
4741.083;55.223;51.649;38.546;
4742.069;55.216;51.65;38.547;
4743.071;55.209;51.647;38.544;
4744.071;55.222;51.649;38.545;
4745.064;55.218;51.649;38.545;
4746.062;55.214;51.647;38.543;
4747.05;55.219;51.648;38.544;
4748.033;55.216;51.648;38.545;
4749.017;55.214;51.65;38.546;
4750.02;55.214;51.646;38.542;
4751.018;55.209;51.648;38.545;
4752.019;55.217;51.648;38.544;
4753.004;55.212;51.648;38.544;
4753.995;55.211;51.648;38.544;
4754.996;55.207;51.649;38.545;
4756.004;55.216;51.648;38.545;
4756.986;55.195;51.649;38.546;
4757.978;55.213;51.649;38.544;
4758.989;55.215;51.65;38.545;
4759.978;55.214;51.649;38.544;
4760.976;55.214;51.648;38.543;
4761.977;55.211;51.65;38.546;
4762.984;55.218;51.647;38.541;
4763.964;55.208;51.648;38.544;
4764.961;55.218;51.649;38.544;
4765.962;55.194;51.65;38.547;
4766.966;55.215;51.65;38.546;
4767.977;55.214;51.648;38.543;
4768.966;55.206;51.648;38.542;
4769.959;55.216;51.649;38.543;
4770.954;55.208;51.649;38.544;
4771.956;55.21;51.648;38.543;
4772.946;55.213;51.649;38.544;
4773.945;55.21;51.648;38.542;
4774.95;55.21;51.649;38.544;
4775.95;55.21;51.648;38.543;
4776.952;55.203;51.648;38.543;
4777.95;55.211;51.648;38.543;
4778.957;55.206;51.649;38.543;
4779.945;55.194;51.649;38.544;
4780.967;55.205;51.649;38.543;
4781.968;55.199;51.651;38.545;
4782.968;55.208;51.648;38.542;
4783.956;55.207;51.648;38.543;
4784.952;55.206;51.649;38.544;
4785.956;55.192;51.648;38.542;
4786.937;55.211;51.648;38.541;
4787.927;55.206;51.651;38.546;
4788.924;55.205;51.651;38.544;
4789.925;55.185;51.65;38.544;
4790.903;55.201;51.65;38.544;
4791.919;55.207;51.648;38.542;
4792.938;55.21;51.65;38.543;
4793.936;55.205;51.649;38.542;
4794.941;55.199;51.65;38.544;
4795.949;55.203;51.648;38.541;
4796.965;55.206;51.649;38.542;
4797.959;55.204;51.649;38.542;
4798.956;55.198;51.648;38.543;
4799.958;55.206;51.649;38.542;
4800.965;55.208;51.649;38.542;
4801.975;55.201;51.649;38.541;
4802.959;55.202;51.649;38.542;
4803.98;55.201;51.651;38.544;
4804.974;55.201;51.648;38.541;
4805.969;55.194;51.65;38.543;
4806.968;55.198;51.651;38.543;
4807.971;55.196;51.651;38.543;
4808.964;55.173;51.652;38.546;
4809.981;55.2;51.649;38.542;
4810.976;55.188;51.65;38.543;
4811.988;55.192;51.648;38.541;
4812.986;55.176;51.651;38.545;
4813.973;55.207;51.65;38.542;
4814.969;55.202;51.65;38.542;
4815.975;55.183;51.65;38.544;
4816.968;55.203;51.649;38.541;
4817.969;55.202;51.65;38.543;
4818.955;55.189;51.651;38.544;
4819.948;55.178;51.65;38.543;
4820.949;55.186;51.65;38.543;
4821.955;55.192;51.649;38.541;
4822.961;55.188;51.65;38.541;
4823.981;55.188;51.649;38.54;
4824.976;55.191;51.651;38.542;
4825.968;55.197;51.65;38.542;
4826.96;55.18;51.647;38.54;
4827.954;55.185;51.649;38.541;
4828.953;55.185;51.649;38.541;
4829.96;55.194;51.65;38.542;
4830.974;55.195;51.649;38.541;
4831.961;55.186;51.649;38.54;
4832.986;55.196;51.649;38.54;
4833.982;55.192;51.647;38.539;
4834.984;55.174;51.649;38.542;
4835.991;55.192;51.647;38.539;
4836.974;55.181;51.649;38.54;
4837.962;55.176;51.648;38.54;
4838.955;55.184;51.646;38.537;
4839.949;55.182;51.647;38.539;
4840.948;55.19;51.649;38.541;
4841.957;55.19;51.648;38.538;
4842.944;55.183;51.647;38.539;
4843.94;55.184;51.648;38.54;
4844.94;55.189;51.646;38.537;
4845.923;55.184;51.648;38.538;
4846.911;55.179;51.648;38.539;
4847.908;55.168;51.647;38.539;
4848.92;55.185;51.648;38.54;
4849.921;55.172;51.647;38.539;
4850.932;55.175;51.648;38.539;
4851.914;55.17;51.647;38.538;
4852.915;55.175;51.646;38.537;
4853.927;55.184;51.646;38.537;
4854.916;55.175;51.646;38.537;
4855.916;55.182;51.645;38.535;
4856.921;55.183;51.647;38.537;
4857.907;55.182;51.646;38.536;
4858.898;55.178;51.646;38.536;
4859.905;55.185;51.647;38.537;
4860.913;55.167;51.646;38.536;
4861.9;55.175;51.647;38.537;
4862.896;55.166;51.646;38.537;
4863.897;55.161;51.648;38.539;
4864.907;55.178;51.645;38.535;
4865.918;55.176;51.647;38.536;
4866.902;55.173;51.646;38.537;
4867.924;55.178;51.647;38.537;
4868.922;55.174;51.647;38.536;
4869.924;55.171;51.645;38.534;
4870.928;55.162;51.647;38.538;
4871.907;55.174;51.648;38.538;
4872.888;55.166;51.646;38.535;
4873.877;55.172;51.644;38.534;
4874.873;55.172;51.647;38.537;
4875.876;55.176;51.646;38.534;
4876.878;55.175;51.647;38.536;
4877.874;55.163;51.645;38.535;
4878.867;55.169;51.644;38.532;
4879.876;55.163;51.644;38.534;
4880.859;55.168;51.643;38.532;
4881.859;55.162;51.645;38.535;
4882.844;55.15;51.646;38.536;
4883.843;55.173;51.644;38.533;
4884.837;55.167;51.643;38.532;
4885.838;55.159;51.645;38.534;
4886.834;55.15;51.645;38.536;
4887.818;55.17;51.642;38.53;
4888.816;55.168;51.643;38.532;
4889.82;55.159;51.641;38.529;
4890.809;55.163;51.643;38.531;
4891.808;55.169;51.644;38.532;
4892.819;55.173;51.642;38.53;
4893.802;55.16;51.642;38.531;
4894.797;55.159;51.643;38.532;
4895.794;55.143;51.638;38.527;
4896.797;55.161;51.643;38.532;
4897.807;55.149;51.641;38.531;
4898.82;55.152;51.643;38.532;
4899.841;55.167;51.643;38.531;
4900.838;55.156;51.642;38.53;
4901.838;55.166;51.641;38.529;
4902.839;55.166;51.643;38.531;
4903.858;55.164;51.64;38.528;
4904.867;55.15;51.642;38.53;
4905.864;55.151;51.643;38.532;
4906.853;55.146;51.643;38.532;
4907.846;55.15;51.641;38.529;
4908.849;55.152;51.641;38.528;
4909.831;55.148;51.644;38.531;
4910.832;55.151;51.642;38.53;
4911.826;55.146;51.641;38.53;
4912.832;55.163;51.642;38.53;
4913.821;55.144;51.641;38.53;
4914.822;55.164;51.64;38.528;
4915.837;55.165;51.641;38.528;
4916.836;55.145;51.642;38.53;
4917.844;55.156;51.642;38.53;
4918.837;55.145;51.643;38.53;
4919.828;55.157;51.642;38.529;
4920.82;55.154;51.64;38.528;
4921.819;55.169;51.639;38.526;
4922.799;55.164;51.64;38.527;
4923.803;55.15;51.641;38.528;
4924.791;55.148;51.64;38.528;
4925.809;55.155;51.642;38.529;
4926.832;55.15;51.642;38.529;
4927.838;55.155;51.642;38.529;
4928.847;55.145;51.643;38.53;
4929.863;55.142;51.64;38.527;
4930.85;55.131;51.641;38.528;
4931.843;55.159;51.642;38.528;
4932.849;55.158;51.64;38.525;
4933.861;55.148;51.642;38.529;
4934.877;55.152;51.641;38.527;
4935.866;55.149;51.642;38.529;
4936.861;55.14;51.641;38.529;
4937.86;55.154;51.641;38.526;
4938.858;55.138;51.643;38.53;
4939.851;55.149;51.639;38.525;
4940.864;55.15;51.641;38.527;
4941.868;55.146;51.64;38.526;
4942.875;55.145;51.64;38.527;
4943.872;55.149;51.641;38.527;
4944.884;55.142;51.642;38.528;
4945.876;55.137;51.64;38.527;
4946.856;55.129;51.639;38.526;
4947.848;55.138;51.642;38.528;
4948.845;55.143;51.642;38.529;
4949.857;55.138;51.642;38.528;
4950.852;55.138;51.642;38.529;
4951.853;55.133;51.64;38.526;
4952.858;55.138;51.64;38.526;
4953.846;55.144;51.643;38.528;
4954.845;55.143;51.642;38.527;
4955.826;55.153;51.642;38.527;
4956.82;55.141;51.642;38.528;
4957.818;55.134;51.641;38.527;
4958.792;55.156;51.64;38.524;
4959.805;55.136;51.641;38.527;
4960.82;55.134;51.641;38.527;
4961.845;55.13;51.64;38.527;
4962.842;55.135;51.642;38.527;
4963.845;55.127;51.639;38.525;
4964.854;55.136;51.64;38.526;
4965.867;55.137;51.64;38.524;
4966.863;55.12;51.638;38.525;
4967.863;55.138;51.64;38.527;
4968.863;55.134;51.64;38.526;
4969.865;55.128;51.641;38.526;
4970.845;55.114;51.639;38.525;
4971.856;55.129;51.639;38.524;
4972.868;55.119;51.636;38.521;
4973.887;55.128;51.639;38.524;
4974.88;55.117;51.636;38.521;
4975.878;55.116;51.637;38.523;
4976.879;55.128;51.639;38.524;
4977.867;55.133;51.638;38.523;
4978.88;55.135;51.64;38.525;
4979.876;55.123;51.641;38.526;
4980.874;55.125;51.638;38.523;
4981.859;55.138;51.638;38.523;
4982.861;55.116;51.637;38.522;
4983.87;55.138;51.638;38.523;
4984.88;55.143;51.636;38.52;
4985.873;55.125;51.637;38.522;
4986.874;55.126;51.637;38.523;
4987.858;55.11;51.634;38.517;
4988.873;55.112;51.635;38.52;
4989.858;55.132;51.637;38.522;
4990.873;55.127;51.637;38.522;
4991.865;55.11;51.636;38.521;
4992.864;55.137;51.635;38.518;
4993.871;55.119;51.638;38.522;
4994.859;55.123;51.638;38.523;
4995.847;55.117;51.634;38.518;
4996.84;55.131;51.638;38.522;
4997.843;55.114;51.635;38.519;
