IDs:;240716_12_240712J;12_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
851.97;71.446;50.392;38.911
852.954;71.411;50.387;38.907
853.955;71.428;50.391;38.909
854.952;71.453;50.389;38.908
855.94;71.448;50.392;38.911
856.933;71.396;50.391;38.908
857.933;71.427;50.393;38.911
858.935;71.444;50.391;38.909
859.926;71.432;50.389;38.908
860.921;71.45;50.393;38.91
861.924;71.439;50.39;38.909
862.934;71.465;50.393;38.912
863.922;71.421;50.389;38.908
864.895;71.424;50.39;38.909
865.905;71.428;50.389;38.907
866.893;71.417;50.388;38.907
867.887;71.444;50.389;38.908
868.872;71.458;50.39;38.909
869.865;71.407;50.388;38.906
870.863;71.429;50.39;38.909
871.865;71.448;50.387;38.905
872.87;71.424;50.39;38.908
873.875;71.439;50.388;38.906
874.885;71.42;50.384;38.904
875.876;71.426;50.385;38.904
876.874;71.416;50.387;38.905
877.874;71.45;50.386;38.905
878.868;71.416;50.385;38.903
879.866;71.425;50.385;38.904
880.864;71.449;50.387;38.905
881.877;71.434;50.386;38.904
882.854;71.463;50.387;38.906
883.864;71.429;50.381;38.9
884.883;71.427;50.384;38.902
885.882;71.457;50.387;38.905
886.883;71.427;50.384;38.902
887.879;71.429;50.385;38.903
888.887;71.431;50.385;38.903
889.877;71.449;50.381;38.9
890.868;71.442;50.384;38.903
891.867;71.43;50.381;38.9
892.87;71.429;50.383;38.902
893.882;71.452;50.379;38.898
894.889;71.42;50.378;38.897
895.892;71.44;50.386;38.904
896.873;71.433;50.383;38.902
897.858;71.439;50.384;38.902
898.849;71.434;50.379;38.897
899.847;71.428;50.38;38.898
900.849;71.433;50.377;38.896
901.859;71.435;50.378;38.897
902.845;71.433;50.381;38.9
903.835;71.416;50.38;38.898
904.832;71.452;50.384;38.903
905.834;71.423;50.383;38.901
906.841;71.43;50.383;38.901
907.849;71.445;50.382;38.901
908.858;71.416;50.38;38.898
909.845;71.431;50.381;38.9
910.835;71.438;50.375;38.894
911.827;71.429;50.377;38.895
912.827;71.432;50.375;38.895
913.827;71.42;50.379;38.897
914.826;71.438;50.376;38.895
915.819;71.408;50.378;38.897
916.818;71.427;50.379;38.898
917.829;71.443;50.378;38.897
918.806;71.425;50.381;38.899
919.82;71.445;50.378;38.897
920.804;71.439;50.38;38.898
921.807;71.425;50.376;38.895
922.823;71.437;50.376;38.895
923.826;71.434;50.374;38.893
924.81;71.419;50.376;38.895
925.807;71.421;50.378;38.897
926.813;71.448;50.375;38.893
927.809;71.448;50.375;38.895
928.811;71.438;50.375;38.894
929.792;71.448;50.374;38.893
930.785;71.439;50.372;38.891
931.789;71.455;50.372;38.892
932.8;71.424;50.372;38.891
933.784;71.437;50.373;38.893
934.773;71.43;50.375;38.894
935.767;71.416;50.369;38.888
936.74;71.437;50.374;38.892
937.751;71.423;50.373;38.892
938.764;71.415;50.377;38.895
939.75;71.435;50.368;38.888
940.741;71.425;50.37;38.89
941.733;71.41;50.37;38.888
942.734;71.42;50.372;38.891
943.736;71.457;50.371;38.889
944.71;71.413;50.372;38.891
945.719;71.428;50.369;38.888
946.703;71.442;50.371;38.89
947.69;71.426;50.368;38.887
948.68;71.415;50.371;38.889
949.68;71.444;50.369;38.888
950.675;71.437;50.371;38.89
951.674;71.423;50.367;38.886
952.663;71.435;50.369;38.888
953.666;71.427;50.368;38.887
954.666;71.414;50.366;38.886
955.67;71.449;50.368;38.887
956.664;71.418;50.364;38.883
957.66;71.457;50.366;38.886
958.664;71.424;50.362;38.881
959.672;71.443;50.366;38.886
960.686;71.427;50.366;38.885
961.679;71.426;50.368;38.887
962.68;71.426;50.364;38.883
963.689;71.422;50.366;38.885
964.682;71.431;50.365;38.884
965.684;71.423;50.362;38.881
966.674;71.426;50.365;38.884
967.672;71.391;50.363;38.882
968.649;71.419;50.364;38.882
969.657;71.42;50.363;38.882
970.645;71.437;50.363;38.882
971.637;71.399;50.363;38.882
972.635;71.436;50.36;38.88
973.638;71.42;50.362;38.881
974.648;71.43;50.362;38.881
975.668;71.416;50.362;38.881
976.66;71.442;50.36;38.88
977.654;71.394;50.363;38.881
978.65;71.435;50.36;38.879
979.665;71.423;50.362;38.88
980.654;71.418;50.361;38.88
981.646;71.436;50.361;38.88
982.645;71.433;50.36;38.88
983.665;71.43;50.361;38.88
984.663;71.419;50.36;38.879
985.661;71.426;50.358;38.877
986.681;71.453;50.362;38.881
987.678;71.399;50.359;38.878
988.681;71.417;50.358;38.877
989.687;71.447;50.358;38.877
990.692;71.459;50.359;38.879
991.693;71.448;50.356;38.876
992.698;71.435;50.357;38.878
993.694;71.41;50.357;38.876
994.7;71.434;50.357;38.876
995.682;71.421;50.357;38.876
996.676;71.425;50.356;38.875
997.674;71.424;50.356;38.874
998.649;71.425;50.356;38.875
999.655;71.412;50.355;38.874
1000.652;71.407;50.354;38.874
1001.636;71.426;50.353;38.872
1002.621;71.432;50.354;38.873
1003.611;71.414;50.354;38.873
1004.606;71.424;50.354;38.873
1005.607;71.429;50.354;38.873
1006.611;71.415;50.353;38.872
1007.59;71.441;50.355;38.873
1008.595;71.425;50.355;38.875
1009.597;71.435;50.354;38.873
1010.568;71.42;50.351;38.87
1011.575;71.427;50.355;38.875
1012.585;71.419;50.351;38.871
1013.599;71.43;50.351;38.871
1014.588;71.423;50.354;38.873
1015.612;71.427;50.352;38.872
1016.61;71.421;50.351;38.87
1017.601;71.42;50.352;38.872
1018.618;71.459;50.349;38.868
1019.617;71.436;50.35;38.87
1020.617;71.438;50.349;38.868
1021.62;71.411;50.35;38.869
1022.615;71.428;50.354;38.873
1023.625;71.452;50.348;38.868
1024.622;71.433;50.352;38.872
1025.607;71.431;50.351;38.87
1026.609;71.415;50.35;38.869
1027.6;71.419;50.349;38.868
1028.621;71.424;50.348;38.867
1029.599;71.429;50.35;38.87
1030.593;71.406;50.349;38.868
1031.604;71.411;50.349;38.868
1032.617;71.436;50.348;38.868
1033.636;71.424;50.347;38.867
1034.63;71.427;50.345;38.865
1035.631;71.415;50.349;38.868
1036.617;71.427;50.346;38.866
1037.637;71.446;50.345;38.865
1038.637;71.419;50.345;38.864
1039.636;71.429;50.346;38.865
1040.625;71.442;50.343;38.863
1041.62;71.439;50.347;38.867
1042.62;71.419;50.348;38.867
1043.624;71.411;50.348;38.867
1044.635;71.44;50.344;38.864
1045.627;71.433;50.349;38.868
1046.617;71.446;50.344;38.864
1047.613;71.44;50.344;38.863
1048.61;71.412;50.344;38.863
1049.613;71.428;50.345;38.864
1050.587;71.411;50.343;38.863
1051.58;71.421;50.341;38.861
1052.57;71.426;50.344;38.863
1053.558;71.442;50.341;38.862
1054.564;71.416;50.34;38.86
1055.562;71.423;50.342;38.862
1056.555;71.424;50.34;38.859
1057.568;71.42;50.341;38.86
1058.562;71.442;50.341;38.86
1059.561;71.439;50.338;38.858
1060.553;71.402;50.339;38.859
1061.548;71.431;50.339;38.859
1062.55;71.437;50.338;38.858
1063.563;71.447;50.338;38.858
1064.565;71.444;50.339;38.859
1065.567;71.424;50.34;38.859
1066.574;71.413;50.339;38.858
1067.59;71.422;50.336;38.855
1068.579;71.42;50.338;38.857
1069.577;71.423;50.335;38.854
1070.56;71.446;50.338;38.857
1071.54;71.434;50.335;38.855
1072.554;71.43;50.335;38.854
1073.543;71.417;50.337;38.856
1074.533;71.425;50.33;38.851
1075.529;71.441;50.332;38.852
1076.529;71.422;50.335;38.855
1077.517;71.418;50.336;38.855
1078.504;71.428;50.335;38.854
1079.492;71.435;50.333;38.853
1080.484;71.41;50.336;38.855
1081.48;71.431;50.332;38.851
1082.482;71.432;50.335;38.855
1083.476;71.426;50.332;38.851
1084.47;71.433;50.332;38.851
1085.447;71.418;50.333;38.852
1086.437;71.419;50.333;38.852
1087.44;71.423;50.332;38.851
1088.435;71.426;50.332;38.852
1089.448;71.442;50.329;38.849
1090.429;71.424;50.332;38.851
1091.419;71.444;50.327;38.848
1092.419;71.434;50.332;38.851
1093.406;71.433;50.327;38.847
1094.388;71.425;50.332;38.851
1095.373;71.422;50.33;38.849
1096.369;71.43;50.33;38.85
1097.376;71.441;50.329;38.848
1098.372;71.425;50.33;38.85
1099.389;71.43;50.327;38.847
1100.381;71.439;50.327;38.848
1101.382;71.426;50.328;38.848
1102.388;71.434;50.325;38.845
1103.373;71.451;50.332;38.852
1104.356;71.428;50.325;38.845
1105.339;71.42;50.326;38.846
1106.33;71.427;50.328;38.848
1107.324;71.429;50.328;38.848
1108.325;71.434;50.326;38.845
1109.328;71.424;50.331;38.85
1110.337;71.434;50.327;38.846
1111.347;71.432;50.326;38.846
1112.329;71.426;50.328;38.847
1113.314;71.416;50.324;38.844
1114.301;71.433;50.323;38.843
1115.294;71.422;50.327;38.846
1116.293;71.446;50.322;38.843
1117.272;71.427;50.326;38.845
1118.27;71.427;50.324;38.843
1119.285;71.42;50.329;38.847
1120.267;71.426;50.322;38.842
1121.255;71.439;50.323;38.843
1122.259;71.429;50.324;38.844
1123.259;71.416;50.321;38.841
1124.264;71.436;50.324;38.844
1125.257;71.402;50.325;38.844
1126.27;71.421;50.323;38.842
1127.264;71.435;50.325;38.844
1128.25;71.414;50.323;38.842
1129.244;71.415;50.323;38.843
1130.248;71.419;50.32;38.84
1131.232;71.432;50.323;38.842
1132.222;71.435;50.323;38.843
1133.218;71.435;50.322;38.842
1134.22;71.423;50.322;38.841
1135.207;71.427;50.322;38.842
1136.179;71.434;50.321;38.842
1137.161;71.433;50.322;38.842
1138.17;71.413;50.322;38.841
1139.168;71.434;50.323;38.843
1140.173;71.434;50.322;38.841
1141.151;71.424;50.319;38.838
1142.169;71.42;50.32;38.84
1143.161;71.403;50.321;38.84
1144.158;71.416;50.319;38.839
1145.159;71.427;50.32;38.84
1146.164;71.413;50.318;38.837
1147.172;71.409;50.317;38.837
1148.156;71.423;50.319;38.839
1149.143;71.413;50.318;38.837
1150.138;71.429;50.32;38.84
1151.154;71.411;50.32;38.839
1152.15;71.417;50.32;38.839
1153.144;71.43;50.318;38.838
1154.142;71.415;50.319;38.838
1155.134;71.414;50.323;38.842
1156.13;71.406;50.318;38.837
1157.143;71.423;50.32;38.839
1158.133;71.413;50.318;38.838
1159.137;71.414;50.316;38.836
1160.154;71.42;50.32;38.84
1161.145;71.412;50.316;38.835
1162.157;71.414;50.32;38.839
1163.143;71.422;50.316;38.836
1164.143;71.432;50.317;38.837
1165.132;71.411;50.318;38.837
1166.151;71.414;50.318;38.838
1167.148;71.414;50.317;38.837
1168.163;71.407;50.318;38.838
1169.154;71.416;50.316;38.836
1170.146;71.423;50.315;38.835
1171.147;71.395;50.316;38.836
1172.162;71.408;50.314;38.834
1173.15;71.416;50.315;38.834
1174.157;71.416;50.314;38.834
1175.134;71.404;50.314;38.834
1176.147;71.412;50.313;38.832
1177.164;71.413;50.313;38.832
1178.185;71.421;50.315;38.836
1179.177;71.407;50.31;38.83
1180.185;71.41;50.313;38.833
1181.181;71.427;50.311;38.831
1182.176;71.408;50.31;38.83
1183.188;71.409;50.311;38.83
1184.181;71.41;50.31;38.83
1185.17;71.412;50.312;38.832
1186.17;71.401;50.312;38.831
1187.167;71.408;50.309;38.829
1188.171;71.399;50.31;38.83
1189.157;71.398;50.309;38.828
1190.153;71.391;50.309;38.828
1191.165;71.4;50.307;38.827
1192.159;71.412;50.31;38.83
1193.148;71.405;50.308;38.829
1194.145;71.399;50.309;38.829
1195.147;71.408;50.306;38.827
1196.156;71.413;50.308;38.828
1197.142;71.4;50.308;38.827
1198.134;71.399;50.308;38.828
1199.137;71.411;50.309;38.829
1200.119;71.39;50.307;38.827
1201.114;71.407;50.306;38.826
1202.113;71.414;50.305;38.825
1203.116;71.405;50.306;38.826
1204.124;71.388;50.309;38.828
1205.136;71.406;50.307;38.826
1206.128;71.402;50.307;38.827
1207.12;71.414;50.307;38.826
1208.118;71.39;50.307;38.827
1209.114;71.393;50.307;38.827
1210.131;71.394;50.306;38.825
1211.12;71.4;50.307;38.827
1212.118;71.399;50.305;38.825
1213.119;71.414;50.302;38.823
1214.11;71.395;50.306;38.826
1215.105;71.403;50.306;38.825
1216.109;71.399;50.306;38.825
1217.094;71.397;50.307;38.827
1218.093;71.4;50.305;38.825
1219.08;71.409;50.306;38.826
1220.078;71.405;50.304;38.824
1221.063;71.393;50.305;38.826
1222.057;71.384;50.303;38.823
1223.042;71.39;50.305;38.824
1224.034;71.396;50.303;38.823
1225.007;71.397;50.304;38.824
1226.019;71.385;50.304;38.823
1227.013;71.377;50.306;38.825
1227.994;71.401;50.304;38.823
1229.012;71.409;50.303;38.823
1230.007;71.387;50.303;38.822
1231.009;71.381;50.303;38.822
1232.018;71.394;50.304;38.824
1233.001;71.407;50.301;38.821
1233.997;71.384;50.302;38.821
1234.981;71.403;50.301;38.821
1235.971;71.401;50.304;38.824
1236.965;71.389;50.304;38.823
1237.964;71.41;50.301;38.821
1238.973;71.406;50.298;38.817
1239.988;71.398;50.3;38.821
1240.989;71.403;50.299;38.82
1241.994;71.386;50.299;38.819
1242.976;71.397;50.299;38.819
1243.998;71.399;50.299;38.819
1244.992;71.379;50.298;38.817
1245.984;71.418;50.295;38.816
1246.98;71.392;50.296;38.816
1247.976;71.378;50.299;38.819
1248.969;71.393;50.297;38.817
1249.961;71.402;50.296;38.817
1250.964;71.391;50.297;38.817
1251.953;71.4;50.299;38.819
1252.951;71.394;50.296;38.816
1253.941;71.408;50.296;38.817
1254.935;71.391;50.296;38.816
1255.924;71.407;50.294;38.814
1256.924;71.375;50.295;38.815
1257.923;71.399;50.296;38.816
1258.908;71.381;50.298;38.817
1259.901;71.399;50.297;38.818
1260.9;71.382;50.295;38.814
1261.902;71.39;50.295;38.815
1262.915;71.377;50.296;38.815
1263.903;71.389;50.294;38.813
1264.896;71.393;50.294;38.814
1265.896;71.389;50.291;38.811
1266.903;71.383;50.295;38.815
1267.917;71.394;50.293;38.813
1268.905;71.39;50.294;38.814
1269.904;71.39;50.296;38.816
1270.904;71.391;50.292;38.812
1271.887;71.391;50.291;38.811
1272.902;71.376;50.292;38.811
1273.891;71.386;50.293;38.813
1274.882;71.388;50.292;38.811
1275.883;71.387;50.292;38.812
1276.891;71.392;50.294;38.814
1277.898;71.391;50.29;38.81
1278.913;71.378;50.291;38.811
1279.931;71.39;50.289;38.809
1280.928;71.388;50.293;38.813
1281.955;71.404;50.289;38.809
1282.955;71.382;50.292;38.812
1283.951;71.391;50.288;38.808
1284.945;71.377;50.29;38.81
1285.941;71.392;50.289;38.809
1286.933;71.392;50.286;38.806
1287.928;71.388;50.289;38.809
1288.935;71.396;50.287;38.806
1289.93;71.379;50.288;38.807
1290.913;71.368;50.289;38.808
1291.908;71.393;50.287;38.807
1292.907;71.367;50.287;38.807
1293.905;71.379;50.288;38.807
1294.886;71.382;50.287;38.807
1295.879;71.386;50.285;38.805
1296.881;71.385;50.289;38.809
1297.864;71.38;50.286;38.806
1298.867;71.385;50.286;38.805
1299.87;71.404;50.284;38.805
1300.868;71.391;50.283;38.803
1301.876;71.388;50.285;38.805
1302.856;71.379;50.285;38.804
1303.843;71.396;50.283;38.803
1304.835;71.367;50.283;38.803
1305.835;71.381;50.284;38.804
1306.842;71.374;50.281;38.801
1307.853;71.386;50.282;38.802
1308.837;71.366;50.285;38.804
1309.856;71.358;50.284;38.804
1310.856;71.393;50.281;38.801
1311.862;71.378;50.282;38.802
1312.869;71.376;50.282;38.802
1313.882;71.39;50.282;38.803
1314.877;71.378;50.281;38.8
1315.868;71.388;50.282;38.802
1316.867;71.368;50.281;38.801
1317.858;71.386;50.283;38.803
1318.839;71.356;50.283;38.802
1319.83;71.398;50.278;38.799
1320.82;71.365;50.282;38.802
1321.83;71.37;50.28;38.799
1322.823;71.377;50.279;38.8
1323.828;71.382;50.28;38.801
1324.817;71.381;50.279;38.8
1325.81;71.388;50.279;38.799
1326.815;71.383;50.278;38.798
1327.801;71.372;50.277;38.797
1328.793;71.383;50.277;38.797
1329.795;71.381;50.28;38.8
1330.777;71.376;50.276;38.795
1331.776;71.36;50.277;38.797
1332.778;71.382;50.279;38.798
1333.776;71.374;50.277;38.796
1334.793;71.395;50.278;38.799
1335.782;71.369;50.276;38.795
1336.788;71.361;50.28;38.799
1337.778;71.384;50.276;38.796
1338.768;71.358;50.276;38.795
1339.77;71.387;50.276;38.796
1340.775;71.389;50.274;38.794
1341.785;71.385;50.275;38.796
1342.754;71.374;50.275;38.796
1343.754;71.376;50.275;38.795
1344.753;71.361;50.275;38.796
1345.731;71.355;50.276;38.796
1346.719;71.351;50.277;38.797
1347.698;71.384;50.273;38.793
1348.693;71.342;50.275;38.795
1349.684;71.375;50.274;38.794
1350.667;71.366;50.276;38.796
1351.666;71.359;50.274;38.794
1352.675;71.36;50.276;38.796
1353.674;71.383;50.272;38.792
1354.654;71.363;50.275;38.794
1355.66;71.389;50.272;38.793
1356.678;71.371;50.273;38.793
1357.676;71.374;50.272;38.792
1358.69;71.367;50.273;38.793
1359.685;71.374;50.273;38.793
1360.691;71.366;50.271;38.79
1361.671;71.381;50.271;38.791
1362.65;71.379;50.271;38.791
1363.657;71.373;50.27;38.79
1364.666;71.382;50.27;38.79
1365.681;71.368;50.27;38.79
1366.67;71.37;50.271;38.791
1367.662;71.368;50.27;38.79
1368.658;71.363;50.27;38.79
1369.63;71.365;50.27;38.79
1370.637;71.355;50.27;38.79
1371.646;71.353;50.268;38.788
1372.659;71.354;50.27;38.79
1373.645;71.376;50.268;38.788
1374.673;71.357;50.268;38.788
1375.674;71.364;50.268;38.788
1376.674;71.37;50.267;38.787
1377.644;71.371;50.267;38.787
1378.641;71.381;50.266;38.787
1379.638;71.357;50.267;38.787
1380.614;71.352;50.268;38.787
1381.625;71.349;50.268;38.787
1382.627;71.359;50.266;38.786
1383.623;71.356;50.266;38.787
1384.617;71.363;50.264;38.784
1385.62;71.367;50.265;38.786
1386.613;71.354;50.267;38.787
1387.595;71.353;50.266;38.786
1388.584;71.35;50.265;38.784
1389.598;71.355;50.267;38.787
1390.619;71.352;50.266;38.786
1391.621;71.344;50.266;38.786
1392.61;71.354;50.263;38.783
1393.6;71.36;50.265;38.784
1394.627;71.371;50.263;38.783
1395.614;71.341;50.264;38.784
1396.605;71.364;50.263;38.784
1397.599;71.345;50.263;38.783
1398.601;71.355;50.264;38.785
1399.61;71.354;50.259;38.779
1400.601;71.355;50.263;38.783
1401.593;71.361;50.261;38.781
1402.594;71.342;50.261;38.781
1403.593;71.354;50.261;38.781
1404.583;71.346;50.262;38.782
1405.608;71.362;50.262;38.782
1406.61;71.337;50.26;38.781
1407.613;71.35;50.261;38.782
1408.605;71.355;50.26;38.781
1409.589;71.365;50.26;38.78
1410.585;71.332;50.258;38.778
1411.586;71.333;50.26;38.779
1412.575;71.356;50.258;38.778
1413.564;71.338;50.257;38.777
1414.555;71.359;50.255;38.776
1415.555;71.35;50.254;38.774
1416.562;71.352;50.258;38.779
1417.556;71.351;50.257;38.778
1418.551;71.34;50.256;38.776
1419.534;71.337;50.256;38.776
1420.538;71.369;50.257;38.776
1421.551;71.352;50.257;38.778
1422.568;71.352;50.254;38.774
1423.566;71.347;50.255;38.775
1424.558;71.331;50.256;38.776
1425.561;71.353;50.256;38.776
1426.565;71.346;50.257;38.777
1427.544;71.355;50.254;38.775
1428.545;71.346;50.254;38.774
1429.55;71.34;50.256;38.776
1430.575;71.357;50.254;38.775
1431.566;71.354;50.255;38.775
1432.565;71.339;50.256;38.775
1433.548;71.339;50.253;38.773
1434.535;71.341;50.255;38.775
1435.533;71.347;50.254;38.775
1436.518;71.345;50.252;38.773
1437.502;71.336;50.253;38.773
1438.489;71.351;50.254;38.775
1439.476;71.341;50.254;38.774
1440.477;71.344;50.253;38.772
1441.465;71.355;50.252;38.773
1442.456;71.344;50.253;38.774
1443.458;71.338;50.252;38.773
1444.459;71.342;50.252;38.772
1445.471;71.328;50.252;38.772
1446.447;71.334;50.251;38.771
1447.452;71.329;50.252;38.772
1448.46;71.33;50.25;38.77
1449.479;71.317;50.252;38.771
1450.48;71.326;50.25;38.77
1451.471;71.328;50.25;38.77
1452.466;71.341;50.249;38.769
1453.467;71.337;50.25;38.769
1454.463;71.347;50.248;38.768
1455.468;71.33;50.248;38.768
1456.456;71.351;50.247;38.767
1457.459;71.33;50.249;38.769
1458.461;71.331;50.246;38.766
1459.467;71.338;50.248;38.769
1460.48;71.33;50.249;38.769
1461.48;71.331;50.247;38.767
1462.476;71.322;50.246;38.766
1463.48;71.342;50.246;38.767
1464.486;71.328;50.243;38.763
1465.466;71.325;50.247;38.767
1466.481;71.338;50.243;38.763
1467.471;71.324;50.247;38.767
1468.463;71.345;50.243;38.763
1469.449;71.312;50.245;38.764
1470.452;71.343;50.241;38.762
1471.446;71.329;50.245;38.765
1472.435;71.342;50.243;38.763
1473.418;71.343;50.245;38.765
1474.424;71.331;50.242;38.762
1475.421;71.332;50.246;38.766
1476.418;71.335;50.241;38.761
1477.397;71.341;50.241;38.762
1478.384;71.324;50.242;38.762
1479.389;71.336;50.24;38.76
1480.378;71.314;50.239;38.759
1481.376;71.325;50.244;38.763
1482.363;71.341;50.239;38.759
1483.363;71.33;50.239;38.759
1484.343;71.343;50.238;38.758
1485.339;71.338;50.241;38.761
1486.341;71.331;50.238;38.758
1487.35;71.309;50.241;38.761
1488.361;71.33;50.239;38.76
1489.353;71.305;50.238;38.758
1490.349;71.333;50.239;38.759
1491.362;71.327;50.237;38.757
1492.35;71.339;50.238;38.758
1493.345;71.311;50.237;38.757
1494.343;71.336;50.235;38.756
1495.349;71.32;50.24;38.76
1496.358;71.337;50.237;38.757
1497.339;71.339;50.237;38.758
1498.326;71.314;50.237;38.757
1499.315;71.327;50.236;38.756
1500.315;71.321;50.235;38.755
1501.312;71.318;50.24;38.76
1502.31;71.31;50.236;38.755
1503.304;71.333;50.235;38.756
1504.303;71.315;50.235;38.755
1505.314;71.297;50.236;38.756
1506.314;71.311;50.235;38.754
1507.303;71.324;50.236;38.755
1508.305;71.314;50.238;38.758
1509.291;71.318;50.236;38.756
1510.275;71.318;50.234;38.754
1511.274;71.315;50.236;38.756
