IDs:;240910_01_240906B_drop;13_b01_DNAJB6_00_130_uM;
47386.03;57.114;48.756;36.395
47387.02;57.095;48.756;36.395
47388.02;57.11;48.759;36.398
47389.03;57.107;48.756;36.395
47390.03;57.115;48.759;36.398
47391.01;57.115;48.759;36.398
47392;57.114;48.758;36.397
47392.98;57.112;48.754;36.394
47393.97;57.102;48.758;36.397
47394.98;57.109;48.757;36.395
47395.97;57.112;48.757;36.396
47396.99;57.112;48.759;36.397
47397.98;57.108;48.754;36.392
47399;57.117;48.758;36.397
47399.99;57.118;48.755;36.394
47400.99;57.116;48.755;36.395
47402;57.116;48.755;36.395
47403.01;57.114;48.755;36.394
47404.01;57.114;48.755;36.394
47405.01;57.119;48.755;36.395
47406.01;57.113;48.754;36.394
47407;57.116;48.756;36.395
47407.99;57.107;48.757;36.396
47409;57.115;48.757;36.397
47409.98;57.109;48.755;36.395
47410.97;57.104;48.755;36.394
47411.97;57.112;48.758;36.397
47412.98;57.11;48.756;36.394
47413.99;57.112;48.755;36.394
47414.97;57.108;48.754;36.393
47415.97;57.107;48.753;36.392
47416.96;57.11;48.758;36.397
47417.96;57.115;48.756;36.395
47418.96;57.123;48.755;36.395
47419.96;57.113;48.754;36.394
47420.96;57.105;48.752;36.391
47421.96;57.113;48.756;36.395
47422.96;57.101;48.754;36.393
47423.94;57.109;48.754;36.393
47424.97;57.117;48.758;36.398
47425.96;57.104;48.753;36.392
47426.96;57.116;48.755;36.395
47427.97;57.101;48.751;36.391
47428.96;57.107;48.751;36.391
47429.97;57.111;48.752;36.392
47430.96;57.109;48.752;36.392
47431.96;57.105;48.754;36.393
47432.97;57.111;48.753;36.392
47433.98;57.107;48.754;36.394
47434.97;57.113;48.754;36.393
47435.95;57.104;48.754;36.393
47436.96;57.114;48.753;36.393
47437.96;57.114;48.755;36.394
47438.96;57.118;48.753;36.393
47439.96;57.118;48.754;36.394
47440.95;57.111;48.753;36.392
47441.95;57.122;48.755;36.394
47442.96;57.111;48.752;36.392
47443.95;57.117;48.753;36.393
47444.95;57.117;48.754;36.394
47445.96;57.112;48.752;36.392
47446.94;57.11;48.756;36.395
47447.93;57.108;48.756;36.395
47448.93;57.112;48.754;36.394
47449.9;57.11;48.756;36.395
47450.91;57.115;48.755;36.395
47451.89;57.12;48.756;36.395
47452.88;57.108;48.754;36.393
47453.89;57.111;48.755;36.395
47454.89;57.106;48.755;36.394
47455.9;57.113;48.755;36.394
47456.91;57.112;48.755;36.394
47457.9;57.099;48.753;36.392
47458.92;57.104;48.754;36.393
47459.92;57.111;48.752;36.392
47460.92;57.107;48.754;36.394
47461.93;57.114;48.756;36.394
47462.91;57.114;48.755;36.394
47463.89;57.111;48.754;36.394
47464.88;57.107;48.755;36.394
47465.88;57.104;48.753;36.392
47466.88;57.109;48.755;36.394
47467.88;57.112;48.753;36.393
47468.85;57.113;48.754;36.393
47469.84;57.102;48.755;36.393
47470.84;57.104;48.756;36.395
47471.84;57.103;48.754;36.392
47472.83;57.11;48.753;36.392
47473.83;57.112;48.755;36.395
47474.83;57.11;48.752;36.392
47475.81;57.108;48.753;36.392
47476.81;57.11;48.755;36.395
47477.81;57.107;48.754;36.394
47478.82;57.106;48.753;36.392
47479.8;57.112;48.754;36.393
47480.8;57.113;48.751;36.391
47481.78;57.114;48.753;36.393
47482.76;57.109;48.753;36.393
47483.76;57.112;48.757;36.396
47484.76;57.108;48.753;36.392
47485.77;57.108;48.755;36.394
47486.75;57.106;48.756;36.395
47487.75;57.108;48.753;36.392
47488.75;57.105;48.756;36.395
47489.75;57.113;48.751;36.391
47490.76;57.113;48.753;36.393
47491.75;57.121;48.755;36.395
47492.74;57.106;48.752;36.391
47493.76;57.11;48.755;36.394
47494.77;57.106;48.754;36.394
47495.75;57.11;48.755;36.395
47496.74;57.117;48.755;36.395
47497.74;57.12;48.755;36.394
47498.74;57.122;48.754;36.394
47499.75;57.104;48.755;36.394
47500.73;57.103;48.753;36.392
47501.74;57.106;48.751;36.391
47502.76;57.11;48.753;36.392
47503.78;57.108;48.754;36.393
47504.77;57.111;48.754;36.393
47505.77;57.107;48.755;36.394
47506.76;57.111;48.754;36.393
47507.76;57.107;48.756;36.395
47508.76;57.101;48.757;36.395
47509.76;57.105;48.755;36.393
47510.75;57.103;48.755;36.395
47511.74;57.115;48.754;36.394
47512.74;57.119;48.753;36.393
47513.74;57.112;48.756;36.395
47514.76;57.11;48.754;36.392
47515.78;57.108;48.754;36.393
47516.77;57.114;48.754;36.393
47517.77;57.109;48.754;36.394
47518.78;57.11;48.753;36.392
47519.76;57.106;48.754;36.392
47520.78;57.104;48.753;36.392
47521.79;57.105;48.755;36.394
47522.79;57.093;48.755;36.393
47523.79;57.111;48.751;36.391
47524.79;57.114;48.75;36.39
47525.79;57.102;48.75;36.389
47526.79;57.109;48.753;36.393
47527.79;57.108;48.751;36.391
47528.77;57.11;48.752;36.391
47529.78;57.107;48.751;36.391
47530.78;57.112;48.751;36.39
47531.79;57.105;48.752;36.392
47532.79;57.11;48.751;36.39
47533.81;57.107;48.752;36.391
47534.8;57.115;48.751;36.39
47535.82;57.103;48.751;36.391
47536.83;57.106;48.751;36.39
47537.81;57.1;48.75;36.389
47538.82;57.1;48.753;36.392
47539.83;57.112;48.751;36.391
47540.82;57.1;48.753;36.391
47541.83;57.1;48.751;36.389
47542.8;57.114;48.748;36.387
47543.8;57.11;48.75;36.39
47544.8;57.1;48.748;36.387
47545.81;57.097;48.753;36.392
47546.8;57.115;48.752;36.391
47547.78;57.104;48.751;36.39
47548.78;57.1;48.751;36.39
47549.79;57.11;48.753;36.393
47550.8;57.11;48.751;36.39
47551.81;57.105;48.753;36.391
47552.8;57.101;48.752;36.391
47553.8;57.109;48.753;36.392
47554.8;57.111;48.754;36.393
47555.8;57.115;48.751;36.391
47556.77;57.111;48.755;36.394
47557.77;57.105;48.756;36.395
47558.77;57.107;48.754;36.393
47559.77;57.108;48.753;36.393
47560.76;57.103;48.753;36.392
47561.77;57.106;48.753;36.392
47562.75;57.099;48.756;36.395
47563.76;57.107;48.754;36.393
47564.76;57.104;48.755;36.393
47565.75;57.105;48.754;36.394
47566.74;57.103;48.754;36.393
47567.75;57.108;48.755;36.394
47568.76;57.114;48.752;36.391
47569.76;57.11;48.754;36.393
47570.77;57.11;48.754;36.392
47571.75;57.104;48.754;36.392
47572.73;57.116;48.752;36.392
47573.74;57.119;48.756;36.396
47574.72;57.112;48.756;36.394
47575.72;57.102;48.756;36.394
47576.71;57.109;48.756;36.395
47577.72;57.101;48.75;36.389
47578.73;57.109;48.754;36.393
47579.74;57.098;48.752;36.391
47580.74;57.109;48.754;36.393
47581.74;57.11;48.752;36.391
47582.74;57.102;48.755;36.393
47583.75;57.101;48.753;36.392
47584.73;57.107;48.752;36.39
47585.72;57.107;48.752;36.391
47586.71;57.102;48.753;36.392
47587.7;57.106;48.752;36.39
47588.7;57.104;48.753;36.392
47589.71;57.103;48.754;36.392
47590.68;57.106;48.752;36.391
47591.7;57.108;48.75;36.389
47592.71;57.107;48.75;36.388
47593.73;57.102;48.752;36.39
47594.72;57.103;48.749;36.388
47595.72;57.108;48.748;36.388
47596.72;57.111;48.75;36.389
47597.72;57.1;48.75;36.389
47598.71;57.104;48.749;36.389
47599.7;57.11;48.749;36.388
47600.68;57.102;48.747;36.386
47601.69;57.099;48.746;36.385
47602.68;57.099;48.749;36.388
47603.68;57.107;48.746;36.386
47604.67;57.102;48.746;36.386
47605.65;57.101;48.746;36.386
47606.65;57.104;48.749;36.388
47607.66;57.099;48.748;36.387
47608.65;57.1;48.747;36.387
47609.65;57.103;48.744;36.384
47610.64;57.106;48.745;36.385
47611.64;57.105;48.747;36.386
47612.65;57.105;48.744;36.384
47613.63;57.097;48.745;36.385
47614.62;57.099;48.747;36.386
47615.63;57.099;48.746;36.384
47616.6;57.095;48.745;36.385
47617.61;57.098;48.745;36.385
47618.61;57.1;48.742;36.381
47619.61;57.1;48.743;36.383
47620.59;57.096;48.745;36.385
47621.58;57.097;48.744;36.384
47622.58;57.098;48.744;36.383
47623.58;57.106;48.746;36.385
47624.58;57.098;48.744;36.383
47625.59;57.098;48.744;36.384
47626.58;57.104;48.746;36.386
47627.57;57.11;48.744;36.384
47628.56;57.102;48.745;36.385
47629.56;57.107;48.744;36.384
47630.57;57.106;48.744;36.384
47631.54;57.092;48.745;36.384
47632.56;57.102;48.743;36.382
47633.54;57.093;48.744;36.383
47634.54;57.1;48.743;36.383
47635.53;57.092;48.744;36.383
47636.53;57.1;48.744;36.383
47637.53;57.099;48.745;36.384
47638.53;57.09;48.743;36.382
47639.54;57.101;48.746;36.385
47640.54;57.086;48.744;36.383
47641.54;57.096;48.747;36.386
47642.54;57.104;48.743;36.383
47643.54;57.108;48.743;36.384
47644.52;57.099;48.747;36.386
47645.52;57.104;48.746;36.386
47646.5;57.1;48.747;36.386
47647.5;57.096;48.746;36.385
47648.5;57.107;48.748;36.388
47649.48;57.103;48.746;36.385
47650.49;57.105;48.745;36.384
47651.48;57.103;48.745;36.385
47652.48;57.101;48.745;36.386
47653.48;57.1;48.747;36.386
47654.49;57.107;48.743;36.383
47655.47;57.095;48.746;36.384
47656.46;57.102;48.747;36.387
47657.45;57.105;48.745;36.385
47658.46;57.099;48.746;36.385
47659.44;57.08;48.745;36.384
47660.44;57.107;48.748;36.388
47661.44;57.103;48.745;36.384
47662.44;57.098;48.746;36.386
47663.45;57.103;48.746;36.385
47664.47;57.105;48.747;36.386
47665.49;57.106;48.745;36.385
47666.48;57.105;48.746;36.386
47667.47;57.102;48.744;36.383
47668.48;57.101;48.747;36.387
47669.48;57.106;48.748;36.387
47670.49;57.097;48.746;36.386
47671.51;57.098;48.746;36.385
47672.52;57.102;48.747;36.387
47673.51;57.097;48.747;36.386
47674.5;57.1;48.749;36.388
47675.51;57.102;48.747;36.387
47676.5;57.1;48.748;36.386
47677.5;57.1;48.749;36.388
47678.49;57.098;48.749;36.388
47679.5;57.089;48.748;36.386
47680.5;57.101;48.748;36.387
47681.5;57.088;48.747;36.386
47682.49;57.096;48.746;36.385
47683.48;57.104;48.746;36.386
47684.47;57.101;48.75;36.389
47685.46;57.097;48.745;36.384
47686.45;57.098;48.749;36.388
47687.46;57.101;48.748;36.387
47688.44;57.102;48.748;36.387
47689.43;57.096;48.747;36.385
47690.43;57.106;48.749;36.387
47691.44;57.105;48.745;36.385
47692.43;57.099;48.747;36.386
47693.43;57.093;48.747;36.386
47694.43;57.1;48.745;36.384
47695.44;57.097;48.748;36.387
47696.44;57.103;48.744;36.383
47697.43;57.099;48.748;36.387
47698.44;57.1;48.747;36.385
47699.44;57.101;48.745;36.385
47700.44;57.101;48.746;36.385
47701.45;57.103;48.747;36.386
47702.46;57.106;48.748;36.387
47703.44;57.091;48.748;36.386
47704.46;57.1;48.747;36.386
47705.45;57.1;48.746;36.385
47706.45;57.1;48.748;36.386
47707.44;57.102;48.747;36.386
47708.43;57.102;48.746;36.385
47709.41;57.099;48.747;36.385
47710.4;57.109;48.743;36.382
47711.41;57.1;48.745;36.384
47712.42;57.107;48.748;36.387
47713.41;57.105;48.748;36.387
47714.39;57.103;48.746;36.385
47715.39;57.093;48.743;36.382
47716.39;57.091;48.744;36.383
47717.4;57.089;48.743;36.383
47718.41;57.105;48.746;36.386
47719.39;57.097;48.747;36.386
47720.38;57.096;48.744;36.383
47721.37;57.095;48.746;36.384
47722.37;57.099;48.745;36.384
47723.37;57.101;48.744;36.383
47724.38;57.097;48.745;36.385
47725.36;57.101;48.746;36.386
47726.34;57.097;48.743;36.382
47727.34;57.092;48.745;36.384
47728.34;57.098;48.746;36.385
47729.33;57.093;48.744;36.383
47730.33;57.102;48.746;36.385
47731.32;57.099;48.746;36.385
47732.32;57.093;48.743;36.382
47733.32;57.098;48.746;36.385
47734.32;57.089;48.744;36.383
47735.32;57.1;48.745;36.384
47736.34;57.094;48.748;36.386
47737.32;57.093;48.745;36.384
47738.3;57.099;48.744;36.383
47739.31;57.098;48.746;36.386
47740.29;57.089;48.747;36.386
47741.28;57.092;48.744;36.383
47742.27;57.091;48.745;36.384
47743.25;57.091;48.746;36.385
47744.25;57.09;48.745;36.383
47745.25;57.1;48.742;36.381
47746.25;57.097;48.745;36.385
47747.23;57.098;48.746;36.384
47748.22;57.087;48.743;36.382
47749.22;57.093;48.745;36.384
47750.2;57.091;48.745;36.384
47751.21;57.092;48.743;36.382
47752.23;57.093;48.744;36.384
47753.22;57.093;48.744;36.383
47754.22;57.102;48.746;36.385
47755.22;57.089;48.745;36.384
47756.23;57.095;48.745;36.384
47757.23;57.086;48.743;36.382
47758.25;57.096;48.744;36.383
47759.27;57.098;48.742;36.381
47760.26;57.091;48.743;36.383
47761.26;57.1;48.742;36.382
47762.26;57.088;48.742;36.381
47763.26;57.099;48.744;36.383
47764.27;57.094;48.742;36.381
47765.28;57.099;48.744;36.384
47766.27;57.095;48.742;36.38
47767.29;57.097;48.744;36.383
47768.29;57.091;48.74;36.379
47769.3;57.098;48.743;36.383
47770.29;57.099;48.74;36.379
47771.3;57.095;48.743;36.382
47772.27;57.101;48.745;36.384
47773.27;57.098;48.742;36.382
47774.26;57.098;48.741;36.382
47775.25;57.099;48.744;36.383
47776.23;57.099;48.742;36.382
47777.23;57.093;48.741;36.38
47778.24;57.096;48.741;36.381
47779.24;57.097;48.74;36.379
47780.22;57.085;48.742;36.38
47781.21;57.094;48.742;36.381
47782.2;57.098;48.741;36.38
47783.2;57.093;48.743;36.383
47784.22;57.093;48.741;36.381
47785.2;57.093;48.742;36.382
47786.2;57.097;48.739;36.378
47787.2;57.086;48.74;36.379
47788.18;57.091;48.742;36.382
47789.17;57.098;48.741;36.38
47790.16;57.086;48.742;36.38
47791.17;57.097;48.742;36.381
47792.18;57.094;48.739;36.378
47793.2;57.095;48.74;36.38
47794.19;57.091;48.74;36.379
47795.18;57.097;48.743;36.382
47796.18;57.099;48.74;36.38
47797.18;57.091;48.741;36.38
47798.18;57.095;48.74;36.38
47799.19;57.096;48.74;36.379
47800.2;57.095;48.741;36.381
47801.2;57.093;48.739;36.378
47802.19;57.092;48.741;36.38
47803.19;57.093;48.739;36.379
47804.18;57.088;48.739;36.378
47805.18;57.088;48.741;36.381
47806.19;57.083;48.739;36.378
47807.18;57.094;48.742;36.381
47808.19;57.091;48.74;36.379
47809.19;57.089;48.738;36.378
47810.17;57.092;48.74;36.38
47811.18;57.089;48.739;36.378
47812.18;57.092;48.742;36.381
47813.19;57.088;48.739;36.378
47814.19;57.091;48.741;36.379
47815.17;57.09;48.741;36.38
47816.17;57.091;48.74;36.379
47817.16;57.092;48.74;36.379
47818.16;57.087;48.74;36.379
47819.17;57.095;48.739;36.378
47820.16;57.085;48.738;36.377
47821.15;57.094;48.736;36.377
47822.15;57.083;48.735;36.374
47823.16;57.089;48.737;36.377
47824.13;57.086;48.738;36.377
47825.12;57.087;48.738;36.378
47826.12;57.091;48.736;36.375
47827.12;57.096;48.737;36.378
47828.14;57.078;48.735;36.373
47829.15;57.093;48.735;36.375
47830.14;57.097;48.734;36.374
47831.13;57.086;48.737;36.376
47832.13;57.089;48.736;36.376
47833.13;57.09;48.736;36.376
47834.15;57.094;48.737;36.378
47835.16;57.093;48.738;36.377
47836.16;57.086;48.738;36.378
47837.15;57.097;48.737;36.377
47838.16;57.093;48.737;36.377
47839.16;57.096;48.736;36.375
47840.15;57.091;48.737;36.376
47841.16;57.093;48.738;36.379
47842.16;57.092;48.736;36.375
47843.14;57.085;48.734;36.374
47844.14;57.098;48.738;36.378
47845.13;57.083;48.739;36.377
47846.13;57.08;48.738;36.377
47847.13;57.089;48.737;36.376
47848.12;57.088;48.735;36.375
47849.11;57.085;48.736;36.375
47850.11;57.085;48.737;36.376
47851.09;57.088;48.736;36.375
47852.11;57.088;48.737;36.377
47853.1;57.088;48.737;36.377
47854.09;57.082;48.736;36.375
47855.1;57.089;48.736;36.376
47856.08;57.091;48.74;36.38
47857.06;57.091;48.737;36.377
47858.05;57.087;48.735;36.374
47859.05;57.09;48.738;36.377
47860.05;57.086;48.734;36.373
47861.06;57.088;48.737;36.377
47862.07;57.086;48.737;36.376
47863.05;57.08;48.735;36.374
47864.05;57.088;48.736;36.375
47865.04;57.084;48.734;36.374
47866.04;57.082;48.734;36.373
47867.04;57.087;48.736;36.375
47868.05;57.078;48.734;36.374
47869.04;57.091;48.735;36.375
47870.02;57.091;48.737;36.376
47871.01;57.089;48.736;36.375
47872.03;57.088;48.734;36.373
47873.02;57.091;48.735;36.375
47874.02;57.086;48.735;36.374
47875.02;57.089;48.736;36.376
47876.02;57.085;48.739;36.378
47877.02;57.097;48.736;36.375
47878.02;57.096;48.735;36.374
47879.02;57.078;48.734;36.373
47880;57.077;48.734;36.373
47881;57.085;48.735;36.375
47882;57.089;48.734;36.373
47883;57.093;48.734;36.374
47883.99;57.083;48.734;36.374
47884.99;57.084;48.733;36.372
47885.97;57.087;48.734;36.374
47886.95;57.088;48.735;36.374
47887.94;57.084;48.736;36.376
47888.95;57.082;48.731;36.37
47889.95;57.084;48.734;36.373
47890.95;57.078;48.733;36.372
47891.94;57.077;48.734;36.373
47892.95;57.083;48.733;36.372
47893.94;57.08;48.731;36.37
47894.93;57.081;48.732;36.372
47895.93;57.077;48.732;36.372
47896.94;57.079;48.731;36.371
47897.95;57.088;48.733;36.373
47898.94;57.078;48.731;36.37
47899.93;57.087;48.733;36.372
47900.94;57.074;48.733;36.372
47901.96;57.093;48.734;36.373
47902.94;57.088;48.734;36.373
47903.93;57.095;48.733;36.372
47904.93;57.083;48.731;36.37
47905.92;57.086;48.732;36.371
47906.92;57.07;48.73;36.369
47907.93;57.082;48.734;36.373
47908.94;57.074;48.733;36.372
47909.95;57.081;48.734;36.374
47910.96;57.086;48.734;36.373
47911.96;57.081;48.734;36.374
47912.96;57.083;48.732;36.372
47913.96;57.079;48.732;36.372
47914.96;57.08;48.735;36.374
47915.97;57.082;48.734;36.374
47916.97;57.081;48.733;36.373
47917.96;57.082;48.731;36.371
47918.96;57.085;48.732;36.372
47919.94;57.081;48.733;36.373
47920.95;57.081;48.731;36.371
47921.93;57.084;48.733;36.372
47922.92;57.084;48.735;36.374
47923.92;57.08;48.733;36.372
47924.91;57.08;48.734;36.373
47925.92;57.08;48.733;36.373
47926.91;57.084;48.733;36.373
47927.91;57.079;48.73;36.369
47928.93;57.083;48.732;36.371
47929.95;57.088;48.732;36.372
47930.95;57.074;48.731;36.37
47931.94;57.081;48.733;36.372
47932.95;57.076;48.732;36.371
47933.95;57.078;48.734;36.373
47934.96;57.077;48.732;36.371
47935.98;57.088;48.734;36.373
47936.97;57.089;48.734;36.373
47937.96;57.077;48.731;36.371
47938.96;57.084;48.733;36.373
47939.97;57.082;48.732;36.372
47940.97;57.091;48.734;36.374
47941.96;57.084;48.736;36.374
47942.97;57.077;48.733;36.372
47943.98;57.082;48.732;36.371
47944.99;57.082;48.733;36.373
47946;57.085;48.732;36.371
47946.99;57.079;48.731;36.37
47947.97;57.081;48.731;36.371
47949;57.082;48.732;36.371
47950;57.095;48.735;36.376
47951;57.082;48.731;36.371
47952.01;57.074;48.731;36.37
47953.01;57.082;48.729;36.369
47954.01;57.082;48.729;36.369
47955.01;57.082;48.731;36.371
47956.01;57.074;48.73;36.37
47957;57.08;48.732;36.372
47957.99;57.084;48.732;36.372
47958.99;57.076;48.73;36.37
47959.99;57.082;48.732;36.372
47960.99;57.082;48.732;36.372
47961.99;57.075;48.731;36.37
47963;57.075;48.733;36.372
47963.99;57.088;48.732;36.371
47964.99;57.084;48.732;36.372
47966;57.074;48.731;36.37
47966.99;57.084;48.731;36.371
47967.99;57.08;48.731;36.371
47968.97;57.077;48.733;36.372
47969.97;57.084;48.731;36.37
47970.96;57.08;48.733;36.372
47971.97;57.077;48.733;36.372
47972.96;57.074;48.733;36.372
47973.95;57.083;48.731;36.371
47974.96;57.077;48.729;36.369
47975.97;57.081;48.732;36.371
47976.95;57.08;48.731;36.371
47977.94;57.076;48.732;36.371
47978.93;57.078;48.733;36.372
47979.94;57.079;48.731;36.371
47980.95;57.081;48.732;36.371
47981.95;57.087;48.733;36.373
47982.95;57.083;48.731;36.37
47983.96;57.08;48.731;36.371
47984.96;57.078;48.729;36.369
47985.98;57.088;48.732;36.372
47986.99;57.078;48.73;36.37
47988.01;57.075;48.731;36.37
47989;57.079;48.732;36.373
47989.99;57.079;48.731;36.371
47990.99;57.076;48.728;36.367
47991.99;57.079;48.733;36.372
47992.99;57.075;48.732;36.371
47993.98;57.074;48.732;36.371
47994.98;57.079;48.733;36.372
47995.98;57.072;48.733;36.372
47996.99;57.081;48.733;36.372
47997.97;57.082;48.733;36.372
47998.95;57.073;48.734;36.373
47999.96;57.084;48.733;36.373
48000.97;57.087;48.734;36.373
48001.97;57.082;48.733;36.373
48002.98;57.072;48.735;36.374
48003.99;57.082;48.733;36.372
48004.98;57.082;48.736;36.374
48005.99;57.077;48.733;36.372
48006.97;57.079;48.733;36.372
48007.97;57.083;48.733;36.373
48008.97;57.087;48.733;36.372
48009.95;57.083;48.733;36.372
48010.94;57.08;48.733;36.373
48011.94;57.081;48.733;36.373
48012.94;57.079;48.732;36.372
48013.94;57.078;48.733;36.373
48014.94;57.076;48.731;36.37
48015.95;57.075;48.732;36.372
48016.94;57.076;48.731;36.371
48017.94;57.07;48.73;36.369
48018.94;57.073;48.732;36.372
48019.95;57.083;48.729;36.369
48020.95;57.077;48.733;36.372
48021.93;57.086;48.73;36.37
48022.92;57.076;48.732;36.371
48023.94;57.077;48.732;36.371
48024.93;57.08;48.732;36.371
48025.93;57.076;48.73;36.369
48026.93;57.079;48.73;36.37
48027.92;57.077;48.729;36.369
48028.91;57.075;48.729;36.368
48029.91;57.069;48.73;36.369
48030.93;57.069;48.728;36.367
48031.93;57.083;48.729;36.369
48032.93;57.076;48.73;36.369
48033.93;57.08;48.73;36.37
48034.94;57.082;48.728;36.368
48035.94;57.078;48.726;36.366
48036.94;57.076;48.728;36.368
48037.94;57.083;48.73;36.37
48038.92;57.074;48.73;36.369
48039.92;57.075;48.731;36.37
48040.91;57.077;48.73;36.369
48041.93;57.083;48.73;36.37
48042.92;57.076;48.73;36.369
48043.92;57.093;48.732;36.372
48044.94;57.085;48.729;36.369
48045.93;57.08;48.731;36.37
48046.92;57.078;48.732;36.371
48047.93;57.078;48.728;36.368
48048.94;57.076;48.732;36.371
48049.93;57.077;48.73;36.37
48050.92;57.086;48.731;36.371
48051.92;57.074;48.733;36.372
48052.93;57.083;48.728;36.368
48053.94;57.074;48.733;36.372
48054.94;57.076;48.73;36.37
48055.93;57.077;48.733;36.372
48056.94;57.076;48.731;36.37
48057.94;57.075;48.733;36.371
48058.95;57.071;48.729;36.369
48059.95;57.082;48.73;36.369
48060.97;57.079;48.73;36.369
48061.95;57.077;48.728;36.368
48062.95;57.086;48.729;36.369
48063.94;57.073;48.73;36.37
48064.93;57.076;48.729;36.368
48065.93;57.077;48.731;36.37
48066.94;57.077;48.731;36.369
48067.93;57.076;48.73;36.369
48068.91;57.074;48.731;36.37
48069.92;57.071;48.731;36.37
48070.93;57.075;48.73;36.37
48071.93;57.069;48.73;36.369
48072.91;57.08;48.729;36.369
48073.91;57.084;48.732;36.371
48074.9;57.079;48.731;36.37
48075.89;57.085;48.732;36.372
48076.88;57.073;48.729;36.368
48077.88;57.073;48.73;36.37
48078.85;57.08;48.733;36.371
48079.87;57.08;48.729;36.368
48080.86;57.082;48.732;36.371
48081.87;57.076;48.728;36.368
48082.88;57.084;48.729;36.369
48083.86;57.086;48.729;36.369
48084.86;57.077;48.731;36.37
48085.86;57.08;48.732;36.371
48086.87;57.074;48.729;36.368
48087.85;57.074;48.732;36.371
48088.84;57.081;48.732;36.371
48089.83;57.078;48.733;36.372
48090.83;57.076;48.731;36.37
48091.84;57.077;48.732;36.371
48092.83;57.079;48.731;36.37
48093.83;57.077;48.732;36.371
48094.83;57.077;48.732;36.371
48095.84;57.077;48.732;36.371
48096.85;57.076;48.733;36.372
48097.86;57.083;48.733;36.372
48098.85;57.075;48.733;36.373
48099.84;57.073;48.732;36.371
48100.83;57.073;48.733;36.372
48101.83;57.078;48.734;36.373
48102.83;57.073;48.732;36.371
48103.83;57.071;48.733;36.372
48104.83;57.076;48.733;36.372
48105.82;57.081;48.732;36.371
48106.82;57.077;48.734;36.372
48107.82;57.077;48.733;36.372
48108.82;57.074;48.734;36.372
48109.84;57.077;48.732;36.371
48110.82;57.071;48.732;36.37
48111.82;57.078;48.734;36.373
48112.84;57.078;48.731;36.37
48113.84;57.073;48.733;36.371
48114.85;57.076;48.73;36.369
48115.84;57.081;48.735;36.374
48116.84;57.085;48.732;36.372
48117.83;57.071;48.729;36.368
48118.83;57.078;48.73;36.369
48119.83;57.079;48.73;36.369
48120.81;57.074;48.731;36.37
48121.8;57.083;48.73;36.369
48122.8;57.073;48.732;36.371
48123.81;57.072;48.731;36.37
48124.82;57.079;48.73;36.369
48125.81;57.077;48.729;36.368
48126.81;57.074;48.733;36.372
48127.82;57.071;48.731;36.368
48128.83;57.072;48.731;36.37
48129.82;57.075;48.732;36.371
48130.81;57.082;48.729;36.368
48131.8;57.077;48.732;36.37
48132.8;57.075;48.732;36.371
48133.8;57.079;48.733;36.372
48134.81;57.076;48.731;36.37
48135.82;57.074;48.731;36.369
48136.83;57.073;48.73;36.369
48137.82;57.076;48.731;36.369
48138.83;57.073;48.732;36.371
48139.85;57.075;48.731;36.37
48140.85;57.078;48.731;36.37
48141.84;57.078;48.731;36.37
48142.83;57.075;48.732;36.371
48143.83;57.076;48.733;36.372
48144.84;57.077;48.732;36.371
48145.85;57.077;48.732;36.372
48146.84;57.071;48.734;36.373
48147.84;57.078;48.732;36.371
48148.85;57.073;48.731;36.37
48149.85;57.074;48.732;36.371
48150.82;57.074;48.732;36.37
48151.81;57.075;48.733;36.372
48152.82;57.072;48.733;36.371
48153.82;57.07;48.734;36.372
48154.82;57.075;48.733;36.372
48155.83;57.072;48.733;36.372
48156.84;57.071;48.731;36.37
48157.84;57.071;48.73;36.37
48158.84;57.076;48.732;36.37
48159.83;57.077;48.731;36.369
48160.83;57.073;48.731;36.37
48161.81;57.068;48.734;36.373
48162.8;57.071;48.733;36.372
48163.8;57.073;48.732;36.371
48164.8;57.078;48.733;36.372
48165.81;57.071;48.73;36.369
48166.82;57.081;48.731;36.371
48167.81;57.073;48.731;36.37
48168.81;57.074;48.733;36.371
48169.81;57.074;48.729;36.368
48170.82;57.073;48.731;36.37
48171.83;57.078;48.731;36.369
48172.82;57.071;48.727;36.367
48173.81;57.07;48.731;36.369
48174.82;57.068;48.728;36.367
48175.82;57.071;48.73;36.369
48176.83;57.062;48.731;36.37
48177.84;57.064;48.73;36.369
48178.82;57.077;48.728;36.368
48179.81;57.077;48.73;36.368
48180.81;57.071;48.728;36.367
48181.8;57.07;48.73;36.369
48182.8;57.066;48.726;36.365
48183.81;57.075;48.728;36.368
48184.81;57.069;48.728;36.367
48185.79;57.071;48.729;36.367
48186.8;57.069;48.731;36.37
48187.79;57.071;48.729;36.368
48188.79;57.073;48.728;36.367
48189.79;57.071;48.729;36.368
48190.79;57.076;48.73;36.369
48191.79;57.073;48.727;36.365
48192.79;57.076;48.727;36.366
48193.79;57.07;48.728;36.366
48194.79;57.073;48.727;36.365
48195.8;57.064;48.726;36.365
48196.79;57.071;48.728;36.367
48197.79;57.076;48.726;36.365
48198.78;57.071;48.729;36.367
48199.77;57.066;48.728;36.367
48200.77;57.065;48.728;36.367
48201.77;57.077;48.731;36.369
48202.78;57.069;48.727;36.366
48203.77;57.074;48.724;36.363
48204.78;57.073;48.726;36.365
48205.78;57.066;48.725;36.364
48206.79;57.073;48.728;36.367
