IDs:;240716_11_240712I;11_DNAJB6_00_195_uM;
Concentration [uM]:;0.195;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
8665.972;58.922;49.631;37.403
8666.969;58.927;49.63;37.403
8667.974;58.922;49.63;37.402
8668.963;58.917;49.63;37.402
8669.951;58.925;49.63;37.402
8670.958;58.934;49.627;37.4
8671.964;58.932;49.628;37.401
8672.949;58.915;49.63;37.403
8673.949;58.915;49.629;37.4
8674.953;58.928;49.63;37.403
8675.951;58.917;49.63;37.402
8676.933;58.93;49.628;37.401
8677.915;58.934;49.626;37.399
8678.908;58.926;49.628;37.401
8679.904;58.915;49.627;37.4
8680.911;58.919;49.629;37.402
8681.922;58.921;49.626;37.399
8682.908;58.928;49.626;37.399
8683.897;58.922;49.628;37.4
8684.893;58.919;49.627;37.399
8685.894;58.918;49.627;37.399
8686.91;58.917;49.627;37.4
8687.895;58.919;49.626;37.398
8688.889;58.919;49.626;37.398
8689.882;58.921;49.624;37.397
8690.882;58.922;49.622;37.395
8691.882;58.916;49.625;37.398
8692.892;58.922;49.622;37.394
8693.872;58.919;49.623;37.396
8694.87;58.916;49.623;37.396
8695.866;58.91;49.622;37.395
8696.86;58.92;49.623;37.396
8697.851;58.926;49.622;37.395
8698.858;58.912;49.621;37.394
8699.871;58.921;49.623;37.395
8700.876;58.922;49.62;37.393
8701.869;58.917;49.622;37.395
8702.887;58.92;49.62;37.393
8703.882;58.913;49.621;37.394
8704.884;58.912;49.621;37.394
8705.89;58.929;49.62;37.394
8706.876;58.924;49.622;37.395
8707.875;58.921;49.619;37.393
8708.857;58.92;49.62;37.393
8709.842;58.913;49.621;37.394
8710.831;58.913;49.622;37.395
8711.83;58.912;49.619;37.392
8712.832;58.916;49.62;37.393
8713.813;58.914;49.62;37.393
8714.795;58.915;49.62;37.393
8715.782;58.909;49.617;37.39
8716.776;58.908;49.618;37.391
8717.773;58.914;49.619;37.392
8718.772;58.914;49.616;37.389
8719.777;58.917;49.619;37.392
8720.782;58.921;49.616;37.389
8721.794;58.924;49.618;37.392
8722.811;58.92;49.616;37.389
8723.8;58.914;49.619;37.392
8724.794;58.909;49.617;37.39
8725.793;58.912;49.615;37.388
8726.798;58.911;49.618;37.391
8727.804;58.9;49.617;37.39
8728.797;58.916;49.616;37.389
8729.789;58.908;49.615;37.388
8730.8;58.917;49.616;37.389
8731.779;58.909;49.618;37.391
8732.772;58.908;49.617;37.39
8733.757;58.909;49.613;37.387
8734.753;58.903;49.616;37.389
8735.736;58.91;49.616;37.389
8736.73;58.902;49.615;37.388
8737.743;58.909;49.616;37.389
8738.736;58.904;49.616;37.388
8739.735;58.918;49.615;37.388
8740.729;58.909;49.616;37.388
8741.719;58.9;49.614;37.386
8742.718;58.905;49.614;37.386
8743.697;58.911;49.614;37.387
8744.686;58.906;49.615;37.388
8745.698;58.908;49.615;37.388
8746.714;58.907;49.614;37.387
8747.702;58.911;49.612;37.385
8748.704;58.904;49.615;37.388
8749.709;58.909;49.614;37.387
8750.716;58.911;49.617;37.39
8751.733;58.9;49.614;37.387
8752.727;58.915;49.614;37.387
8753.727;58.909;49.614;37.387
8754.728;58.912;49.612;37.386
8755.731;58.9;49.613;37.386
8756.739;58.908;49.612;37.385
8757.715;58.906;49.615;37.387
8758.729;58.91;49.613;37.386
8759.717;58.903;49.614;37.387
8760.712;58.899;49.613;37.387
8761.709;58.897;49.611;37.384
8762.712;58.908;49.611;37.385
8763.722;58.906;49.609;37.382
8764.715;58.907;49.611;37.384
8765.711;58.897;49.612;37.385
8766.719;58.897;49.61;37.382
8767.694;58.903;49.609;37.382
8768.709;58.899;49.612;37.385
8769.708;58.891;49.608;37.381
8770.721;58.895;49.608;37.381
8771.722;58.899;49.608;37.381
8772.709;58.904;49.61;37.383
8773.719;58.9;49.608;37.381
8774.695;58.894;49.607;37.38
8775.704;58.902;49.609;37.382
8776.697;58.902;49.608;37.381
8777.693;58.895;49.609;37.381
8778.688;58.9;49.609;37.383
8779.686;58.898;49.607;37.38
8780.668;58.9;49.608;37.38
8781.658;58.895;49.608;37.381
8782.653;58.914;49.608;37.382
8783.634;58.894;49.606;37.379
8784.619;58.89;49.606;37.378
8785.614;58.902;49.606;37.38
8786.623;58.894;49.607;37.38
8787.636;58.893;49.607;37.38
8788.653;58.892;49.605;37.377
8789.644;58.894;49.608;37.381
8790.639;58.892;49.606;37.38
8791.664;58.899;49.607;37.38
8792.687;58.9;49.606;37.379
8793.68;58.894;49.607;37.38
8794.677;58.889;49.603;37.376
8795.678;58.894;49.605;37.378
8796.689;58.894;49.605;37.378
8797.673;58.887;49.605;37.377
8798.678;58.899;49.604;37.378
8799.693;58.885;49.604;37.376
8800.693;58.891;49.602;37.375
8801.683;58.888;49.602;37.376
8802.688;58.893;49.604;37.377
8803.673;58.886;49.604;37.377
8804.667;58.891;49.602;37.375
8805.673;58.887;49.604;37.376
8806.646;58.887;49.603;37.377
8807.648;58.891;49.603;37.376
8808.656;58.896;49.603;37.376
8809.647;58.893;49.603;37.376
8810.645;58.893;49.602;37.375
8811.657;58.884;49.6;37.373
8812.652;58.896;49.601;37.373
8813.652;58.884;49.603;37.375
8814.644;58.889;49.602;37.376
8815.636;58.885;49.6;37.373
8816.634;58.889;49.602;37.375
8817.644;58.889;49.6;37.372
8818.623;58.888;49.601;37.374
8819.616;58.887;49.602;37.375
8820.613;58.886;49.601;37.373
8821.616;58.883;49.6;37.373
8822.627;58.885;49.6;37.373
8823.615;58.89;49.601;37.374
8824.632;58.871;49.602;37.374
8825.63;58.878;49.6;37.373
8826.629;58.884;49.601;37.374
8827.63;58.883;49.599;37.371
8828.622;58.878;49.599;37.372
8829.614;58.885;49.599;37.372
8830.631;58.881;49.598;37.371
8831.639;58.874;49.599;37.372
8832.643;58.882;49.6;37.373
8833.641;58.882;49.599;37.372
8834.64;58.881;49.597;37.37
8835.635;58.883;49.598;37.371
8836.634;58.881;49.599;37.372
8837.641;58.884;49.599;37.372
8838.62;58.881;49.599;37.372
8839.611;58.884;49.599;37.372
8840.608;58.872;49.596;37.369
8841.594;58.882;49.598;37.37
8842.592;58.881;49.598;37.372
8843.604;58.874;49.596;37.369
8844.607;58.882;49.597;37.37
8845.612;58.882;49.597;37.37
8846.598;58.877;49.598;37.371
8847.614;58.876;49.596;37.368
8848.61;58.871;49.596;37.369
8849.61;58.87;49.597;37.369
8850.616;58.878;49.595;37.368
8851.626;58.873;49.596;37.369
8852.622;58.879;49.596;37.369
8853.621;58.872;49.596;37.369
8854.627;58.871;49.595;37.367
8855.606;58.87;49.593;37.366
8856.619;58.872;49.594;37.367
8857.617;58.872;49.595;37.368
8858.614;58.866;49.595;37.368
8859.602;58.876;49.594;37.367
8860.603;58.869;49.594;37.367
8861.605;58.87;49.595;37.367
8862.586;58.874;49.593;37.366
8863.578;58.877;49.593;37.366
8864.56;58.872;49.593;37.367
8865.544;58.869;49.594;37.366
8866.543;58.866;49.593;37.366
8867.554;58.861;49.593;37.366
8868.567;58.874;49.592;37.365
8869.562;58.876;49.593;37.366
8870.563;58.876;49.592;37.365
8871.545;58.874;49.592;37.365
8872.562;58.882;49.594;37.367
8873.556;58.87;49.592;37.365
8874.555;58.87;49.593;37.367
8875.561;58.872;49.592;37.365
8876.574;58.869;49.591;37.365
8877.562;58.866;49.591;37.364
8878.559;58.865;49.59;37.363
8879.563;58.869;49.592;37.365
8880.576;58.868;49.591;37.363
8881.59;58.868;49.591;37.364
8882.581;58.864;49.59;37.362
8883.575;58.865;49.591;37.363
8884.572;58.866;49.59;37.362
8885.576;58.868;49.588;37.361
8886.586;58.862;49.59;37.363
8887.6;58.864;49.588;37.361
8888.586;58.867;49.59;37.363
8889.61;58.865;49.589;37.362
8890.599;58.861;49.59;37.363
8891.589;58.864;49.59;37.362
8892.585;58.867;49.589;37.362
8893.587;58.861;49.59;37.363
8894.592;58.861;49.587;37.36
8895.586;58.865;49.587;37.36
8896.59;58.861;49.586;37.358
8897.599;58.861;49.586;37.359
8898.615;58.855;49.586;37.358
8899.616;58.866;49.587;37.36
8900.614;58.862;49.583;37.356
8901.613;58.857;49.586;37.358
8902.604;58.86;49.586;37.359
8903.606;58.853;49.583;37.356
8904.611;58.863;49.586;37.359
8905.594;58.86;49.584;37.357
8906.595;58.852;49.584;37.357
8907.599;58.859;49.588;37.36
8908.61;58.857;49.584;37.357
8909.604;58.849;49.587;37.359
8910.602;58.86;49.585;37.358
8911.607;58.856;49.585;37.358
8912.617;58.856;49.585;37.357
8913.605;58.858;49.585;37.358
8914.599;58.855;49.586;37.359
8915.598;58.858;49.584;37.357
8916.614;58.858;49.585;37.358
8917.634;58.861;49.583;37.356
8918.626;58.86;49.587;37.359
8919.624;58.854;49.586;37.358
8920.627;58.85;49.585;37.357
8921.634;58.848;49.583;37.356
8922.643;58.86;49.585;37.358
8923.627;58.852;49.584;37.357
8924.618;58.844;49.585;37.358
8925.621;58.851;49.585;37.357
8926.628;58.859;49.583;37.356
8927.633;58.857;49.584;37.357
8928.65;58.841;49.583;37.355
8929.665;58.851;49.585;37.358
8930.67;58.852;49.583;37.355
8931.657;58.853;49.584;37.356
8932.639;58.855;49.582;37.355
8933.64;58.857;49.582;37.355
8934.645;58.849;49.582;37.355
8935.638;58.849;49.581;37.354
8936.638;58.847;49.582;37.354
8937.645;58.849;49.584;37.356
8938.639;58.847;49.581;37.354
8939.636;58.85;49.582;37.355
8940.643;58.852;49.581;37.354
8941.631;58.851;49.581;37.354
8942.629;58.85;49.583;37.355
8943.635;58.855;49.58;37.352
8944.651;58.854;49.583;37.355
8945.643;58.857;49.58;37.353
8946.642;58.845;49.581;37.354
8947.614;58.839;49.581;37.353
8948.624;58.853;49.581;37.354
8949.641;58.847;49.583;37.355
8950.632;58.851;49.582;37.354
8951.63;58.853;49.582;37.354
8952.638;58.847;49.582;37.355
8953.648;58.849;49.58;37.353
8954.661;58.84;49.581;37.353
8955.65;58.857;49.579;37.352
8956.671;58.851;49.58;37.353
8957.674;58.852;49.58;37.353
8958.677;58.847;49.581;37.353
8959.693;58.847;49.58;37.352
8960.683;58.846;49.581;37.354
8961.682;58.848;49.58;37.352
8962.687;58.857;49.581;37.354
8963.685;58.843;49.58;37.352
8964.668;58.847;49.577;37.35
8965.655;58.846;49.578;37.351
8966.647;58.843;49.579;37.351
8967.654;58.843;49.577;37.349
8968.64;58.839;49.58;37.352
8969.641;58.843;49.579;37.351
8970.622;58.842;49.579;37.351
8971.634;58.839;49.579;37.352
8972.625;58.844;49.577;37.35
8973.622;58.842;49.576;37.348
8974.625;58.833;49.578;37.35
8975.621;58.837;49.577;37.349
8976.628;58.842;49.579;37.351
8977.612;58.848;49.577;37.35
8978.601;58.845;49.577;37.349
8979.596;58.84;49.577;37.35
8980.598;58.841;49.578;37.35
8981.608;58.842;49.576;37.348
8982.592;58.852;49.577;37.35
8983.577;58.837;49.577;37.35
8984.575;58.848;49.577;37.349
8985.572;58.841;49.576;37.349
8986.585;58.836;49.578;37.35
8987.599;58.836;49.578;37.35
8988.618;58.838;49.575;37.347
8989.609;58.842;49.58;37.351
8990.602;58.832;49.578;37.35
8991.599;58.829;49.576;37.348
8992.593;58.841;49.578;37.35
8993.59;58.84;49.576;37.348
8994.585;58.832;49.576;37.348
8995.588;58.83;49.577;37.349
8996.589;58.84;49.573;37.345
8997.583;58.833;49.574;37.347
8998.59;58.831;49.572;37.344
8999.595;58.844;49.573;37.346
9000.604;58.832;49.573;37.345
9001.596;58.832;49.573;37.345
9002.571;58.835;49.572;37.345
9003.567;58.833;49.572;37.344
9004.549;58.835;49.57;37.343
9005.534;58.834;49.569;37.341
9006.521;58.842;49.569;37.342
9007.512;58.83;49.571;37.343
9008.508;58.827;49.57;37.342
9009.51;58.827;49.571;37.343
9010.519;58.831;49.569;37.341
9011.514;58.824;49.569;37.341
9012.51;58.83;49.572;37.344
9013.511;58.833;49.569;37.342
9014.52;58.831;49.568;37.341
9015.543;58.828;49.569;37.342
9016.54;58.828;49.569;37.341
9017.536;58.826;49.568;37.34
9018.543;58.833;49.568;37.34
9019.548;58.83;49.567;37.34
9020.56;58.835;49.568;37.341
9021.576;58.827;49.569;37.341
9022.562;58.817;49.568;37.341
9023.554;58.822;49.568;37.34
9024.578;58.828;49.568;37.34
9025.578;58.829;49.566;37.338
9026.579;58.822;49.568;37.34
9027.568;58.826;49.567;37.339
9028.581;58.826;49.565;37.337
9029.573;58.826;49.567;37.34
9030.576;58.819;49.566;37.338
9031.571;58.819;49.567;37.339
9032.587;58.824;49.567;37.339
9033.606;58.826;49.566;37.339
9034.612;58.826;49.565;37.337
9035.603;58.822;49.565;37.338
9036.607;58.824;49.565;37.338
9037.596;58.817;49.564;37.336
9038.584;58.814;49.564;37.336
9039.594;58.818;49.563;37.335
9040.587;58.822;49.565;37.337
9041.584;58.823;49.564;37.337
9042.588;58.815;49.564;37.335
9043.601;58.817;49.565;37.338
9044.592;58.817;49.562;37.335
9045.588;58.825;49.563;37.336
9046.591;58.821;49.563;37.336
9047.578;58.805;49.563;37.334
9048.565;58.824;49.564;37.337
9049.563;58.812;49.564;37.336
9050.564;58.821;49.562;37.335
9051.576;58.814;49.564;37.336
9052.566;58.818;49.563;37.335
9053.558;58.822;49.563;37.335
9054.554;58.814;49.563;37.336
9055.558;58.823;49.561;37.334
9056.568;58.812;49.564;37.336
9057.581;58.814;49.563;37.335
9058.567;58.825;49.562;37.335
9059.585;58.822;49.562;37.334
9060.574;58.815;49.564;37.336
9061.565;58.819;49.562;37.335
9062.559;58.812;49.562;37.334
9063.559;58.818;49.562;37.334
9064.556;58.817;49.56;37.332
9065.552;58.815;49.561;37.333
9066.546;58.811;49.562;37.335
9067.525;58.817;49.563;37.335
9068.524;58.81;49.561;37.333
9069.522;58.816;49.56;37.332
9070.516;58.814;49.562;37.334
9071.491;58.822;49.562;37.334
9072.495;58.818;49.56;37.333
9073.506;58.819;49.56;37.333
9074.518;58.81;49.562;37.333
9075.519;58.814;49.561;37.333
9076.518;58.824;49.559;37.332
9077.514;58.819;49.56;37.333
9078.52;58.808;49.56;37.332
9079.532;58.811;49.56;37.333
9080.517;58.813;49.56;37.332
9081.516;58.811;49.558;37.33
9082.49;58.806;49.558;37.33
9083.482;58.816;49.559;37.332
9084.473;58.815;49.558;37.331
9085.469;58.804;49.56;37.331
9086.472;58.815;49.559;37.332
9087.453;58.811;49.558;37.33
9088.435;58.805;49.558;37.329
9089.421;58.81;49.558;37.33
9090.411;58.819;49.556;37.329
9091.405;58.813;49.557;37.33
9092.405;58.805;49.558;37.329
9093.414;58.815;49.557;37.329
9094.427;58.809;49.557;37.329
9095.42;58.808;49.557;37.329
9096.412;58.807;49.556;37.328
9097.429;58.814;49.556;37.328
9098.446;58.81;49.555;37.327
9099.44;58.803;49.556;37.329
9100.422;58.813;49.557;37.329
9101.421;58.807;49.555;37.327
9102.395;58.812;49.554;37.327
9103.407;58.808;49.556;37.328
9104.409;58.807;49.554;37.326
9105.395;58.808;49.554;37.327
9106.417;58.812;49.553;37.325
9107.407;58.805;49.553;37.326
9108.402;58.803;49.553;37.325
9109.38;58.805;49.553;37.325
9110.37;58.806;49.553;37.325
9111.37;58.813;49.553;37.326
9112.385;58.8;49.553;37.324
9113.385;58.804;49.554;37.326
9114.367;58.807;49.553;37.326
9115.355;58.799;49.552;37.324
9116.351;58.803;49.552;37.324
9117.357;58.801;49.552;37.325
9118.365;58.79;49.552;37.324
9119.349;58.801;49.553;37.325
9120.357;58.806;49.553;37.325
9121.354;58.803;49.553;37.325
9122.365;58.788;49.552;37.323
9123.384;58.808;49.553;37.325
9124.405;58.794;49.553;37.325
9125.396;58.803;49.552;37.324
9126.397;58.803;49.551;37.323
9127.403;58.797;49.552;37.325
9128.381;58.795;49.552;37.324
9129.379;58.799;49.55;37.322
9130.349;58.796;49.551;37.323
9131.356;58.804;49.551;37.324
9132.348;58.789;49.549;37.321
9133.357;58.801;49.55;37.323
9134.347;58.8;49.55;37.322
9135.344;58.799;49.549;37.321
9136.334;58.797;49.55;37.322
9137.329;58.8;49.55;37.323
9138.311;58.801;49.549;37.322
9139.292;58.791;49.548;37.32
9140.288;58.795;49.549;37.32
9141.282;58.796;49.55;37.322
9142.288;58.792;49.549;37.321
9143.302;58.794;49.549;37.322
9144.294;58.798;49.548;37.321
9145.29;58.796;49.548;37.32
9146.301;58.792;49.546;37.319
9147.311;58.796;49.548;37.32
9148.322;58.797;49.546;37.319
9149.338;58.799;49.548;37.32
9150.333;58.792;49.547;37.319
9151.334;58.79;49.549;37.321
9152.339;58.803;49.547;37.319
9153.347;58.804;49.548;37.321
9154.331;58.797;49.547;37.319
9155.316;58.797;49.545;37.317
9156.308;58.788;49.544;37.316
9157.302;58.787;49.545;37.317
9158.301;58.786;49.545;37.316
9159.303;58.791;49.544;37.316
9160.309;58.787;49.542;37.314
9161.321;58.787;49.543;37.315
9162.322;58.784;49.545;37.317
9163.315;58.783;49.542;37.314
9164.316;58.786;49.544;37.316
9165.314;58.791;49.543;37.316
9166.294;58.784;49.542;37.314
9167.288;58.788;49.542;37.314
9168.293;58.789;49.543;37.315
9169.275;58.777;49.54;37.312
9170.27;58.778;49.54;37.313
9171.25;58.79;49.542;37.314
9172.236;58.787;49.542;37.314
9173.234;58.775;49.54;37.312
9174.217;58.786;49.54;37.313
9175.214;58.783;49.541;37.314
9176.22;58.767;49.539;37.311
9177.202;58.786;49.54;37.312
9178.208;58.788;49.541;37.313
9179.22;58.767;49.54;37.312
9180.208;58.782;49.54;37.312
9181.202;58.781;49.54;37.311
9182.209;58.787;49.539;37.311
9183.22;58.775;49.539;37.31
9184.207;58.777;49.539;37.311
9185.2;58.779;49.539;37.311
9186.208;58.77;49.535;37.307
9187.225;58.773;49.536;37.308
9188.227;58.78;49.537;37.309
9189.233;58.772;49.539;37.311
9190.217;58.771;49.534;37.307
9191.214;58.78;49.536;37.308
9192.209;58.782;49.537;37.31
9193.219;58.778;49.536;37.308
9194.211;58.78;49.538;37.31
9195.214;58.779;49.537;37.309
9196.204;58.777;49.537;37.308
9197.204;58.778;49.536;37.309
9198.213;58.777;49.534;37.306
9199.214;58.78;49.537;37.309
9200.198;58.777;49.537;37.309
9201.202;58.771;49.536;37.308
9202.203;58.78;49.535;37.307
9203.214;58.776;49.535;37.307
9204.203;58.775;49.536;37.308
9205.202;58.77;49.534;37.306
9206.204;58.776;49.535;37.308
9207.203;58.765;49.534;37.306
9208.2;58.767;49.533;37.305
9209.208;58.776;49.534;37.306
9210.198;58.774;49.533;37.306
9211.199;58.768;49.534;37.306
9212.199;58.773;49.534;37.307
9213.207;58.769;49.533;37.305
9214.22;58.769;49.534;37.305
9215.207;58.77;49.532;37.304
9216.212;58.768;49.535;37.307
9217.215;58.769;49.533;37.305
9218.223;58.764;49.532;37.305
9219.208;58.778;49.532;37.304
9220.227;58.778;49.532;37.304
9221.247;58.771;49.531;37.304
9222.238;58.777;49.532;37.304
9223.22;58.773;49.532;37.305
9224.215;58.763;49.53;37.303
9225.21;58.768;49.529;37.302
9226.217;58.777;49.531;37.303
9227.212;58.765;49.529;37.301
9228.219;58.758;49.528;37.301
9229.2;58.773;49.531;37.303
9230.19;58.774;49.529;37.301
9231.181;58.756;49.528;37.3
9232.175;58.774;49.53;37.303
9233.179;58.765;49.528;37.3
9234.176;58.767;49.53;37.302
9235.15;58.768;49.527;37.3
9236.132;58.767;49.529;37.301
9237.133;58.767;49.527;37.299
9238.151;58.762;49.53;37.301
9239.148;58.763;49.527;37.299
9240.152;58.76;49.529;37.301
9241.161;58.753;49.526;37.298
9242.161;58.769;49.528;37.301
9243.165;58.77;49.526;37.298
9244.174;58.769;49.527;37.3
9245.161;58.748;49.526;37.298
9246.17;58.753;49.525;37.298
9247.172;58.767;49.526;37.299
9248.178;58.757;49.523;37.296
9249.189;58.763;49.525;37.297
9250.18;58.762;49.524;37.296
9251.172;58.754;49.526;37.298
9252.164;58.756;49.524;37.297
9253.163;58.759;49.523;37.295
9254.164;58.765;49.524;37.297
9255.169;58.752;49.522;37.294
9256.169;58.756;49.521;37.294
9257.17;58.743;49.517;37.289
9258.16;58.756;49.519;37.291
9259.144;58.747;49.52;37.292
9260.142;58.739;49.518;37.291
9261.137;58.746;49.515;37.289
9262.121;58.753;49.519;37.292
9263.126;58.736;49.519;37.291
9264.121;58.735;49.514;37.286
9265.151;58.741;49.514;37.286
9266.132;58.741;49.515;37.287
9267.137;58.758;49.514;37.287
9268.15;58.754;49.512;37.285
9269.149;58.758;49.513;37.286
9270.146;58.735;49.513;37.286
9271.151;58.747;49.512;37.285
9272.161;58.754;49.512;37.285
9273.178;58.733;49.511;37.285
9274.166;58.75;49.514;37.287
9275.161;58.747;49.513;37.285
9276.162;58.751;49.515;37.287
9277.164;58.747;49.51;37.284
9278.173;58.74;49.512;37.285
9279.185;58.743;49.512;37.285
9280.199;58.752;49.514;37.287
9281.19;58.751;49.512;37.285
9282.182;58.735;49.511;37.284
9283.179;58.749;49.513;37.286
9284.197;58.739;49.512;37.284
9285.193;58.732;49.509;37.283
9286.187;58.734;49.509;37.282
9287.196;58.737;49.509;37.283
9288.2;58.755;49.511;37.284
9289.2;58.754;49.513;37.286
9290.185;58.75;49.513;37.285
9291.185;58.738;49.509;37.282
9292.17;58.735;49.51;37.282
9293.165;58.75;49.513;37.286
9294.176;58.737;49.511;37.283
9295.159;58.759;49.51;37.283
9296.154;58.75;49.512;37.285
9297.131;58.735;49.511;37.284
9298.142;58.739;49.51;37.283
9299.139;58.75;49.513;37.286
9300.116;58.753;49.512;37.285
9301.101;58.738;49.509;37.282
9302.101;58.755;49.512;37.285
9303.118;58.749;49.513;37.286
9304.105;58.745;49.513;37.286
9305.106;58.73;49.512;37.284
9306.109;58.738;49.511;37.284
9307.116;58.739;49.511;37.284
9308.127;58.746;49.513;37.286
9309.113;58.738;49.513;37.285
9310.113;58.742;49.513;37.285
9311.113;58.746;49.512;37.284
9312.085;58.752;49.512;37.285
9313.093;58.75;49.511;37.284
9314.104;58.743;49.511;37.284
9315.12;58.727;49.508;37.281
9316.106;58.756;49.512;37.285
9317.097;58.731;49.509;37.282
9318.091;58.746;49.513;37.285
9319.085;58.736;49.509;37.282
9320.085;58.74;49.51;37.283
