IDs:;240717_14_240712K;14_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
3880.404;71.5;49.773;38.326
3881.41;71.517;49.772;38.325
3882.426;71.525;49.774;38.327
3883.411;71.507;49.773;38.325
3884.405;71.528;49.77;38.324
3885.386;71.542;49.771;38.324
3886.395;71.525;49.773;38.326
3887.409;71.507;49.771;38.325
3888.401;71.517;49.771;38.325
3889.397;71.507;49.77;38.323
3890.399;71.521;49.773;38.326
3891.403;71.527;49.772;38.325
3892.396;71.523;49.77;38.323
3893.39;71.502;49.771;38.324
3894.386;71.526;49.771;38.324
3895.398;71.503;49.771;38.325
3896.399;71.509;49.769;38.323
3897.414;71.534;49.771;38.325
3898.422;71.502;49.77;38.323
3899.424;71.505;49.769;38.322
3900.42;71.519;49.769;38.322
3901.421;71.522;49.768;38.322
3902.408;71.508;49.771;38.324
3903.408;71.513;49.769;38.322
3904.388;71.499;49.768;38.32
3905.38;71.501;49.769;38.322
3906.382;71.511;49.767;38.32
3907.374;71.521;49.769;38.322
3908.355;71.512;49.769;38.322
3909.364;71.502;49.766;38.318
3910.382;71.521;49.767;38.32
3911.375;71.503;49.766;38.318
3912.375;71.537;49.767;38.32
3913.353;71.511;49.767;38.321
3914.337;71.502;49.766;38.319
3915.325;71.521;49.766;38.32
3916.327;71.514;49.763;38.317
3917.315;71.519;49.766;38.32
3918.317;71.531;49.764;38.317
3919.324;71.526;49.767;38.321
3920.303;71.509;49.765;38.319
3921.316;71.522;49.765;38.319
3922.316;71.497;49.764;38.317
3923.327;71.508;49.767;38.32
3924.323;71.511;49.766;38.319
3925.315;71.51;49.762;38.316
3926.302;71.518;49.763;38.316
3927.306;71.511;49.764;38.317
3928.303;71.508;49.763;38.317
3929.324;71.52;49.763;38.317
3930.333;71.518;49.763;38.317
3931.338;71.516;49.764;38.317
3932.326;71.5;49.76;38.313
3933.318;71.501;49.763;38.316
3934.326;71.511;49.761;38.314
3935.338;71.515;49.763;38.317
3936.338;71.506;49.761;38.314
3937.339;71.497;49.761;38.314
3938.348;71.487;49.758;38.311
3939.348;71.51;49.76;38.314
3940.363;71.525;49.762;38.316
3941.35;71.516;49.762;38.314
3942.35;71.485;49.761;38.314
3943.355;71.498;49.757;38.31
3944.336;71.497;49.761;38.313
3945.321;71.505;49.759;38.313
3946.313;71.514;49.759;38.312
3947.31;71.513;49.76;38.313
3948.311;71.517;49.76;38.315
3949.288;71.482;49.76;38.313
3950.272;71.523;49.759;38.312
3951.259;71.512;49.756;38.31
3952.248;71.487;49.757;38.311
3953.243;71.513;49.763;38.317
3954.243;71.496;49.756;38.309
3955.246;71.519;49.757;38.312
3956.255;71.497;49.758;38.311
3957.269;71.527;49.758;38.312
3958.255;71.507;49.758;38.312
3959.277;71.53;49.761;38.315
3960.27;71.493;49.758;38.311
3961.264;71.505;49.757;38.311
3962.266;71.545;49.757;38.312
3963.262;71.53;49.758;38.311
3964.255;71.488;49.76;38.313
3965.248;71.512;49.757;38.31
3966.253;71.496;49.754;38.308
3967.246;71.506;49.759;38.312
3968.249;71.53;49.756;38.309
3969.251;71.524;49.756;38.31
3970.235;71.54;49.755;38.31
3971.219;71.496;49.756;38.309
3972.202;71.487;49.758;38.31
3973.197;71.482;49.757;38.311
3974.21;71.542;49.757;38.311
3975.21;71.515;49.756;38.309
3976.202;71.499;49.757;38.31
3977.192;71.49;49.758;38.312
3978.197;71.52;49.758;38.313
3979.206;71.499;49.759;38.312
3980.19;71.492;49.755;38.308
3981.174;71.524;49.756;38.31
3982.183;71.515;49.756;38.31
3983.166;71.512;49.755;38.309
3984.153;71.514;49.756;38.31
3985.154;71.505;49.756;38.309
3986.153;71.488;49.755;38.308
3987.154;71.52;49.755;38.309
3988.145;71.513;49.756;38.31
3989.139;71.511;49.755;38.308
3990.135;71.499;49.754;38.307
3991.128;71.492;49.753;38.307
3992.128;71.496;49.754;38.307
3993.112;71.49;49.756;38.309
3994.105;71.517;49.752;38.307
3995.107;71.513;49.753;38.306
3996.093;71.532;49.755;38.31
3997.084;71.523;49.752;38.307
3998.107;71.505;49.755;38.308
3999.09;71.506;49.752;38.307
4000.087;71.515;49.755;38.309
4001.088;71.526;49.755;38.309
4002.072;71.503;49.751;38.305
4003.062;71.496;49.751;38.305
4004.045;71.505;49.749;38.302
4005.04;71.502;49.749;38.304
4006.044;71.489;49.751;38.305
4007.035;71.513;49.751;38.306
4008.028;71.517;49.752;38.305
4009.022;71.513;49.751;38.305
4010.021;71.512;49.751;38.305
4011.023;71.489;49.751;38.305
4012.028;71.518;49.752;38.305
4013.021;71.495;49.75;38.303
4014.04;71.515;49.75;38.303
4015.03;71.495;49.75;38.305
4016.034;71.511;49.748;38.302
4017.009;71.487;49.748;38.302
4018.022;71.498;49.748;38.302
4019.016;71.489;49.75;38.303
4020.002;71.478;49.75;38.303
4020.998;71.485;49.75;38.303
4021.993;71.525;49.748;38.302
4022.994;71.491;49.75;38.304
4023.987;71.53;49.749;38.303
4024.975;71.492;49.748;38.301
4025.965;71.488;49.748;38.302
4026.981;71.51;49.748;38.302
4027.961;71.508;49.747;38.301
4028.965;71.485;49.746;38.3
4029.974;71.501;49.746;38.3
4030.983;71.517;49.746;38.301
4031.973;71.512;49.747;38.303
4032.974;71.501;49.747;38.301
4033.985;71.497;49.748;38.302
4034.996;71.529;49.746;38.3
4035.988;71.486;49.747;38.301
4037.013;71.495;49.75;38.304
4038.011;71.506;49.746;38.3
4039.014;71.495;49.747;38.3
4040.023;71.508;49.749;38.302
4041.037;71.52;49.749;38.303
4042.023;71.504;49.746;38.3
4043.044;71.53;49.747;38.301
4044.044;71.49;49.747;38.301
4045.048;71.485;49.746;38.3
4046.052;71.494;49.748;38.302
4047.035;71.498;49.745;38.299
4048.055;71.495;49.747;38.3
4049.044;71.521;49.746;38.301
4050.036;71.484;49.747;38.301
4051.015;71.501;49.746;38.299
4052.018;71.516;49.746;38.3
4053;71.485;49.749;38.302
4053.996;71.43;49.744;38.298
4054.995;71.471;49.745;38.299
4056.006;71.492;49.746;38.3
4057.009;71.534;49.745;38.3
4058.009;71.493;49.742;38.296
4059.002;71.51;49.743;38.298
4059.981;71.491;49.745;38.3
4060.996;71.501;49.745;38.299
4061.988;71.508;49.745;38.299
4062.986;71.5;49.743;38.298
4063.966;71.486;49.742;38.295
4064.952;71.488;49.746;38.299
4065.945;71.485;49.745;38.299
4066.946;71.505;49.744;38.297
4067.936;71.522;49.741;38.295
4068.939;71.473;49.742;38.296
4069.918;71.486;49.743;38.297
4070.908;71.501;49.741;38.296
4071.905;71.452;49.741;38.294
4072.91;71.512;49.741;38.295
4073.896;71.5;49.738;38.293
4074.916;71.492;49.739;38.293
4075.896;71.477;49.739;38.293
4076.903;71.465;49.741;38.295
4077.913;71.478;49.737;38.29
4078.928;71.432;49.736;38.29
4079.943;71.477;49.739;38.293
4080.961;71.455;49.737;38.291
4081.956;71.533;49.739;38.294
4082.953;71.512;49.738;38.292
4083.952;71.492;49.737;38.291
4084.949;71.468;49.736;38.29
4085.946;71.485;49.737;38.291
4086.936;71.482;49.735;38.288
4087.941;71.494;49.735;38.29
4088.937;71.522;49.731;38.285
4089.942;71.484;49.737;38.291
4090.925;71.494;49.737;38.291
4091.919;71.478;49.729;38.283
4092.898;71.485;49.733;38.287
4093.895;71.508;49.733;38.288
4094.941;71.534;49.732;38.287
4095.935;71.492;49.733;38.288
4096.933;71.48;49.737;38.292
4097.935;71.502;49.732;38.287
4098.936;71.481;49.731;38.286
4099.942;71.47;49.736;38.29
4100.948;71.497;49.733;38.287
4101.928;71.503;49.737;38.291
4102.927;71.501;49.733;38.288
4103.942;71.498;49.733;38.288
4104.949;71.482;49.732;38.286
4105.933;71.47;49.731;38.285
4106.924;71.483;49.73;38.285
4107.923;71.472;49.736;38.289
4108.91;71.494;49.731;38.285
4109.908;71.486;49.733;38.288
4110.905;71.495;49.728;38.282
4111.91;71.468;49.732;38.287
4112.921;71.476;49.734;38.288
4113.93;71.501;49.733;38.287
4114.907;71.437;49.731;38.285
4115.88;71.474;49.731;38.285
4116.901;71.518;49.726;38.281
4117.896;71.501;49.73;38.285
4118.9;71.47;49.727;38.281
4119.883;71.497;49.729;38.283
4120.868;71.469;49.731;38.285
4121.887;71.52;49.728;38.283
4122.885;71.514;49.727;38.282
4123.887;71.515;49.726;38.281
4124.897;71.495;49.729;38.283
4125.92;71.451;49.723;38.277
4126.916;71.506;49.728;38.283
4127.922;71.502;49.724;38.278
4128.911;71.487;49.726;38.279
4129.936;71.481;49.728;38.283
4130.934;71.49;49.726;38.281
4131.935;71.499;49.724;38.279
4132.938;71.493;49.726;38.281
4133.944;71.521;49.727;38.281
4134.938;71.5;49.727;38.282
4135.932;71.497;49.728;38.282
4136.936;71.501;49.723;38.278
4137.931;71.521;49.724;38.279
4138.926;71.529;49.725;38.28
4139.919;71.488;49.724;38.278
4140.908;71.502;49.727;38.282
4141.901;71.479;49.722;38.277
4142.914;71.481;49.726;38.28
4143.91;71.486;49.726;38.28
4144.893;71.511;49.724;38.279
4145.872;71.464;49.722;38.276
4146.878;71.458;49.723;38.277
4147.863;71.532;49.726;38.281
4148.856;71.504;49.725;38.28
4149.862;71.495;49.727;38.281
4150.843;71.496;49.725;38.28
4151.844;71.5;49.725;38.279
4152.847;71.48;49.725;38.279
4153.826;71.524;49.725;38.28
4154.81;71.512;49.725;38.281
4155.8;71.5;49.721;38.277
4156.793;71.501;49.725;38.28
4157.795;71.504;49.724;38.279
4158.802;71.509;49.726;38.28
4159.814;71.491;49.725;38.28
4160.799;71.505;49.723;38.278
4161.784;71.493;49.725;38.28
4162.779;71.5;49.725;38.28
4163.779;71.497;49.723;38.277
4164.784;71.498;49.725;38.279
4165.765;71.477;49.727;38.281
4166.75;71.484;49.72;38.274
4167.739;71.468;49.726;38.279
4168.73;71.5;49.723;38.277
4169.732;71.479;49.719;38.274
4170.73;71.502;49.724;38.278
4171.707;71.525;49.725;38.28
4172.721;71.487;49.723;38.277
4173.697;71.485;49.721;38.276
4174.675;71.5;49.722;38.277
4175.648;71.499;49.721;38.276
4176.661;71.51;49.72;38.275
4177.661;71.493;49.723;38.278
4178.656;71.505;49.722;38.277
4179.658;71.494;49.722;38.276
4180.647;71.492;49.721;38.276
4181.642;71.533;49.724;38.279
4182.649;71.452;49.718;38.272
4183.668;71.486;49.721;38.276
4184.664;71.485;49.721;38.275
4185.677;71.486;49.722;38.276
4186.671;71.487;49.722;38.277
4187.67;71.505;49.723;38.278
4188.676;71.485;49.72;38.275
4189.69;71.495;49.724;38.279
4190.68;71.483;49.721;38.276
4191.675;71.466;49.721;38.275
4192.675;71.488;49.721;38.276
4193.65;71.535;49.72;38.276
4194.632;71.52;49.721;38.275
4195.617;71.497;49.718;38.272
4196.605;71.505;49.72;38.275
4197.604;71.516;49.718;38.273
4198.604;71.503;49.716;38.271
4199.609;71.523;49.718;38.274
4200.621;71.5;49.718;38.272
4201.635;71.516;49.715;38.27
4202.62;71.497;49.717;38.271
4203.639;71.495;49.72;38.275
4204.636;71.506;49.717;38.272
4205.634;71.486;49.717;38.271
4206.631;71.464;49.715;38.269
4207.623;71.481;49.719;38.274
4208.614;71.479;49.719;38.273
4209.617;71.484;49.715;38.27
4210.62;71.506;49.713;38.269
4211.61;71.496;49.715;38.271
4212.613;71.488;49.714;38.268
4213.626;71.503;49.715;38.27
4214.611;71.505;49.713;38.268
4215.596;71.469;49.712;38.267
4216.567;71.496;49.715;38.27
4217.58;71.477;49.717;38.272
4218.573;71.507;49.714;38.269
4219.592;71.525;49.712;38.268
4220.595;71.503;49.717;38.272
4221.576;71.459;49.714;38.268
4222.561;71.497;49.714;38.27
4223.559;71.505;49.714;38.268
4224.558;71.471;49.712;38.267
4225.563;71.536;49.711;38.267
4226.551;71.48;49.715;38.268
4227.542;71.499;49.714;38.269
4228.537;71.468;49.71;38.265
4229.537;71.507;49.71;38.265
4230.541;71.512;49.716;38.27
4231.556;71.506;49.711;38.267
4232.565;71.491;49.711;38.266
4233.557;71.479;49.712;38.267
4234.556;71.498;49.711;38.267
4235.551;71.511;49.708;38.264
4236.536;71.504;49.709;38.264
4237.537;71.496;49.712;38.267
4238.536;71.493;49.712;38.266
4239.541;71.492;49.712;38.267
4240.536;71.498;49.712;38.267
4241.545;71.491;49.71;38.265
4242.55;71.521;49.71;38.266
4243.534;71.503;49.709;38.264
4244.527;71.507;49.712;38.267
4245.528;71.484;49.711;38.265
4246.521;71.518;49.708;38.263
4247.518;71.5;49.71;38.265
4248.527;71.52;49.707;38.262
4249.519;71.511;49.709;38.264
4250.515;71.474;49.706;38.262
4251.491;71.494;49.711;38.265
4252.5;71.514;49.71;38.265
4253.492;71.502;49.709;38.265
4254.484;71.498;49.703;38.258
4255.486;71.5;49.707;38.261
4256.493;71.513;49.702;38.258
4257.51;71.491;49.707;38.263
4258.502;71.517;49.706;38.262
4259.495;71.501;49.703;38.258
4260.494;71.46;49.704;38.259
4261.497;71.488;49.705;38.26
4262.504;71.499;49.705;38.26
4263.485;71.5;49.708;38.263
4264.496;71.521;49.703;38.258
4265.484;71.51;49.705;38.26
4266.465;71.508;49.704;38.259
4267.448;71.536;49.702;38.258
4268.452;71.511;49.701;38.256
4269.439;71.498;49.702;38.258
4270.412;71.511;49.704;38.26
4271.395;71.496;49.703;38.258
4272.391;71.499;49.701;38.256
4273.389;71.529;49.701;38.257
4274.378;71.523;49.704;38.259
4275.371;71.438;49.703;38.257
4276.349;71.511;49.702;38.257
4277.352;71.515;49.701;38.257
4278.354;71.497;49.702;38.257
4279.337;71.489;49.698;38.254
4280.337;71.515;49.704;38.259
4281.351;71.496;49.701;38.256
4282.344;71.527;49.705;38.259
4283.344;71.515;49.701;38.256
4284.322;71.53;49.7;38.254
4285.315;71.507;49.702;38.257
4286.311;71.502;49.701;38.256
4287.313;71.515;49.702;38.256
4288.326;71.506;49.701;38.257
4289.313;71.495;49.699;38.255
4290.304;71.492;49.702;38.257
4291.303;71.535;49.698;38.255
4292.305;71.53;49.699;38.255
4293.313;71.517;49.698;38.254
4294.294;71.516;49.698;38.254
4295.31;71.519;49.701;38.256
4296.303;71.508;49.699;38.254
4297.299;71.511;49.698;38.253
4298.299;71.525;49.7;38.256
4299.304;71.517;49.696;38.251
4300.324;71.501;49.696;38.252
4301.31;71.494;49.697;38.252
4302.299;71.514;49.695;38.25
4303.288;71.523;49.696;38.252
4304.287;71.526;49.694;38.25
4305.287;71.511;49.696;38.252
4306.292;71.511;49.697;38.252
4307.289;71.525;49.696;38.251
4308.284;71.516;49.7;38.255
4309.284;71.505;49.697;38.252
4310.281;71.529;49.698;38.254
4311.272;71.535;49.698;38.253
4312.275;71.522;49.695;38.25
4313.266;71.526;49.694;38.25
4314.248;71.488;49.697;38.252
4315.244;71.512;49.695;38.251
4316.243;71.516;49.694;38.25
4317.25;71.505;49.696;38.252
4318.246;71.512;49.697;38.252
4319.247;71.462;49.697;38.252
4320.241;71.507;49.698;38.252
4321.242;71.505;49.695;38.25
4322.25;71.534;49.69;38.247
4323.235;71.527;49.692;38.247
4324.228;71.535;49.692;38.248
4325.237;71.525;49.692;38.247
4326.244;71.518;49.693;38.249
4327.236;71.495;49.696;38.25
4328.225;71.514;49.692;38.248
4329.218;71.514;49.693;38.249
4330.216;71.537;49.692;38.248
4331.216;71.52;49.692;38.248
4332.223;71.528;49.694;38.249
4333.209;71.54;49.697;38.251
4334.229;71.531;49.691;38.246
4335.25;71.525;49.691;38.247
4336.246;71.531;49.696;38.251
4337.242;71.515;49.691;38.247
4338.242;71.541;49.692;38.248
4339.246;71.51;49.69;38.246
4340.228;71.529;49.693;38.248
4341.239;71.526;49.695;38.251
4342.24;71.507;49.69;38.246
4343.246;71.53;49.691;38.247
4344.234;71.519;49.689;38.245
4345.24;71.527;49.689;38.246
4346.25;71.526;49.691;38.246
4347.241;71.52;49.689;38.245
4348.251;71.514;49.69;38.246
4349.241;71.541;49.688;38.244
4350.25;71.525;49.687;38.244
4351.243;71.509;49.686;38.242
4352.251;71.523;49.688;38.243
4353.246;71.5;49.688;38.244
4354.248;71.533;49.687;38.243
4355.254;71.533;49.686;38.242
4356.255;71.508;49.689;38.244
4357.251;71.514;49.689;38.244
4358.235;71.525;49.687;38.242
4359.239;71.527;49.687;38.242
4360.244;71.516;49.688;38.243
4361.257;71.53;49.686;38.242
4362.269;71.534;49.685;38.241
4363.259;71.499;49.683;38.239
4364.248;71.515;49.686;38.242
4365.241;71.534;49.685;38.241
4366.236;71.495;49.683;38.239
4367.234;71.511;49.684;38.241
4368.233;71.515;49.686;38.243
4369.224;71.508;49.684;38.24
4370.214;71.532;49.686;38.242
4371.222;71.509;49.687;38.242
4372.224;71.518;49.684;38.24
4373.216;71.519;49.685;38.242
4374.214;71.535;49.683;38.239
4375.208;71.508;49.684;38.24
4376.21;71.517;49.683;38.239
4377.223;71.535;49.684;38.24
4378.226;71.536;49.683;38.239
4379.233;71.532;49.682;38.238
4380.219;71.527;49.684;38.24
4381.222;71.508;49.682;38.237
4382.204;71.511;49.68;38.236
4383.196;71.537;49.683;38.24
4384.208;71.53;49.684;38.239
4385.223;71.511;49.681;38.238
4386.264;71.519;49.682;38.238
4387.251;71.501;49.679;38.235
4388.249;71.511;49.684;38.239
4389.251;71.519;49.683;38.239
4390.23;71.511;49.682;38.238
4391.217;71.492;49.681;38.237
4392.207;71.51;49.682;38.239
4393.202;71.509;49.681;38.237
4394.199;71.493;49.679;38.235
4395.202;71.52;49.683;38.24
4396.208;71.545;49.681;38.237
4397.219;71.507;49.682;38.237
4398.224;71.487;49.679;38.235
4399.222;71.506;49.68;38.236
4400.213;71.49;49.681;38.237
4401.206;71.506;49.68;38.236
4402.178;71.494;49.682;38.238
4403.189;71.5;49.679;38.235
4404.168;71.535;49.68;38.235
4405.173;71.517;49.683;38.239
4406.16;71.501;49.679;38.235
4407.144;71.524;49.681;38.236
4408.142;71.555;49.683;38.239
4409.14;71.53;49.681;38.237
4410.134;71.487;49.678;38.234
4411.127;71.522;49.68;38.236
4412.128;71.526;49.68;38.237
4413.115;71.507;49.678;38.233
4414.108;71.491;49.679;38.236
4415.105;71.526;49.679;38.235
4416.085;71.483;49.678;38.233
4417.101;71.496;49.679;38.236
4418.103;71.545;49.678;38.234
4419.105;71.515;49.679;38.234
4420.092;71.53;49.678;38.235
4421.091;71.489;49.677;38.233
4422.094;71.503;49.68;38.237
4423.07;71.489;49.678;38.234
4424.085;71.509;49.677;38.232
4425.074;71.531;49.676;38.232
4426.067;71.508;49.679;38.235
4427.072;71.497;49.678;38.233
4428.078;71.53;49.681;38.236
4429.085;71.514;49.675;38.232
4430.097;71.517;49.677;38.232
4431.081;71.488;49.675;38.231
4432.072;71.492;49.676;38.231
4433.064;71.482;49.678;38.234
4434.06;71.52;49.675;38.231
4435.062;71.48;49.676;38.231
4436.063;71.499;49.673;38.23
4437.041;71.516;49.675;38.231
4438.034;71.493;49.678;38.234
4439.012;71.528;49.675;38.231
4440.016;71.518;49.678;38.234
4441.012;71.494;49.677;38.233
4441.998;71.498;49.676;38.232
4443;71.487;49.674;38.231
4443.998;71.502;49.676;38.232
4444.997;71.492;49.675;38.231
4445.98;71.517;49.674;38.231
4446.968;71.504;49.674;38.23
4447.96;71.528;49.676;38.232
4448.968;71.481;49.673;38.229
4449.961;71.502;49.674;38.23
4450.96;71.499;49.676;38.232
4451.969;71.517;49.676;38.232
4452.99;71.501;49.673;38.229
4454.002;71.472;49.674;38.231
4454.992;71.486;49.675;38.231
4455.987;71.504;49.669;38.226
4456.962;71.494;49.674;38.23
4457.969;71.494;49.672;38.229
4458.98;71.496;49.672;38.228
4459.997;71.498;49.671;38.227
4460.998;71.525;49.671;38.228
4462;71.531;49.67;38.227
4463.003;71.479;49.672;38.227
4463.993;71.514;49.67;38.228
4465.009;71.499;49.67;38.227
4465.998;71.487;49.667;38.224
4466.996;71.522;49.669;38.225
4467.993;71.499;49.668;38.225
4468.988;71.517;49.67;38.226
4469.979;71.473;49.67;38.226
4470.964;71.498;49.669;38.225
4471.983;71.503;49.671;38.226
4472.987;71.501;49.668;38.225
4473.993;71.513;49.672;38.228
4474.979;71.495;49.668;38.224
4475.973;71.507;49.67;38.226
4476.988;71.496;49.669;38.225
4477.976;71.49;49.668;38.224
4478.98;71.512;49.67;38.227
4479.991;71.497;49.67;38.226
4480.981;71.509;49.67;38.228
4481.983;71.489;49.669;38.226
4482.971;71.49;49.665;38.222
4483.966;71.482;49.663;38.22
4484.971;71.487;49.664;38.22
4485.949;71.493;49.661;38.217
4486.954;71.512;49.666;38.222
4487.964;71.54;49.664;38.22
4488.954;71.46;49.666;38.222
4489.948;71.485;49.663;38.219
4490.937;71.492;49.661;38.217
4491.935;71.472;49.663;38.219
4492.939;71.485;49.663;38.22
4493.926;71.492;49.662;38.218
4494.922;71.485;49.66;38.217
4495.913;71.48;49.659;38.216
4496.901;71.484;49.66;38.217
4497.9;71.46;49.659;38.215
4498.907;71.492;49.657;38.213
4499.915;71.497;49.66;38.216
4500.911;71.479;49.657;38.214
4501.921;71.5;49.66;38.217
4502.917;71.501;49.657;38.213
4503.918;71.492;49.657;38.213
4504.931;71.484;49.657;38.214
4505.922;71.472;49.657;38.214
4506.928;71.487;49.659;38.216
4507.932;71.504;49.656;38.213
4508.944;71.491;49.656;38.212
4509.938;71.474;49.652;38.209
4510.934;71.496;49.656;38.213
4511.935;71.494;49.655;38.211
4512.945;71.508;49.655;38.212
4513.932;71.473;49.657;38.213
4514.919;71.482;49.658;38.215
4515.911;71.492;49.654;38.211
4516.91;71.479;49.657;38.213
4517.915;71.477;49.656;38.213
4518.923;71.476;49.656;38.213
4519.902;71.488;49.656;38.213
4520.885;71.507;49.656;38.214
4521.905;71.459;49.657;38.213
4522.902;71.479;49.656;38.213
4523.901;71.482;49.656;38.213
4524.905;71.504;49.655;38.211
4525.879;71.491;49.652;38.208
4526.875;71.468;49.652;38.209
4527.872;71.494;49.655;38.212
4528.854;71.5;49.654;38.211
4529.838;71.501;49.651;38.208
4530.839;71.496;49.652;38.21
4531.831;71.523;49.654;38.212
4532.816;71.481;49.652;38.209
4533.821;71.486;49.654;38.211
4534.805;71.509;49.653;38.21
