IDs:;240714_01_240712A;01_DNAJB6_05_000_uM;
Concentration [uM]:;5;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
10271.05;52.364;51.691;37.974
10272.05;52.36;51.695;37.977
10273.05;52.36;51.695;37.977
10274.06;52.362;51.696;37.978
10275.05;52.36;51.695;37.977
10276.04;52.362;51.696;37.977
10277.04;52.364;51.695;37.977
10278.05;52.364;51.694;37.976
10279.06;52.363;51.693;37.976
10280.07;52.363;51.695;37.977
10281.09;52.362;51.693;37.975
10282.08;52.364;51.694;37.976
10283.07;52.361;51.695;37.977
10284.07;52.356;51.694;37.975
10285.07;52.361;51.694;37.977
10286.08;52.359;51.692;37.974
10287.08;52.359;51.694;37.976
10288.08;52.36;51.691;37.973
10289.08;52.362;51.695;37.977
10290.08;52.36;51.692;37.974
10291.08;52.358;51.692;37.973
10292.09;52.359;51.692;37.974
10293.1;52.36;51.692;37.974
10294.1;52.36;51.691;37.974
10295.08;52.358;51.69;37.972
10296.07;52.36;51.691;37.973
10297.09;52.353;51.691;37.972
10298.09;52.359;51.691;37.973
10299.1;52.357;51.69;37.972
10300.09;52.358;51.694;37.975
10301.11;52.354;51.691;37.972
10302.11;52.354;51.692;37.974
10303.1;52.357;51.692;37.974
10304.11;52.36;51.69;37.973
10305.09;52.358;51.693;37.975
10306.08;52.358;51.692;37.974
10307.08;52.358;51.691;37.973
10308.1;52.358;51.692;37.974
10309.09;52.359;51.689;37.971
10310.08;52.36;51.692;37.974
10311.09;52.354;51.688;37.97
10312.09;52.358;51.691;37.973
10313.1;52.353;51.691;37.972
10314.09;52.356;51.691;37.973
10315.11;52.355;51.691;37.972
10316.11;52.355;51.692;37.974
10317.1;52.356;51.691;37.973
10318.1;52.357;51.691;37.973
10319.08;52.357;51.692;37.974
10320.09;52.353;51.69;37.971
10321.09;52.361;51.691;37.973
10322.08;52.356;51.691;37.974
10323.09;52.356;51.69;37.973
10324.07;52.358;51.691;37.973
10325.06;52.358;51.692;37.974
10326.05;52.358;51.691;37.974
10327.05;52.351;51.691;37.973
10328.04;52.352;51.693;37.974
10329.05;52.355;51.689;37.971
10330.07;52.356;51.691;37.973
10331.05;52.356;51.69;37.972
10332.04;52.35;51.691;37.973
10333.06;52.352;51.691;37.973
10334.06;52.354;51.691;37.973
10335.06;52.351;51.689;37.97
10336.08;52.353;51.692;37.973
10337.09;52.354;51.691;37.973
10338.09;52.349;51.691;37.973
10339.11;52.354;51.69;37.972
10340.11;52.354;51.689;37.971
10341.09;52.355;51.689;37.971
10342.1;52.353;51.691;37.973
10343.08;52.351;51.691;37.972
10344.07;52.355;51.689;37.971
10345.06;52.353;51.69;37.971
10346.06;52.357;51.689;37.971
10347.05;52.35;51.689;37.97
10348.06;52.35;51.689;37.971
10349.07;52.355;51.688;37.97
10350.07;52.349;51.69;37.972
10351.07;52.351;51.689;37.97
10352.08;52.35;51.688;37.971
10353.07;52.35;51.689;37.97
10354.05;52.35;51.688;37.969
10355.03;52.351;51.688;37.97
10356.03;52.351;51.689;37.971
10357.02;52.348;51.688;37.97
10358.03;52.354;51.689;37.97
10359.02;52.35;51.687;37.969
10360.03;52.354;51.687;37.97
10361.03;52.351;51.688;37.97
10362.01;52.35;51.688;37.969
10363;52.345;51.686;37.967
10364;52.346;51.688;37.969
10364.99;52.347;51.687;37.969
10365.98;52.35;51.686;37.967
10366.99;52.347;51.684;37.966
10368;52.345;51.686;37.967
10368.98;52.349;51.685;37.967
10369.98;52.344;51.683;37.965
10370.99;52.344;51.685;37.967
10372.01;52.342;51.684;37.965
10373.01;52.343;51.685;37.966
10374.02;52.34;51.685;37.966
10375.03;52.344;51.686;37.967
10376.02;52.339;51.683;37.964
10377.01;52.341;51.684;37.965
10378;52.344;51.684;37.966
10379;52.345;51.684;37.966
10380;52.346;51.684;37.967
10380.99;52.342;51.682;37.964
10381.99;52.34;51.684;37.964
10382.99;52.339;51.683;37.965
10384;52.34;51.682;37.963
10385.01;52.337;51.681;37.962
10386.02;52.336;51.681;37.963
10387.02;52.341;51.68;37.962
10388.02;52.337;51.681;37.963
10389.03;52.337;51.682;37.963
10390.03;52.336;51.681;37.962
10391.03;52.337;51.681;37.962
10392.03;52.335;51.678;37.96
10393.03;52.334;51.682;37.963
10394.01;52.334;51.681;37.962
10395;52.338;51.678;37.959
10395.98;52.335;51.677;37.959
10396.97;52.337;51.679;37.961
10397.96;52.331;51.68;37.962
10398.96;52.333;51.678;37.959
10399.97;52.341;51.679;37.961
10400.99;52.339;51.679;37.961
10401.98;52.34;51.68;37.962
10402.98;52.333;51.679;37.961
10403.98;52.338;51.681;37.962
10405;52.334;51.678;37.96
10406.01;52.332;51.678;37.96
10407.01;52.336;51.68;37.961
10408.02;52.334;51.677;37.959
10409.02;52.333;51.68;37.961
10410;52.333;51.678;37.959
10411.01;52.334;51.679;37.96
10412.03;52.334;51.678;37.96
10413.02;52.336;51.678;37.96
10414.01;52.334;51.678;37.96
10415.01;52.334;51.68;37.962
10416.01;52.335;51.677;37.959
10417.01;52.332;51.678;37.96
10418.02;52.332;51.678;37.96
10419.02;52.335;51.679;37.961
10420.02;52.333;51.679;37.961
10421.01;52.335;51.677;37.959
10422.02;52.332;51.68;37.962
10423;52.336;51.677;37.959
10424;52.33;51.678;37.96
10424.99;52.335;51.679;37.961
10425.99;52.333;51.678;37.96
10427.01;52.332;51.679;37.961
10428.01;52.335;51.678;37.96
10429.02;52.334;51.677;37.959
10430;52.334;51.676;37.957
10430.99;52.33;51.677;37.959
10431.99;52.335;51.676;37.959
10432.99;52.334;51.676;37.958
10433.98;52.329;51.677;37.958
10434.98;52.332;51.677;37.959
10435.98;52.334;51.676;37.958
10436.97;52.333;51.677;37.959
10437.96;52.326;51.675;37.956
10438.95;52.332;51.674;37.956
10439.95;52.326;51.677;37.958
10440.94;52.328;51.675;37.957
10441.93;52.329;51.673;37.955
10442.92;52.328;51.676;37.958
10443.92;52.327;51.674;37.956
10444.92;52.329;51.674;37.957
10445.91;52.33;51.675;37.957
10446.92;52.323;51.673;37.954
10447.91;52.324;51.675;37.957
10448.9;52.327;51.675;37.957
10449.9;52.324;51.672;37.954
10450.9;52.326;51.674;37.956
10451.9;52.325;51.673;37.954
10452.9;52.328;51.675;37.957
10453.89;52.327;51.675;37.957
10454.87;52.327;51.674;37.956
10455.89;52.327;51.675;37.957
10456.89;52.325;51.674;37.955
10457.87;52.327;51.672;37.954
10458.86;52.326;51.674;37.955
10459.86;52.325;51.672;37.954
10460.84;52.324;51.672;37.954
10461.84;52.323;51.672;37.954
10462.84;52.325;51.672;37.953
10463.86;52.324;51.672;37.954
10464.87;52.322;51.672;37.953
10465.88;52.323;51.673;37.954
10466.89;52.325;51.673;37.955
10467.89;52.322;51.674;37.955
10468.89;52.325;51.672;37.953
10469.87;52.325;51.675;37.956
10470.86;52.323;51.674;37.956
10471.87;52.321;51.672;37.953
10472.87;52.322;51.672;37.953
10473.88;52.32;51.673;37.954
10474.9;52.318;51.671;37.952
10475.89;52.321;51.672;37.954
10476.89;52.324;51.673;37.955
10477.89;52.318;51.671;37.952
10478.9;52.323;51.673;37.955
10479.88;52.325;51.673;37.955
10480.87;52.322;51.67;37.952
10481.89;52.318;51.671;37.952
10482.89;52.323;51.673;37.955
10483.9;52.322;51.672;37.953
10484.9;52.321;51.671;37.953
10485.9;52.32;51.672;37.954
10486.92;52.326;51.67;37.952
10487.91;52.323;51.672;37.954
10488.92;52.32;51.671;37.953
10489.91;52.321;51.67;37.952
10490.9;52.321;51.671;37.953
10491.91;52.316;51.671;37.952
10492.89;52.321;51.669;37.952
10493.88;52.321;51.671;37.952
10494.87;52.324;51.67;37.952
10495.87;52.325;51.671;37.953
10496.88;52.318;51.669;37.951
10497.87;52.318;51.67;37.952
10498.87;52.32;51.669;37.951
10499.85;52.315;51.669;37.95
10500.87;52.317;51.67;37.952
10501.86;52.318;51.669;37.95
10502.86;52.316;51.67;37.952
10503.87;52.318;51.668;37.95
10504.89;52.317;51.67;37.952
10505.88;52.318;51.668;37.949
10506.88;52.322;51.668;37.95
10507.88;52.321;51.667;37.949
10508.87;52.317;51.669;37.95
10509.85;52.317;51.668;37.95
10510.84;52.319;51.668;37.951
10511.84;52.314;51.667;37.949
10512.84;52.315;51.668;37.95
10513.85;52.314;51.667;37.948
10514.87;52.317;51.667;37.948
10515.88;52.315;51.666;37.948
10516.9;52.315;51.665;37.947
10517.89;52.313;51.667;37.948
10518.89;52.316;51.668;37.95
10519.88;52.313;51.666;37.948
10520.89;52.313;51.667;37.949
10521.89;52.315;51.665;37.947
10522.88;52.311;51.667;37.949
10523.89;52.314;51.666;37.947
10524.88;52.313;51.666;37.947
10525.88;52.319;51.666;37.949
10526.87;52.313;51.667;37.948
10527.89;52.314;51.666;37.949
10528.88;52.316;51.666;37.948
10529.88;52.316;51.665;37.947
10530.88;52.316;51.666;37.949
10531.87;52.316;51.665;37.948
10532.87;52.311;51.665;37.947
10533.87;52.311;51.665;37.947
10534.86;52.312;51.664;37.946
10535.85;52.309;51.664;37.946
10536.86;52.307;51.663;37.945
10537.87;52.309;51.664;37.946
10538.88;52.312;51.663;37.945
10539.88;52.311;51.663;37.945
10540.89;52.312;51.662;37.944
10541.9;52.308;51.663;37.945
10542.92;52.309;51.663;37.944
10543.92;52.308;51.662;37.944
10544.93;52.307;51.662;37.944
10545.93;52.306;51.661;37.943
10546.94;52.305;51.662;37.943
10547.93;52.307;51.661;37.943
10548.94;52.304;51.66;37.942
10549.94;52.307;51.66;37.943
10550.93;52.307;51.66;37.942
10551.94;52.31;51.661;37.943
10552.93;52.308;51.659;37.941
10553.94;52.309;51.66;37.942
10554.92;52.305;51.66;37.942
10555.92;52.303;51.659;37.941
10556.93;52.306;51.661;37.943
10557.91;52.308;51.659;37.941
10558.92;52.307;51.66;37.942
10559.92;52.304;51.66;37.942
10560.92;52.305;51.659;37.941
10561.91;52.302;51.66;37.942
10562.88;52.307;51.659;37.941
10563.89;52.306;51.658;37.94
10564.88;52.305;51.661;37.943
10565.87;52.303;51.66;37.942
10566.87;52.303;51.659;37.941
10567.88;52.307;51.66;37.943
10568.89;52.303;51.66;37.941
10569.88;52.302;51.66;37.941
10570.87;52.307;51.66;37.942
10571.87;52.302;51.66;37.942
10572.88;52.307;51.659;37.942
10573.86;52.305;51.658;37.94
10574.85;52.305;51.659;37.94
10575.83;52.304;51.66;37.942
10576.83;52.305;51.659;37.94
10577.8;52.297;51.658;37.939
10578.81;52.299;51.66;37.942
10579.81;52.303;51.658;37.939
10580.81;52.298;51.657;37.939
10581.8;52.302;51.657;37.939
10582.78;52.298;51.657;37.939
10583.79;52.299;51.656;37.938
10584.77;52.299;51.658;37.939
10585.74;52.301;51.656;37.938
10586.73;52.303;51.656;37.938
10587.72;52.297;51.656;37.938
10588.73;52.302;51.656;37.938
10589.74;52.299;51.656;37.938
10590.76;52.301;51.656;37.938
10591.76;52.3;51.654;37.936
10592.77;52.3;51.656;37.938
10593.75;52.298;51.655;37.937
10594.74;52.301;51.656;37.938
10595.74;52.296;51.655;37.937
10596.75;52.297;51.656;37.938
10597.76;52.3;51.655;37.937
10598.75;52.299;51.655;37.937
10599.75;52.299;51.654;37.937
10600.75;52.296;51.654;37.935
10601.76;52.3;51.655;37.937
10602.77;52.297;51.653;37.935
10603.77;52.296;51.655;37.938
10604.76;52.294;51.654;37.936
10605.76;52.299;51.654;37.937
10606.77;52.295;51.654;37.936
10607.78;52.295;51.654;37.937
10608.77;52.295;51.655;37.937
10609.75;52.295;51.654;37.935
10610.74;52.295;51.653;37.936
10611.74;52.294;51.654;37.936
10612.74;52.299;51.652;37.934
10613.74;52.292;51.653;37.935
10614.75;52.293;51.651;37.934
10615.74;52.295;51.653;37.935
10616.74;52.294;51.653;37.935
10617.75;52.293;51.651;37.933
10618.73;52.293;51.652;37.934
10619.74;52.294;51.65;37.932
10620.75;52.294;51.652;37.935
10621.76;52.292;51.651;37.934
10622.75;52.295;51.651;37.934
10623.74;52.296;51.651;37.934
10624.75;52.294;51.652;37.934
10625.73;52.291;51.652;37.935
10626.73;52.295;51.65;37.933
10627.74;52.291;51.651;37.934
10628.72;52.29;51.653;37.934
10629.71;52.294;51.651;37.933
10630.72;52.289;51.651;37.934
10631.72;52.29;51.653;37.935
10632.71;52.291;51.651;37.933
10633.71;52.288;51.652;37.934
10634.72;52.288;51.651;37.933
10635.71;52.297;51.652;37.934
10636.72;52.291;51.65;37.932
10637.74;52.288;51.65;37.933
10638.73;52.289;51.649;37.932
10639.72;52.291;51.651;37.933
10640.72;52.294;51.651;37.933
10641.73;52.292;51.65;37.932
10642.74;52.292;51.648;37.93
10643.75;52.288;51.65;37.932
10644.74;52.289;51.65;37.932
10645.74;52.292;51.651;37.933
10646.74;52.289;51.65;37.933
10647.74;52.288;51.649;37.931
10648.74;52.288;51.65;37.932
10649.73;52.287;51.65;37.932
10650.72;52.284;51.649;37.93
10651.73;52.284;51.649;37.931
10652.73;52.289;51.648;37.93
10653.73;52.285;51.65;37.932
10654.7;52.289;51.65;37.933
10655.72;52.285;51.648;37.931
10656.72;52.286;51.65;37.932
10657.7;52.288;51.648;37.931
10658.7;52.29;51.647;37.93
10659.71;52.288;51.648;37.931
10660.69;52.288;51.646;37.928
10661.7;52.288;51.648;37.93
10662.71;52.285;51.649;37.931
10663.73;52.289;51.648;37.93
10664.73;52.286;51.648;37.93
10665.74;52.287;51.646;37.928
10666.75;52.284;51.647;37.93
10667.74;52.29;51.647;37.93
10668.74;52.287;51.647;37.929
10669.74;52.291;51.649;37.931
10670.71;52.287;51.649;37.931
10671.73;52.289;51.648;37.931
10672.72;52.286;51.649;37.932
10673.71;52.288;51.649;37.931
10674.69;52.292;51.647;37.93
10675.67;52.289;51.648;37.931
10676.66;52.288;51.649;37.932
10677.66;52.288;51.648;37.931
10678.66;52.286;51.648;37.93
10679.67;52.288;51.649;37.932
10680.67;52.289;51.648;37.931
10681.67;52.288;51.649;37.932
10682.66;52.288;51.647;37.93
10683.66;52.288;51.648;37.932
10684.66;52.29;51.648;37.932
10685.66;52.286;51.647;37.931
10686.64;52.289;51.649;37.932
10687.63;52.284;51.648;37.93
10688.64;52.285;51.648;37.931
10689.64;52.287;51.649;37.931
10690.66;52.282;51.648;37.93
10691.66;52.288;51.649;37.931
10692.64;52.283;51.647;37.929
10693.63;52.286;51.648;37.931
10694.63;52.289;51.648;37.931
10695.65;52.292;51.649;37.932
10696.65;52.288;51.649;37.932
10697.65;52.288;51.647;37.93
10698.66;52.285;51.648;37.93
10699.64;52.286;51.645;37.928
10700.64;52.285;51.647;37.93
10701.63;52.286;51.648;37.931
10702.64;52.285;51.646;37.929
10703.65;52.28;51.645;37.928
10704.67;52.289;51.647;37.93
10705.66;52.284;51.648;37.93
10706.66;52.284;51.647;37.929
10707.66;52.283;51.648;37.931
10708.67;52.285;51.647;37.93
10709.65;52.28;51.649;37.931
10710.64;52.285;51.646;37.929
10711.63;52.284;51.645;37.927
10712.63;52.29;51.647;37.93
10713.63;52.282;51.644;37.926
10714.61;52.283;51.646;37.929
10715.6;52.282;51.645;37.928
10716.6;52.282;51.644;37.927
10717.59;52.279;51.643;37.925
10718.59;52.284;51.644;37.927
10719.59;52.282;51.644;37.927
10720.57;52.282;51.643;37.926
10721.56;52.287;51.645;37.928
10722.55;52.286;51.645;37.927
10723.56;52.283;51.645;37.927
10724.57;52.283;51.644;37.927
10725.56;52.282;51.645;37.927
10726.56;52.278;51.644;37.927
10727.57;52.281;51.643;37.926
10728.58;52.284;51.645;37.928
10729.56;52.28;51.644;37.926
10730.56;52.282;51.644;37.926
10731.56;52.279;51.643;37.926
10732.55;52.28;51.642;37.924
10733.57;52.278;51.645;37.927
10734.58;52.28;51.643;37.925
10735.6;52.281;51.642;37.925
10736.63;52.28;51.645;37.927
10737.62;52.276;51.644;37.926
10738.63;52.277;51.642;37.925
10739.63;52.273;51.641;37.924
10740.62;52.279;51.642;37.925
10741.62;52.28;51.641;37.924
10742.62;52.28;51.644;37.926
10743.63;52.278;51.644;37.927
10744.64;52.278;51.642;37.924
10745.63;52.275;51.642;37.925
10746.64;52.282;51.643;37.926
10747.64;52.28;51.642;37.925
10748.63;52.277;51.641;37.923
10749.63;52.28;51.642;37.926
10750.64;52.275;51.64;37.923
10751.65;52.279;51.643;37.926
10752.65;52.279;51.641;37.924
10753.65;52.275;51.641;37.924
10754.65;52.277;51.641;37.924
10755.64;52.273;51.64;37.923
10756.63;52.28;51.641;37.924
10757.62;52.276;51.641;37.924
10758.63;52.273;51.639;37.922
10759.61;52.274;51.64;37.923
10760.62;52.277;51.639;37.922
10761.61;52.277;51.639;37.923
10762.6;52.275;51.641;37.924
10763.61;52.278;51.638;37.921
10764.61;52.278;51.641;37.924
10765.59;52.274;51.64;37.922
10766.6;52.275;51.64;37.923
10767.62;52.271;51.639;37.921
10768.61;52.276;51.639;37.922
10769.61;52.278;51.638;37.921
10770.62;52.274;51.639;37.922
10771.62;52.275;51.64;37.923
10772.61;52.271;51.64;37.923
10773.61;52.272;51.64;37.923
10774.6;52.275;51.639;37.922
10775.59;52.273;51.638;37.921
10776.59;52.273;51.639;37.922
10777.59;52.276;51.638;37.921
10778.6;52.28;51.637;37.921
10779.59;52.27;51.638;37.921
10780.6;52.272;51.638;37.921
10781.58;52.274;51.638;37.921
10782.58;52.274;51.636;37.919
10783.57;52.272;51.636;37.92
10784.57;52.274;51.639;37.922
10785.57;52.272;51.636;37.919
10786.59;52.274;51.639;37.922
10787.59;52.272;51.636;37.919
10788.59;52.273;51.638;37.921
10789.58;52.269;51.638;37.92
10790.57;52.269;51.637;37.92
10791.58;52.273;51.637;37.921
10792.58;52.272;51.638;37.921
10793.57;52.272;51.638;37.921
10794.57;52.272;51.635;37.918
10795.57;52.269;51.638;37.92
10796.56;52.275;51.637;37.92
10797.54;52.27;51.637;37.92
10798.54;52.271;51.636;37.919
10799.54;52.265;51.636;37.919
10800.54;52.268;51.637;37.919
10801.55;52.269;51.638;37.921
10802.56;52.269;51.637;37.92
10803.55;52.27;51.636;37.92
10804.54;52.27;51.636;37.919
10805.57;52.27;51.636;37.919
10806.57;52.264;51.635;37.918
10807.57;52.269;51.636;37.919
10808.57;52.267;51.634;37.917
10809.57;52.267;51.635;37.918
10810.54;52.267;51.637;37.92
10811.53;52.271;51.635;37.919
10812.51;52.267;51.635;37.918
10813.5;52.266;51.633;37.916
10814.48;52.264;51.633;37.917
10815.48;52.27;51.635;37.918
10816.49;52.27;51.634;37.917
10817.47;52.269;51.633;37.917
10818.46;52.266;51.633;37.916
10819.47;52.266;51.633;37.916
10820.46;52.269;51.635;37.919
10821.46;52.267;51.634;37.917
10822.46;52.272;51.633;37.917
10823.48;52.267;51.632;37.916
10824.48;52.265;51.633;37.916
10825.46;52.267;51.633;37.917
10826.45;52.265;51.631;37.914
10827.44;52.266;51.632;37.916
10828.44;52.267;51.633;37.917
10829.42;52.267;51.633;37.916
10830.43;52.265;51.634;37.917
10831.42;52.265;51.633;37.917
10832.42;52.266;51.632;37.915
10833.42;52.266;51.634;37.918
10834.43;52.261;51.633;37.915
10835.44;52.265;51.634;37.917
10836.42;52.26;51.631;37.913
10837.41;52.27;51.631;37.915
10838.4;52.266;51.633;37.917
10839.4;52.261;51.634;37.917
10840.4;52.267;51.632;37.915
10841.41;52.265;51.631;37.914
10842.42;52.264;51.632;37.915
10843.42;52.265;51.631;37.915
10844.41;52.261;51.629;37.912
10845.41;52.267;51.633;37.916
10846.4;52.259;51.629;37.912
10847.39;52.265;51.631;37.915
10848.39;52.258;51.631;37.915
10849.37;52.256;51.63;37.913
10850.36;52.263;51.63;37.913
10851.36;52.261;51.631;37.915
10852.36;52.266;51.63;37.914
10853.36;52.265;51.631;37.914
10854.37;52.262;51.631;37.915
10855.36;52.258;51.629;37.912
10856.35;52.262;51.63;37.914
10857.35;52.257;51.629;37.912
10858.37;52.264;51.629;37.913
10859.36;52.26;51.628;37.911
10860.36;52.259;51.629;37.913
10861.36;52.262;51.63;37.914
10862.35;52.256;51.628;37.912
10863.35;52.262;51.63;37.914
10864.35;52.257;51.629;37.912
10865.35;52.26;51.629;37.913
10866.37;52.261;51.628;37.911
10867.36;52.258;51.629;37.912
10868.36;52.26;51.629;37.912
10869.39;52.263;51.63;37.914
10870.38;52.262;51.629;37.912
10871.37;52.258;51.629;37.912
10872.37;52.256;51.628;37.911
10873.37;52.258;51.628;37.911
10874.37;52.252;51.629;37.912
10875.37;52.253;51.627;37.91
10876.36;52.252;51.628;37.91
10877.36;52.256;51.629;37.912
10878.37;52.256;51.627;37.91
10879.35;52.259;51.629;37.913
10880.36;52.257;51.626;37.91
10881.36;52.258;51.628;37.912
10882.36;52.255;51.628;37.912
10883.35;52.256;51.627;37.91
10884.35;52.257;51.628;37.911
10885.36;52.256;51.628;37.911
10886.36;52.257;51.627;37.91
10887.36;52.26;51.626;37.91
10888.37;52.256;51.629;37.911
10889.38;52.255;51.626;37.909
10890.37;52.254;51.628;37.911
10891.37;52.254;51.628;37.912
10892.37;52.255;51.627;37.911
10893.37;52.255;51.628;37.911
10894.38;52.252;51.626;37.909
10895.36;52.251;51.626;37.91
10896.35;52.253;51.627;37.91
10897.34;52.253;51.626;37.909
10898.34;52.253;51.627;37.91
10899.34;52.255;51.627;37.911
10900.34;52.254;51.626;37.909
10901.34;52.251;51.627;37.91
10902.34;52.254;51.625;37.908
10903.34;52.252;51.626;37.91
10904.32;52.253;51.627;37.91
10905.31;52.25;51.625;37.908
10906.32;52.247;51.626;37.909
10907.32;52.252;51.625;37.908
10908.3;52.249;51.625;37.908
10909.29;52.254;51.627;37.911
10910.29;52.249;51.625;37.908
10911.28;52.253;51.627;37.909
10912.28;52.252;51.626;37.909
10913.28;52.253;51.625;37.909
10914.27;52.252;51.627;37.91
10915.27;52.254;51.628;37.912
10916.25;52.249;51.626;37.909
10917.23;52.248;51.624;37.906
10918.22;52.25;51.625;37.909
10919.22;52.249;51.625;37.908
10920.23;52.247;51.625;37.909
10921.23;52.252;51.624;37.909
10922.23;52.25;51.625;37.908
10923.23;52.249;51.626;37.909
