IDs:;240716_10_240712H;10_DNAJB6_00_293_uM;
Concentration [uM]:;0.293;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
6004.991;57.399;50.425;37.926
6006.01;57.407;50.423;37.925
6007.01;57.393;50.421;37.923
6008.017;57.4;50.426;37.927
6009.022;57.389;50.421;37.923
6010.032;57.396;50.425;37.926
6011.024;57.406;50.421;37.923
6012.027;57.379;50.423;37.923
6013.026;57.39;50.419;37.921
6014.026;57.4;50.424;37.926
6015.03;57.399;50.424;37.924
6016.013;57.389;50.419;37.921
6017.029;57.392;50.42;37.923
6018.018;57.381;50.421;37.921
6019.011;57.383;50.421;37.922
6020.01;57.363;50.414;37.912
6021.005;57.381;50.418;37.919
6022.008;57.398;50.422;37.923
6022.992;57.381;50.419;37.92
6024.01;57.384;50.418;37.92
6025.002;57.377;50.419;37.921
6026.029;57.381;50.416;37.916
6027.026;57.375;50.416;37.917
6028.009;57.376;50.416;37.917
6029.01;57.378;50.418;37.918
6029.995;57.395;50.42;37.921
6030.997;57.379;50.415;37.916
6031.981;57.393;50.42;37.921
6032.973;57.381;50.417;37.918
6033.959;57.375;50.415;37.916
6034.974;57.354;50.412;37.913
6035.968;57.4;50.418;37.919
6036.971;57.378;50.414;37.915
6037.949;57.377;50.417;37.918
6038.94;57.378;50.417;37.918
6039.924;57.386;50.419;37.92
6040.926;57.37;50.416;37.917
6041.934;57.371;50.415;37.916
6042.925;57.354;50.409;37.91
6043.924;57.389;50.418;37.919
6044.929;57.37;50.414;37.914
6045.943;57.389;50.418;37.918
6046.933;57.375;50.414;37.915
6047.927;57.37;50.414;37.915
6048.927;57.373;50.415;37.917
6049.932;57.39;50.417;37.917
6050.914;57.375;50.412;37.911
6051.91;57.372;50.414;37.914
6052.908;57.372;50.412;37.913
6053.91;57.388;50.415;37.916
6054.915;57.366;50.413;37.912
6055.894;57.37;50.41;37.911
6056.915;57.372;50.413;37.913
6057.905;57.372;50.412;37.912
6058.897;57.369;50.413;37.914
6059.893;57.367;50.411;37.912
6060.893;57.383;50.415;37.915
6061.896;57.333;50.407;37.907
6062.9;57.328;50.407;37.907
6063.889;57.363;50.413;37.913
6064.884;57.371;50.412;37.913
6065.872;57.326;50.406;37.906
6066.877;57.381;50.414;37.914
6067.873;57.36;50.41;37.911
6068.87;57.359;50.41;37.91
6069.88;57.362;50.411;37.912
6070.867;57.363;50.41;37.91
6071.853;57.367;50.409;37.91
6072.862;57.377;50.413;37.913
6073.868;57.361;50.409;37.909
6074.859;57.368;50.41;37.911
6075.859;57.359;50.409;37.908
6076.834;57.35;50.409;37.909
6077.844;57.36;50.41;37.91
6078.833;57.36;50.409;37.909
6079.833;57.361;50.409;37.909
6080.853;57.358;50.409;37.909
6081.842;57.338;50.41;37.909
6082.836;57.376;50.413;37.913
6083.836;57.362;50.409;37.909
6084.84;57.357;50.409;37.909
6085.83;57.376;50.412;37.912
6086.861;57.363;50.409;37.909
6087.861;57.344;50.408;37.907
6088.864;57.357;50.41;37.91
6089.876;57.373;50.41;37.909
6090.89;57.351;50.407;37.907
6091.877;57.342;50.408;37.907
6092.866;57.352;50.407;37.906
6093.891;57.36;50.407;37.907
6094.885;57.354;50.409;37.908
6095.883;57.345;50.408;37.908
6096.885;57.315;50.402;37.901
6097.891;57.339;50.401;37.897
6098.868;57.342;50.407;37.906
6099.872;57.35;50.406;37.906
6100.876;57.318;50.403;37.902
6101.896;57.355;50.406;37.906
6102.904;57.37;50.409;37.909
6103.902;57.351;50.404;37.904
6104.886;57.312;50.4;37.899
6105.866;57.353;50.406;37.906
6106.852;57.343;50.405;37.904
6107.871;57.355;50.406;37.905
6108.85;57.346;50.405;37.905
6109.834;57.352;50.405;37.905
6110.845;57.324;50.4;37.898
6111.831;57.349;50.404;37.904
6112.853;57.325;50.4;37.899
6113.854;57.348;50.402;37.901
6114.865;57.341;50.403;37.902
6115.859;57.362;50.406;37.905
6116.859;57.346;50.401;37.9
6117.864;57.348;50.402;37.9
6118.877;57.359;50.404;37.903
6119.864;57.339;50.402;37.901
6120.862;57.316;50.397;37.896
6121.865;57.34;50.401;37.9
6122.872;57.334;50.401;37.901
6123.884;57.312;50.4;37.899
6124.868;57.346;50.401;37.901
6125.89;57.338;50.4;37.898
6126.884;57.345;50.4;37.899
6127.882;57.302;50.398;37.897
6128.884;57.344;50.401;37.9
6129.891;57.328;50.399;37.898
6130.87;57.342;50.4;37.899
6131.851;57.336;50.4;37.899
6132.839;57.336;50.399;37.898
6133.858;57.329;50.398;37.897
6134.851;57.337;50.401;37.899
6135.85;57.309;50.396;37.896
6136.853;57.307;50.396;37.895
6137.844;57.339;50.399;37.898
6138.844;57.323;50.398;37.896
6139.84;57.305;50.392;37.891
6140.817;57.339;50.399;37.898
6141.827;57.297;50.396;37.895
6142.826;57.308;50.396;37.895
6143.834;57.33;50.398;37.896
6144.833;57.3;50.393;37.892
6145.851;57.333;50.397;37.896
6146.847;57.334;50.397;37.896
6147.859;57.298;50.396;37.895
6148.857;57.296;50.393;37.891
6149.84;57.295;50.395;37.894
6150.833;57.299;50.392;37.891
6151.836;57.321;50.389;37.885
6152.846;57.329;50.397;37.896
6153.838;57.303;50.393;37.893
6154.836;57.297;50.392;37.89
6155.839;57.303;50.392;37.891
6156.85;57.298;50.395;37.893
6157.869;57.298;50.39;37.887
6158.864;57.315;50.395;37.894
6159.869;57.294;50.392;37.89
6160.879;57.292;50.389;37.887
6161.9;57.285;50.391;37.888
6162.893;57.312;50.395;37.893
6163.893;57.289;50.391;37.89
6164.898;57.292;50.39;37.888
6165.912;57.316;50.394;37.892
6166.9;57.319;50.394;37.891
6167.89;57.297;50.392;37.891
6168.883;57.287;50.39;37.888
6169.888;57.309;50.392;37.89
6170.893;57.293;50.389;37.888
6171.907;57.314;50.391;37.89
6172.897;57.289;50.39;37.889
6173.886;57.293;50.39;37.889
6174.878;57.291;50.393;37.892
6175.872;57.284;50.387;37.884
6176.871;57.293;50.391;37.889
6177.873;57.295;50.389;37.888
6178.849;57.293;50.391;37.889
6179.856;57.289;50.391;37.889
6180.857;57.286;50.392;37.891
6181.844;57.289;50.391;37.889
6182.846;57.29;50.392;37.891
6183.843;57.286;50.389;37.886
6184.831;57.282;50.391;37.889
6185.84;57.298;50.39;37.887
6186.836;57.292;50.388;37.886
6187.842;57.317;50.391;37.889
6188.846;57.296;50.387;37.886
6189.853;57.283;50.387;37.884
6190.842;57.296;50.388;37.886
6191.832;57.287;50.388;37.886
6192.82;57.317;50.392;37.89
6193.817;57.287;50.391;37.89
6194.82;57.309;50.392;37.889
6195.818;57.304;50.391;37.889
6196.828;57.285;50.387;37.885
6197.832;57.282;50.388;37.886
6198.835;57.278;50.386;37.882
6199.846;57.285;50.388;37.887
6200.835;57.274;50.386;37.882
6201.827;57.279;50.385;37.881
6202.827;57.309;50.388;37.886
6203.83;57.275;50.383;37.879
6204.81;57.28;50.386;37.884
6205.795;57.28;50.385;37.881
6206.789;57.276;50.385;37.881
6207.785;57.279;50.386;37.884
6208.789;57.278;50.385;37.881
6209.797;57.303;50.386;37.883
6210.799;57.278;50.386;37.885
6211.794;57.296;50.389;37.886
6212.793;57.279;50.386;37.883
6213.774;57.28;50.386;37.884
6214.779;57.272;50.384;37.882
6215.77;57.28;50.384;37.882
6216.781;57.264;50.383;37.881
6217.768;57.272;50.384;37.882
6218.746;57.277;50.385;37.882
6219.737;57.269;50.384;37.88
6220.739;57.277;50.386;37.883
6221.758;57.27;50.385;37.883
6222.743;57.276;50.386;37.883
6223.735;57.28;50.38;37.877
6224.717;57.298;50.384;37.881
6225.703;57.277;50.384;37.883
6226.703;57.274;50.385;37.883
6227.706;57.272;50.385;37.882
6228.714;57.291;50.386;37.883
6229.701;57.269;50.381;37.877
6230.678;57.276;50.384;37.881
6231.684;57.297;50.386;37.883
6232.665;57.283;50.383;37.879
6233.658;57.289;50.384;37.88
6234.656;57.273;50.382;37.88
6235.656;57.281;50.381;37.877
6236.66;57.296;50.385;37.882
6237.673;57.284;50.381;37.876
6238.661;57.29;50.379;37.871
6239.653;57.292;50.383;37.88
6240.649;57.292;50.384;37.88
6241.65;57.287;50.38;37.876
6242.654;57.269;50.382;37.879
6243.661;57.278;50.381;37.877
6244.673;57.267;50.382;37.879
6245.689;57.267;50.382;37.879
6246.675;57.263;50.381;37.878
6247.671;57.263;50.379;37.876
6248.674;57.264;50.378;37.874
6249.672;57.265;50.379;37.877
6250.66;57.289;50.381;37.877
6251.648;57.257;50.378;37.873
6252.643;57.266;50.378;37.876
6253.616;57.263;50.379;37.876
6254.61;57.256;50.377;37.872
6255.585;57.245;50.376;37.873
6256.594;57.26;50.377;37.872
6257.58;57.254;50.375;37.871
6258.571;57.259;50.375;37.871
6259.57;57.26;50.379;37.876
6260.55;57.28;50.379;37.875
6261.568;57.256;50.377;37.874
6262.573;57.266;50.376;37.871
6263.577;57.257;50.375;37.87
6264.551;57.26;50.375;37.871
6265.567;57.259;50.375;37.872
6266.56;57.255;50.378;37.874
6267.566;57.263;50.375;37.87
6268.58;57.281;50.378;37.874
6269.572;57.264;50.373;37.869
6270.575;57.257;50.377;37.872
6271.577;57.259;50.374;37.87
6272.585;57.245;50.374;37.869
6273.596;57.253;50.374;37.869
6274.592;57.259;50.376;37.873
6275.59;57.258;50.376;37.873
6276.589;57.257;50.375;37.871
6277.594;57.257;50.373;37.868
6278.568;57.256;50.376;37.872
6279.581;57.277;50.376;37.872
6280.593;57.253;50.372;37.867
6281.583;57.277;50.375;37.871
6282.573;57.247;50.375;37.872
6283.573;57.257;50.375;37.871
6284.572;57.274;50.376;37.871
6285.565;57.249;50.374;37.869
6286.583;57.25;50.375;37.87
6287.59;57.249;50.377;37.873
6288.575;57.25;50.376;37.872
6289.578;57.238;50.372;37.868
6290.561;57.238;50.373;37.869
6291.557;57.247;50.373;37.867
6292.556;57.249;50.372;37.866
6293.554;57.261;50.374;37.868
6294.567;57.251;50.371;37.865
6295.571;57.252;50.373;37.869
6296.557;57.246;50.372;37.868
6297.545;57.25;50.372;37.868
6298.538;57.249;50.374;37.869
6299.542;57.249;50.373;37.869
6300.55;57.251;50.372;37.868
6301.568;57.235;50.37;37.864
6302.567;57.254;50.372;37.868
6303.572;57.246;50.369;37.863
6304.557;57.247;50.372;37.868
6305.557;57.238;50.372;37.868
6306.559;57.25;50.372;37.867
6307.538;57.238;50.37;37.864
6308.526;57.235;50.37;37.865
6309.546;57.227;50.371;37.866
6310.548;57.237;50.37;37.864
6311.555;57.235;50.369;37.863
6312.567;57.251;50.37;37.864
6313.582;57.238;50.37;37.864
6314.572;57.241;50.372;37.868
6315.567;57.24;50.37;37.866
6316.568;57.235;50.368;37.861
6317.571;57.237;50.366;37.861
6318.581;57.24;50.37;37.866
6319.591;57.245;50.368;37.861
6320.604;57.241;50.372;37.868
6321.621;57.236;50.367;37.861
6322.608;57.237;50.371;37.866
6323.601;57.22;50.366;37.861
6324.595;57.233;50.367;37.863
6325.591;57.234;50.366;37.861
6326.59;57.236;50.367;37.862
6327.595;57.23;50.366;37.859
6328.581;57.238;50.367;37.862
6329.577;57.239;50.365;37.859
6330.574;57.232;50.365;37.861
6331.57;57.241;50.367;37.862
6332.577;57.234;50.364;37.858
6333.575;57.232;50.367;37.861
6334.559;57.234;50.363;37.857
6335.541;57.231;50.362;37.855
6336.527;57.231;50.363;37.856
6337.524;57.232;50.365;37.858
6338.509;57.237;50.366;37.861
6339.51;57.236;50.367;37.862
6340.499;57.222;50.366;37.86
6341.492;57.232;50.367;37.862
6342.493;57.232;50.367;37.862
6343.503;57.23;50.368;37.863
6344.499;57.223;50.365;37.858
6345.503;57.241;50.366;37.86
6346.513;57.249;50.36;37.849
6347.502;57.226;50.363;37.857
6348.502;57.225;50.364;37.856
6349.504;57.224;50.364;37.859
6350.51;57.228;50.364;37.857
6351.494;57.228;50.366;37.86
6352.491;57.23;50.365;37.859
6353.486;57.217;50.365;37.859
6354.49;57.234;50.363;37.855
6355.508;57.226;50.365;37.859
6356.524;57.228;50.365;37.859
6357.515;57.224;50.365;37.859
6358.51;57.221;50.361;37.853
6359.512;57.221;50.365;37.86
6360.514;57.211;50.362;37.856
6361.523;57.219;50.362;37.855
6362.537;57.223;50.362;37.856
6363.526;57.221;50.365;37.859
6364.515;57.222;50.362;37.855
6365.507;57.23;50.361;37.854
6366.502;57.229;50.363;37.857
6367.503;57.231;50.362;37.854
6368.497;57.217;50.362;37.855
6369.486;57.22;50.364;37.858
6370.462;57.209;50.361;37.855
6371.453;57.221;50.362;37.856
6372.439;57.215;50.359;37.851
6373.437;57.219;50.362;37.856
6374.423;57.214;50.363;37.857
6375.418;57.203;50.359;37.853
6376.401;57.21;50.358;37.85
6377.41;57.221;50.36;37.855
6378.417;57.229;50.359;37.852
6379.401;57.214;50.358;37.851
6380.392;57.198;50.359;37.852
6381.399;57.217;50.358;37.851
6382.396;57.208;50.358;37.851
6383.382;57.193;50.358;37.852
6384.379;57.212;50.355;37.847
6385.384;57.204;50.358;37.851
6386.367;57.221;50.359;37.852
6387.355;57.209;50.358;37.851
6388.354;57.222;50.358;37.851
6389.356;57.222;50.357;37.849
6390.361;57.202;50.356;37.85
6391.37;57.215;50.357;37.849
6392.384;57.205;50.357;37.849
6393.378;57.216;50.357;37.85
6394.384;57.211;50.357;37.851
6395.395;57.219;50.355;37.848
6396.408;57.22;50.356;37.849
6397.4;57.208;50.353;37.845
6398.391;57.212;50.355;37.847
6399.39;57.207;50.356;37.85
6400.375;57.198;50.353;37.845
6401.362;57.21;50.354;37.845
6402.356;57.196;50.352;37.844
6403.337;57.208;50.355;37.849
6404.325;57.202;50.353;37.846
6405.309;57.206;50.354;37.848
6406.314;57.207;50.355;37.848
6407.312;57.201;50.356;37.848
6408.299;57.214;50.354;37.846
6409.302;57.201;50.352;37.844
6410.296;57.203;50.353;37.845
6411.271;57.205;50.353;37.846
6412.278;57.19;50.352;37.844
6413.275;57.206;50.352;37.846
6414.28;57.199;50.353;37.846
6415.259;57.196;50.351;37.843
6416.247;57.184;50.352;37.846
6417.222;57.193;50.351;37.844
6418.23;57.198;50.351;37.843
6419.218;57.207;50.352;37.845
6420.206;57.199;50.353;37.846
6421.22;57.201;50.352;37.845
6422.204;57.207;50.352;37.844
6423.194;57.199;50.355;37.847
6424.22;57.194;50.351;37.842
6425.219;57.196;50.353;37.846
6426.22;57.193;50.349;37.843
6427.196;57.195;50.349;37.841
6428.205;57.201;50.35;37.843
6429.189;57.175;50.35;37.842
6430.177;57.193;50.349;37.841
6431.174;57.189;50.35;37.843
6432.157;57.184;50.349;37.841
6433.148;57.19;50.35;37.843
6434.162;57.198;50.349;37.843
6435.163;57.207;50.348;37.84
6436.166;57.187;50.35;37.843
6437.172;57.198;50.349;37.842
6438.156;57.198;50.351;37.843
6439.14;57.193;50.348;37.84
6440.14;57.198;50.35;37.843
6441.148;57.19;50.349;37.84
6442.151;57.199;50.347;37.839
6443.153;57.182;50.35;37.841
6444.147;57.192;50.351;37.843
6445.153;57.179;50.349;37.841
6446.167;57.195;50.35;37.841
6447.166;57.187;50.347;37.838
6448.17;57.189;50.346;37.837
6449.152;57.202;50.348;37.839
6450.141;57.189;50.349;37.842
6451.118;57.178;50.347;37.839
6452.13;57.194;50.347;37.837
6453.123;57.182;50.345;37.836
6454.119;57.19;50.35;37.842
6455.12;57.184;50.347;37.839
6456.13;57.178;50.346;37.838
6457.142;57.191;50.348;37.839
6458.13;57.173;50.347;37.838
6459.126;57.183;50.347;37.839
6460.126;57.188;50.345;37.836
6461.128;57.186;50.348;37.84
6462.138;57.184;50.344;37.835
6463.127;57.203;50.346;37.837
6464.114;57.194;50.347;37.839
6465.137;57.179;50.346;37.838
6466.135;57.184;50.348;37.839
6467.131;57.189;50.348;37.84
6468.133;57.197;50.347;37.838
6469.125;57.177;50.346;37.837
6470.114;57.198;50.346;37.837
6471.109;57.195;50.347;37.838
6472.09;57.177;50.345;37.837
6473.081;57.183;50.345;37.837
6474.082;57.179;50.348;37.84
6475.078;57.177;50.345;37.835
6476.057;57.181;50.345;37.834
6477.064;57.18;50.345;37.836
6478.049;57.198;50.347;37.837
6479.043;57.184;50.346;37.838
6480.05;57.185;50.345;37.837
6481.049;57.167;50.344;37.834
6482.053;57.177;50.345;37.837
6483.049;57.173;50.343;37.833
6484.035;57.181;50.345;37.835
6485.034;57.181;50.343;37.834
6486.037;57.173;50.342;37.833
6487.044;57.172;50.341;37.831
6488.027;57.159;50.344;37.835
6489.026;57.168;50.341;37.83
6490.024;57.182;50.343;37.833
6491.03;57.184;50.341;37.831
6492.015;57.173;50.337;37.827
6493.012;57.181;50.341;37.832
6494.026;57.167;50.337;37.827
6495.015;57.169;50.338;37.827
6496.012;57.178;50.341;37.832
6497.013;57.195;50.339;37.828
6498.021;57.174;50.34;37.831
6499.031;57.167;50.338;37.829
6500.013;57.184;50.341;37.832
6501.001;57.169;50.34;37.83
6501.993;57.173;50.339;37.829
6502.984;57.181;50.34;37.829
6503.979;57.182;50.342;37.831
6504.976;57.176;50.34;37.83
6505.974;57.166;50.34;37.831
6506.975;57.18;50.34;37.831
6507.969;57.159;50.337;37.827
6508.956;57.172;50.34;37.831
6509.954;57.173;50.341;37.832
6510.951;57.173;50.339;37.828
6511.946;57.182;50.338;37.829
6512.927;57.152;50.338;37.829
6513.929;57.178;50.339;37.829
6514.92;57.169;50.336;37.826
6515.912;57.179;50.34;37.83
6516.908;57.162;50.338;37.828
6517.91;57.162;50.336;37.826
6518.92;57.168;50.338;37.828
6519.907;57.175;50.338;37.828
6520.903;57.185;50.337;37.826
6521.884;57.18;50.339;37.829
6522.869;57.179;50.337;37.827
6523.863;57.163;50.337;37.828
6524.862;57.165;50.336;37.826
6525.852;57.161;50.336;37.825
6526.841;57.175;50.336;37.826
6527.837;57.168;50.338;37.827
6528.838;57.159;50.335;37.825
6529.846;57.176;50.337;37.826
6530.837;57.176;50.338;37.828
6531.839;57.172;50.336;37.825
6532.829;57.158;50.336;37.826
6533.821;57.154;50.337;37.827
6534.816;57.159;50.334;37.824
6535.816;57.152;50.337;37.827
6536.819;57.167;50.335;37.825
6537.825;57.153;50.335;37.824
6538.831;57.175;50.334;37.822
6539.841;57.171;50.335;37.825
6540.855;57.16;50.332;37.82
6541.842;57.163;50.334;37.823
6542.83;57.17;50.336;37.825
6543.841;57.168;50.333;37.822
6544.844;57.152;50.333;37.821
6545.836;57.168;50.333;37.822
6546.838;57.146;50.329;37.819
6547.851;57.159;50.332;37.821
6548.838;57.163;50.331;37.819
6549.842;57.169;50.331;37.82
6550.841;57.148;50.328;37.816
6551.837;57.146;50.33;37.82
6552.84;57.146;50.33;37.821
6553.826;57.144;50.329;37.819
6554.82;57.161;50.332;37.821
6555.81;57.151;50.332;37.822
6556.807;57.161;50.331;37.819
6557.815;57.164;50.332;37.821
6558.829;57.14;50.329;37.818
6559.826;57.144;50.331;37.821
6560.826;57.146;50.329;37.818
6561.835;57.156;50.33;37.82
6562.83;57.158;50.327;37.815
6563.838;57.144;50.329;37.816
6564.831;57.154;50.329;37.817
6565.853;57.14;50.327;37.816
6566.851;57.16;50.326;37.815
6567.856;57.154;50.33;37.82
6568.865;57.14;50.326;37.814
6569.855;57.136;50.325;37.814
6570.848;57.154;50.328;37.816
6571.856;57.142;50.326;37.814
6572.834;57.137;50.326;37.815
6573.82;57.15;50.328;37.815
6574.812;57.12;50.329;37.819
6575.811;57.146;50.327;37.816
6576.814;57.139;50.326;37.814
6577.821;57.147;50.328;37.815
6578.834;57.138;50.326;37.814
6579.852;57.15;50.329;37.818
6580.841;57.155;50.329;37.817
6581.828;57.148;50.328;37.814
6582.817;57.147;50.325;37.812
6583.809;57.136;50.323;37.811
6584.786;57.143;50.326;37.815
6585.782;57.133;50.322;37.811
6586.771;57.141;50.322;37.809
6587.768;57.135;50.325;37.812
6588.765;57.131;50.326;37.815
6589.752;57.139;50.325;37.814
6590.756;57.127;50.322;37.81
6591.751;57.141;50.324;37.812
6592.746;57.141;50.323;37.813
6593.739;57.143;50.325;37.814
6594.746;57.136;50.322;37.81
6595.755;57.143;50.323;37.811
6596.744;57.139;50.322;37.809
6597.726;57.133;50.322;37.812
6598.721;57.132;50.32;37.808
6599.748;57.141;50.321;37.808
6600.737;57.145;50.321;37.812
6601.707;57.129;50.324;37.813
6602.713;57.131;50.319;37.805
6603.72;57.134;50.323;37.811
6604.7;57.14;50.322;37.809
6605.715;57.141;50.321;37.809
6606.707;57.116;50.32;37.807
6607.734;57.134;50.322;37.811
6608.737;57.13;50.317;37.804
6609.738;57.137;50.322;37.81
6610.749;57.137;50.321;37.808
6611.743;57.127;50.319;37.807
6612.737;57.129;50.32;37.81
6613.752;57.133;50.318;37.805
6614.733;57.125;50.319;37.809
6615.728;57.126;50.317;37.804
6616.722;57.115;50.316;37.803
6617.735;57.116;50.317;37.804
6618.745;57.129;50.317;37.803
6619.744;57.124;50.321;37.809
6620.755;57.121;50.316;37.803
6621.771;57.135;50.318;37.805
6622.779;57.131;50.319;37.806
6623.769;57.122;50.319;37.807
6624.762;57.127;50.318;37.805
6625.764;57.128;50.317;37.806
6626.745;57.131;50.317;37.804
6627.735;57.138;50.317;37.805
6628.731;57.125;50.317;37.806
6629.734;57.127;50.319;37.807
6630.714;57.124;50.315;37.803
6631.702;57.123;50.315;37.803
6632.697;57.123;50.313;37.8
6633.696;57.12;50.317;37.805
6634.702;57.113;50.313;37.799
6635.686;57.121;50.317;37.803
6636.677;57.114;50.316;37.804
6637.671;57.125;50.311;37.799
6638.669;57.122;50.313;37.8
6639.673;57.117;50.312;37.8
6640.65;57.116;50.312;37.799
6641.663;57.127;50.313;37.8
6642.654;57.117;50.314;37.801
6643.648;57.123;50.313;37.802
6644.646;57.12;50.314;37.803
6645.648;57.118;50.312;37.8
6646.63;57.124;50.313;37.8
6647.623;57.091;50.313;37.802
6648.622;57.132;50.312;37.799
6649.619;57.11;50.308;37.794
6650.624;57.119;50.314;37.802
6651.616;57.119;50.312;37.799
6652.609;57.125;50.313;37.8
6653.61;57.129;50.311;37.798
6654.601;57.114;50.31;37.797
6655.597;57.122;50.312;37.799
6656.588;57.104;50.309;37.797
