IDs:;240911_03_240712D;15_b01_DNAJB6_00_087_uM;
Concentration [uM]:;0.087;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
32280.11;67.219;47.028;35.486
32281.11;67.129;47.026;35.485
32282.13;67.132;47.027;35.486
32283.12;67.13;47.026;35.485
32284.11;67.146;47.025;35.483
32285.13;67.122;47.024;35.483
32286.14;67.14;47.023;35.482
32287.14;67.146;47.026;35.485
32288.14;67.113;47.022;35.479
32289.14;67.139;47.02;35.479
32290.12;67.203;47.028;35.487
32291.11;67.187;47.031;35.489
32292.08;67.132;47.024;35.483
32293.1;67.144;47.023;35.482
32294.09;67.137;47.023;35.482
32295.08;67.189;47.027;35.484
32296.08;67.137;47.024;35.483
32297.08;67.13;47.023;35.482
32298.09;67.111;47.025;35.483
32299.1;67.13;47.024;35.483
32300.12;67.14;47.023;35.483
32301.11;67.211;47.028;35.486
32302.12;67.102;47.023;35.482
32303.13;67.194;47.028;35.485
32304.14;67.119;47.026;35.484
32305.16;67.133;47.022;35.481
32306.18;67.14;47.025;35.484
32307.17;67.116;47.024;35.482
32308.16;67.112;47.023;35.481
32309.16;67.138;47.025;35.484
32310.15;67.198;47.026;35.484
32311.15;67.148;47.02;35.479
32312.15;67.146;47.022;35.482
32313.13;67.128;47.022;35.48
32314.13;67.119;47.02;35.478
32315.14;67.144;47.02;35.48
32316.15;67.12;47.021;35.48
32317.14;67.127;47.021;35.481
32318.13;67.208;47.025;35.483
32319.11;67.125;47.019;35.478
32320.1;67.109;47.02;35.478
32321.09;67.162;47.017;35.477
32322.09;67.134;47.019;35.477
32323.1;67.145;47.019;35.478
32324.09;67.137;47.017;35.477
32325.09;67.213;47.019;35.478
32326.11;67.128;47.019;35.478
32327.1;67.138;47.017;35.475
32328.08;67.112;47.016;35.475
32329.09;67.135;47.018;35.477
32330.1;67.106;47.021;35.479
32331.09;67.125;47.016;35.476
32332.09;67.179;47.02;35.478
32333.1;67.13;47.019;35.477
32334.1;67.2;47.023;35.481
32335.09;67.139;47.018;35.476
32336.07;67.131;47.015;35.474
32337.08;67.13;47.018;35.476
32338.09;67.131;47.016;35.474
32339.07;67.137;47.015;35.475
32340.06;67.123;47.017;35.476
32341.06;67.103;47.019;35.477
32342.05;67.134;47.018;35.477
32343.04;67.202;47.022;35.481
32344.03;67.143;47.017;35.476
32345.03;67.116;47.015;35.474
32346.03;67.206;47.02;35.479
32347.03;67.123;47.015;35.474
32348;67.11;47.014;35.472
32349;67.199;47.021;35.479
32349.98;67.12;47.019;35.477
32350.98;67.107;47.014;35.472
32351.99;67.118;47.016;35.474
32352.98;67.127;47.017;35.476
32353.96;67.129;47.016;35.475
32354.95;67.126;47.018;35.476
32355.96;67.111;47.019;35.478
32356.95;67.109;47.017;35.475
32357.95;67.135;47.017;35.475
32358.92;67.197;47.022;35.48
32359.94;67.131;47.015;35.474
32360.96;67.133;47.019;35.478
32361.96;67.14;47.014;35.474
32362.96;67.133;47.018;35.477
32363.95;67.112;47.019;35.477
32364.95;67.13;47.018;35.476
32365.94;67.101;47.02;35.478
32366.95;67.14;47.017;35.476
32367.95;67.128;47.017;35.475
32368.97;67.112;47.017;35.475
32369.96;67.124;47.014;35.474
32370.96;67.139;47.016;35.475
32371.96;67.127;47.015;35.474
32372.97;67.104;47.018;35.476
32373.98;67.121;47.018;35.476
32374.97;67.105;47.017;35.475
32375.96;67.119;47.018;35.476
32376.96;67.136;47.016;35.474
32377.95;67.104;47.019;35.476
32378.95;67.118;47.019;35.477
32379.93;67.123;47.017;35.475
32380.93;67.118;47.017;35.475
32381.93;67.12;47.016;35.475
32382.91;67.111;47.017;35.475
32383.91;67.138;47.014;35.473
32384.91;67.121;47.015;35.474
32385.91;67.149;47.012;35.472
32386.93;67.113;47.014;35.472
32387.93;67.118;47.013;35.472
32388.91;67.105;47.014;35.473
32389.9;67.141;47.016;35.474
32390.91;67.118;47.014;35.472
32391.91;67.133;47.016;35.475
32392.9;67.127;47.014;35.473
32393.89;67.182;47.017;35.475
32394.88;67.126;47.013;35.471
32395.88;67.133;47.014;35.473
32396.89;67.114;47.013;35.471
32397.87;67.111;47.015;35.473
32398.86;67.119;47.016;35.474
32399.86;67.116;47.014;35.472
32400.86;67.122;47.014;35.474
32401.87;67.087;47.012;35.47
32402.85;67.12;47.013;35.471
32403.84;67.119;47.013;35.471
32404.84;67.183;47.016;35.474
32405.83;67.116;47.012;35.47
32406.84;67.114;47.012;35.47
32407.85;67.127;47.009;35.467
32408.87;67.117;47.011;35.47
32409.86;67.128;47.013;35.471
32410.87;67.101;47.011;35.469
32411.87;67.117;47.011;35.469
32412.87;67.117;47.009;35.468
32413.86;67.12;47.011;35.47
32414.85;67.109;47.011;35.469
32415.85;67.099;47.013;35.471
32416.85;67.135;47.013;35.472
32417.86;67.101;47.012;35.47
32418.88;67.095;47.012;35.47
32419.88;67.119;47.012;35.47
32420.9;67.114;47.014;35.472
32421.9;67.097;47.014;35.472
32422.89;67.116;47.013;35.472
32423.88;67.11;47.013;35.471
32424.86;67.119;47.012;35.471
32425.87;67.124;47.015;35.474
32426.86;67.132;47.014;35.473
32427.85;67.118;47.011;35.469
32428.85;67.101;47.013;35.471
32429.86;67.114;47.013;35.471
32430.84;67.118;47.01;35.469
32431.83;67.128;47.012;35.471
32432.82;67.095;47.011;35.47
32433.81;67.114;47.012;35.471
32434.79;67.114;47.012;35.47
32435.78;67.106;47.013;35.471
32436.81;67.104;47.011;35.469
32437.8;67.11;47.011;35.47
32438.8;67.092;47.01;35.467
32439.81;67.119;47.01;35.468
32440.83;67.118;47.008;35.466
32441.85;67.108;47.011;35.469
32442.87;67.088;47.01;35.468
32443.86;67.113;47.012;35.47
32444.85;67.111;47.007;35.466
32445.85;67.11;47.009;35.467
32446.84;67.1;47.011;35.47
32447.84;67.108;47.01;35.469
32448.82;67.103;47.012;35.469
32449.82;67.123;47.01;35.468
32450.83;67.08;47.008;35.465
32451.82;67.119;47.008;35.466
32452.82;67.102;47.01;35.468
32453.81;67.111;47.007;35.465
32454.82;67.096;47.008;35.466
32455.81;67.115;47.008;35.467
32456.81;67.082;47.01;35.468
32457.8;67.116;47.007;35.466
32458.82;67.097;47.008;35.467
32459.81;67.091;47.007;35.465
32460.8;67.109;47.006;35.464
32461.79;67.11;47.006;35.464
32462.78;67.103;47.006;35.465
32463.78;67.107;47.007;35.465
32464.79;67.145;47.009;35.466
32465.78;67.086;47.008;35.466
32466.77;67.099;47.008;35.466
32467.77;67.105;47.006;35.465
32468.77;67.161;47.012;35.469
32469.76;67.112;47.006;35.465
32470.75;67.099;47.004;35.462
32471.74;67.116;47.007;35.466
32472.74;67.19;47.011;35.469
32473.75;67.111;47.006;35.464
32474.75;67.109;47.008;35.467
32475.76;67.101;47.006;35.465
32476.78;67.1;47.008;35.467
32477.76;67.089;47.007;35.465
32478.75;67.167;47.012;35.468
32479.74;67.123;47.008;35.467
32480.72;67.105;47.007;35.466
32481.71;67.097;47.008;35.466
32482.71;67.097;47.007;35.466
32483.7;67.092;47.007;35.465
32484.69;67.171;47.012;35.469
32485.69;67.112;47.007;35.465
32486.67;67.102;47.007;35.465
32487.65;67.096;47.008;35.466
32488.65;67.095;47.008;35.466
32489.65;67.087;47.007;35.465
32490.64;67.12;47.008;35.467
32491.64;67.109;47.008;35.466
32492.64;67.102;47.009;35.467
32493.65;67.09;47.009;35.467
32494.64;67.094;47.006;35.463
32495.63;67.126;47.008;35.466
32496.61;67.106;47.01;35.469
32497.61;67.107;47.009;35.468
32498.61;67.087;47.01;35.467
32499.62;67.103;47.01;35.468
32500.64;67.107;47.009;35.468
32501.66;67.107;47.009;35.468
32502.66;67.104;47.008;35.466
32503.67;67.12;47.007;35.466
32504.68;67.103;47.01;35.468
32505.67;67.103;47.01;35.468
32506.66;67.096;47.009;35.467
32507.66;67.09;47.008;35.467
32508.66;67.089;47.005;35.464
32509.65;67.093;47.006;35.464
32510.64;67.073;47.007;35.465
32511.62;67.093;47.008;35.465
32512.63;67.09;47.005;35.463
32513.63;67.173;47.009;35.467
32514.61;67.114;47.008;35.467
32515.6;67.084;47.005;35.463
32516.59;67.102;47.004;35.462
32517.6;67.096;47.004;35.462
32518.59;67.09;47.003;35.461
32519.59;67.094;47.006;35.464
32520.61;67.097;47.005;35.462
32521.58;67.089;47.002;35.461
32522.59;67.104;47.005;35.464
32523.59;67.152;47.009;35.465
32524.59;67.107;47.004;35.463
32525.57;67.08;47.005;35.463
32526.55;67.102;47.005;35.464
32527.55;67.097;47.004;35.462
32528.56;67.087;47.005;35.463
32529.55;67.075;47.003;35.461
32530.56;67.136;47.008;35.464
32531.58;67.09;47.003;35.462
32532.58;67.087;47.004;35.463
32533.59;67.098;47.004;35.462
32534.59;67.076;47.005;35.463
32535.58;67.067;47.003;35.461
32536.57;67.098;47.001;35.459
32537.57;67.091;47;35.458
32538.56;67.09;47.001;35.459
32539.57;67.083;47;35.458
32540.58;67.081;47.004;35.462
32541.59;67.087;47.003;35.461
32542.57;67.089;47.003;35.461
32543.56;67.142;47.006;35.463
32544.56;67.106;47.002;35.46
32545.57;67.081;47.004;35.462
32546.57;67.08;47.004;35.462
32547.58;67.083;47.004;35.462
32548.57;67.102;47.005;35.463
32549.55;67.072;47.002;35.46
32550.55;67.1;47.003;35.461
32551.55;67.087;47.003;35.461
32552.56;67.072;47.004;35.461
32553.55;67.103;47.004;35.462
32554.57;67.097;47.003;35.46
32555.57;67.086;47.004;35.462
32556.59;67.104;47.001;35.459
32557.59;67.102;47.004;35.463
32558.57;67.101;47.001;35.459
32559.58;67.079;47.002;35.459
32560.59;67.081;47.001;35.459
32561.59;67.071;47.001;35.459
32562.59;67.086;47.002;35.46
32563.58;67.063;47.001;35.458
32564.59;67.088;47;35.457
32565.57;67.086;47;35.459
32566.56;67.097;47.001;35.459
32567.55;67.096;46.999;35.457
32568.56;67.07;47.002;35.46
32569.53;67.083;47.001;35.459
32570.55;67.09;46.999;35.457
32571.56;67.075;46.998;35.455
32572.56;67.137;47.002;35.458
32573.55;67.07;47.001;35.458
32574.54;67.07;47;35.458
32575.54;67.079;46.999;35.457
32576.53;67.104;46.997;35.456
32577.51;67.064;46.999;35.457
32578.5;67.09;46.997;35.455
32579.51;67.072;46.998;35.456
32580.51;67.064;46.998;35.455
32581.53;67.09;46.996;35.455
32582.52;67.086;46.998;35.456
32583.51;67.058;46.997;35.454
32584.5;67.091;46.997;35.456
32585.48;67.096;46.998;35.456
32586.48;67.085;46.996;35.454
32587.48;67.088;46.998;35.456
32588.47;67.079;46.999;35.457
32589.47;67.087;46.997;35.455
32590.44;67.094;46.998;35.456
32591.45;67.081;46.997;35.455
32592.44;67.055;46.996;35.453
32593.43;67.055;46.997;35.454
32594.43;67.102;46.997;35.456
32595.41;67.089;47;35.458
32596.4;67.091;46.998;35.456
32597.39;67.095;46.996;35.454
32598.38;67.089;46.997;35.455
32599.39;67.091;46.996;35.454
32600.37;67.049;46.998;35.455
32601.39;67.082;47;35.458
32602.37;67.082;46.999;35.457
32603.37;67.085;46.998;35.456
32604.37;67.088;46.998;35.456
32605.37;67.093;46.997;35.455
32606.38;67.095;46.997;35.455
32607.4;67.066;46.994;35.451
32608.38;67.07;46.997;35.455
32609.37;67.07;46.998;35.456
32610.36;67.101;46.997;35.455
32611.38;67.09;46.995;35.453
32612.38;67.067;46.998;35.456
32613.38;67.084;46.997;35.454
32614.37;67.076;46.996;35.454
32615.37;67.088;46.996;35.454
32616.36;67.083;46.992;35.45
32617.35;67.076;46.994;35.452
32618.36;67.066;46.995;35.453
32619.38;67.077;46.994;35.452
32620.37;67.093;46.994;35.452
32621.38;67.088;46.995;35.453
32622.36;67.097;46.996;35.455
32623.36;67.078;46.996;35.453
32624.34;67.051;46.995;35.452
32625.33;67.072;46.995;35.452
32626.33;67.084;46.997;35.455
32627.34;67.076;46.994;35.452
32628.33;67.088;46.996;35.454
32629.32;67.089;46.994;35.452
32630.33;67.089;46.994;35.451
32631.34;67.069;46.995;35.452
32632.34;67.078;46.995;35.452
32633.35;67.086;46.996;35.455
32634.37;67.081;46.997;35.455
32635.37;67.072;46.996;35.454
32636.37;67.076;46.994;35.451
32637.35;67.071;46.997;35.454
32638.33;67.051;46.996;35.454
32639.32;67.062;46.994;35.452
32640.32;67.072;46.996;35.453
32641.32;67.061;46.996;35.453
32642.32;67.079;46.994;35.452
32643.32;67.058;46.995;35.453
32644.32;67.054;46.995;35.453
32645.31;67.088;46.997;35.455
32646.32;67.078;46.994;35.452
32647.32;67.055;46.997;35.453
32648.32;67.053;46.997;35.455
32649.3;67.065;46.996;35.453
32650.3;67.087;46.995;35.453
32651.31;67.06;46.993;35.451
32652.3;67.062;46.996;35.454
32653.3;67.065;46.992;35.449
32654.29;67.066;46.993;35.45
32655.29;67.064;46.996;35.454
32656.28;67.072;46.995;35.452
32657.27;67.067;46.997;35.454
32658.27;67.047;46.996;35.453
32659.25;67.062;46.992;35.45
32660.25;67.06;46.993;35.45
32661.25;67.052;46.996;35.453
32662.23;67.071;46.996;35.453
32663.22;67.089;46.994;35.451
32664.22;67.077;46.994;35.452
32665.23;67.068;46.992;35.449
32666.21;67.056;46.992;35.449
32667.2;67.086;46.991;35.45
32668.2;67.075;46.992;35.451
32669.2;67.059;46.992;35.449
32670.2;67.05;46.994;35.451
32671.21;67.048;46.993;35.45
32672.19;67.098;46.995;35.453
32673.18;67.099;46.996;35.453
32674.19;67.082;46.995;35.453
32675.19;67.082;46.997;35.455
32676.2;67.068;46.996;35.454
32677.21;67.083;46.995;35.453
32678.22;67.047;46.993;35.45
32679.23;67.097;46.996;35.454
32680.25;67.083;46.995;35.452
32681.24;67.06;46.993;35.45
32682.23;67.034;46.992;35.449
32683.23;67.066;46.992;35.449
32684.23;67.067;46.994;35.452
32685.24;67.047;46.994;35.451
32686.24;67.08;46.994;35.452
32687.23;67.067;46.993;35.45
32688.23;67.051;46.993;35.45
32689.24;67.066;46.993;35.451
32690.25;67.124;46.997;35.453
32691.24;67.068;46.992;35.45
32692.25;67.065;46.991;35.449
32693.24;67.066;46.993;35.45
32694.25;67.082;46.995;35.452
32695.25;67.078;46.993;35.451
32696.24;67.058;46.993;35.45
32697.24;67.069;46.993;35.451
32698.22;67.05;46.991;35.448
32699.22;67.129;46.996;35.452
32700.23;67.072;46.99;35.448
32701.22;67.078;46.99;35.448
32702.22;67.061;46.993;35.45
32703.23;67.062;46.994;35.451
32704.22;67.045;46.996;35.453
32705.22;67.045;46.992;35.449
32706.24;67.073;46.993;35.451
32707.23;67.062;46.991;35.448
32708.23;67.056;46.991;35.448
32709.22;67.052;46.991;35.449
32710.23;67.082;46.993;35.451
32711.21;67.057;46.991;35.448
32712.2;67.058;46.991;35.448
32713.19;67.054;46.991;35.449
32714.18;67.06;46.991;35.448
32715.18;67.064;46.99;35.448
32716.18;67.055;46.993;35.45
32717.17;67.079;46.991;35.449
32718.16;67.045;46.99;35.448
32719.15;67.079;46.993;35.45
32720.15;67.077;46.989;35.447
32721.15;67.055;46.991;35.448
32722.15;67.064;46.993;35.45
32723.14;67.069;46.991;35.448
32724.11;67.056;46.991;35.448
32725.1;67.074;46.989;35.447
32726.08;67.056;46.989;35.446
32727.07;67.056;46.989;35.446
32728.06;67.06;46.991;35.448
32729.06;67.066;46.991;35.449
32730.06;67.056;46.99;35.448
32731.05;67.054;46.989;35.446
32732.03;67.076;46.99;35.447
32733.02;67.073;46.989;35.446
32734.02;67.058;46.987;35.444
32735.04;67.048;46.988;35.445
32736.04;67.041;46.988;35.445
32737.03;67.044;46.986;35.443
32738.01;67.026;46.987;35.443
32739.01;67.05;46.989;35.446
32740;67.059;46.985;35.442
32740.99;67.027;46.985;35.441
32741.99;67.068;46.988;35.445
32742.99;67.065;46.986;35.443
32743.98;67.045;46.985;35.442
32744.99;67.054;46.988;35.445
32745.99;67.048;46.983;35.441
32746.99;67.059;46.986;35.443
32748;67.045;46.982;35.439
32749.02;67.029;46.986;35.443
32750.01;67.051;46.983;35.44
32751.01;67.052;46.983;35.44
32752.01;67.06;46.982;35.44
32753.01;67.047;46.981;35.438
32754.03;67.038;46.984;35.441
32755.02;67.043;46.983;35.44
32756.01;67.05;46.982;35.439
32757.01;67.042;46.981;35.439
32758.02;67.065;46.982;35.439
32759.02;67.021;46.985;35.441
32760.02;67.061;46.98;35.438
32761.02;67.052;46.981;35.44
32762.02;67.06;46.981;35.438
32763.01;67.051;46.983;35.441
32764.02;67.038;46.984;35.44
32765.02;67.057;46.983;35.44
32766.02;67.048;46.983;35.44
32767.02;67.05;46.981;35.438
32768.01;67.034;46.982;35.439
32769.01;67.04;46.984;35.441
32769.99;67.048;46.981;35.438
32770.99;67.049;46.98;35.438
32772;67.063;46.981;35.439
32772.98;67.056;46.98;35.438
32773.97;67.052;46.98;35.437
32774.98;67.04;46.983;35.44
32775.96;67.032;46.983;35.44
32776.96;67.038;46.979;35.436
32777.96;67.049;46.981;35.439
32778.96;67.046;46.981;35.438
32779.97;67.048;46.983;35.44
32780.96;67.047;46.98;35.438
32781.96;67.038;46.978;35.435
32782.96;67.038;46.982;35.439
32783.97;67.03;46.98;35.437
32784.98;67.051;46.984;35.441
32785.97;67.051;46.981;35.438
32786.97;67.032;46.982;35.438
32787.97;67.039;46.982;35.44
32788.94;67.027;46.983;35.439
32789.95;67.041;46.983;35.44
32790.97;67.041;46.983;35.441
32791.95;67.033;46.982;35.439
32792.98;67.054;46.981;35.439
32793.98;67.039;46.983;35.44
32794.97;67.04;46.984;35.441
32795.96;67.043;46.984;35.441
32796.95;67.059;46.982;35.439
32797.94;67.027;46.982;35.439
32798.96;67.034;46.981;35.438
32799.96;67.051;46.983;35.441
32800.96;67.038;46.982;35.439
32801.95;67.035;46.982;35.438
32802.95;67.062;46.984;35.44
32803.96;67.038;46.981;35.438
32804.98;67.036;46.983;35.44
32805.98;67.036;46.981;35.438
32806.96;67.026;46.981;35.438
32807.94;67.021;46.982;35.439
32808.93;67.049;46.982;35.439
32809.92;67.039;46.98;35.437
32810.92;67.05;46.981;35.438
32811.93;67.031;46.983;35.44
32812.92;67.041;46.981;35.438
32813.91;67.03;46.983;35.44
32814.92;67.037;46.983;35.44
32815.93;67.029;46.983;35.439
32816.91;67.048;46.982;35.44
32817.9;67.035;46.982;35.439
32818.89;67.042;46.979;35.436
32819.89;67.041;46.981;35.438
32820.89;67.054;46.98;35.437
32821.89;67.054;46.979;35.436
32822.9;67.033;46.981;35.439
32823.91;67.031;46.982;35.439
32824.91;67.052;46.982;35.439
32825.92;67.032;46.982;35.438
32826.91;67.031;46.983;35.439
32827.9;67.047;46.981;35.438
32828.9;67.03;46.98;35.437
32829.89;67.021;46.981;35.438
32830.88;67.039;46.982;35.44
32831.88;67.018;46.98;35.436
32832.89;67.036;46.981;35.438
32833.9;67.034;46.978;35.435
32834.91;67.037;46.98;35.436
32835.9;67.023;46.978;35.435
32836.88;67.028;46.978;35.435
32837.89;67.049;46.98;35.437
32838.91;67.057;46.975;35.433
32839.91;67.053;46.978;35.435
32840.9;67.034;46.977;35.433
32841.91;67.025;46.98;35.437
32842.9;67.05;46.98;35.437
32843.89;67.048;46.976;35.433
32844.89;67.022;46.978;35.435
32845.89;67.034;46.977;35.434
32846.91;67.061;46.977;35.435
32847.9;67.049;46.977;35.434
32848.9;67.014;46.977;35.434
32849.9;67.025;46.979;35.436
32850.9;67.039;46.978;35.435
32851.89;67.054;46.974;35.432
32852.88;67.016;46.976;35.433
32853.87;67.031;46.976;35.433
32854.87;67.022;46.977;35.434
32855.87;67.035;46.977;35.434
32856.88;67.05;46.972;35.43
32857.89;67.042;46.975;35.433
32858.87;67.049;46.976;35.433
32859.86;67.026;46.975;35.432
32860.86;67.016;46.975;35.432
32861.85;67.026;46.975;35.432
32862.84;67.031;46.976;35.433
32863.85;67.028;46.974;35.431
32864.85;67.017;46.978;35.434
32865.85;67.027;46.976;35.433
32866.84;67.052;46.977;35.434
32867.83;67.04;46.974;35.432
32868.82;67.017;46.975;35.431
32869.81;67.054;46.974;35.432
32870.8;67.017;46.975;35.432
32871.81;67.041;46.974;35.432
32872.79;67.045;46.974;35.431
32873.79;67.015;46.977;35.433
32874.79;67.009;46.975;35.432
32875.79;67.022;46.975;35.432
32876.78;67.046;46.975;35.432
32877.76;67.036;46.972;35.429
32878.76;67.015;46.971;35.428
32879.77;67.03;46.973;35.43
32880.77;67.031;46.972;35.429
32881.77;67.039;46.972;35.429
32882.77;67.022;46.973;35.43
32883.78;67.031;46.973;35.43
32884.76;67.023;46.973;35.43
32885.78;67.045;46.972;35.429
32886.79;67.021;46.971;35.428
32887.8;67.052;46.973;35.43
32888.8;67.029;46.974;35.431
32889.79;67.034;46.975;35.431
32890.79;67.033;46.973;35.43
32891.79;67.02;46.971;35.427
32892.79;67.032;46.972;35.429
32893.8;67.018;46.97;35.427
32894.81;67.017;46.973;35.429
32895.83;67.022;46.97;35.426
32896.82;67.018;46.974;35.43
32897.82;67.034;46.97;35.427
32898.81;67.008;46.972;35.428
32899.8;67.017;46.971;35.427
32900.79;67.033;46.971;35.428
32901.79;67.055;46.967;35.423
32902.79;67.022;46.972;35.43
32903.78;67.071;46.976;35.432
32904.78;67.028;46.968;35.425
32905.8;67.02;46.972;35.428
32906.8;66.998;46.972;35.428
32907.78;67.024;46.971;35.428
32908.8;67.018;46.97;35.427
32909.79;67.03;46.971;35.427
32910.79;67.011;46.972;35.429
32911.79;67.025;46.969;35.426
32912.78;67.047;46.969;35.426
32913.79;67.015;46.97;35.426
32914.8;67.012;46.969;35.426
32915.82;67.03;46.968;35.425
32916.81;67.017;46.97;35.427
32917.79;67.03;46.969;35.426
32918.8;67.033;46.969;35.426
32919.79;67.029;46.969;35.425
32920.78;67.039;46.968;35.425
32921.78;67.031;46.967;35.423
32922.79;67.023;46.969;35.426
32923.78;67.028;46.969;35.426
32924.77;67.02;46.967;35.423
32925.77;66.997;46.971;35.427
32926.78;67.022;46.967;35.423
32927.78;67.013;46.969;35.426
32928.76;67.036;46.968;35.426
32929.77;67.03;46.968;35.425
32930.79;67.026;46.97;35.427
32931.79;67.031;46.966;35.422
32932.79;67.024;46.968;35.425
32933.79;67.03;46.967;35.424
