IDs:;240911_02_240906B_drop;13_b02_DNAJB6_00_130_uM;
Concentration [uM]:;0.13;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
10469.83;61.826;50.068;37.97
10470.84;61.868;50.071;37.974
10471.83;61.817;50.067;37.969
10472.84;61.81;50.069;37.97
10473.83;61.835;50.065;37.968
10474.84;61.822;50.068;37.97
10475.85;61.816;50.068;37.971
10476.83;61.813;50.067;37.969
10477.82;61.826;50.064;37.967
10478.81;61.825;50.067;37.969
10479.8;61.858;50.072;37.974
10480.8;61.874;50.069;37.971
10481.8;61.817;50.067;37.969
10482.81;61.855;50.071;37.973
10483.81;61.815;50.07;37.972
10484.83;61.811;50.067;37.968
10485.82;61.818;50.067;37.969
10486.84;61.806;50.067;37.968
10487.83;61.871;50.069;37.972
10488.82;61.869;50.068;37.971
10489.81;61.808;50.066;37.968
10490.82;61.813;50.067;37.968
10491.82;61.82;50.066;37.968
10492.82;61.822;50.064;37.966
10493.81;61.825;50.066;37.968
10494.8;61.827;50.066;37.968
10495.79;61.851;50.07;37.972
10496.79;61.861;50.068;37.97
10497.8;61.824;50.066;37.968
10498.78;61.815;50.066;37.967
10499.78;61.819;50.067;37.969
10500.78;61.809;50.067;37.97
10501.77;61.807;50.067;37.968
10502.77;61.815;50.067;37.969
10503.75;61.823;50.069;37.971
10504.75;61.864;50.074;37.976
10505.74;61.855;50.07;37.972
10506.74;61.832;50.068;37.97
10507.75;61.815;50.068;37.969
10508.75;61.823;50.068;37.97
10509.75;61.817;50.069;37.97
10510.75;61.812;50.066;37.967
10511.77;61.82;50.065;37.967
10512.76;61.796;50.067;37.967
10513.75;61.801;50.068;37.969
10514.75;62.001;50.05;37.954
10515.75;61.811;50.065;37.966
10516.75;61.822;50.06;37.964
10517.76;61.809;50.067;37.969
10518.78;61.852;50.07;37.971
10519.78;61.803;50.067;37.967
10520.77;61.811;50.066;37.968
10521.77;61.86;50.07;37.971
10522.75;61.811;50.065;37.966
10523.73;61.814;50.065;37.966
10524.72;61.83;50.063;37.965
10525.72;61.825;50.066;37.968
10526.7;61.813;50.067;37.969
10527.7;61.863;50.067;37.969
10528.69;61.865;50.068;37.97
10529.67;61.806;50.066;37.967
10530.67;61.823;50.063;37.965
10531.66;61.796;50.062;37.962
10532.66;61.805;50.065;37.966
10533.65;61.803;50.066;37.967
10534.67;61.815;50.066;37.968
10535.67;61.817;50.064;37.966
10536.67;61.805;50.066;37.968
10537.68;61.815;50.067;37.969
10538.66;61.793;50.064;37.965
10539.68;61.823;50.062;37.964
10540.68;61.855;50.067;37.969
10541.68;61.804;50.065;37.966
10542.7;61.796;50.066;37.967
10543.69;61.803;50.065;37.966
10544.7;61.806;50.066;37.968
10545.71;61.813;50.063;37.964
10546.69;61.8;50.065;37.966
10547.68;61.805;50.064;37.965
10548.67;61.803;50.062;37.963
10549.67;61.814;50.062;37.963
10550.67;61.805;50.066;37.967
10551.65;61.808;50.062;37.963
10552.64;61.847;50.067;37.968
10553.64;61.812;50.062;37.963
10554.65;61.807;50.064;37.964
10555.64;61.797;50.062;37.963
10556.63;61.815;50.063;37.965
10557.63;61.803;50.065;37.966
10558.61;61.8;50.064;37.964
10559.61;61.833;50.066;37.967
10560.62;61.79;50.063;37.963
10561.61;61.791;50.062;37.963
10562.62;61.805;50.063;37.964
10563.63;61.795;50.063;37.963
10564.62;61.816;50.063;37.964
10565.61;61.793;50.066;37.966
10566.62;61.79;50.063;37.964
10567.62;61.785;50.066;37.965
10568.61;61.794;50.064;37.964
10569.6;61.846;50.066;37.967
10570.61;61.804;50.064;37.965
10571.62;61.799;50.065;37.966
10572.61;61.802;50.063;37.963
10573.6;61.799;50.065;37.965
10574.59;61.806;50.061;37.962
10575.58;61.801;50.062;37.962
10576.59;61.806;50.064;37.965
10577.59;61.796;50.065;37.965
10578.61;61.802;50.063;37.963
10579.62;61.796;50.064;37.964
10580.62;61.795;50.064;37.964
10581.6;61.786;50.062;37.962
10582.6;61.802;50.064;37.965
10583.6;61.79;50.064;37.964
10584.61;61.8;50.063;37.964
10585.61;61.81;50.064;37.965
10586.61;61.8;50.063;37.963
10587.59;61.854;50.066;37.967
10588.59;61.826;50.068;37.968
10589.6;61.785;50.062;37.961
10590.6;61.798;50.063;37.964
10591.6;61.784;50.062;37.962
10592.61;61.779;50.063;37.963
10593.61;61.789;50.064;37.963
10594.59;61.788;50.062;37.962
10595.58;61.803;50.061;37.961
10596.59;61.787;50.065;37.964
10597.6;61.802;50.06;37.96
10598.59;61.787;50.063;37.963
10599.6;61.809;50.061;37.962
10600.61;61.802;50.062;37.963
10601.6;61.791;50.063;37.964
10602.58;61.789;50.061;37.961
10603.59;61.794;50.061;37.961
10604.58;61.792;50.064;37.964
10605.57;61.789;50.06;37.96
10606.57;61.8;50.062;37.962
10607.56;61.78;50.068;37.967
10608.54;61.795;50.061;37.961
10609.54;61.794;50.058;37.958
10610.54;61.828;50.066;37.966
10611.55;61.794;50.06;37.96
10612.56;61.797;50.062;37.962
10613.57;61.781;50.063;37.962
10614.59;61.783;50.062;37.962
10615.58;61.844;50.063;37.963
10616.58;61.798;50.06;37.96
10617.59;61.789;50.061;37.961
10618.59;61.777;50.063;37.962
10619.6;61.78;50.062;37.961
10620.62;61.794;50.061;37.961
10621.64;61.777;50.061;37.96
10622.65;61.807;50.061;37.961
10623.65;61.769;50.061;37.959
10624.65;61.79;50.062;37.961
10625.64;61.787;50.063;37.962
10626.63;61.826;50.063;37.963
10627.62;61.78;50.063;37.962
10628.61;61.757;50.066;37.964
10629.61;61.795;50.06;37.961
10630.61;61.812;50.063;37.963
10631.61;61.79;50.064;37.964
10632.6;61.798;50.06;37.96
10633.6;61.795;50.062;37.961
10634.6;61.797;50.061;37.961
10635.59;61.776;50.062;37.961
10636.59;61.783;50.065;37.964
10637.59;61.781;50.063;37.962
10638.59;61.789;50.063;37.962
10639.58;61.794;50.063;37.963
10640.58;61.788;50.062;37.962
10641.58;61.784;50.064;37.962
10642.59;61.779;50.064;37.963
10643.58;61.764;50.06;37.96
10644.58;61.787;50.062;37.961
10645.58;61.787;50.064;37.963
10646.59;61.786;50.064;37.963
10647.58;61.775;50.065;37.964
10648.57;61.786;50.063;37.962
10649.57;61.786;50.061;37.959
10650.57;61.8;50.06;37.96
10651.56;61.8;50.062;37.961
10652.54;61.793;50.059;37.958
10653.53;61.786;50.062;37.961
10654.53;61.794;50.06;37.959
10655.53;61.765;50.06;37.958
10656.51;61.77;50.061;37.96
10657.53;61.782;50.061;37.96
10658.51;61.77;50.06;37.959
10659.5;61.793;50.059;37.959
10660.49;61.791;50.062;37.961
10661.48;61.77;50.061;37.96
10662.48;61.782;50.062;37.961
10663.46;61.804;50.06;37.96
10664.46;61.787;50.064;37.963
10665.45;61.787;50.061;37.96
10666.44;61.772;50.063;37.961
10667.44;61.772;50.064;37.962
10668.44;61.778;50.061;37.959
10669.42;61.77;50.063;37.961
10670.42;61.775;50.063;37.962
10671.43;61.773;50.062;37.96
10672.43;61.76;50.063;37.96
10673.41;61.768;50.063;37.961
10674.43;61.777;50.06;37.958
10675.41;61.817;50.061;37.961
10676.38;61.774;50.063;37.96
10677.38;61.744;50.071;37.966
10678.38;61.83;50.057;37.957
10679.36;61.768;50.058;37.957
10680.35;61.755;50.062;37.96
10681.35;61.782;50.061;37.96
10682.34;61.765;50.061;37.958
10683.35;61.774;50.062;37.961
10684.38;61.78;50.062;37.961
10685.37;61.781;50.062;37.961
10686.38;61.757;50.063;37.96
10687.39;61.788;50.061;37.96
10688.38;61.723;50.073;37.967
10689.39;61.827;50.057;37.957
10690.39;61.784;50.058;37.956
10691.37;61.771;50.059;37.957
10692.36;61.777;50.06;37.958
10693.35;61.765;50.059;37.958
10694.34;61.761;50.062;37.96
10695.34;61.766;50.059;37.956
10696.35;61.775;50.058;37.957
10697.33;61.746;50.061;37.958
10698.32;61.758;50.059;37.956
10699.31;61.763;50.059;37.957
10700.3;61.772;50.058;37.957
10701.31;61.787;50.061;37.959
10702.31;61.794;50.061;37.959
10703.3;61.765;50.06;37.959
10704.31;61.755;50.057;37.955
10705.29;61.76;50.059;37.957
10706.3;61.752;50.06;37.957
10707.28;61.761;50.058;37.956
10708.27;61.775;50.058;37.956
10709.26;61.764;50.06;37.957
10710.25;61.763;50.061;37.959
10711.25;61.774;50.062;37.959
10712.23;61.767;50.058;37.956
10713.22;61.767;50.061;37.958
10714.22;61.788;50.063;37.96
10715.22;61.747;50.06;37.957
10716.23;61.757;50.061;37.959
10717.22;61.762;50.061;37.958
10718.21;61.758;50.061;37.958
10719.21;61.756;50.062;37.959
10720.21;61.753;50.06;37.957
10721.19;61.748;50.06;37.957
10722.19;61.764;50.059;37.957
10723.2;61.748;50.059;37.956
10724.21;61.754;50.059;37.956
10725.22;61.751;50.058;37.955
10726.22;61.753;50.06;37.958
10727.22;61.8;50.058;37.956
10728.23;61.796;50.06;37.958
10729.24;61.759;50.058;37.955
10730.22;61.767;50.055;37.953
10731.21;61.75;50.058;37.955
10732.2;61.79;50.06;37.959
10733.2;61.789;50.059;37.957
10734.2;61.792;50.062;37.959
10735.2;61.764;50.058;37.955
10736.2;61.768;50.059;37.956
10737.18;61.732;50.062;37.958
10738.18;61.773;50.057;37.955
10739.19;61.795;50.06;37.957
10740.17;61.753;50.058;37.955
10741.16;61.767;50.059;37.957
10742.14;61.755;50.06;37.957
10743.15;61.762;50.058;37.956
10744.16;61.761;50.057;37.954
10745.15;61.807;50.058;37.955
10746.15;61.763;50.059;37.956
10747.17;61.746;50.059;37.954
10748.16;61.75;50.059;37.955
10749.17;61.745;50.057;37.955
10750.15;61.745;50.057;37.953
10751.15;61.763;50.058;37.956
10752.15;61.758;50.059;37.957
10753.14;61.754;50.056;37.953
10754.14;61.759;50.057;37.954
10755.14;61.752;50.059;37.956
10756.12;61.754;50.057;37.954
10757.13;61.751;50.058;37.955
10758.12;61.749;50.06;37.956
10759.11;61.759;50.057;37.954
10760.11;61.75;50.058;37.954
10761.11;61.757;50.059;37.957
10762.11;61.755;50.059;37.955
10763.11;61.741;50.059;37.955
10764.12;61.736;50.057;37.953
10765.13;61.753;50.059;37.955
10766.12;61.758;50.059;37.956
10767.11;61.756;50.056;37.953
10768.1;61.79;50.058;37.956
10769.09;61.747;50.06;37.957
10770.08;61.741;50.057;37.953
10771.08;61.748;50.056;37.953
10772.08;61.745;50.057;37.954
10773.08;61.741;50.056;37.952
10774.09;61.792;50.058;37.956
10775.09;61.752;50.055;37.952
10776.09;61.756;50.057;37.954
10777.09;61.764;50.056;37.953
10778.08;61.787;50.057;37.954
10779.08;61.75;50.058;37.954
10780.06;61.759;50.058;37.955
10781.04;61.789;50.059;37.955
10782.04;61.766;50.062;37.957
10783.01;61.742;50.059;37.955
10784.03;61.749;50.058;37.954
10785.03;61.75;50.056;37.952
10786.03;61.718;50.058;37.954
10787.01;61.741;50.057;37.953
10788;61.767;50.06;37.957
10789;61.728;50.058;37.953
10790;61.742;50.059;37.955
10790.99;61.742;50.06;37.956
10791.98;61.735;50.055;37.951
10792.97;61.738;50.056;37.952
10793.97;61.765;50.061;37.957
10794.99;61.742;50.057;37.953
10795.98;61.737;50.056;37.952
10796.98;61.748;50.055;37.952
10797.99;61.743;50.058;37.954
10798.99;61.73;50.053;37.948
10800;61.737;50.054;37.951
10800.99;61.747;50.055;37.951
10801.98;61.742;50.052;37.949
10802.97;61.742;50.052;37.949
10803.96;61.739;50.054;37.95
10804.95;61.747;50.056;37.953
10805.95;61.732;50.054;37.95
10806.95;61.745;50.054;37.951
10807.96;61.747;50.051;37.948
10808.96;61.727;50.054;37.95
10809.97;61.771;50.057;37.954
10810.97;61.738;50.054;37.949
10811.96;61.772;50.056;37.952
10812.96;61.733;50.052;37.948
10813.97;61.746;50.053;37.95
10814.94;61.745;50.055;37.951
10815.96;61.731;50.053;37.948
10816.95;61.753;50.054;37.951
10817.94;61.731;50.055;37.951
10818.94;61.728;50.052;37.948
10819.94;61.734;50.054;37.95
10820.92;61.758;50.056;37.952
10821.93;61.738;50.052;37.948
10822.93;61.763;50.056;37.952
10823.94;61.735;50.053;37.949
10824.95;61.724;50.054;37.95
10825.94;61.717;50.054;37.949
10826.93;61.72;50.053;37.948
10827.92;61.72;50.052;37.948
10828.92;61.731;50.053;37.95
10829.9;61.751;50.053;37.949
10830.89;61.716;50.051;37.947
10831.89;61.775;50.054;37.95
10832.88;61.76;50.053;37.949
10833.88;61.729;50.051;37.947
10834.9;61.733;50.054;37.95
10835.91;61.768;50.053;37.949
10836.9;61.768;50.054;37.95
10837.89;61.728;50.052;37.948
10838.88;61.714;50.052;37.947
10839.88;61.715;50.055;37.95
10840.87;61.726;50.053;37.949
10841.87;61.765;50.053;37.949
10842.87;61.737;50.052;37.948
10843.86;61.735;50.054;37.95
10844.87;61.736;50.052;37.948
10845.85;61.727;50.055;37.95
10846.85;61.759;50.057;37.953
10847.84;61.748;50.054;37.948
10848.84;61.752;50.055;37.951
10849.83;61.721;50.054;37.948
10850.81;61.724;50.05;37.945
10851.81;61.759;50.052;37.948
10852.81;61.757;50.054;37.95
10853.79;61.722;50.051;37.946
10854.8;61.765;50.051;37.946
10855.78;61.74;50.051;37.947
10856.77;61.774;50.053;37.95
10857.77;61.765;50.053;37.948
10858.75;61.759;50.054;37.949
10859.75;61.727;50.051;37.947
10860.75;61.766;50.05;37.946
10861.73;61.712;50.052;37.947
10862.72;61.714;50.051;37.946
10863.72;61.729;50.049;37.945
10864.73;61.717;50.049;37.944
10865.72;61.731;50.053;37.947
10866.71;61.733;50.051;37.946
10867.71;61.745;50.051;37.946
10868.71;61.741;50.052;37.947
10869.71;61.705;50.049;37.943
10870.73;61.726;50.049;37.946
10871.75;61.704;50.051;37.945
10872.74;61.72;50.05;37.946
10873.74;61.709;50.049;37.943
10874.74;61.729;50.054;37.947
10875.73;61.723;50.051;37.946
10876.73;61.741;50.052;37.947
10877.73;61.755;50.052;37.947
10878.73;61.742;50.053;37.947
10879.72;61.749;50.051;37.947
10880.72;61.754;50.052;37.947
10881.72;61.714;50.051;37.945
10882.7;61.718;50.051;37.946
10883.68;61.754;50.05;37.945
10884.68;61.72;50.05;37.945
10885.67;61.715;50.05;37.945
10886.67;61.744;50.052;37.946
10887.66;61.749;50.052;37.947
10888.66;61.746;50.053;37.947
10889.66;61.716;50.048;37.943
10890.65;61.707;50.047;37.941
10891.64;61.721;50.049;37.944
10892.65;61.705;50.048;37.942
10893.66;61.749;50.049;37.944
10894.64;61.745;50.051;37.947
10895.63;61.733;50.051;37.945
10896.63;61.732;50.051;37.945
10897.61;61.699;50.049;37.943
10898.62;61.741;50.05;37.943
10899.64;61.748;50.052;37.947
10900.63;61.711;50.047;37.941
10901.63;61.742;50.049;37.944
10902.63;61.734;50.049;37.944
10903.64;61.713;50.046;37.94
10904.62;61.723;50.05;37.944
10905.61;61.73;50.051;37.946
10906.6;61.726;50.049;37.943
10907.59;61.723;50.046;37.94
10908.59;61.709;50.047;37.942
10909.59;61.704;50.044;37.939
10910.59;61.701;50.045;37.94
10911.59;61.733;50.05;37.944
10912.59;61.706;50.046;37.94
10913.58;61.739;50.048;37.942
10914.58;61.694;50.047;37.941
10915.58;61.732;50.048;37.942
10916.57;61.698;50.048;37.942
10917.54;61.739;50.047;37.941
10918.54;61.75;50.047;37.943
10919.56;61.734;50.048;37.942
10920.55;61.732;50.049;37.943
10921.54;61.731;50.048;37.942
10922.55;61.689;50.047;37.941
10923.54;61.74;50.048;37.943
10924.54;61.737;50.047;37.941
10925.55;61.746;50.05;37.945
10926.54;61.74;50.05;37.944
10927.56;61.7;50.048;37.942
10928.56;61.744;50.048;37.942
10929.55;61.741;50.049;37.943
10930.54;61.744;50.048;37.943
10931.53;61.729;50.049;37.943
10932.54;61.735;50.049;37.943
10933.55;61.736;50.05;37.945
10934.53;61.708;50.046;37.941
10935.52;61.711;50.048;37.941
10936.51;61.808;50.032;37.93
10937.51;61.709;50.044;37.938
10938.52;61.672;50.046;37.939
10939.5;61.725;50.046;37.94
10940.48;61.688;50.045;37.939
10941.47;61.711;50.047;37.941
10942.47;61.688;50.043;37.937
10943.45;61.712;50.047;37.94
10944.46;61.717;50.049;37.943
10945.44;61.737;50.046;37.94
10946.43;61.731;50.049;37.942
10947.42;61.692;50.045;37.939
10948.42;61.708;50.049;37.943
10949.41;61.685;50.044;37.937
10950.41;61.72;50.047;37.94
10951.42;61.713;50.046;37.939
10952.4;61.712;50.046;37.939
10953.41;61.722;50.048;37.941
10954.4;61.68;50.044;37.936
10955.41;61.692;50.042;37.936
10956.4;61.731;50.046;37.94
10957.39;61.734;50.044;37.938
10958.38;61.729;50.043;37.937
10959.39;61.729;50.046;37.94
10960.39;61.719;50.045;37.939
10961.4;61.715;50.047;37.941
10962.38;61.691;50.046;37.939
10963.39;61.705;50.047;37.939
10964.4;61.703;50.048;37.94
10965.41;61.728;50.048;37.941
10966.41;61.72;50.048;37.942
10967.41;61.728;50.044;37.938
10968.4;61.731;50.045;37.939
10969.4;61.705;50.049;37.942
10970.4;61.719;50.047;37.94
10971.41;61.698;50.046;37.939
10972.4;61.722;50.047;37.94
10973.42;61.711;50.048;37.941
10974.41;61.741;50.045;37.938
10975.41;61.728;50.048;37.941
10976.42;61.726;50.047;37.94
10977.42;61.694;50.043;37.936
10978.4;61.717;50.045;37.94
10979.42;61.701;50.047;37.94
10980.43;61.708;50.045;37.938
10981.42;61.7;50.043;37.936
10982.42;61.693;50.043;37.936
10983.42;61.701;50.048;37.94
10984.42;61.695;50.042;37.935
10985.42;61.724;50.045;37.938
10986.42;61.724;50.045;37.938
10987.42;61.737;50.042;37.936
10988.42;61.717;50.045;37.937
10989.4;61.684;50.043;37.936
10990.41;61.681;50.043;37.935
10991.41;61.715;50.046;37.939
10992.4;61.709;50.046;37.939
10993.4;61.701;50.044;37.936
10994.39;61.717;50.044;37.937
10995.38;61.706;50.046;37.94
10996.38;61.711;50.044;37.936
10997.4;61.721;50.044;37.937
10998.42;61.73;50.04;37.934
10999.42;61.705;50.043;37.935
11000.42;61.712;50.044;37.937
11001.4;61.711;50.045;37.938
11002.4;61.724;50.044;37.937
11003.39;61.7;50.045;37.937
11004.41;61.701;50.046;37.938
11005.4;61.685;50.044;37.936
11006.41;61.69;50.047;37.939
11007.41;61.699;50.043;37.935
11008.43;61.697;50.045;37.938
11009.41;61.713;50.044;37.937
11010.44;61.722;50.046;37.939
11011.43;61.674;50.043;37.935
11012.45;61.683;50.043;37.935
11013.46;61.696;50.044;37.936
11014.44;61.695;50.043;37.936
11015.43;61.702;50.044;37.937
11016.45;61.71;50.041;37.934
11017.44;61.721;50.043;37.935
11018.45;61.684;50.045;37.938
11019.45;61.694;50.046;37.938
11020.44;61.718;50.044;37.937
11021.45;61.708;50.045;37.937
11022.46;61.71;50.044;37.937
11023.45;61.716;50.042;37.935
11024.45;61.714;50.041;37.934
11025.46;61.683;50.042;37.935
11026.48;61.683;50.044;37.936
11027.48;61.725;50.045;37.937
11028.48;61.693;50.046;37.939
11029.47;61.709;50.044;37.937
11030.47;61.681;50.042;37.933
11031.47;61.697;50.042;37.934
11032.48;61.703;50.045;37.938
11033.46;61.686;50.045;37.936
11034.46;61.693;50.044;37.936
11035.47;61.697;50.045;37.937
11036.48;61.716;50.043;37.934
11037.49;61.711;50.043;37.936
11038.48;61.697;50.041;37.933
11039.48;61.714;50.041;37.934
11040.49;61.706;50.039;37.931
11041.5;61.702;50.042;37.934
11042.48;61.68;50.043;37.935
11043.5;61.705;50.042;37.934
11044.49;61.705;50.044;37.936
11045.48;61.716;50.04;37.933
11046.49;61.701;50.042;37.934
11047.5;61.688;50.041;37.933
11048.48;61.703;50.039;37.931
11049.47;61.694;50.041;37.933
11050.47;61.711;50.043;37.935
11051.48;61.71;50.041;37.933
11052.47;61.702;50.042;37.934
11053.46;61.695;50.044;37.936
11054.46;61.687;50.043;37.934
11055.48;61.686;50.044;37.935
11056.47;61.688;50.041;37.933
11057.47;61.705;50.044;37.935
11058.45;61.677;50.045;37.936
11059.43;61.694;50.041;37.933
11060.43;61.69;50.041;37.933
11061.44;61.687;50.043;37.935
11062.42;61.703;50.041;37.933
11063.44;61.683;50.043;37.934
11064.44;61.672;50.041;37.933
11065.42;61.694;50.039;37.931
11066.43;61.704;50.04;37.932
11067.42;61.692;50.041;37.933
11068.42;61.691;50.043;37.934
11069.42;61.688;50.041;37.932
11070.42;61.703;50.04;37.932
11071.43;61.693;50.04;37.931
11072.42;61.699;50.042;37.933
11073.42;61.691;50.039;37.931
11074.42;61.681;50.043;37.934
11075.42;61.693;50.04;37.931
11076.43;61.695;50.041;37.933
11077.44;61.696;50.041;37.934
11078.42;61.675;50.042;37.932
11079.41;61.683;50.042;37.934
11080.4;61.72;50.036;37.93
11081.4;61.648;50.048;37.937
11082.4;61.701;50.038;37.93
11083.4;61.695;50.041;37.933
11084.4;61.695;50.04;37.932
11085.39;61.685;50.04;37.931
11086.37;61.658;50.04;37.932
11087.36;61.677;50.042;37.934
11088.36;61.679;50.04;37.93
11089.36;61.702;50.041;37.933
11090.34;61.658;50.044;37.934
11091.36;61.676;50.041;37.932
11092.36;61.687;50.043;37.935
11093.36;61.66;50.041;37.932
11094.36;61.683;50.042;37.933
11095.35;61.681;50.042;37.933
11096.35;61.696;50.04;37.931
11097.35;61.672;50.042;37.932
11098.34;61.695;50.042;37.933
11099.34;61.673;50.041;37.932
11100.35;61.701;50.041;37.933
11101.36;61.669;50.043;37.933
11102.35;61.674;50.044;37.934
11103.36;61.691;50.041;37.932
11104.34;61.686;50.041;37.931
11105.33;61.694;50.041;37.932
11106.32;61.666;50.043;37.934
11107.32;61.649;50.042;37.932
11108.33;61.692;50.042;37.933
11109.32;61.678;50.044;37.934
11110.31;61.692;50.042;37.932
11111.31;61.656;50.041;37.932
11112.31;61.671;50.043;37.933
11113.31;61.67;50.041;37.932
11114.32;61.657;50.046;37.936
11115.33;61.702;50.041;37.932
11116.31;61.694;50.043;37.934
11117.3;61.698;50.042;37.933
11118.29;61.646;50.045;37.935
11119.31;61.689;50.043;37.934
11120.31;61.678;50.044;37.934
11121.31;61.67;50.041;37.931
11122.31;61.674;50.044;37.935
