IDs:;240718_15_240712K;15_DNAJB6_00_087_uM;
24984.51;59.899;47.07;35.191
24985.51;59.907;47.071;35.193
24986.53;59.905;47.069;35.191
24987.54;59.906;47.071;35.193
24988.54;59.898;47.069;35.191
24989.53;59.91;47.07;35.192
24990.53;59.906;47.07;35.192
24991.53;59.893;47.07;35.192
24992.53;59.912;47.071;35.194
24993.54;59.89;47.07;35.191
24994.54;59.903;47.072;35.194
24995.51;59.913;47.072;35.194
24996.5;59.915;47.071;35.193
24997.5;59.904;47.072;35.194
24998.49;59.905;47.07;35.192
24999.5;59.895;47.071;35.193
25000.5;59.912;47.071;35.194
25001.49;59.894;47.071;35.192
25002.47;59.9;47.071;35.192
25003.47;59.892;47.071;35.193
25004.45;59.912;47.072;35.194
25005.44;59.903;47.071;35.193
25006.44;59.908;47.068;35.191
25007.42;59.894;47.069;35.19
25008.41;59.89;47.071;35.193
25009.41;59.891;47.069;35.19
25010.4;59.894;47.069;35.19
25011.42;59.904;47.07;35.191
25012.43;59.896;47.069;35.191
25013.45;59.892;47.068;35.19
25014.43;59.901;47.068;35.19
25015.45;59.902;47.069;35.191
25016.45;59.889;47.068;35.19
25017.45;59.904;47.069;35.191
25018.46;59.903;47.069;35.191
25019.43;59.892;47.069;35.191
25020.42;59.906;47.07;35.191
25021.43;59.892;47.067;35.189
25022.42;59.908;47.068;35.19
25023.42;59.896;47.066;35.188
25024.42;59.9;47.068;35.189
25025.43;59.896;47.069;35.19
25026.42;59.889;47.067;35.188
25027.42;59.882;47.067;35.189
25028.43;59.895;47.067;35.189
25029.42;59.902;47.066;35.189
25030.42;59.898;47.068;35.19
25031.41;59.881;47.066;35.188
25032.4;59.904;47.067;35.189
25033.41;59.908;47.068;35.19
25034.4;59.905;47.066;35.188
25035.41;59.893;47.068;35.19
25036.4;59.892;47.068;35.189
25037.39;59.903;47.067;35.189
25038.38;59.9;47.067;35.189
25039.39;59.906;47.069;35.19
25040.39;59.902;47.067;35.189
25041.39;59.899;47.069;35.191
25042.4;59.895;47.068;35.189
25043.42;59.892;47.067;35.188
25044.42;59.895;47.068;35.19
25045.42;59.895;47.066;35.188
25046.43;59.893;47.069;35.19
25047.42;59.893;47.068;35.189
25048.41;59.897;47.066;35.188
25049.39;59.903;47.067;35.188
25050.39;59.901;47.07;35.191
25051.38;59.889;47.068;35.19
25052.37;59.885;47.067;35.188
25053.36;59.896;47.065;35.186
25054.35;59.902;47.067;35.189
25055.35;59.891;47.065;35.186
25056.34;59.89;47.067;35.188
25057.34;59.906;47.067;35.189
25058.33;59.886;47.067;35.188
25059.35;59.896;47.069;35.191
25060.35;59.889;47.068;35.189
25061.34;59.89;47.069;35.19
25062.33;59.881;47.068;35.189
25063.31;59.908;47.067;35.189
25064.31;59.891;47.068;35.189
25065.32;59.904;47.069;35.19
25066.31;59.903;47.067;35.189
25067.3;59.89;47.068;35.189
25068.29;59.886;47.068;35.189
25069.29;59.896;47.067;35.189
25070.29;59.899;47.067;35.189
25071.3;59.908;47.066;35.189
25072.31;59.894;47.067;35.189
25073.33;59.894;47.067;35.188
25074.32;59.889;47.066;35.187
25075.32;59.898;47.068;35.19
25076.33;59.885;47.067;35.189
25077.34;59.893;47.067;35.188
25078.33;59.897;47.068;35.19
25079.32;59.895;47.068;35.19
25080.32;59.887;47.067;35.188
25081.32;59.864;47.064;35.186
25082.34;59.895;47.068;35.189
25083.35;59.888;47.067;35.188
25084.38;59.898;47.067;35.189
25085.37;59.896;47.065;35.188
25086.37;59.88;47.065;35.186
25087.37;59.885;47.065;35.187
25088.37;59.897;47.066;35.187
25089.36;59.883;47.065;35.186
25090.36;59.89;47.066;35.188
25091.35;59.883;47.066;35.187
25092.36;59.89;47.065;35.186
25093.36;59.891;47.066;35.187
25094.35;59.887;47.066;35.187
25095.34;59.892;47.067;35.189
25096.33;59.876;47.067;35.188
25097.33;59.893;47.065;35.186
25098.34;59.884;47.066;35.188
25099.34;59.892;47.063;35.185
25100.35;59.885;47.066;35.187
25101.34;59.884;47.066;35.187
25102.33;59.846;47.06;35.183
25103.33;59.874;47.067;35.188
25104.33;59.895;47.066;35.187
25105.33;59.888;47.064;35.186
25106.31;59.881;47.066;35.187
25107.3;59.881;47.066;35.187
25108.3;59.885;47.065;35.186
25109.3;59.891;47.066;35.188
25110.3;59.891;47.064;35.185
25111.32;59.89;47.067;35.188
25112.3;59.898;47.066;35.187
25113.3;59.881;47.066;35.187
25114.29;59.895;47.066;35.187
25115.29;59.894;47.065;35.187
25116.29;59.89;47.066;35.187
25117.29;59.893;47.065;35.186
25118.27;59.881;47.066;35.187
25119.27;59.883;47.064;35.185
25120.27;59.884;47.065;35.187
25121.28;59.883;47.063;35.184
25122.28;59.871;47.065;35.187
25123.27;59.883;47.065;35.186
25124.27;59.884;47.065;35.186
25125.27;59.882;47.066;35.188
25126.27;59.885;47.064;35.185
25127.26;59.884;47.064;35.185
25128.28;59.882;47.063;35.185
25129.26;59.878;47.064;35.185
25130.26;59.896;47.064;35.186
25131.26;59.896;47.064;35.185
25132.26;59.868;47.065;35.185
25133.25;59.875;47.063;35.184
25134.26;59.889;47.062;35.183
25135.23;59.894;47.062;35.184
25136.25;59.887;47.063;35.184
25137.24;59.872;47.062;35.183
25138.22;59.874;47.06;35.182
25139.23;59.891;47.061;35.183
25140.24;59.88;47.063;35.185
25141.24;59.878;47.062;35.184
25142.23;59.867;47.061;35.182
25143.23;59.877;47.062;35.183
25144.23;59.833;47.058;35.18
25145.22;59.884;47.059;35.181
25146.22;59.885;47.063;35.184
25147.21;59.89;47.061;35.183
25148.21;59.877;47.062;35.183
25149.21;59.88;47.062;35.183
25150.2;59.873;47.061;35.182
25151.19;59.878;47.06;35.182
25152.21;59.866;47.059;35.18
25153.19;59.874;47.06;35.181
25154.19;59.88;47.059;35.181
25155.19;59.866;47.06;35.181
25156.18;59.855;47.059;35.179
25157.17;59.878;47.059;35.181
25158.17;59.885;47.059;35.18
25159.17;59.868;47.055;35.177
25160.17;59.882;47.06;35.182
25161.18;59.862;47.057;35.179
25162.2;59.866;47.059;35.181
25163.22;59.867;47.058;35.18
25164.22;59.875;47.058;35.179
25165.23;59.884;47.059;35.181
25166.23;59.87;47.057;35.179
25167.23;59.888;47.058;35.18
25168.22;59.869;47.059;35.181
25169.2;59.883;47.058;35.18
25170.22;59.885;47.058;35.18
25171.21;59.88;47.058;35.18
25172.21;59.88;47.058;35.18
25173.22;59.872;47.058;35.18
25174.2;59.859;47.058;35.179
25175.19;59.867;47.057;35.179
25176.19;59.875;47.058;35.179
25177.17;59.873;47.057;35.179
25178.17;59.859;47.056;35.177
25179.16;59.873;47.057;35.179
25180.17;59.862;47.056;35.178
25181.16;59.87;47.056;35.176
25182.16;59.881;47.058;35.179
25183.16;59.875;47.057;35.178
25184.15;59.868;47.056;35.178
25185.16;59.859;47.056;35.177
25186.15;59.859;47.053;35.175
25187.16;59.87;47.056;35.177
25188.17;59.868;47.053;35.174
25189.18;59.828;47.052;35.174
25190.2;59.877;47.055;35.177
25191.2;59.867;47.054;35.175
25192.2;59.867;47.051;35.173
25193.21;59.867;47.053;35.175
25194.2;59.864;47.052;35.174
25195.19;59.872;47.053;35.175
25196.19;59.867;47.055;35.177
25197.19;59.855;47.053;35.175
25198.17;59.863;47.052;35.174
25199.16;59.853;47.052;35.173
25200.15;59.862;47.051;35.173
25201.17;59.867;47.053;35.175
25202.15;59.878;47.052;35.174
25203.15;59.863;47.051;35.172
25204.15;59.868;47.053;35.174
25205.16;59.852;47.051;35.171
25206.15;59.852;47.05;35.171
25207.13;59.872;47.052;35.174
25208.13;59.865;47.053;35.174
25209.13;59.821;47.048;35.17
25210.14;59.862;47.052;35.174
25211.13;59.822;47.047;35.169
25212.12;59.869;47.052;35.174
25213.09;59.857;47.052;35.173
25214.08;59.847;47.052;35.173
25215.08;59.851;47.052;35.173
25216.08;59.875;47.052;35.174
25217.09;59.881;47.049;35.171
25218.08;59.868;47.05;35.171
25219.08;59.865;47.052;35.174
25220.08;59.847;47.05;35.171
25221.08;59.858;47.052;35.174
25222.08;59.856;47.053;35.174
25223.09;59.877;47.053;35.175
25224.08;59.875;47.054;35.175
25225.07;59.863;47.052;35.173
25226.08;59.858;47.052;35.173
25227.08;59.854;47.052;35.174
25228.09;59.869;47.054;35.175
25229.08;59.858;47.053;35.175
25230.08;59.877;47.049;35.171
25231.07;59.872;47.052;35.173
25232.07;59.851;47.053;35.174
25233.08;59.866;47.053;35.175
25234.09;59.854;47.051;35.172
25235.07;59.854;47.05;35.171
25236.06;59.859;47.052;35.173
25237.05;59.868;47.053;35.175
25238.05;59.861;47.053;35.174
25239.05;59.852;47.051;35.173
25240.05;59.854;47.051;35.172
25241.05;59.866;47.05;35.171
25242.05;59.863;47.052;35.173
25243.04;59.856;47.048;35.17
25244.04;59.868;47.051;35.172
25245.04;59.858;47.051;35.173
25246.04;59.857;47.05;35.172
25247.04;59.872;47.05;35.172
25248.04;59.874;47.051;35.173
25249.02;59.862;47.051;35.172
25250.02;59.872;47.052;35.174
25251.02;59.847;47.049;35.17
25252.02;59.852;47.051;35.172
25253.04;59.861;47.05;35.171
25254.03;59.853;47.052;35.173
25255.03;59.859;47.053;35.174
25256.05;59.845;47.052;35.173
25257.06;59.849;47.05;35.171
25258.06;59.862;47.05;35.172
25259.07;59.865;47.05;35.171
25260.06;59.846;47.048;35.169
25261.05;59.822;47.047;35.169
25262.06;59.844;47.049;35.17
25263.07;59.857;47.049;35.17
25264.09;59.865;47.049;35.169
25265.09;59.866;47.051;35.172
25266.09;59.849;47.048;35.169
25267.09;59.812;47.046;35.168
25268.1;59.864;47.048;35.17
25269.11;59.861;47.05;35.171
25270.09;59.849;47.048;35.169
25271.09;59.846;47.048;35.169
25272.09;59.862;47.048;35.17
25273.09;59.852;47.049;35.17
25274.09;59.856;47.049;35.17
25275.1;59.85;47.047;35.167
25276.09;59.859;47.047;35.168
25277.1;59.859;47.048;35.17
25278.08;59.848;47.049;35.17
25279.08;59.853;47.048;35.169
25280.07;59.844;47.048;35.169
25281.07;59.859;47.048;35.169
25282.06;59.848;47.047;35.168
25283.05;59.852;47.047;35.168
25284.05;59.846;47.047;35.169
25285.06;59.863;47.047;35.168
25286.08;59.856;47.046;35.167
25287.07;59.836;47.047;35.168
25288.08;59.858;47.047;35.167
25289.07;59.848;47.047;35.168
25290.07;59.86;47.048;35.169
25291.05;59.848;47.047;35.169
25292.03;59.853;47.045;35.167
25293.03;59.835;47.046;35.167
25294.02;59.858;47.048;35.17
25295.03;59.854;47.046;35.167
25296.03;59.857;47.045;35.167
25297.02;59.847;47.045;35.167
25298.02;59.854;47.047;35.168
25299.03;59.831;47.046;35.166
25300.04;59.86;47.047;35.169
25301.02;59.864;47.046;35.168
25302;59.859;47.048;35.169
25302.99;59.848;47.046;35.167
25304;59.846;47.047;35.167
25305;59.851;47.047;35.168
25306;59.858;47.047;35.168
25307;59.827;47.043;35.165
25308.01;59.86;47.047;35.168
25309.02;59.842;47.047;35.169
25310;59.837;47.046;35.167
25311;59.844;47.047;35.168
25311.99;59.853;47.047;35.168
25312.96;59.849;47.047;35.168
25313.97;59.804;47.042;35.163
25314.96;59.847;47.046;35.167
25315.93;59.86;47.047;35.169
25316.94;59.848;47.048;35.169
25317.93;59.844;47.046;35.167
25318.93;59.844;47.047;35.169
25319.93;59.855;47.046;35.167
25320.92;59.837;47.047;35.167
25321.9;59.852;47.049;35.169
25322.89;59.864;47.048;35.169
25323.89;59.854;47.048;35.169
25324.89;59.857;47.048;35.17
25325.88;59.857;47.049;35.169
25326.88;59.811;47.044;35.165
25327.87;59.849;47.047;35.168
25328.87;59.856;47.048;35.168
25329.88;59.852;47.047;35.169
25330.9;59.846;47.047;35.167
25331.89;59.858;47.049;35.169
25332.88;59.853;47.048;35.169
25333.88;59.849;47.046;35.167
25334.88;59.86;47.05;35.171
25335.88;59.847;47.045;35.166
25336.86;59.854;47.046;35.167
25337.85;59.844;47.047;35.168
25338.86;59.799;47.044;35.165
25339.85;59.85;47.048;35.168
25340.87;59.815;47.044;35.166
25341.87;59.839;47.046;35.167
25342.87;59.855;47.048;35.169
25343.87;59.829;47.045;35.165
25344.89;59.838;47.046;35.167
25345.89;59.846;47.045;35.166
25346.89;59.852;47.045;35.167
25347.89;59.848;47.045;35.166
25348.89;59.85;47.046;35.167
25349.87;59.859;47.047;35.169
25350.86;59.842;47.045;35.166
25351.86;59.801;47.041;35.162
25352.87;59.847;47.044;35.165
25353.89;59.845;47.046;35.167
25354.89;59.855;47.047;35.168
25355.88;59.86;47.044;35.166
25356.87;59.852;47.046;35.167
25357.86;59.843;47.045;35.166
25358.86;59.857;47.045;35.166
25359.86;59.847;47.045;35.166
25360.84;59.802;47.042;35.163
25361.86;59.847;47.044;35.166
25362.85;59.836;47.044;35.166
25363.85;59.843;47.045;35.166
25364.84;59.834;47.045;35.166
25365.83;59.804;47.041;35.163
25366.82;59.85;47.042;35.163
25367.82;59.831;47.042;35.163
25368.83;59.827;47.043;35.164
25369.84;59.833;47.042;35.163
25370.85;59.826;47.04;35.161
25371.86;59.824;47.044;35.164
25372.85;59.859;47.044;35.165
25373.85;59.828;47.042;35.163
25374.84;59.824;47.042;35.163
25375.84;59.842;47.043;35.164
25376.83;59.84;47.039;35.16
25377.82;59.827;47.041;35.162
25378.81;59.836;47.04;35.161
25379.81;59.829;47.039;35.161
25380.82;59.81;47.035;35.158
25381.8;59.847;47.039;35.161
25382.79;59.848;47.039;35.161
25383.78;59.834;47.04;35.161
25384.78;59.825;47.041;35.162
25385.79;59.797;47.035;35.156
25386.77;59.84;47.041;35.163
25387.79;59.833;47.038;35.159
25388.78;59.845;47.04;35.161
25389.78;59.85;47.041;35.162
25390.76;59.788;47.036;35.158
25391.78;59.825;47.04;35.161
25392.76;59.797;47.036;35.158
25393.79;59.844;47.038;35.16
25394.78;59.829;47.039;35.161
25395.78;59.842;47.039;35.161
25396.79;59.794;47.037;35.158
25397.8;59.827;47.036;35.157
25398.8;59.827;47.039;35.159
25399.81;59.839;47.038;35.159
25400.81;59.834;47.038;35.16
25401.8;59.834;47.037;35.158
25402.78;59.831;47.036;35.157
25403.78;59.83;47.037;35.159
25404.78;59.845;47.035;35.157
25405.78;59.853;47.038;35.159
25406.78;59.836;47.039;35.16
25407.76;59.817;47.039;35.16
25408.76;59.839;47.036;35.157
25409.74;59.839;47.038;35.159
25410.74;59.829;47.039;35.16
25411.74;59.82;47.037;35.158
25412.75;59.792;47.035;35.157
25413.75;59.829;47.035;35.155
25414.75;59.787;47.035;35.157
25415.76;59.8;47.032;35.155
25416.78;59.788;47.034;35.156
25417.77;59.789;47.032;35.154
25418.77;59.848;47.038;35.159
25419.78;59.828;47.036;35.157
25420.76;59.822;47.036;35.157
25421.74;59.838;47.038;35.159
25422.74;59.844;47.039;35.161
25423.73;59.834;47.037;35.158
25424.74;59.793;47.035;35.157
25425.75;59.801;47.033;35.154
25426.76;59.831;47.036;35.158
25427.77;59.818;47.034;35.155
25428.77;59.828;47.036;35.157
25429.76;59.829;47.035;35.156
25430.76;59.789;47.031;35.153
25431.75;59.842;47.036;35.157
25432.74;59.826;47.035;35.156
25433.73;59.819;47.033;35.154
25434.74;59.839;47.034;35.156
25435.75;59.83;47.033;35.154
25436.75;59.828;47.036;35.157
25437.74;59.791;47.032;35.154
25438.73;59.833;47.035;35.155
25439.73;59.822;47.034;35.155
25440.74;59.819;47.033;35.154
25441.72;59.822;47.033;35.154
25442.71;59.83;47.033;35.154
25443.7;59.789;47.029;35.151
25444.69;59.784;47.029;35.151
25445.67;59.788;47.027;35.149
25446.67;59.786;47.028;35.15
25447.67;59.818;47.032;35.153
25448.66;59.842;47.032;35.154
25449.66;59.841;47.033;35.155
25450.64;59.825;47.033;35.154
25451.63;59.826;47.032;35.153
25452.63;59.82;47.031;35.152
25453.63;59.792;47.026;35.148
25454.64;59.794;47.029;35.151
25455.62;59.83;47.033;35.154
25456.62;59.82;47.032;35.153
25457.62;59.821;47.034;35.155
25458.62;59.807;47.032;35.153
25459.63;59.818;47.034;35.155
25460.61;59.817;47.033;35.153
25461.62;59.785;47.029;35.15
25462.64;59.833;47.033;35.154
25463.63;59.831;47.032;35.153
25464.62;59.785;47.028;35.149
25465.62;59.786;47.028;35.15
25466.62;59.781;47.028;35.15
25467.62;59.835;47.034;35.155
25468.63;59.818;47.031;35.152
25469.61;59.78;47.028;35.15
25470.59;59.784;47.028;35.15
25471.6;59.794;47.027;35.149
25472.59;59.827;47.03;35.151
25473.57;59.78;47.027;35.148
25474.58;59.805;47.031;35.152
25475.58;59.774;47.027;35.148
25476.59;59.788;47.029;35.151
25477.58;59.791;47.026;35.148
25478.59;59.791;47.028;35.15
25479.58;59.785;47.028;35.15
25480.56;59.824;47.031;35.152
25481.55;59.79;47.025;35.146
25482.55;59.84;47.031;35.153
25483.53;59.835;47.029;35.151
25484.54;59.827;47.029;35.151
25485.54;59.812;47.031;35.152
25486.55;59.812;47.03;35.151
25487.53;59.83;47.032;35.153
25488.53;59.813;47.031;35.152
25489.54;59.815;47.029;35.15
25490.54;59.816;47.029;35.151
25491.55;59.814;47.03;35.151
25492.54;59.812;47.029;35.15
25493.54;59.828;47.027;35.148
25494.54;59.838;47.029;35.15
25495.52;59.827;47.027;35.148
25496.5;59.788;47.026;35.148
25497.5;59.814;47.026;35.147
25498.5;59.775;47.025;35.147
25499.5;59.769;47.022;35.144
25500.5;59.815;47.027;35.148
25501.48;59.827;47.027;35.149
25502.48;59.771;47.023;35.144
25503.48;59.82;47.027;35.148
25504.48;59.778;47.024;35.146
25505.49;59.817;47.028;35.149
25506.47;59.788;47.022;35.144
25507.46;59.814;47.026;35.148
25508.45;59.805;47.025;35.146
25509.46;59.812;47.025;35.146
25510.44;59.777;47.024;35.146
25511.42;59.828;47.027;35.148
25512.42;59.825;47.026;35.146
25513.41;59.778;47.022;35.144
25514.4;59.818;47.025;35.147
25515.41;59.817;47.025;35.146
25516.42;59.832;47.026;35.147
25517.4;59.813;47.025;35.146
25518.41;59.784;47.021;35.143
25519.4;59.814;47.026;35.147
25520.4;59.79;47.023;35.145
25521.41;59.811;47.026;35.147
25522.4;59.783;47.02;35.143
25523.39;59.791;47.02;35.142
25524.38;59.786;47.021;35.143
25525.38;59.825;47.023;35.144
25526.35;59.779;47.021;35.142
25527.36;59.809;47.026;35.147
25528.36;59.829;47.024;35.146
25529.36;59.807;47.022;35.143
25530.35;59.785;47.021;35.143
25531.35;59.781;47.019;35.14
25532.36;59.813;47.026;35.146
25533.36;59.771;47.019;35.141
25534.34;59.781;47.02;35.141
25535.34;59.81;47.022;35.144
25536.33;59.815;47.021;35.143
25537.33;59.816;47.021;35.142
25538.32;59.8;47.022;35.142
25539.32;59.832;47.023;35.144
25540.31;59.781;47.017;35.139
25541.32;59.778;47.019;35.141
25542.3;59.775;47.019;35.141
25543.3;59.777;47.018;35.14
25544.33;59.807;47.019;35.141
25545.34;59.822;47.021;35.143
25546.35;59.782;47.017;35.138
25547.36;59.772;47.018;35.14
25548.35;59.807;47.018;35.14
25549.36;59.817;47.018;35.14
25550.37;59.826;47.018;35.139
25551.36;59.798;47.018;35.139
25552.35;59.777;47.017;35.139
25553.35;59.815;47.02;35.14
25554.37;59.811;47.021;35.142
25555.37;59.816;47.02;35.14
25556.37;59.772;47.018;35.14
25557.38;59.772;47.016;35.138
25558.37;59.82;47.023;35.143
25559.36;59.773;47.016;35.138
25560.35;59.772;47.017;35.138
25561.35;59.809;47.021;35.142
25562.35;59.777;47.016;35.139
25563.35;59.834;47.019;35.14
25564.36;59.812;47.021;35.142
25565.36;59.807;47.019;35.14
25566.35;59.801;47.02;35.141
25567.32;59.808;47.02;35.141
25568.32;59.784;47.016;35.139
25569.31;59.828;47.018;35.139
25570.31;59.771;47.016;35.137
25571.32;59.791;47.018;35.139
25572.3;59.8;47.019;35.14
25573.3;59.817;47.02;35.141
25574.28;59.843;47.018;35.141
25575.28;59.814;47.02;35.141
25576.27;59.775;47.017;35.139
25577.26;59.779;47.016;35.138
25578.25;59.81;47.018;35.139
25579.25;59.798;47.021;35.141
25580.25;59.802;47.02;35.141
25581.26;59.808;47.016;35.137
25582.25;59.795;47.019;35.14
25583.24;59.823;47.019;35.14
25584.23;59.78;47.011;35.133
25585.24;59.804;47.018;35.14
25586.24;59.8;47.016;35.137
25587.25;59.774;47.014;35.136
25588.23;59.822;47.017;35.138
25589.22;59.763;47.012;35.134
25590.22;59.769;47.013;35.135
25591.23;59.777;47.013;35.135
25592.23;59.805;47.017;35.139
25593.24;59.776;47.014;35.136
25594.22;59.805;47.016;35.137
25595.22;59.794;47.019;35.14
25596.23;59.793;47.019;35.139
25597.23;59.816;47.016;35.137
25598.23;59.822;47.016;35.138
25599.24;59.826;47.016;35.137
25600.24;59.803;47.019;35.141
25601.23;59.784;47.014;35.136
25602.23;59.804;47.02;35.141
25603.24;59.814;47.018;35.14
25604.23;59.773;47.014;35.136
25605.24;59.814;47.021;35.143
25606.23;59.793;47.018;35.139
25607.24;59.762;47.017;35.138
25608.23;59.768;47.013;35.135
25609.23;59.798;47.019;35.139
25610.24;59.793;47.018;35.139
25611.22;59.824;47.017;35.138
25612.22;59.758;47.016;35.137
25613.21;59.799;47.018;35.14
25614.2;59.764;47.015;35.136
25615.21;59.804;47.019;35.14
25616.19;59.816;47.017;35.138
25617.19;59.802;47.019;35.139
25618.17;59.813;47.017;35.138
25619.15;59.81;47.017;35.138
25620.17;59.806;47.016;35.137
25621.17;59.798;47.019;35.14
25622.18;59.764;47.013;35.134
25623.18;59.809;47.018;35.138
25624.16;59.77;47.014;35.136
25625.16;59.775;47.014;35.136
25626.15;59.791;47.015;35.136
25627.14;59.799;47.018;35.139
25628.14;59.763;47.015;35.137
25629.14;59.81;47.017;35.138
25630.13;59.806;47.018;35.139
25631.13;59.798;47.016;35.137
