IDs:;240814 04_240812A_elasticity2;04_DNAJB6_00_439_uM_expansion_corrected;
Concentration [uM]:;0.439;;
Time [s];Surface tension [mJ/m^2];Area [mm^2];Volume [mm^3]
5228.419;58.504650828223;49.31;37.122
5229.416;58.5079066696099;49.306;37.118
5230.422;58.5077147997152;49.308;37.121
5231.434;58.5099066696099;49.305;37.118
5232.418;58.5089706113865;49.304;37.117
5233.407;58.4979706113865;49.305;37.117
5234.431;58.5110345457384;49.303;37.116
5235.432;58.520842720407;49.306;37.119
5236.437;58.5000984726674;49.303;37.115
5237.448;58.4859066696099;49.306;37.118
5238.43;58.4979066696099;49.305;37.118
5239.418;58.4949706113865;49.306;37.117
5240.407;58.4919066696099;49.307;37.118
5241.397;58.500842720407;49.307;37.119
5242.393;58.502842720407;49.308;37.119
5243.393;58.4859066696099;49.307;37.118
5244.393;58.488842720407;49.308;37.119
5245.408;58.4960984726674;49.304;37.115
5246.404;58.494842720407;49.308;37.119
5247.395;58.4799066696099;49.308;37.118
5248.401;58.488842720407;49.309;37.119
5249.408;58.4857147997153;49.311;37.121
5250.403;58.478778763776;49.31;37.12
5251.389;58.4987147997152;49.31;37.121
5252.385;58.485650828223;49.311;37.122
5253.37;58.4767147997152;49.311;37.121
5254.361;58.4879706113865;49.308;37.117
5255.368;58.485778763776;49.31;37.12
5256.378;58.4699066696099;49.309;37.118
5257.373;58.489650828223;49.312;37.122
5258.373;58.485778763776;49.31;37.12
5259.355;58.478842720407;49.31;37.119
5260.333;58.481778763776;49.31;37.12
5261.337;58.4707147997152;49.312;37.121
5262.35;58.480842720407;49.31;37.119
5263.344;58.464842720407;49.309;37.119
5264.34;58.477842720407;49.31;37.119
5265.348;58.472842720407;49.31;37.119
5266.36;58.474650828223;49.313;37.122
5267.378;58.481650828223;49.313;37.122
5268.388;58.467842720407;49.311;37.119
5269.366;58.465778763776;49.312;37.12
5270.365;58.4717147997152;49.312;37.121
5271.367;58.474778763776;49.312;37.12
5272.369;58.4729066696099;49.309;37.118
5273.376;58.4817147997153;49.312;37.121
5274.396;58.472842720407;49.311;37.119
5275.416;58.4679066696099;49.31;37.118
5276.416;58.4669706113865;49.309;37.117
5277.396;58.458842720407;49.311;37.119
5278.389;58.4669066696099;49.31;37.118
5279.385;58.4509066696099;49.311;37.118
5280.377;58.454842720407;49.311;37.119
5281.36;58.4609706113865;49.31;37.117
5282.359;58.4609706113865;49.31;37.117
5283.363;58.4579066696099;49.31;37.118
5284.358;58.4609706113865;49.31;37.117
5285.357;58.4630345457384;49.309;37.116
5286.343;58.4549706113865;49.309;37.117
5287.352;58.4579706113865;49.31;37.117
5288.349;58.4540345457384;49.309;37.116
5289.354;58.4599706113865;49.309;37.117
5290.34;58.4510345457384;49.309;37.116
5291.337;58.4610984726674;49.307;37.115
5292.327;58.4399706113865;49.31;37.117
5293.344;58.4420984726674;49.309;37.115
5294.338;58.4470345457384;49.31;37.116
5295.343;58.4489706113865;49.311;37.117
5296.329;58.4500984726674;49.309;37.115
5297.344;58.4440345457384;49.31;37.116
5298.335;58.4530345457384;49.31;37.116
5299.335;58.4500345457384;49.31;37.116
5300.341;58.4380984726674;49.309;37.115
5301.32;58.4510984726674;49.309;37.115
5302.303;58.4381623921751;49.309;37.114
5303.29;58.4510984726674;49.309;37.115
5304.283;58.4390345457384;49.31;37.116
5305.283;58.4230984726674;49.309;37.115
5306.286;58.4392902089334;49.307;37.112
5307.29;58.4341623921751;49.309;37.114
5308.269;58.4370345457384;49.311;37.116
5309.282;58.4459706113865;49.312;37.117
5310.299;58.4450345457384;49.31;37.116
5311.288;58.4451623921751;49.309;37.114
5312.28;58.4420345457384;49.31;37.116
5313.279;58.4380345457384;49.311;37.116
5314.284;58.4320345457384;49.311;37.116
5315.285;58.4379066696099;49.313;37.118
5316.285;58.4362263042631;49.308;37.113
5317.292;58.4241623921751;49.31;37.114
5318.268;58.4272263042631;49.309;37.113
5319.28;58.4362263042631;49.309;37.113
5320.283;58.4320984726674;49.31;37.115
5321.281;58.4262263042631;49.309;37.113
5322.293;58.4310984726674;49.311;37.115
5323.289;58.4292263042631;49.309;37.113
5324.273;58.4211623921751;49.31;37.114
5325.271;58.4241623921751;49.31;37.114
5326.272;58.4283541061874;49.307;37.111
5327.258;58.4143541061874;49.308;37.111
5328.248;58.4271623921751;49.31;37.114
5329.236;58.4280345457384;49.312;37.116
5330.222;58.4142263042631;49.309;37.113
5331.221;58.4132902089334;49.309;37.112
5332.225;58.4201623921751;49.311;37.114
5333.208;58.4242263042632;49.31;37.113
5334.195;58.4310984726674;49.311;37.115
5335.185;58.4233541061874;49.308;37.111
5336.183;58.4221623921751;49.31;37.114
5337.185;58.4201623921751;49.311;37.114
5338.193;58.4080984726674;49.312;37.115
5339.204;58.4301623921751;49.311;37.114
5340.219;58.4201623921751;49.311;37.114
5341.212;58.4143541061874;49.309;37.111
5342.209;58.3972902089334;49.31;37.112
5343.211;58.4140984726674;49.312;37.115
5344.215;58.396417996027;49.308;37.11
5345.194;58.4082263042631;49.311;37.113
5346.209;58.4070984726674;49.313;37.115
5347.196;58.3894818784538;49.308;37.109
5348.184;58.4132902089334;49.31;37.112
5349.176;58.3893541061874;49.31;37.111
5350.167;58.4142263042631;49.311;37.113
5351.165;58.4104818784538;49.307;37.109
5352.164;58.4024818784538;49.308;37.109
5353.162;58.409417996027;49.308;37.11
5354.16;58.3915457534695;49.307;37.108
5355.143;58.4104818784538;49.307;37.109
5356.147;58.3935457534695;49.307;37.108
5357.131;58.4126096210758;49.306;37.107
5358.139;58.4065457534695;49.306;37.108
5359.161;58.4015457534695;49.307;37.108
5360.159;58.4162902089334;49.31;37.112
5361.166;58.3914818784538;49.309;37.109
5362.154;58.3853541061874;49.311;37.111
5363.155;58.3803541061874;49.311;37.111
5364.173;58.4014818784538;49.309;37.109
5365.17;58.3865457534695;49.308;37.108
5366.156;58.3846734812745;49.306;37.106
5367.177;58.3894818784538;49.309;37.109
5368.181;58.3976734812745;49.306;37.106
5369.161;58.3756734812745;49.307;37.106
5370.177;58.3856096210758;49.307;37.107
5371.179;58.3727373340671;49.305;37.105
5372.19;58.3836096210758;49.308;37.107
5373.197;58.3916096210758;49.308;37.107
5374.206;58.3884818784538;49.309;37.109
5375.223;58.3896734812745;49.306;37.106
5376.215;58.3913541061874;49.311;37.111
5377.226;58.3806096210758;49.307;37.107
5378.232;58.382417996027;49.31;37.11
5379.227;58.3815457534695;49.309;37.108
5380.226;58.3606734812745;49.308;37.106
5381.215;58.3686734812745;49.307;37.106
5382.199;58.3775457534695;49.309;37.108
5383.185;58.3807373340671;49.307;37.105
5384.176;58.3697373340671;49.306;37.105
5385.18;58.3715457534695;49.309;37.108
5386.18;58.3756734812745;49.307;37.106
5387.176;58.3675457534695;49.309;37.108
5388.182;58.3694818784538;49.31;37.109
5389.178;58.3596096210758;49.309;37.107
5390.172;58.3804818784538;49.31;37.109
5391.165;58.3666096210758;49.309;37.107
5392.183;58.3636734812745;49.308;37.106
5393.178;58.3605457534695;49.31;37.108
5394.181;58.3646734812745;49.309;37.106
5395.188;58.3594818784538;49.311;37.109
5396.207;58.3686734812745;49.308;37.106
5397.205;58.3702902089334;49.314;37.112
5398.21;58.3864818784538;49.312;37.109
5399.216;58.363417996027;49.312;37.11
5400.196;58.3545457534695;49.311;37.108
5401.181;58.3685457534695;49.311;37.108
5402.171;58.3675457534695;49.311;37.108
5403.193;58.361417996027;49.313;37.11
5404.194;58.3506096210758;49.311;37.107
5405.198;58.3474818784538;49.312;37.109
5406.203;58.3556096210758;49.311;37.107
5407.216;58.3624818784538;49.312;37.109
5408.212;58.3646734812745;49.31;37.106
5409.208;58.3566096210758;49.311;37.107
5410.195;58.3426096210758;49.311;37.107
5411.19;58.3476096210758;49.311;37.107
5412.185;58.3495457534695;49.311;37.108
5413.171;58.3555457534695;49.313;37.108
5414.17;58.3516096210758;49.311;37.107
5415.184;58.3386096210758;49.311;37.107
5416.189;58.3466734812745;49.311;37.106
5417.18;58.3486734812745;49.31;37.106
5418.16;58.3476096210758;49.311;37.107
5419.147;58.3445457534695;49.312;37.108
5420.162;58.3555457534695;49.313;37.108
5421.151;58.3554818784538;49.313;37.109
5422.156;58.3564818784538;49.313;37.109
5423.162;58.3348011794555;49.309;37.104
5424.153;58.3406096210758;49.312;37.107
5425.15;58.3397373340671;49.31;37.105
5426.127;58.3395457534695;49.313;37.108
5427.138;58.3536734812745;49.311;37.106
5428.158;58.3328650174413;49.308;37.103
5429.153;58.3475457534695;49.313;37.108
5430.155;58.3494818784538;49.314;37.109
5431.162;58.3576734812745;49.31;37.106
5432.151;58.3545457534695;49.313;37.108
5433.146;58.3387373340671;49.311;37.105
5434.145;58.3407373340671;49.311;37.105
5435.151;58.3336734812745;49.311;37.106
5436.131;58.3386096210758;49.312;37.107
5437.126;58.3468650174413;49.309;37.103
5438.111;58.3237373340671;49.312;37.105
5439.121;58.3346734812745;49.312;37.106
5440.105;58.3288650174413;49.309;37.103
5441.091;58.3309288480261;49.308;37.102
5442.081;58.326056487;49.306;37.1
5443.076;58.3219926712118;49.308;37.101
5444.067;58.336056487;49.306;37.1
5445.063;58.3228650174413;49.309;37.103
5446.059;58.3358650174413;49.31;37.103
5447.043;58.3078650174413;49.31;37.103
5448.039;58.3169926712118;49.308;37.101
5449.022;58.3189926712118;49.309;37.101
5450.02;58.3368011794555;49.311;37.104
5451.016;58.315056487;49.308;37.1
5452.005;58.3179288480261;49.309;37.102
5453.007;58.3239288480261;49.309;37.102
5453.998;58.3069288480261;49.309;37.102
5454.995;58.309056487;49.308;37.1
5455.999;58.3189288480261;49.309;37.102
5457.017;58.3109926712118;49.309;37.101
5458.024;58.3229288480261;49.31;37.102
5459.011;58.3049926712118;49.309;37.101
5460.003;58.3198650174413;49.31;37.103
5461.021;58.3148650174413;49.311;37.103
5462.013;58.320056487;49.307;37.1
5463.015;58.3158650174413;49.31;37.103
5464.019;58.3149926712118;49.309;37.101
5465.028;58.3089288480261;49.31;37.102
5466.017;58.3118650174413;49.311;37.103
5467.02;58.314056487;49.308;37.1
5468.022;58.3119288480261;49.31;37.102
5469.026;58.3041840963907;49.306;37.098
5470.01;58.3081202953924;49.308;37.099
5470.998;58.3247373340671;49.313;37.105
5471.987;58.3147373340671;49.314;37.105
5472.98;58.3068011794555;49.312;37.104
5473.975;58.3098011794555;49.313;37.104
5474.975;58.3047373340671;49.314;37.105
5475.976;58.3078650174413;49.313;37.103
5476.971;58.3126734812745;49.314;37.106
5477.962;58.3027373340671;49.314;37.105
5478.947;58.3038011794555;49.314;37.104
5479.956;58.2999288480261;49.312;37.102
5480.952;58.2978650174413;49.313;37.103
5481.945;58.3119288480261;49.312;37.102
5482.949;58.3048011794555;49.313;37.104
5483.926;58.2978011794555;49.314;37.104
5484.907;58.3058650174413;49.313;37.103
5485.92;58.2969288480261;49.312;37.102
5486.917;58.3038011794555;49.315;37.104
5487.919;58.2991202953924;49.31;37.099
5488.896;58.292056487;49.311;37.1
5489.876;58.2949926712118;49.312;37.101
5490.872;58.2919288480261;49.312;37.102
5491.875;58.2929288480261;49.313;37.102
5492.882;58.2878011794555;49.314;37.104
5493.872;58.2908011794555;49.315;37.104
5494.868;58.2859926712118;49.312;37.101
5495.867;58.2889288480261;49.313;37.102
5496.849;58.2858011794555;49.315;37.104
5497.863;58.3009926712118;49.312;37.101
5498.862;58.2938011794555;49.315;37.104
5499.864;58.3007373340671;49.316;37.105
5500.87;58.2938011794555;49.315;37.104
5501.854;58.2849288480261;49.312;37.102
5502.842;58.275056487;49.311;37.1
5503.834;58.2762478899966;49.31;37.097
5504.829;58.287056487;49.312;37.1
5505.829;58.2809288480261;49.314;37.102
5506.832;58.2728650174413;49.316;37.103
5507.838;58.2799288480261;49.314;37.102
5508.852;58.2758650174413;49.315;37.103
5509.841;58.2769288480261;49.314;37.102
5510.837;58.292056487;49.312;37.1
5511.833;58.2709926712118;49.313;37.101
5512.819;58.2759288480261;49.314;37.102
5513.811;58.2711202953924;49.311;37.099
5514.809;58.2671840963907;49.311;37.098
5515.807;58.2679926712118;49.314;37.101
5516.808;58.264056487;49.313;37.1
5517.798;58.2662478899965;49.309;37.097
5518.797;58.2632478899965;49.309;37.097
5519.792;58.2643116762117;49.309;37.096
5520.798;58.2642478899966;49.31;37.097
5521.819;58.2641202953924;49.312;37.099
5522.811;58.2663754550379;49.308;37.095
5523.806;58.2672478899966;49.31;37.097
5524.792;58.2642478899966;49.31;37.097
5525.787;58.2623116762117;49.31;37.096
5526.798;58.2692478899965;49.311;37.097
5527.812;58.2643116762117;49.31;37.096
5528.805;58.2601840963907;49.312;37.098
5529.803;58.2611202953924;49.312;37.099
5530.787;58.2613754550379;49.309;37.095
5531.775;58.2663116762117;49.31;37.096
5532.779;58.2562478899965;49.311;37.097
5533.752;58.2591840963907;49.312;37.098
5534.763;58.2573754550379;49.31;37.095
5535.752;58.2562478899965;49.312;37.097
5536.747;58.2582478899966;49.311;37.097
5537.747;58.2543754550379;49.31;37.095
5538.72;58.2543754550379;49.31;37.095
5539.728;58.2483116762117;49.311;37.096
5540.716;58.2573116762117;49.311;37.096
5541.704;58.25250299053;49.309;37.093
5542.727;58.2564392264767;49.308;37.094
5543.725;58.25750299053;49.307;37.093
5544.725;58.2543116762117;49.311;37.096
5545.723;58.2463116762117;49.312;37.096
5546.73;58.25550299053;49.308;37.093
5547.731;58.2501840963907;49.313;37.098
5548.721;58.2432478899965;49.312;37.097
5549.716;58.2472478899965;49.313;37.097
5550.719;58.2421202953924;49.315;37.099
5551.729;58.2431202953924;49.314;37.099
5552.741;58.2571202953924;49.314;37.099
5553.757;58.2381202953924;49.314;37.099
5554.752;58.2503116762117;49.312;37.096
5555.763;58.2441840963907;49.314;37.098
5556.773;58.2453116762117;49.311;37.096
5557.769;58.2403116762117;49.313;37.096
5558.775;58.2522478899965;49.312;37.097
5559.757;58.2452478899965;49.313;37.097
5560.756;58.2363116762117;49.312;37.096
5561.74;58.2431202953924;49.315;37.099
5562.757;58.2391840963907;49.314;37.098
5563.749;58.2363116762117;49.313;37.096
5564.765;58.2381840963907;49.315;37.098
5565.764;58.2422478899965;49.314;37.097
5566.76;58.2331840963907;49.315;37.098
5567.761;58.2392478899966;49.314;37.097
5568.768;58.2241840963907;49.316;37.098
5569.762;58.2351202953924;49.316;37.099
5570.757;58.2353116762117;49.314;37.096
5571.76;58.2321840963907;49.316;37.098
5572.742;58.2271840963907;49.316;37.098
5573.733;58.2272478899966;49.314;37.097
5574.73;58.2251840963907;49.316;37.098
5575.713;58.2341202953924;49.316;37.099
5576.718;58.2301840963907;49.315;37.098
5577.716;58.2321202953924;49.317;37.099
5578.699;58.2242478899966;49.315;37.097
5579.689;58.2163116762117;49.314;37.096
5580.679;58.2193116762117;49.315;37.096
5581.662;58.2184392264767;49.313;37.094
5582.672;58.2261840963907;49.316;37.098
5583.675;58.2273754550379;49.313;37.095
5584.659;58.2273116762117;49.314;37.096
5585.676;58.2223754550379;49.314;37.095
5586.675;58.2273116762117;49.315;37.096
5587.678;58.2211840963907;49.316;37.098
5588.662;58.2161840963907;49.316;37.098
5589.652;58.2293116762117;49.314;37.096
5590.644;58.2272478899966;49.315;37.097
5591.646;58.2292478899965;49.315;37.097
5592.653;58.2243754550379;49.314;37.095
5593.643;58.2223754550379;49.314;37.095
5594.637;58.2153754550379;49.314;37.095
5595.61;58.2143116762117;49.315;37.096
5596.62;58.20950299053;49.313;37.093
5597.604;58.2183754550379;49.314;37.095
5598.601;58.2133754550379;49.315;37.095
5599.605;58.2074392264767;49.314;37.094
5600.608;58.2033754550379;49.315;37.095
5601.616;58.21750299053;49.312;37.093
5602.632;58.20350299053;49.313;37.093
5603.62;58.214694238393;49.31;37.09
5604.608;58.20950299053;49.313;37.093
5605.634;58.2004392264767;49.314;37.094
5606.633;58.20350299053;49.313;37.093
5607.624;58.20750299053;49.313;37.093
5608.599;58.2053754550379;49.316;37.095
5609.602;58.2095667471993;49.313;37.092
5610.595;58.2033754550379;49.315;37.095
5611.602;58.20250299053;49.313;37.093
5612.605;58.1976304964864;49.313;37.091
5613.612;58.1985667471993;49.313;37.092
5614.624;58.19650299053;49.314;37.093
5615.646;58.1865667471993;49.313;37.092
5616.654;58.1944392264767;49.315;37.094
5617.645;58.2025667471993;49.312;37.092
5618.643;58.19050299053;49.314;37.093
5619.657;58.2005667471993;49.313;37.092
5620.655;58.1907579729208;49.311;37.089
5621.664;58.19950299053;49.314;37.093
5622.651;58.1995667471993;49.313;37.092
5623.642;58.19550299053;49.314;37.093
5624.639;58.1903116762117;49.317;37.096
5625.652;58.18250299053;49.316;37.093
5626.665;58.1893754550379;49.317;37.095
5627.645;58.2004392264767;49.315;37.094
5628.64;58.1946304964864;49.313;37.091
5629.641;58.1915667471993;49.314;37.092
5630.655;58.1946304964864;49.313;37.091
5631.669;58.19150299053;49.315;37.093
5632.663;58.18550299053;49.316;37.093
5633.657;58.1896304964864;49.314;37.091
5634.657;58.19150299053;49.314;37.093
5635.66;58.2027579729208;49.313;37.089
5636.672;58.17850299053;49.316;37.093
5637.689;58.18750299053;49.315;37.093
5638.708;58.1946304964864;49.314;37.091
5639.705;58.1777579729208;49.313;37.089
5640.717;58.183694238393;49.313;37.09
5641.713;58.1766304964864;49.314;37.091
5642.708;58.1816304964864;49.314;37.091
5643.704;58.1979491322482;49.31;37.086
5644.695;58.1757579729208;49.313;37.089
5645.689;58.1896304964864;49.313;37.091
5646.704;58.1797579729208;49.312;37.089
5647.709;58.1735667471993;49.315;37.092
5648.717;58.1745667471993;49.315;37.092
5649.69;58.1716304964864;49.315;37.091
5650.679;58.1885667471993;49.315;37.092
5651.676;58.17850299053;49.317;37.093
5652.678;58.1646304964864;49.315;37.091
5653.663;58.1725667471993;49.316;37.092
5654.655;58.1645667471993;49.317;37.092
5655.657;58.174694238393;49.315;37.09
5656.691;58.1686304964864;49.316;37.091
5657.694;58.167694238393;49.315;37.09
5658.676;58.16650299053;49.318;37.093
5659.675;58.1645667471993;49.317;37.092
5660.678;58.1776304964864;49.315;37.091
5661.69;58.16550299053;49.318;37.093
5662.676;58.1635667471993;49.317;37.092
5663.668;58.1627579729208;49.315;37.089
5664.665;58.15750299053;49.318;37.093
5665.665;58.1595667471993;49.318;37.092
5666.674;58.1585667471993;49.318;37.092
5667.691;58.1506304964864;49.317;37.091
5668.678;58.1645667471993;49.317;37.092
5669.671;58.16850299053;49.319;37.093
5670.668;58.1605667471993;49.317;37.092
5671.668;58.158694238393;49.315;37.09
5672.654;58.1576304964864;49.317;37.091
