Temperature for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	Ratio 350 nm / 330 nm for Cap.1 	Temperature for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	350 nm for Cap.1 	Temperature for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature (refolding) for Cap.1 (Â°C)	330 nm for Cap.1 	Temperature for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	Ratio 350 nm / 330 nm for Cap.2 	Temperature for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	350 nm for Cap.2 	Temperature for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature (refolding) for Cap.2 (Â°C)	330 nm for Cap.2 	Temperature for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	Ratio 350 nm / 330 nm for Cap.3 	Temperature for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	350 nm for Cap.3 	Temperature for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature (refolding) for Cap.3 (Â°C)	330 nm for Cap.3 	Temperature for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	Ratio 350 nm / 330 nm for Cap.4 	Temperature for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	350 nm for Cap.4 	Temperature for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature (refolding) for Cap.4 (Â°C)	330 nm for Cap.4 	Temperature for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	Ratio 350 nm / 330 nm for Cap.5 	Temperature for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	350 nm for Cap.5 	Temperature for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature (refolding) for Cap.5 (Â°C)	330 nm for Cap.5 	Temperature for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	Ratio 350 nm / 330 nm for Cap.6 	Temperature for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	350 nm for Cap.6 	Temperature for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature (refolding) for Cap.6 (Â°C)	330 nm for Cap.6 	Temperature for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	Ratio 350 nm / 330 nm for Cap.7 	Temperature for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	350 nm for Cap.7 	Temperature for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature (refolding) for Cap.7 (Â°C)	330 nm for Cap.7 	Temperature for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	Ratio 350 nm / 330 nm for Cap.8 	Temperature for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	350 nm for Cap.8 	Temperature for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature (refolding) for Cap.8 (Â°C)	330 nm for Cap.8 	Temperature for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	Ratio 350 nm / 330 nm for Cap.9 	Temperature for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	350 nm for Cap.9 	Temperature for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature (refolding) for Cap.9 (Â°C)	330 nm for Cap.9 	Temperature for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	Ratio 350 nm / 330 nm for Cap.10 	Temperature for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	350 nm for Cap.10 	Temperature for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature (refolding) for Cap.10 (Â°C)	330 nm for Cap.10 	Temperature for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	Ratio 350 nm / 330 nm for Cap.11 	Temperature for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	350 nm for Cap.11 	Temperature for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature (refolding) for Cap.11 (Â°C)	330 nm for Cap.11 	Temperature for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	Ratio 350 nm / 330 nm for Cap.12 	Temperature for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	350 nm for Cap.12 	Temperature for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature (refolding) for Cap.12 (Â°C)	330 nm for Cap.12 	Temperature for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	Ratio 350 nm / 330 nm for Cap.13 	Temperature for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	350 nm for Cap.13 	Temperature for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature (refolding) for Cap.13 (Â°C)	330 nm for Cap.13 	Temperature for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	Ratio 350 nm / 330 nm for Cap.14 	Temperature for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	350 nm for Cap.14 	Temperature for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature (refolding) for Cap.14 (Â°C)	330 nm for Cap.14 	Temperature for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	Ratio 350 nm / 330 nm for Cap.15 	Temperature for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	350 nm for Cap.15 	Temperature for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature (refolding) for Cap.15 (Â°C)	330 nm for Cap.15 	Temperature for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	Ratio 350 nm / 330 nm for Cap.16 	Temperature for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	350 nm for Cap.16 	Temperature for Cap.16 (Â°C)	330 nm for Cap.16 	Temperature (refolding) for Cap.16 (Â°C)	330 nm for Cap.16 
61.4675	0.829151	62.24828	0.8407248	61.4675	2439.163	62.24828	1941.772	61.4675	2941.76	62.24828	2309.641	61.46698	0.8159215	62.2475	0.8210797	61.46698	2165.657	62.2475	1695.928	61.46698	2654.247	62.2475	2065.486	61.46645	0.8255284	62.24672	0.8301616	61.46645	1806.637	62.24672	1396.583	61.46645	2188.462	62.24672	1682.303	61.46593	0.8490484	62.24594	0.8559286	61.46593	1098.88	62.24594	892.332	61.46593	1294.249	62.24594	1042.531	61.4654	0.8712713	62.24516	0.8761125	61.4654	825.1718	62.24516	726.5645	61.4654	947.0894	62.24516	829.3049	61.46488	0.8873704	62.24438	0.8662392	61.46488	781.2729	62.24438	744.7997	61.46488	880.4361	62.24438	859.8083	61.46436	0.8939292	62.24361	0.8924201	61.46436	741.3875	62.24361	693.2952	61.46436	829.3582	62.24361	776.8709	61.46383	0.8843687	62.24283	0.8878241	61.46383	776.2449	62.24283	721.0889	61.46383	877.739	62.24283	812.1979	61.46331	0.9121038	62.24205	0.9150766	61.46331	758.9352	62.24205	711.2904	61.46331	832.0711	62.24205	777.3015	61.46278	0.9137231	62.24127	0.9190663	61.46278	764.2639	62.24127	714.0064	61.46278	836.4284	62.24127	776.8824	61.46226	0.9072048	62.24049	0.9114829	61.46226	797.0042	62.24049	738.9942	61.46226	878.5273	62.24049	810.7604	61.46174	0.9146459	62.23972	0.9207027	61.46174	845.0991	62.23972	792.004	61.46174	923.9631	62.23972	860.2169	61.46121	0.9168347	62.23894	0.9245118	61.46121	822.2328	62.23894	767.4944	61.46121	896.8168	62.23894	830.1618	61.46069	0.9332883	62.23816	0.939725	61.46069	839.7045	62.23816	790.0017	61.46069	899.7267	62.23816	840.6733	61.46017	0.939922	62.23738	0.6568995	61.46017	922.3425	62.23738	15.72379	61.46017	981.2968	62.23738	23.93637	61.45964	0.9261264	62.2366	0.9307092	61.45964	913.9751	62.2366	862.1141	61.45964	986.8795	62.2366	926.298
61.58327	0.8278571	62.3662	0.8385155	61.58327	2427.944	62.3662	1926.425	61.58327	2932.806	62.3662	2297.424	61.58411	0.8148088	62.36674	0.8232614	61.58411	2153.874	62.36674	1681.981	61.58411	2643.411	62.36674	2043.071	61.58494	0.8261222	62.36729	0.831379	61.58494	1798.738	62.36729	1382.213	61.58494	2177.327	62.36729	1662.555	61.58578	0.8443314	62.36784	0.8554572	61.58578	1091.909	62.36784	881.9228	61.58578	1293.223	62.36784	1030.937	61.58662	0.872174	62.36839	0.8789864	61.58662	822.847	62.36839	722.6763	61.58662	943.4435	62.36839	822.17	61.58746	0.883762	62.36893	0.8654693	61.58746	779.5159	62.36893	739.4741	61.58746	882.0428	62.36893	854.4198	61.58829	0.896024	62.36948	0.8903852	61.58829	740.7673	62.36948	689.9468	61.58829	826.7271	62.36948	774.8859	61.58913	0.8852282	62.37003	0.8882369	61.58913	778.4007	62.37003	717.2307	61.58913	879.3221	62.37003	807.4769	61.58997	0.9117462	62.37058	0.9123213	61.58997	758.6213	62.37058	706.4686	61.58997	832.0532	62.37058	774.3638	61.59081	0.9192432	62.37113	0.9175368	61.59081	765.7069	62.37113	709.5409	61.59081	832.9753	62.37113	773.3106	61.59165	0.9083511	62.37167	0.9148746	61.59165	800.771	62.37167	738.476	61.59165	881.5655	62.37167	807.1882	61.59249	0.9151148	62.37222	0.9192004	61.59249	843.8747	62.37222	789.1788	61.59249	922.1517	62.37222	858.5493	61.59332	0.9136625	62.37277	0.9254114	61.59332	820.0372	62.37277	764.3326	61.59332	897.5275	62.37277	825.9382	61.59416	0.9331843	62.37332	0.9389928	61.59416	839.189	62.37332	788.6799	61.59416	899.2747	62.37332	839.9211	61.595	0.9388466	62.37387	0.627988	61.595	918.196	62.37387	15.59799	61.595	978.0042	62.37387	24.83805	61.59584	0.9266303	62.37441	0.9313816	61.59584	910.277	62.37441	862.4832	61.59584	982.3519	62.37441	926.0257
61.60738	0.8297807	62.38854	0.8391196	61.60738	2429.893	62.38854	1928.338	61.60738	2928.355	62.38854	2298.049	61.60678	0.8140811	62.38775	0.8238099	61.60678	2150.265	62.38775	1686.661	61.60678	2641.34	62.38775	2047.392	61.60619	0.8228158	62.38696	0.8363366	61.60619	1786.632	62.38696	1387.563	61.60619	2171.363	62.38696	1659.096	61.60559	0.8467242	62.38617	0.8554217	61.60559	1084.965	62.38617	881.7405	61.60559	1281.368	62.38617	1030.767	61.60499	0.8690898	62.38538	0.8744624	61.60499	818.5385	62.38538	722.2818	61.60499	941.8342	62.38538	825.9724	61.60439	0.888028	62.38459	0.8654814	61.60439	778.6689	62.38459	740.433	61.60439	876.8519	62.38459	855.5159	61.60379	0.8929406	62.3838	0.8940107	61.60379	737.3614	62.3838	692.1049	61.60379	825.7675	62.3838	774.1572	61.6032	0.8839458	62.38301	0.8864429	61.6032	774.3704	62.38301	717.1696	61.6032	876.0384	62.38301	809.0421	61.6026	0.9110025	62.38221	0.9179837	61.6026	756.2512	62.38221	711.4164	61.6026	830.1307	62.38221	774.9772	61.602	0.9109015	62.38142	0.9167392	61.602	762.0581	62.38142	711.6413	61.602	836.5977	62.38142	776.2745	61.6014	0.9065377	62.38063	0.9119259	61.6014	796.3052	62.38063	736.1581	61.6014	878.4028	62.38063	807.2565	61.6008	0.9131275	62.37984	0.9203044	61.6008	841.404	62.37984	789.2955	61.6008	921.4529	62.37984	857.6462	61.6002	0.9141135	62.37905	0.9213473	61.6002	818.3547	62.37905	764.3032	61.6002	895.244	62.37905	829.5495	61.5996	0.936264	62.37826	0.9370863	61.5996	840.416	62.37826	787.8844	61.5996	897.6271	62.37826	840.781	61.599	0.936258	62.37747	0.6494215	61.599	915.8738	62.37747	15.51405	61.599	978.228	62.37747	23.88902	61.5984	0.9291607	62.37668	0.9336671	61.5984	912.7271	62.37668	862.8511	61.5984	982.3134	62.37668	924.1528
61.72395	0.8328228	62.50584	0.8410118	61.72395	2425.331	62.50584	1920.259	61.72395	2912.182	62.50584	2283.272	61.72476	0.8151184	62.50643	0.8218955	61.72476	2140.325	62.50643	1670.1	61.72476	2625.784	62.50643	2032.01	61.72557	0.8231707	62.50702	0.833434	61.72557	1773.121	62.50702	1368.217	61.72557	2154.014	62.50702	1641.662	61.72639	0.8447648	62.50761	0.8542082	61.72639	1075.972	62.50761	870.9612	61.72639	1273.694	62.50761	1019.612	61.7272	0.8740965	62.50819	0.874689	61.7272	819.9241	62.50819	716.5028	61.7272	938.0247	62.50819	819.1515	61.72802	0.8849266	62.50878	0.866295	61.72802	775.1069	62.50878	734.8058	61.72802	875.8997	62.50878	848.2166	61.72883	0.8956853	62.50937	0.8932056	61.72883	737.2687	62.50937	689.4297	61.72883	823.1337	62.50937	771.86	61.72964	0.8864564	62.50996	0.8932741	61.72964	775.6027	62.50996	718.2828	61.72964	874.9473	62.50996	804.1013	61.73046	0.9113868	62.51054	0.9125105	61.73046	755.361	62.51054	706.7704	61.73046	828.804	62.51054	774.5341	61.73127	0.9172606	62.51113	0.9177953	61.73127	763.6883	62.51113	709.8423	61.73127	832.575	62.51113	773.4212	61.73209	0.90604	62.51172	0.9088209	61.73209	794.5005	62.51172	732.2237	61.73209	876.8933	62.51172	805.6854	61.7329	0.9124262	62.51231	0.9190696	61.7329	842.5386	62.51231	788.6805	61.7329	923.4046	62.51231	858.1292	61.73372	0.9112843	62.51289	0.9193665	61.73372	815.9518	62.51289	759.9634	61.73372	895.3867	62.51289	826.6164	61.73453	0.9327607	62.51348	0.9398514	61.73453	837.9609	62.51348	787.5991	61.73453	898.3665	62.51348	838.0038	61.73534	0.9427269	62.51407	0.6459296	61.73534	918.3405	62.51407	15.72314	61.73534	974.1321	62.51407	24.34188	61.73616	0.9304669	62.51466	0.9302182	61.73616	911.0661	62.51466	857.9332	61.73616	979.1494	62.51466	922.2924
61.74481	0.8290355	62.52835	0.8401513	61.74481	2417.344	62.52835	1917.83	61.74481	2915.851	62.52835	2282.72	61.74434	0.8127518	62.52752	0.8247049	61.74434	2131.013	62.52752	1676.301	61.74434	2621.972	62.52752	2032.607	61.74388	0.8229699	62.52669	0.8327137	61.74388	1768.815	62.52669	1368.768	61.74388	2149.307	62.52669	1643.744	61.74342	0.8467377	62.52586	0.8567529	61.74342	1071.305	62.52586	875.0046	61.74342	1265.215	62.52586	1021.303	61.74295	0.8713196	62.52503	0.8785686	61.74295	812.7438	62.52503	719.3366	61.74295	932.7734	62.52503	818.7598	61.74249	0.8868521	62.5242	0.8665527	61.74249	775.9774	62.5242	738.1328	61.74249	874.9794	62.5242	851.8038	61.74202	0.8943775	62.52337	0.8926823	61.74202	734.7822	62.52337	690.3102	61.74202	821.5572	62.52337	773.2989	61.74156	0.8833296	62.52253	0.8841837	61.74156	773.3849	62.52253	715.8658	61.74156	875.5338	62.52253	809.6346	61.74109	0.9140596	62.52171	0.9114624	61.74109	757.0234	62.52171	705.4226	61.74109	828.1992	62.52171	773.946	61.74063	0.9189766	62.52087	0.918331	61.74063	762.9266	62.52087	709.5759	61.74063	830.1915	62.52087	772.6799	61.74017	0.9045731	62.52004	0.9115472	61.74017	793.1547	62.52004	734.6611	61.74017	876.8277	62.52004	805.9496	61.7397	0.9117713	62.51921	0.9185956	61.7397	840.6967	62.51921	786.6823	61.7397	922.0477	62.51921	856.3967	61.73923	0.9135058	62.51838	0.9188525	61.73923	816.5443	62.51838	761.628	61.73923	893.8578	62.51838	828.8904	61.73877	0.9352033	62.51755	0.9349731	61.73877	837.3628	62.51755	785.3885	61.73877	895.3804	62.51755	840.0119	61.73831	0.9381155	62.51672	0.6340616	61.73831	914.9307	62.51672	15.53848	61.73831	975.2858	62.51672	24.50627	61.73784	0.9284242	62.51588	0.933224	61.73784	910.1566	62.51588	859.538	61.73784	980.3241	62.51588	921.0414
61.86295	0.8288885	62.64548	0.8402804	61.86295	2406.01	62.64548	1905.393	61.86295	2902.695	62.64548	2267.568	61.86377	0.8147551	62.64609	0.8217826	61.86377	2125.52	62.64609	1659.79	61.86377	2608.783	62.64609	2019.743	61.86458	0.8260503	62.6467	0.8339029	61.86458	1761.254	62.6467	1353.127	61.86458	2132.139	62.6467	1622.643	61.8654	0.8433872	62.64731	0.8542115	61.8654	1065.525	62.64731	862.7183	61.8654	1263.388	62.64731	1009.959	61.86621	0.8707725	62.64792	0.8788676	61.86621	808.8287	62.64792	714.1183	61.86621	928.8633	62.64792	812.5437	61.86703	0.8836257	62.64853	0.8669491	61.86703	772.997	62.64853	733.4246	61.86703	874.8014	62.64853	845.9835	61.86785	0.8934944	62.64914	0.8948781	61.86785	734.7648	62.64914	687.9694	61.86785	822.3497	62.64914	768.7855	61.86866	0.8836585	62.64975	0.8936659	61.86866	770.9439	62.64975	717.1122	61.86866	872.4456	62.64975	802.4387	61.86948	0.9136514	62.65036	0.9167624	61.86948	756.312	62.65036	706.4733	61.86948	827.7905	62.65036	770.6177	61.87029	0.9182141	62.65096	0.9166818	61.87029	760.8027	62.65096	707.7915	61.87029	828.568	62.65096	772.1235	61.87111	0.9104755	62.65157	0.910991	61.87111	793.2581	62.65157	733.1718	61.87111	871.257	62.65157	804.8069	61.87193	0.9119628	62.65218	0.9156214	61.87193	840.8136	62.65218	786.0688	61.87193	921.9823	62.65218	858.5086	61.87274	0.915569	62.65279	0.9227833	61.87274	816.6432	62.65279	760.96	61.87274	891.9516	62.65279	824.6356	61.87356	0.9310492	62.6534	0.937112	61.87356	833.9266	62.6534	784.6947	61.87356	895.6848	62.6534	837.3543	61.87437	0.9355503	62.65401	0.6325222	61.87437	913.1392	62.65401	15.59475	61.87437	976.045	62.65401	24.65486	61.87519	0.9292777	62.65462	0.931611	61.87519	906.6052	62.65462	856.5701	61.87519	975.602	62.65462	919.4504
61.88477	0.8295788	62.66817	0.838699	61.88477	2405.099	62.66817	1907.475	61.88477	2899.181	62.66817	2274.326	61.88421	0.8151793	62.66738	0.8207373	61.88421	2125.68	62.66738	1657.712	61.88421	2607.623	62.66738	2019.784	61.88365	0.8263461	62.66658	0.8327511	61.88365	1749.714	62.66658	1358.617	61.88365	2117.411	62.66658	1631.48	61.88309	0.8484347	62.66579	0.8553021	61.88309	1059.504	62.66579	866.1374	61.88309	1248.774	62.66579	1012.668	61.88253	0.8720978	62.665	0.8794817	61.88253	806.535	62.665	718.0274	61.88253	924.8218	62.665	816.421	61.88198	0.8842303	62.66421	0.8670522	61.88198	770.8762	62.66421	734.4912	61.88198	871.8048	62.66421	847.113	61.88142	0.8930709	62.66342	0.8902827	61.88142	731.6749	62.66342	687.0133	61.88142	819.2797	62.66342	771.68	61.88086	0.8827953	62.66263	0.8888665	61.88086	771.1469	62.66263	714.3926	61.88086	873.5286	62.66263	803.7119	61.8803	0.9079211	62.66184	0.9135755	61.8803	750.2335	62.66184	706.051	61.8803	826.3202	62.66184	772.8436	61.87974	0.9180856	62.66105	0.9189454	61.87974	761.4686	62.66105	708.9268	61.87974	829.4091	62.66105	771.4568	61.87918	0.9086235	62.66026	0.9113012	61.87918	792.884	62.66026	734.2884	61.87918	872.6211	62.66026	805.7582	61.87862	0.9085054	62.65947	0.9151881	61.87862	837.6798	62.65947	785.9314	61.87862	922.0416	62.65947	858.7649	61.87806	0.9122168	62.65868	0.9223025	61.87806	813.0453	62.65868	761.5379	61.87806	891.2852	62.65868	825.6921	61.87751	0.9356633	62.65788	0.9341567	61.87751	837.1859	62.65788	784.1324	61.87751	894.7512	62.65788	839.4014	61.87695	0.9357983	62.65709	0.6508085	61.87695	910.5505	62.65709	15.91826	61.87695	973.02	62.65709	24.45921	61.87639	0.9253557	62.6563	0.9305399	61.87639	905.179	62.6563	857.9886	61.87639	978.1957	62.6563	922.0331
62.02693	0.8270218	62.80791	0.8404517	62.02693	2390.025	62.80791	1894.215	62.02693	2889.918	62.80791	2253.805	62.02781	0.8141962	62.80847	0.8238143	62.02781	2108.409	62.80847	1645.569	62.02781	2589.559	62.80847	1997.499	62.02869	0.8259506	62.80904	0.8340555	62.02869	1741.06	62.80904	1335.72	62.02869	2107.947	62.80904	1601.476	62.02957	0.846043	62.8096	0.8540261	62.02957	1050.426	62.8096	852.1969	62.02957	1241.575	62.8096	997.8582	62.03045	0.8736843	62.81016	0.8796879	62.03045	805.9794	62.81016	710.2752	62.03045	922.5064	62.81016	807.4172	62.03133	0.8840001	62.81072	0.8710191	62.03133	769.0435	62.81072	731.3205	62.03133	869.9586	62.81072	839.6147	62.03222	0.896122	62.81128	0.897742	62.03222	732.1232	62.81128	686.9125	62.03222	816.9905	62.81128	765.1558	62.0331	0.8868245	62.81184	0.8865214	62.0331	773.0079	62.81184	711.9855	62.0331	871.6582	62.81184	803.1227	62.03398	0.9125481	62.8124	0.917255	62.03398	752.1252	62.8124	704.7977	62.03398	824.2033	62.8124	768.377	62.03486	0.9123384	62.81297	0.9192708	62.03486	754.9491	62.81297	706.408	62.03486	827.488	62.81297	768.4438	62.03574	0.9067867	62.81353	0.9102291	62.03574	789.1849	62.81353	731.5157	62.03574	870.3093	62.81353	803.6611	62.03662	0.9114013	62.81409	0.9187096	62.03662	837.6839	62.81409	784.5275	62.03662	919.1163	62.81409	853.9451	62.03751	0.9114758	62.81465	0.920786	62.03751	813.046	62.81465	758.2101	62.03751	892.0104	62.81465	823.4379	62.03839	0.9317368	62.81521	0.9400725	62.03839	832.9436	62.81521	783.4829	62.03839	893.9688	62.81521	833.4282	62.03927	0.9404368	62.81577	0.6363817	62.03927	912.0118	62.81577	15.42974	62.03927	969.7746	62.81577	24.24605	62.04015	0.92627	62.81634	0.9325532	62.04015	904.612	62.81634	854.7129	62.04015	976.618	62.81634	916.5299
62.05054	0.8283821	62.83021	0.8383109	62.05054	2389.091	62.83021	1891.498	62.05054	2884.045	62.83021	2256.321	62.05005	0.8153442	62.82945	0.8211479	62.05005	2108.008	62.82945	1644.504	62.05005	2585.421	62.82945	2002.689	62.04955	0.8278077	62.82869	0.8340926	62.04955	1734.317	62.82869	1341.863	62.04955	2095.072	62.82869	1608.77	62.04905	0.845687	62.82794	0.8575596	62.04905	1045.999	62.82794	857.3951	62.04905	1236.863	62.82794	999.8083	62.04856	0.8728158	62.82718	0.8764641	62.04856	801.4903	62.82718	708.4337	62.04856	918.2812	62.82718	808.2861	62.04807	0.8857619	62.82642	0.8702919	62.04807	768.5394	62.82642	730.3268	62.04807	867.6591	62.82642	839.1746	62.04757	0.8922615	62.82566	0.8953154	62.04757	726.6746	62.82566	686.2309	62.04757	814.4189	62.82566	766.4683	62.04707	0.8856128	62.82491	0.8880495	62.04707	768.7303	62.82491	712.2744	62.04707	868.0208	62.82491	802.0661	62.04658	0.9118208	62.82415	0.9188596	62.04658	752.0549	62.82415	706.3143	62.04658	824.7838	62.82415	768.6857	62.04609	0.9160435	62.82339	0.921084	62.04609	756.575	62.82339	707.4694	62.04609	825.916	62.82339	768.0835	62.04559	0.905893	62.82264	0.9140618	62.04559	787.5822	62.82264	734.1644	62.04559	869.3987	62.82264	803.189	62.0451	0.9118027	62.82188	0.9164343	62.0451	837.0228	62.82188	784.195	62.0451	917.9868	62.82188	855.7024	62.0446	0.9114518	62.82112	0.9200158	62.0446	809.4753	62.82112	759.8243	62.0446	888.1165	62.82112	825.8818	62.04411	0.9336653	62.82036	0.9361975	62.04411	835.6072	62.82036	783.0483	62.04411	894.9752	62.82036	836.4136	62.04361	0.9398841	62.81961	0.6220332	62.04361	910.6353	62.81961	15.33821	62.04361	968.8804	62.81961	24.65819	62.04312	0.9262844	62.81885	0.9334947	62.04312	903.6981	62.81885	855.7404	62.04312	975.6161	62.81885	916.7062
62.16666	0.830366	62.94785	0.8386174	62.16666	2383.479	62.94785	1883.048	62.16666	2870.396	62.94785	2245.42	62.16746	0.8174014	62.9484	0.8230056	62.16746	2101.945	62.9484	1629.787	62.16746	2571.497	62.9484	1980.286	62.16826	0.8244359	62.94895	0.8341203	62.16826	1717.32	62.94895	1323.132	62.16826	2083.025	62.94895	1586.26	62.16906	0.8466665	62.9495	0.8569239	62.16906	1039.298	62.9495	848.5918	62.16906	1227.517	62.9495	990.2767	62.16986	0.8722766	62.95005	0.8784381	62.16986	798.4979	62.95005	704.3882	62.16986	915.4182	62.95005	801.8644	62.17066	0.8837438	62.9506	0.8662489	62.17066	763.7325	62.9506	726.6502	62.17066	864.2013	62.9506	838.8469	62.17146	0.8933108	62.95116	0.8961247	62.17146	729.5311	62.95116	683.9982	62.17146	816.6599	62.95116	763.2845	62.17226	0.883087	62.95171	0.8856679	62.17226	768.6819	62.95171	708.4506	62.17226	870.4486	62.95171	799.9054	62.17306	0.9080527	62.95226	0.9116996	62.17306	748.7545	62.95226	700.4692	62.17306	824.5717	62.95226	768.3114	62.17386	0.9136589	62.95281	0.9151894	62.17386	754.1584	62.95281	701.4336	62.17386	825.4266	62.95281	766.4355	62.17466	0.9093477	62.95336	0.9074752	62.17466	789.0533	62.95336	727.5019	62.17466	867.7136	62.95336	801.6769	62.17546	0.9107475	62.95391	0.9189605	62.17546	833.9022	62.95391	781.73	62.17546	915.6238	62.95391	850.6677	62.17626	0.9136987	62.95446	0.9235036	62.17626	811.8071	62.95446	756.8699	62.17626	888.4844	62.95446	819.5637	62.17706	0.9346606	62.95501	0.9354497	62.17706	833.1334	62.95501	781.2514	62.17706	891.3754	62.95501	835.1614	62.17786	0.936864	62.95556	0.644353	62.17786	908.1415	62.95556	15.55833	62.17786	969.342	62.95556	24.14566	62.17866	0.9254606	62.95612	0.9304286	62.17866	902.6766	62.95612	853.676	62.17866	975.3809	62.95612	917.5082
